,Unnamed: 0,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns,Week,Year,Away Games
278,278,0,0,1,Dolphins,211,19,10.0,DST,2,2.0,1,Buccaneers,213,0,10,2013,0
279,279,0,0,0,Chargers,198,20,8.0,DST,131,4.0,0,Broncos,329,0,10,2013,1
280,280,0,0,1,Bears,300,19,8.0,DST,38,2.0,0,Lions,338,0,10,2013,1
281,281,0,2,1,Cardinals,235,27,8.0,DST,97,1.0,0,Texans,332,0,10,2013,1
282,282,0,0,1,Steelers,164,23,7.0,DST,136,4.0,0,Bills,300,0,10,2013,1
283,283,0,0,0,Cowboys,104,17,7.0,DST,89,3.0,0,Saints,193,0,10,2013,0
284,284,0,0,2,Jaguars,160,29,7.0,DST,54,3.0,0,Titans,214,0,10,2013,0
285,285,0,1,0,Eagles,211,27,6.0,DST,204,3.0,0,Packers,415,0,10,2013,0
286,286,0,0,1,Buccaneers,124,22,5.0,DST,140,2.0,0,Dolphins,264,0,10,2013,1
287,287,0,0,0,Redskins,242,27,5.0,DST,191,4.0,0,Vikings,433,0,10,2013,0
288,288,0,1,0,Rams,232,38,4.0,DST,140,2.0,0,Colts,372,0,10,2013,0
289,289,0,1,0,Broncos,313,28,4.0,DST,84,2.0,0,Chargers,397,0,10,2013,0
290,290,0,0,1,Lions,219,21,3.0,DST,145,0.0,0,Bears,364,0,10,2013,0
291,291,0,1,0,Saints,383,49,3.0,DST,242,1.0,0,Cowboys,625,0,10,2013,1
292,292,0,0,1,Min,216,34,3.0,DST,91,1.0,0,Redskins,307,0,10,2013,1
293,293,0,0,0,Seahawks,279,33,1.0,DST,211,1.0,0,Falcons,490,0,10,2013,0
294,294,1,1,3,Browns,228,20,30.0,DST,102,4.0,0,Bengals,330,2,11,2013,0
295,295,0,1,3,Jets,133,14,22.0,DST,134,4.0,0,Bills,267,1,11,2013,0
296,296,0,1,3,Min,204,20,20.0,DST,132,2.0,0,Seahawks,336,1,11,2013,0
297,297,0,0,3,Packers,339,13,19.0,DST,55,0.0,0,Giants,394,1,11,2013,0
298,298,0,0,2,Ravens,143,20,17.0,DST,174,3.0,0,Bears,317,1,11,2013,0
299,299,1,1,2,Falcons,268,28,17.0,DST,152,3.0,0,Buccaneers,420,1,11,2013,0
300,300,0,1,1,Redskins,236,16,12.0,DST,191,4.0,0,Eagles,427,0,11,2013,0
301,301,0,0,2,Jaguars,242,14,10.0,DST,32,2.0,0,Cardinals,274,0,11,2013,1
302,302,0,1,1,Patriots,283,20,10.0,DST,107,2.0,0,Panthers,390,0,11,2013,0
303,303,0,0,2,Bengals,118,41,10.0,DST,106,0.0,0,Browns,224,1,11,2013,1
304,304,0,0,1,Dolphins,239,20,10.0,DST,104,4.0,0,Chargers,343,0,11,2013,1
305,305,0,1,0,Chiefs,200,17,9.0,DST,144,3.0,0,Broncos,344,0,11,2013,0
306,306,0,0,1,Chargers,281,16,9.0,DST,154,3.0,0,Dolphins,435,0,11,2013,0
307,307,0,0,1,49ers,115,20,9.0,DST,81,3.0,0,Saints,196,0,11,2013,0
308,308,0,2,1,Lions,344,27,9.0,DST,107,2.0,0,Steelers,451,0,11,2013,0
309,309,0,0,0,Raiders,176,28,8.0,DST,165,2.0,0,Texans,341,1,11,2013,0
310,310,0,0,1,Giants,256,27,7.0,DST,78,4.0,0,Packers,334,0,11,2013,1
311,311,0,1,1,Texans,304,23,7.0,DST,90,2.0,0,Raiders,394,0,11,2013,1
312,312,0,1,1,Saints,295,23,6.0,DST,92,1.0,0,49ers,387,0,11,2013,1
313,313,0,1,0,Titans,218,27,5.0,DST,122,2.0,0,Colts,340,0,11,2013,1
314,314,0,0,0,Cardinals,402,27,4.0,DST,14,3.0,0,Jaguars,416,0,11,2013,0
315,315,0,0,0,Panthers,197,24,4.0,DST,103,3.0,0,Patriots,300,0,11,2013,1
316,316,0,0,0,Eagles,276,24,4.0,DST,126,3.0,0,Redskins,402,0,11,2013,1
317,317,0,0,0,Bears,215,23,3.0,DST,104,2.0,0,Ravens,319,0,11,2013,1
318,318,0,1,0,Broncos,323,27,3.0,DST,104,0.0,0,Chiefs,427,0,11,2013,1
319,319,0,0,0,Buccaneers,224,41,2.0,DST,186,2.0,0,Falcons,410,0,11,2013,1
320,320,0,0,0,Steelers,358,37,1.0,DST,40,1.0,0,Lions,398,0,11,2013,1
321,321,0,0,0,Seahawks,230,41,1.0,DST,93,1.0,0,Vikings,323,0,11,2013,1
322,322,0,0,0,Bills,245,37,1.0,DST,68,1.0,0,Jets,313,0,11,2013,1
323,323,0,0,0,Colts,229,30,1.0,DST,137,1.0,0,Titans,366,0,11,2013,0
324,324,0,3,1,Browns,312,11,26.0,DST,55,5.0,0,Steelers,367,1,12,2013,1
325,325,1,1,4,Lions,286,21,21.0,DST,104,2.0,0,Buccaneers,390,1,12,2013,1
326,326,0,1,2,Jets,118,3,19.0,DST,102,3.0,0,Ravens,220,0,12,2013,0
327,327,0,0,1,Redskins,76,6,18.0,DST,114,6.0,0,49ers,190,0,12,2013,1
328,328,0,0,1,Colts,159,11,16.0,DST,80,1.0,0,Cardinals,239,1,12,2013,0
329,329,0,3,0,Patriots,324,34,15.0,DST,116,3.0,0,Broncos,440,1,12,2013,1
330,330,0,0,1,Texans,141,6,14.0,DST,77,2.0,0,Jaguars,218,0,12,2013,1
331,331,0,1,0,Falcons,264,13,14.0,DST,91,5.0,0,Saints,355,0,12,2013,1
332,332,0,2,1,Bears,344,21,14.0,DST,80,1.0,0,Rams,424,1,12,2013,0
333,333,1,0,0,Jaguars,215,13,13.0,DST,118,4.0,0,Texans,333,0,12,2013,0
334,334,0,1,0,Giants,154,21,11.0,DST,202,2.0,0,Cowboys,356,1,12,2013,1
335,335,1,0,1,Panthers,159,20,11.0,DST,136,3.0,0,Dolphins,295,0,12,2013,0
336,336,0,3,1,Broncos,132,31,10.0,DST,280,2.0,0,Patriots,412,0,12,2013,0
337,337,0,0,1,Ravens,245,19,10.0,DST,67,4.0,0,Jets,312,0,12,2013,1
338,338,0,0,1,Dolphins,280,16,9.0,DST,52,3.0,0,Panthers,332,0,12,2013,1
339,339,0,1,0,Min,215,26,9.0,DST,232,6.0,0,Packers,447,0,12,2013,0
340,340,0,1,1,Raiders,260,19,8.0,DST,93,0.0,0,Titans,353,0,12,2013,1
341,341,0,0,1,Cowboys,204,24,7.0,DST,107,4.0,0,Giants,311,0,12,2013,0
342,342,0,1,1,Chiefs,281,38,7.0,DST,114,3.0,0,Chargers,395,0,12,2013,1
343,343,0,0,0,Saints,271,17,5.0,DST,103,1.0,0,Falcons,374,0,12,2013,0
344,344,0,0,0,Buccaneers,207,24,5.0,DST,22,4.0,0,Lions,229,0,12,2013,0
345,345,1,0,0,Cardinals,290,40,5.0,DST,120,3.0,0,Colts,410,0,12,2013,1
346,346,1,0,0,Titans,312,23,5.0,DST,114,2.0,0,Raiders,426,0,12,2013,0
347,347,0,1,0,49ers,228,27,5.0,DST,76,2.0,0,Redskins,304,0,12,2013,0
348,348,0,0,0,Packers,298,26,3.0,DST,196,2.0,0,Vikings,494,0,12,2013,1
349,349,0,0,0,Rams,148,42,2.0,DST,258,2.0,0,Bears,406,0,12,2013,1
350,350,0,0,0,Steelers,217,27,1.0,DST,85,0.0,0,Browns,302,0,12,2013,0
351,351,0,0,0,Chargers,387,41,1.0,DST,104,1.0,0,Chiefs,491,0,12,2013,0
352,352,0,2,1,Packers,102,10,22.0,DST,24,7.0,1,Lions,126,0,13,2013,0
353,353,0,1,2,Jets,78,3,20.0,DST,99,4.0,0,Dolphins,177,0,13,2013,1
354,354,0,1,1,Buccaneers,140,6,19.0,DST,66,5.0,0,Panthers,206,0,13,2013,0
355,355,0,1,0,Saints,144,7,16.0,DST,44,1.0,0,Seahawks,188,1,13,2013,0
356,356,0,2,1,Chargers,243,10,15.0,DST,91,2.0,0,Bengals,334,0,13,2013,1
357,357,0,2,2,Lions,320,40,15.0,DST,241,1.0,0,Packers,561,1,13,2013,1
358,358,0,1,3,Titans,185,14,13.0,DST,162,1.0,0,Colts,347,0,13,2013,0
359,359,0,1,2,Cardinals,260,21,12.0,DST,90,5.0,0,Eagles,350,0,13,2013,0
360,360,0,0,1,Rams,198,13,12.0,DST,114,3.0,0,49ers,312,0,13,2013,0
361,361,0,1,2,Browns,342,28,11.0,DST,97,3.0,1,Jaguars,439,0,13,2013,1
362,362,0,1,0,Redskins,184,17,11.0,DST,139,5.0,0,Giants,323,0,13,2013,1
363,363,0,0,2,Broncos,403,35,10.0,DST,132,0.0,0,Chiefs,535,1,13,2013,0
364,364,0,1,0,Bears,345,20,10.0,DST,135,4.0,0,Vikings,480,0,13,2013,0
365,365,0,1,0,Cowboys,208,31,10.0,DST,144,2.0,0,Raiders,352,1,13,2013,1
366,366,0,1,0,Falcons,272,34,8.0,DST,151,6.0,0,Bills,423,0,13,2013,0
367,367,0,0,1,Min,250,23,8.0,DST,246,5.0,0,Bears,496,0,13,2013,1
368,368,0,1,1,Bengals,190,17,8.0,DST,164,0.0,0,Chargers,354,0,13,2013,0
369,369,0,0,1,Colts,160,22,8.0,DST,104,5.0,0,Titans,264,0,13,2013,1
370,370,0,1,0,49ers,255,23,7.0,DST,83,4.0,0,Rams,338,0,13,2013,1
371,371,0,0,0,Eagles,202,24,6.0,DST,105,5.0,0,Cardinals,307,0,13,2013,1
372,372,0,0,1,Giants,206,24,6.0,DST,80,3.0,0,Redskins,286,0,13,2013,0
373,373,0,1,1,Raiders,255,24,5.0,DST,50,0.0,0,Cowboys,305,0,13,2013,0
374,374,0,0,2,Panthers,263,27,5.0,DST,163,0.0,0,Buccaneers,426,0,13,2013,1
375,375,0,2,0,Bills,210,31,4.0,DST,195,0.0,0,Falcons,405,0,13,2013,1
376,376,0,0,0,Steelers,257,20,4.0,DST,72,0.0,0,Ravens,329,0,13,2013,0
377,377,0,0,1,Jaguars,202,32,4.0,DST,112,2.0,0,Browns,314,0,13,2013,0
378,378,0,0,1,Dolphins,328,23,4.0,DST,125,1.0,0,Jets,453,0,13,2013,0
379,379,0,0,1,Patriots,365,34,3.0,DST,88,1.0,0,Texans,453,0,13,2013,0
380,380,0,0,1,Texans,264,31,3.0,DST,121,1.0,0,Patriots,385,0,13,2013,1
381,381,0,0,0,Ravens,237,22,3.0,DST,74,2.0,0,Steelers,311,0,13,2013,1
382,382,0,0,1,Chiefs,293,28,2.0,DST,159,0.0,0,Broncos,452,0,13,2013,1
383,383,0,0,0,Seahawks,302,34,1.0,DST,127,1.0,0,Saints,429,0,13,2013,1
384,384,0,1,1,Redskins,192,10,29.0,DST,65,6.0,0,Chiefs,257,2,14,2013,1
385,385,0,1,4,Bills,147,6,27.0,DST,67,7.0,0,Buccaneers,214,0,14,2013,0
386,386,0,0,2,Rams,157,10,23.0,DST,100,4.0,1,Cardinals,257,1,14,2013,0
387,387,0,1,1,Packers,222,22,16.0,DST,112,5.0,0,Falcons,334,1,14,2013,1
388,388,0,0,1,Eagles,179,34,14.0,DST,299,0.0,0,Lions,478,2,14,2013,1
389,389,1,0,1,Raiders,233,27,14.0,DST,150,3.0,0,Jets,383,1,14,2013,0
390,390,0,0,0,Panthers,111,13,12.0,DST,128,5.0,0,Saints,239,0,14,2013,0
391,391,1,3,0,Lions,151,20,12.0,DST,80,0.0,0,Eagles,231,0,14,2013,0
392,392,0,1,2,Giants,241,14,12.0,DST,92,2.0,0,Chargers,333,0,14,2013,0
393,393,0,0,2,Texans,323,20,11.0,DST,83,3.0,0,Jaguars,406,0,14,2013,0
394,394,0,0,1,Dolphins,186,34,10.0,DST,181,2.0,0,Steelers,367,1,14,2013,0
395,395,1,0,1,Seahawks,178,17,10.0,DST,86,2.0,0,49ers,264,0,14,2013,0
396,396,0,1,0,Min,265,26,9.0,DST,114,0.0,0,Ravens,379,1,14,2013,0
397,397,0,1,1,Patriots,397,27,9.0,DST,87,4.0,0,Browns,484,0,14,2013,1
398,398,0,0,3,Ravens,228,29,8.0,DST,97,2.0,0,Vikings,325,0,14,2013,1
399,399,0,0,1,49ers,155,19,8.0,DST,163,2.0,0,Seahawks,318,0,14,2013,1
400,400,1,1,0,Steelers,328,28,7.0,DST,84,3.0,0,Dolphins,412,0,14,2013,1
401,401,0,0,2,Buccaneers,81,27,6.0,DST,165,1.0,0,Bills,246,0,14,2013,1
402,402,0,1,1,Titans,158,28,6.0,DST,96,2.0,0,Broncos,254,0,14,2013,0
403,403,0,1,1,Falcons,202,21,6.0,DST,83,1.0,0,Packers,285,0,14,2013,0
404,404,0,1,0,Chargers,244,37,4.0,DST,144,2.0,0,Giants,388,0,14,2013,1
405,405,0,0,1,Jets,209,37,3.0,DST,143,1.0,0,Raiders,352,0,14,2013,1
406,406,0,1,0,Cardinals,262,30,3.0,DST,107,1.0,0,Rams,369,0,14,2013,1
407,407,0,0,0,Saints,304,31,2.0,DST,69,2.0,0,Panthers,373,0,14,2013,1
408,408,0,0,0,Cowboys,130,28,2.0,DST,198,2.0,0,Bears,328,0,14,2013,0
409,409,0,0,0,Jaguars,132,27,2.0,DST,149,1.0,0,Texans,281,0,14,2013,1
410,410,0,0,0,Browns,386,26,2.0,DST,108,1.0,0,Patriots,494,0,14,2013,0
411,411,0,0,1,Chiefs,154,45,2.0,DST,192,0.0,0,Redskins,346,0,14,2013,0
412,412,0,0,0,Bears,341,45,1.0,DST,149,1.0,0,Cowboys,490,0,14,2013,1
413,413,0,0,0,Colts,326,28,0.0,DST,63,0.0,0,Bengals,389,0,14,2013,0
414,414,0,0,0,Bengals,275,42,0.0,DST,155,0.0,0,Colts,430,0,14,2013,1
415,415,0,0,0,Broncos,397,51,0.0,DST,154,0.0,0,Titans,551,0,14,2013,1
416,416,0,0,5,Giants,156,0,24.0,DST,25,4.0,0,Seahawks,181,0,15,2013,1
417,417,0,1,2,Bears,261,38,20.0,DST,179,2.0,0,Browns,440,2,15,2013,0
418,418,0,0,2,Texans,132,3,20.0,DST,107,4.0,1,Colts,239,0,15,2013,0
419,419,0,2,5,Raiders,331,31,20.0,DST,130,0.0,0,Chiefs,461,1,15,2013,1
420,420,1,0,1,Jets,140,20,18.0,DST,157,4.0,0,Panthers,297,1,15,2013,0
421,421,0,1,1,Buccaneers,144,14,18.0,DST,39,4.0,0,49ers,183,1,15,2013,1
422,422,0,5,2,Redskins,373,26,16.0,DST,103,1.0,0,Falcons,476,0,15,2013,0
423,423,1,1,2,Saints,371,16,16.0,DST,61,4.0,0,Rams,432,0,15,2013,0
424,424,0,1,2,Titans,394,34,15.0,DST,66,3.0,0,Cardinals,460,1,15,2013,1
425,425,0,1,2,Jaguars,195,20,15.0,DST,159,5.0,0,Bills,354,0,15,2013,1
426,426,0,1,0,Bengals,222,20,13.0,DST,57,1.0,0,Steelers,279,1,15,2013,0
427,427,0,0,3,Lions,230,16,11.0,DST,119,1.0,0,Ravens,349,0,15,2013,1
428,428,0,0,2,Browns,273,31,10.0,DST,93,0.0,0,Bears,366,1,15,2013,1
429,429,0,1,1,Bills,168,27,9.0,DST,198,4.0,0,Jaguars,366,0,15,2013,0
430,430,0,1,1,Falcons,189,27,8.0,DST,54,3.0,0,Redskins,243,0,15,2013,1
431,431,0,0,2,Cowboys,332,36,7.0,DST,134,3.0,0,Packers,466,0,15,2013,1
432,432,0,0,1,Patriots,357,20,7.0,DST,96,1.0,0,Dolphins,453,0,15,2013,0
433,433,0,1,0,Dolphins,289,24,7.0,DST,89,4.0,0,Patriots,378,0,15,2013,1
434,434,0,0,1,Seahawks,193,23,7.0,DST,134,4.0,0,Giants,327,0,15,2013,0
435,435,0,0,1,Broncos,277,20,7.0,DST,18,1.0,0,Chargers,295,0,15,2013,1
436,436,0,0,1,Eagles,396,30,6.0,DST,79,4.0,0,Vikings,475,0,15,2013,0
437,437,0,0,0,Ravens,215,18,5.0,DST,90,1.0,0,Lions,305,0,15,2013,0
438,438,0,0,1,Min,370,48,5.0,DST,85,3.0,0,Eagles,455,0,15,2013,1
439,439,0,0,1,Packers,283,37,4.0,DST,150,2.0,0,Cowboys,433,0,15,2013,0
440,440,0,0,1,Colts,179,25,4.0,DST,152,1.0,0,Texans,331,0,15,2013,1
441,441,0,1,0,Chiefs,306,56,4.0,DST,78,2.0,0,Raiders,384,0,15,2013,0
442,442,0,0,1,Steelers,184,30,3.0,DST,106,1.0,0,Bengals,290,0,15,2013,1
443,443,0,0,0,Chargers,160,27,3.0,DST,177,2.0,0,Broncos,337,0,15,2013,0
444,444,0,0,0,Panthers,261,30,2.0,DST,131,2.0,0,Jets,392,0,15,2013,1
445,445,0,0,0,49ers,189,33,2.0,DST,187,2.0,0,Buccaneers,376,0,15,2013,0
446,446,0,0,0,Cardinals,215,37,2.0,DST,145,2.0,0,Titans,360,0,15,2013,0
447,447,0,0,0,Rams,158,27,1.0,DST,144,0.0,0,Saints,302,0,15,2013,1
448,448,0,1,3,Ravens,237,7,31.0,DST,121,4.0,0,Patriots,358,2,16,2013,1
449,449,0,1,1,Bears,196,11,24.0,DST,61,5.0,1,Eagles,257,1,16,2013,0
450,450,0,1,3,Min,94,14,22.0,DST,115,4.0,0,Bengals,209,1,16,2013,0
451,451,0,0,2,Dolphins,89,0,21.0,DST,14,7.0,0,Bills,103,0,16,2013,0
452,452,0,3,1,Chiefs,132,7,20.0,DST,155,5.0,0,Colts,287,0,16,2013,1
453,453,0,1,2,Lions,207,20,18.0,DST,148,2.0,0,Giants,355,1,16,2013,1
454,454,0,2,0,Buccaneers,111,13,18.0,DST,59,7.0,0,Rams,170,0,16,2013,0
455,455,0,0,2,Saints,239,13,17.0,DST,126,6.0,0,Panthers,365,0,16,2013,0
456,456,0,1,1,Seahawks,89,10,15.0,DST,103,4.0,0,Cardinals,192,0,16,2013,1
457,457,0,0,2,Texans,153,13,14.0,DST,87,3.0,0,Broncos,240,0,16,2013,1
458,458,0,0,2,Browns,168,13,14.0,DST,115,3.0,0,Jets,283,0,16,2013,0
459,459,0,0,4,Cardinals,168,17,14.0,DST,139,2.0,0,Seahawks,307,0,16,2013,0
460,460,0,1,1,Packers,219,31,13.0,DST,151,3.0,0,Steelers,370,1,16,2013,1
461,461,0,1,1,Raiders,206,13,12.0,DST,59,1.0,0,Chargers,265,0,16,2013,0
462,462,0,0,2,Falcons,341,24,12.0,DST,61,1.0,0,49ers,402,1,16,2013,0
463,463,0,0,1,Panthers,141,17,10.0,DST,81,4.0,0,Saints,222,0,16,2013,1
464,464,1,0,1,Jaguars,226,16,10.0,DST,63,2.0,0,Titans,289,0,16,2013,1
465,465,0,1,1,Giants,238,23,9.0,DST,41,2.0,1,Lions,279,0,16,2013,0
466,466,0,0,1,Titans,164,20,9.0,DST,182,3.0,0,Jaguars,346,0,16,2013,0
467,467,0,2,1,Chargers,196,26,8.0,DST,148,1.0,0,Raiders,344,0,16,2013,1
468,468,0,0,1,Bills,187,19,7.0,DST,203,1.0,0,Dolphins,390,0,16,2013,1
469,469,0,1,1,Cowboys,214,24,7.0,DST,95,2.0,0,Redskins,309,0,16,2013,0
470,470,0,2,0,Rams,148,23,6.0,DST,129,1.0,0,Buccaneers,277,0,16,2013,1
471,471,0,1,1,Steelers,192,38,5.0,DST,151,1.0,0,Packers,343,0,16,2013,0
472,472,0,1,0,Eagles,225,54,4.0,DST,289,2.0,0,Bears,514,0,16,2013,1
473,473,0,1,0,Bengals,345,42,4.0,DST,81,2.0,0,Vikings,426,0,16,2013,1
474,474,0,0,0,49ers,180,34,3.0,DST,199,3.0,0,Falcons,379,0,16,2013,1
475,475,0,0,1,Redskins,197,23,3.0,DST,100,0.0,0,Cowboys,297,0,16,2013,1
476,476,0,0,0,Patriots,158,41,2.0,DST,142,2.0,0,Ravens,300,0,16,2013,0
477,477,0,0,0,Colts,232,23,2.0,DST,135,1.0,0,Chiefs,367,0,16,2013,0
478,478,0,0,0,Jets,214,24,1.0,DST,208,0.0,0,Browns,422,0,16,2013,1
479,479,0,0,0,Broncos,397,37,1.0,DST,114,1.0,0,Texans,511,0,16,2013,0
480,480,0,0,1,Falcons,231,20,21.0,DST,76,9.0,0,Panthers,307,1,17,2013,1
481,481,0,2,2,Redskins,160,6,21.0,DST,91,3.0,0,Giants,251,0,17,2013,0
482,482,0,0,2,Rams,145,9,19.0,DST,13,2.0,0,Seahawks,158,1,17,2013,0
483,483,0,0,3,Ravens,175,17,18.0,DST,47,2.0,0,Bengals,222,1,17,2013,0
484,484,0,2,2,Texans,223,10,16.0,DST,65,1.0,0,Titans,288,0,17,2013,0
485,485,0,1,1,Jaguars,308,10,14.0,DST,42,3.0,0,Colts,350,0,17,2013,0
486,486,0,1,1,Browns,221,7,14.0,DST,79,3.0,0,Steelers,300,0,17,2013,0
487,487,0,0,3,Dolphins,204,7,13.0,DST,92,0.0,0,Jets,296,0,17,2013,1
488,488,0,0,0,Lions,182,13,12.0,DST,63,5.0,0,Vikings,245,0,17,2013,0
489,489,0,1,1,Min,171,14,11.0,DST,174,3.0,0,Lions,345,0,17,2013,1
490,490,0,1,1,Bears,224,28,11.0,DST,121,1.0,0,Packers,345,1,17,2013,1
491,491,0,1,2,Giants,156,20,11.0,DST,122,1.0,0,Redskins,278,0,17,2013,1
492,492,0,0,2,Steelers,172,20,9.0,DST,120,1.0,0,Browns,292,0,17,2013,1
493,493,0,1,1,Cardinals,399,20,9.0,DST,83,1.0,0,49ers,482,0,17,2013,1
494,494,0,0,4,Bengals,281,34,8.0,DST,111,0.0,0,Ravens,392,0,17,2013,1
495,495,0,1,0,Eagles,229,24,8.0,DST,137,5.0,0,Cowboys,366,0,17,2013,0
496,496,0,1,0,Raiders,191,14,8.0,DST,64,2.0,0,Broncos,255,0,17,2013,1
497,497,0,0,0,Bills,224,20,8.0,DST,169,4.0,0,Patriots,393,0,17,2013,0
498,498,0,0,1,Buccaneers,215,17,8.0,DST,75,2.0,0,Saints,290,0,17,2013,0
499,499,0,0,2,Packers,313,33,7.0,DST,160,3.0,0,Bears,473,0,17,2013,0
500,500,0,0,1,Titans,160,16,7.0,DST,151,1.0,0,Texans,311,0,17,2013,1
501,501,0,1,2,Cowboys,358,22,7.0,DST,56,0.0,0,Eagles,414,0,17,2013,1
502,502,0,1,1,Panthers,149,21,6.0,DST,134,1.0,0,Falcons,283,0,17,2013,0
503,503,0,0,1,Chargers,219,27,6.0,DST,186,3.0,0,Chiefs,405,0,17,2013,1
504,504,1,0,0,Broncos,334,34,5.0,DST,124,3.0,0,Raiders,458,0,17,2013,0
505,505,0,0,0,Seahawks,158,27,5.0,DST,111,4.0,0,Rams,269,0,17,2013,1
506,506,0,0,0,Jets,220,20,4.0,DST,154,0.0,0,Dolphins,374,0,17,2013,0
507,507,0,0,0,49ers,292,23,3.0,DST,83,2.0,0,Cardinals,375,0,17,2013,0
508,508,0,0,1,Patriots,115,34,3.0,DST,267,1.0,0,Bills,382,0,17,2013,1
509,509,0,0,0,Chiefs,189,24,3.0,DST,143,2.0,0,Chargers,332,0,17,2013,0
510,510,0,0,0,Colts,299,30,1.0,DST,80,1.0,0,Jaguars,379,0,17,2013,1
511,511,0,0,0,Saints,370,42,1.0,DST,98,1.0,0,Buccaneers,468,0,17,2013,1
