Year,Week,Name,Points,Receptions,Pass 2PT,Pass Interceptions,Receiving 2PT,Rush TD,Pass Completions,Receiving TD,Fumble TD,Pass TD,Rush 2PT,Pass Attempts,Away Games,Rush Yards,Pass Yards,Receiving Yards,Rush Attempts,Fumbles Lost,Opponent,Position
2014,14,Michael Floyd,32768.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4437053125.0,0.0,0.0,Chiefs,WR
2014,14,Eric Decker,32768.0,7776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5584059449.0,0.0,0.0,Min,WR
2014,14,Dez Bryant,32768.0,7776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3707398432.0,0.0,0.0,Bears,WR
2014,14,Kelvin Benjamin,32768.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7962624.0,0.0,0.0,Saints,WR
2014,14,Brian Hartline,16807.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161051.0,0.0,0.0,Ravens,WR
2014,14,Harry Douglas,16807.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,161051.0,0.0,0.0,Packers,WR
2014,14,Marques Colston,16807.0,3125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1934917632.0,0.0,0.0,Panthers,WR
2014,14,Eric Weems,7776.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3125.0,0.0,0.0,Packers,WR
2014,14,Emmanuel Sanders,7776.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371293.0,0.0,550731776.0,1.0,0.0,Bills,WR
2014,14,Preston Parker,7776.0,3125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,777600000.0,0.0,0.0,Titans,WR
2014,14,Brandon Marshall,7776.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844596301.0,0.0,0.0,Cowboys,WR
2014,14,Marqise Lee,7776.0,3125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,0.0,1350125107.0,1.0,0.0,Texans,WR
2014,14,Derek Hagan,7776.0,7776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,916132832.0,0.0,0.0,Giants,WR
2014,14,Jason Avant,7776.0,3125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1073741824.0,0.0,0.0,Cardinals,WR
2014,14,Albert Wilson,3125.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,418195493.0,0.0,0.0,Cardinals,WR
2014,14,Nate Washington,3125.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550731776.0,0.0,0.0,Giants,WR
2014,14,Golden Tate,3125.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312500000.0,0.0,0.0,Buccaneers,WR
2014,14,Jarvis Landry,3125.0,7776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503284375.0,0.0,0.0,Ravens,WR
2014,14,Greg Jennings,3125.0,3125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380204032.0,0.0,0.0,Jets,WR
2014,14,Michael Crabtree,3125.0,59049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,550731776.0,0.0,0.0,Raiders,WR
2014,14,Randall Cobb,3125.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,656356768.0,1.0,0.0,Falcons,WR
2014,14,Kenny Britt,3125.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,380204032.0,0.0,0.0,Redskins,WR
2014,14,Anquan Boldin,3125.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1024.0,0.0,459165024.0,1.0,0.0,Raiders,WR
2014,14,Tavon Austin,3125.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,205962976.0,0.0,537824.0,3125.0,0.0,Redskins,WR
2014,14,Nick Toon,1024.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184528125.0,0.0,0.0,Panthers,WR
2014,14,Santana Moss,1024.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147008443.0,0.0,0.0,Rams,WR
2014,14,Jermaine Kearse,1024.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,759375.0,0.0,69343957.0,32.0,0.0,Eagles,WR
2014,14,DeAndre Hopkins,1024.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,282475249.0,0.0,0.0,Jaguars,WR
2014,14,Philly Brown,1024.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,130691232.0,0.0,0.0,Saints,WR
2014,14,Stedman Bailey,1024.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,229345007.0,0.0,0.0,Redskins,WR
2014,14,Robert Woods,243.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60466176.0,0.0,0.0,Broncos,WR
2014,14,Markus Wheaton,243.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28629151.0,0.0,0.0,Bengals,WR
2014,14,Mike Wallace,243.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90224199.0,0.0,0.0,Ravens,WR
2014,14,Eddie Royal,243.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24300000.0,0.0,0.0,Patriots,WR
2014,14,Denard Robinson,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24300000.0,0.0,0.0,100000.0,0.0,Texans,WR
2014,14,Donte Moncrief,243.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39135393.0,0.0,0.0,Browns,WR
2014,14,Brandon LaFell,243.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,115856201.0,0.0,1.0,Chargers,WR
2014,14,Andre Holmes,243.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79235168.0,0.0,0.0,49ers,WR
2014,14,Andrew Hawkins,243.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79235168.0,0.0,0.0,Colts,WR
2014,14,Larry Fitzgerald,243.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45435424.0,0.0,0.0,Chiefs,WR
2014,14,Kris Durham,243.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24300000.0,0.0,0.0,Giants,WR
2014,14,Marlon Brown,243.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24300000.0,0.0,0.0,Dolphins,WR
2014,14,Kenny Stills,32.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6436343.0,0.0,0.0,Panthers,WR
2014,14,Paul Richardson,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14348907.0,0.0,0.0,Eagles,WR
2014,14,Kevin Norwood,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5153632.0,0.0,0.0,Eagles,WR
2014,14,Joseph Morgan,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6436343.0,0.0,0.0,Panthers,WR
2014,14,Lance Moore,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20511149.0,0.0,0.0,Bengals,WR
2014,14,Jordan Matthews,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6436343.0,0.0,0.0,Seahawks,WR
2014,14,Jacoby Jones,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,161051.0,0.0,1889568.0,1.0,0.0,Dolphins,WR
2014,14,Damaris Johnson,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,248832.0,0.0,161051.0,1.0,0.0,Jaguars,WR
2014,14,Vincent Brown,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200000.0,0.0,0.0,49ers,WR
2014,14,Dwayne Bowe,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20511149.0,0.0,0.0,Cardinals,WR
2014,14,Travis Benjamin,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14348907.0,0.0,0.0,Colts,WR
2014,14,Marquess Wilson,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2476099.0,0.0,0.0,Cowboys,WR
2014,14,Demaryius Thomas,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161051.0,0.0,0.0,Bills,WR
2014,14,Mohamed Sanu,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576.0,1.0,0.0,Steelers,WR
2014,14,Andre Roberts,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161051.0,0.0,0.0,Rams,WR
2014,14,Louis Murphy,1.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1889568.0,0.0,0.0,Lions,WR
2014,14,Rishard Matthews,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371293.0,0.0,0.0,Ravens,WR
2014,14,Keshawn Martin,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,248832.0,0.0,0.0,Jaguars,WR
2014,14,Ricardo Lockette,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2476099.0,0.0,0.0,Eagles,WR
2014,14,Jeremy Kerley,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1419857.0,0.0,0.0,Min,WR
2014,14,James Jones,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161051.0,0.0,0.0,49ers,WR
2014,14,Andre Johnson,1.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1419857.0,0.0,0.0,Jaguars,WR
2014,14,Josh Gordon,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759375.0,0.0,0.0,Colts,WR
2014,14,Marquise Goodwin,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,248832.0,0.0,0.0,1.0,0.0,Broncos,WR
2014,14,Taylor Gabriel,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,0.0,248832.0,1.0,0.0,Colts,WR
2014,14,Riley Cooper,1.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371293.0,0.0,0.0,Seahawks,WR
2014,14,Reggie Wayne,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3125.0,0.0,0.0,Browns,WR
2014,14,Cecil Shorts,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,0.0,0.0,Texans,WR
2014,14,Ace Sanders,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59049.0,0.0,0.0,Texans,WR
2014,14,Jeremy Ross,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,0.0,0.0,1.0,0.0,Buccaneers,WR
2014,14,Rueben Randle,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,59049.0,0.0,0.0,Titans,WR
2014,14,Niles Paul,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16807.0,0.0,0.0,Rams,WR
2014,14,Chris Owusu,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16807.0,0.0,0.0,Min,WR
2014,14,Josh Morgan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32768.0,0.0,0.0,Cowboys,WR
2014,14,Greg Little,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7776.0,0.0,0.0,Steelers,WR
2014,14,Ryan Grant,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,0.0,0.0,Rams,WR
2014,14,Ted Ginn Jr.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32768.0,0.0,0.0,Chiefs,WR
2014,14,Brandon Gibson,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16807.0,0.0,0.0,Ravens,WR
2014,14,Jerricho Cotchery,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,59049.0,0.0,0.0,Saints,WR
2014,14,Brenton Bersin,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,59049.0,0.0,0.0,Saints,WR
2014,14,Danny Amendola,0.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16807.0,0.0,0.0,Chargers,WR
2014,14,Keenan Allen,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,0.0,0.0,Patriots,WR
2014,14,Davante Adams,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7776.0,0.0,0.0,Falcons,WR
2014,14,Cordarrelle Patterson,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7776.0,0.0,0.0,1.0,1.0,Jets,WR
2014,15,Odell Beckham Jr.,28629151.0,248832.0,0.0,0.0,0.0,0.0,0.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59797108943.0,1.0,1.0,Redskins,WR
2014,15,Dez Bryant,20511149.0,7776.0,0.0,0.0,0.0,0.0,0.0,243.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19254145824.0,0.0,0.0,Eagles,WR
2014,15,Demaryius Thomas,1889568.0,7776.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28153056843.0,0.0,0.0,Chargers,WR
2014,15,Mike Wallace,1048576.0,3125.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12166529024.0,1.0,0.0,Patriots,WR
2014,15,Julian Edelman,537824.0,16807.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7776.0,0.0,5277319168.0,1.0,0.0,Dolphins,WR
2014,15,Alshon Jeffery,371293.0,1024.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2887174368.0,0.0,0.0,Saints,WR
2014,15,Harry Douglas,371293.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38579489651.0,0.0,0.0,Steelers,WR
2014,15,Marques Colston,248832.0,3125.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1160290625.0,0.0,0.0,Bears,WR
2014,15,Antonio Brown,248832.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28153056843.0,0.0,0.0,Falcons,WR
2014,15,Roddy White,161051.0,16807.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656356768.0,0.0,0.0,Steelers,WR
2014,15,James Jones,161051.0,32768.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,601692057.0,0.0,0.0,Chiefs,WR
2014,15,Nate Washington,100000.0,7776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11040808032.0,0.0,0.0,Jets,WR
2014,15,Hakeem Nicks,100000.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164916224.0,0.0,0.0,Texans,WR
2014,15,Greg Jennings,100000.0,243.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,147008443.0,0.0,0.0,Lions,WR
2014,15,Eric Decker,100000.0,16807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10000000000.0,0.0,0.0,Titans,WR
2014,15,Jerricho Cotchery,100000.0,3125.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229345007.0,0.0,0.0,Buccaneers,WR
2014,15,Randall Cobb,100000.0,16807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,759375.0,0.0,8153726976.0,32.0,0.0,Bills,WR
2014,15,Kelvin Benjamin,100000.0,32768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12166529024.0,0.0,0.0,Buccaneers,WR
2014,15,Golden Tate,59049.0,16807.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3125.0,0.0,79235168.0,32.0,0.0,Min,WR
2014,15,Paul Richardson,59049.0,243.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24300000.0,0.0,0.0,49ers,WR
2014,15,Jeremy Maclin,59049.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9039207968.0,0.0,0.0,Cowboys,WR
2014,15,Jarvis Landry,59049.0,32768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9509900499.0,0.0,0.0,Patriots,WR
2014,15,Andre Roberts,32768.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3486784401.0,0.0,0.0,Giants,WR
2014,15,Stedman Bailey,32768.0,3125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371293.0,0.0,2219006624.0,1.0,0.0,Cardinals,WR
2014,15,Marquess Wilson,16807.0,243.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576.0,0.0,0.0,Saints,WR
2014,15,Cecil Shorts,16807.0,7776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2535525376.0,0.0,0.0,Ravens,WR
2014,15,Jermaine Kearse,16807.0,3125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2887174368.0,0.0,0.0,49ers,WR
2014,15,Charles Johnson,16807.0,3125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1934917632.0,0.0,0.0,Lions,WR
2014,15,Vincent Jackson,16807.0,7776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1680700000.0,0.0,0.0,Panthers,WR
2014,15,Allen Hurns,16807.0,7776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1680700000.0,0.0,0.0,Ravens,WR
2014,15,DeAndre Hopkins,16807.0,3125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2706784157.0,0.0,0.0,Colts,WR
2014,15,Andre Holmes,16807.0,3125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1680700000.0,0.0,0.0,Chiefs,WR
2014,15,Mike Evans,16807.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,371293.0,0.0,0.0,Panthers,WR
2014,15,Albert Wilson,7776.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1564031349.0,0.0,0.0,Raiders,WR
2014,15,Markus Wheaton,7776.0,3125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1252332576.0,0.0,0.0,Falcons,WR
2014,15,Kenny Stills,7776.0,3125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1350125107.0,0.0,0.0,Bears,WR
2014,15,Brandon LaFell,7776.0,7776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1252332576.0,0.0,0.0,Dolphins,WR
2014,15,Marlon Brown,7776.0,3125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1252332576.0,0.0,0.0,Jaguars,WR
2014,15,Kenny Britt,7776.0,3125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1160290625.0,0.0,0.0,Cardinals,WR
2014,15,Dwayne Bowe,7776.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1564031349.0,0.0,0.0,Raiders,WR
2014,15,Emmanuel Sanders,3125.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,418195493.0,0.0,0.0,Chargers,WR
2014,15,Jordy Nelson,3125.0,3125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,503284375.0,0.0,0.0,Bills,WR
2014,15,Calvin Johnson,3125.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418195493.0,0.0,0.0,Min,WR
2014,15,T.Y. Hilton,3125.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312500000.0,0.0,0.0,Texans,WR
2014,15,Michael Floyd,3125.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,503284375.0,0.0,0.0,Rams,WR
2014,15,Doug Baldwin,3125.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418195493.0,0.0,0.0,49ers,WR
2014,15,Jarius Wright,1024.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,282475249.0,0.0,0.0,Lions,WR
2014,15,Josh Huff,1024.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164916224.0,0.0,0.0,Cowboys,WR
2014,15,A.J. Green,1024.0,3125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,282475249.0,0.0,0.0,Browns,WR
2014,15,Josh Gordon,1024.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254803968.0,0.0,0.0,Bengals,WR
2014,15,Cole Beasley,1024.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,130691232.0,0.0,0.0,Eagles,WR
2014,15,Nick Toon,243.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,147008443.0,0.0,1.0,Bears,WR
2014,15,Steve Smith,243.0,3125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69343957.0,0.0,0.0,Jaguars,WR
2014,15,Rueben Randle,243.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24300000.0,0.0,0.0,Redskins,WR
2014,15,DeVier Posey,243.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24300000.0,0.0,0.0,Colts,WR
2014,15,Pierre Garcon,243.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60466176.0,0.0,0.0,Giants,WR
2014,15,Malcom Floyd,243.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45435424.0,0.0,0.0,Broncos,WR
