Year,Week,Team,Sack,Pass Yards Allowed,Point After,Safety,Points,Touchdowns,Rush Yards Allowed,Interception,Total Yards,Blocks,Away Games,Fumble Returns,Opponent,Position
2015,3,Eagles,1.0,442032795979776.0,24137569.0,0.0,47045881.0,1.0,10779215329.0,729.0,1135573198803289.0,0.0,1.0,1.0,Jets,DST
2015,3,Bills,64.0,582622237229761.0,7529536.0,0.0,34012224.0,1.0,1126162419264.0,729.0,3573226485213841.0,0.0,1.0,0.0,Dolphins,DST
2015,3,Vikings,4096.0,471655843734321.0,7529536.0,0.0,34012224.0,1.0,531441000000.0,1.0,2524400147941281.0,0.0,0.0,1.0,Chargers,DST
2015,3,Seahawks,64.0,12230590464.0,0.0,0.0,34012224.0,1.0,885842380864.0,0.0,9685390482496.0,0.0,0.0,0.0,Bears,DST
2015,3,Steelers,64.0,42761175875209.0,46656.0,0.0,7529536.0,0.0,128100283921.0,1.0,294929514414144.0,0.0,1.0,0.0,Rams,DST
2015,3,Rams,15625.0,58451728309129.0,2985984.0,0.0,7529536.0,0.0,56800235584.0,1.0,301855146292441.0,0.0,0.0,0.0,Steelers,DST
2015,3,Colts,729.0,1686221298140625.0,1291467969.0,0.0,4826809.0,1.0,464404086784.0,64.0,6590636786811169.0,0.0,1.0,0.0,Titans,DST
2015,3,Raiders,15625.0,995686217814016.0,64000000.0,0.0,4826809.0,0.0,3518743761.0,1.0,2001566936265624.8,0.0,1.0,1.0,Browns,DST
2015,3,Ravens,64.0,2650071791407104.0,481890304.0,0.0,2985984.0,1.0,404567235136.0,1.0,9229812275335744.0,0.0,0.0,1.0,Bengals,DST
2015,3,Giants,1.0,805005849390625.0,85766121.0,1.0,1000000.0,0.0,464404086784.0,64.0,3684302682180849.0,1.0,0.0,0.0,Redskins,DST
2015,3,Packers,117649.0,250058907189001.0,481890304.0,0.0,531441.0,0.0,177978515625.0,1.0,1200343652992576.0,0.0,0.0,0.0,Chiefs,DST
2015,3,Texans,0.0,316113500535561.0,531441.0,0.0,531441.0,0.0,34296447249.0,1.0,1034100432834624.0,0.0,0.0,0.0,Buccaneers,DST
2015,3,Patriots,64.0,172771465793536.0,24137569.0,0.0,262144.0,0.0,34296447249.0,1.0,632711491215049.0,0.0,0.0,0.0,Jaguars,DST
2015,3,Saints,1.0,922417564483584.0,387420489.0,0.0,262144.0,1.0,2839760855281.0,0.0,6410082527866081.0,0.0,1.0,0.0,Panthers,DST
2015,3,Buccaneers,1.0,136821750708889.0,47045881.0,0.0,117649.0,0.0,41407371740736.0,1.0,4962497602330009.0,0.0,1.0,0.0,Texans,DST
2015,3,Titans,729.0,216270112515625.0,1838265625.0,0.0,117649.0,0.0,5534900853769.0,64.0,2917096519063104.0,0.0,0.0,0.0,Colts,DST
2015,3,Panthers,1.0,887503681000000.0,113379904.0,0.0,46656.0,0.0,117649000000.0,1.0,3010936384000000.0,0.0,0.0,1.0,Saints,DST
2015,3,Lions,1.0,940299110504209.0,191102976.0,0.0,46656.0,0.0,4750104241.0,1.0,1967974977554496.0,0.0,0.0,1.0,Broncos,DST
2015,3,Redskins,0.0,471655843734321.0,1073741824.0,0.0,46656.0,1.0,351298031616.0,0.0,2287914286629609.0,0.0,1.0,0.0,Giants,DST
2015,3,Bears,4096.0,90785223184384.0,308915776.0,0.0,15625.0,0.0,16157819263041.0,0.0,2607614922465721.0,0.0,1.0,0.0,Seahawks,DST
2015,3,Falcons,64.0,113379904000000.0,481890304.0,0.0,4096.0,0.0,4195872914689.0,1.0,1745729089577929.0,0.0,1.0,0.0,Cowboys,DST
2015,3,Jets,1.0,1586874322944.0,191102976.0,0.0,4096.0,0.0,3462825991689.0,0.0,151939915084881.0,0.0,0.0,1.0,Eagles,DST
2015,3,Bengals,0.0,2250357012933184.0,191102976.0,0.0,729.0,0.0,2176782336.0,1.0,3974645798323264.0,0.0,1.0,0.0,Ravens,DST
2015,3,Browns,0.0,958468597212736.0,387420489.0,0.0,729.0,0.0,13867245015625.0,0.0,1.064233820380068e+16,0.0,0.0,1.0,Raiders,DST
2015,3,49ers,1.0,837201991720249.0,10779215329.0,0.0,729.0,0.0,7212549413161.0,1.0,7870623759839296.0,0.0,1.0,0.0,Cardinals,DST
2015,3,Jaguars,64.0,1715760213253696.0,17596287801.0,0.0,64.0,0.0,3814697265625.0,0.0,1.091755636512632e+16,0.0,1.0,0.0,Patriots,DST
2015,3,Chargers,0.0,3138428376721.0,887503681.0,0.0,64.0,0.0,18755369578009.0,1.0,524698762940416.0,0.0,1.0,0.0,Min,DST
2015,3,Cowboys,1.0,481890304000000.0,3518743761.0,0.0,1.0,0.0,15557597153344.0,0.0,7060649661739584.0,0.0,0.0,0.0,Falcons,DST
2015,3,Chiefs,1.0,1178420166015625.0,3010936384.0,0.0,1.0,0.0,3462825991689.0,0.0,8084777718513664.0,0.0,1.0,0.0,Packers,DST
2015,3,Dolphins,0.0,451729667968489.0,4750104241.0,0.0,0.0,0.0,11853911588401.0,0.0,6146991521173504.0,0.0,0.0,0.0,Bills,DST
2015,4,Panthers,64.0,387420489000000.0,148035889.0,0.0,244140625.0,64.0,7858047974841.0,4096.0,4820043206693961.0,0.0,1.0,1.0,Buccaneers,DST
2015,4,Lions,46656.0,168425239515625.0,4826809.0,0.0,244140625.0,1.0,1771561000000.0,0.0,1686221298140625.0,0.0,1.0,729.0,Seahawks,DST
2015,4,Falcons,1.0,2736715256013376.0,85766121.0,0.0,113379904.0,64.0,24794911296.0,1.0,6146991521173504.0,0.0,0.0,729.0,Texans,DST
2015,4,Packers,46656.0,2839760855281.0,729.0,0.0,34012224.0,0.0,208422380089.0,1.0,56693912375296.0,0.0,1.0,0.0,49ers,DST
2015,4,Broncos,117649.0,90785223184384.0,64000000.0,0.0,4826809.0,0.0,2081951752609.0,0.0,1178420166015625.0,0.0,0.0,1.0,Min,DST
2015,4,Giants,64.0,294929514414144.0,1000000.0,0.0,4826809.0,0.0,27680640625.0,1.0,940299110504209.0,0.0,1.0,1.0,Bills,DST
2015,4,Redskins,15625.0,160005726539569.0,64000000.0,0.0,4826809.0,0.0,433626201009.0,0.0,1073741824000000.0,0.0,0.0,64.0,Eagles,DST
2015,4,Raiders,729.0,413976684737889.0,113379904.0,0.0,2985984.0,0.0,885842380864.0,1.0,2607614922465721.0,1.0,1.0,64.0,Bears,DST
2015,4,Jaguars,729.0,354233654641216.0,16777216.0,0.0,1771561.0,0.0,46656000000.0,0.0,1200343652992576.0,0.0,1.0,64.0,Colts,DST
2015,4,Jets,729.0,21691961596369.0,7529536.0,0.0,1771561.0,0.0,42180533641.0,64.0,133244912166976.0,0.0,1.0,0.0,Dolphins,DST
2015,4,Rams,4096.0,1388285542167616.0,113379904.0,0.0,1771561.0,0.0,2081951752609.0,1.0,7977101881632130.0,0.0,1.0,64.0,Cardinals,DST
2015,4,Bears,64.0,26808753332089.0,64000000.0,0.0,1000000.0,0.0,117649000000.0,1.0,205891132094649.0,0.0,0.0,1.0,Raiders,DST
2015,4,Steelers,15625.0,20179187015625.0,148035889.0,0.0,1000000.0,0.0,48551226272641.0,1.0,2035635367776256.0,0.0,0.0,1.0,Ravens,DST
2015,4,Ravens,4096.0,782757789696.0,64000000.0,0.0,262144.0,0.0,21691961596369.0,0.0,330928743953809.0,0.0,1.0,0.0,Steelers,DST
2015,4,Bengals,15625.0,1776132919332864.0,85766121.0,0.0,262144.0,0.0,2081951752609.0,0.0,9598548249896760.0,0.0,0.0,1.0,Chiefs,DST
2015,4,Colts,1.0,582622237229761.0,4826809.0,0.0,262144.0,0.0,8198418170944.0,0.0,6410082527866081.0,0.0,0.0,0.0,Jaguars,DST
2015,4,Vikings,64.0,64000000000000.0,148035889.0,0.0,117649.0,0.0,8916100448256.0,64.0,1657107395117056.0,0.0,1.0,0.0,Broncos,DST
2015,4,Saints,729.0,113379904000000.0,64000000.0,0.0,117649.0,0.0,2313060765625.0,0.0,1413412221390625.0,0.0,0.0,0.0,Cowboys,DST
2015,4,Chargers,4096.0,1339147769319424.0,387420489.0,0.0,117649.0,0.0,1000000000000.0,0.0,6499837226778624.0,0.0,0.0,1.0,Browns,DST
2015,4,49ers,729.0,64000000000000.0,24137569.0,0.0,117649.0,0.0,18075490334784.0,0.0,2250357012933184.0,0.0,0.0,0.0,Packers,DST
2015,4,Seahawks,0.0,69980368892329.0,1000000.0,0.0,117649.0,0.0,22164361129.0,0.0,281474976710656.0,0.0,0.0,0.0,Lions,DST
2015,4,Bills,1.0,88245939632761.0,191102976.0,0.0,4096.0,0.0,606355001344.0,1.0,773848189788129.0,0.0,0.0,0.0,Giants,DST
2015,4,Cowboys,729.0,1413412221390625.0,308915776.0,0.0,4096.0,0.0,1194052296529.0,0.0,7060649661739584.0,0.0,1.0,0.0,Saints,DST
2015,4,Eagles,1.0,594823321000000.0,148035889.0,0.0,4096.0,0.0,4195872914689.0,0.0,5257948522194369.0,0.0,1.0,1.0,Redskins,DST
2015,4,Buccaneers,64.0,1870414552161.0,2565726409.0,0.0,4096.0,0.0,5534900853769.0,0.0,211027453382656.0,0.0,0.0,1.0,Panthers,DST
2015,4,Dolphins,0.0,107334407093824.0,387420489.0,0.0,729.0,0.0,78672340886049.0,1.0,5892961181640625.0,0.0,0.0,0.0,Jets,DST
2015,4,Cardinals,1.0,19456426971136.0,191102976.0,0.0,64.0,0.0,19456426971136.0,0.0,1245211326152704.0,0.0,0.0,0.0,Rams,DST
2015,4,Browns,64.0,1745729089577929.0,729000000.0,0.0,64.0,0.0,567869252041.0,0.0,7060649661739584.0,0.0,1.0,0.0,Chargers,DST
2015,4,Texans,64.0,205891132094649.0,12230590464.0,0.0,64.0,0.0,6053445140625.0,0.0,2917096519063104.0,0.0,1.0,0.0,Falcons,DST
2015,4,Chiefs,0.0,1094032426497921.0,2176782336.0,0.0,0.0,0.0,3635215077376.0,0.0,7765332671265626.0,0.0,1.0,0.0,Bengals,DST
2015,5,Packers,729.0,8550986578849.0,1000000.0,0.0,308915776.0,1.0,48551226272641.0,4096.0,1388285542167616.0,1.0,0.0,0.0,Rams,DST
2015,5,Broncos,4096.0,122978496247489.0,1000000.0,0.0,244140625.0,1.0,75418890625.0,1.0,570630428688384.0,1.0,1.0,64.0,Raiders,DST
2015,5,Falcons,1.0,110322650964681.0,47045881.0,0.0,85766121.0,64.0,17596287801.0,64.0,387420489000000.0,0.0,0.0,0.0,Redskins,DST
2015,5,Cardinals,1.0,2963706958323721.0,24137569.0,0.0,24137569.0,0.0,30840979456.0,4096.0,6775409390765625.0,0.0,1.0,64.0,Lions,DST
2015,5,Patriots,729.0,18755369578009.0,46656.0,0.0,24137569.0,0.0,1126162419264.0,1.0,346318142640625.0,0.0,1.0,1.0,Cowboys,DST
2015,5,Eagles,15625.0,619864990879744.0,24137569.0,0.0,24137569.0,0.0,782757789696.0,1.0,3411853332189184.0,0.0,0.0,729.0,Saints,DST
2015,5,Steelers,64.0,1967974977554496.0,64000000.0,0.0,16777216.0,1.0,19770609664.0,1.0,4478743609109056.0,0.0,1.0,1.0,Chargers,DST
2015,5,Buccaneers,46656.0,387420489000000.0,887503681.0,0.0,16777216.0,1.0,27680640625.0,1.0,1178420166015625.0,0.0,0.0,1.0,Jaguars,DST
2015,5,Seahawks,4096.0,887503681000000.0,387420489.0,0.0,11390625.0,1.0,1677100110841.0,1.0,5411082280083481.0,0.0,1.0,1.0,Bengals,DST
2015,5,Chiefs,64.0,195930594145441.0,34012224.0,0.0,7529536.0,1.0,433626201009.0,0.0,1245211326152704.0,0.0,0.0,1.0,Bears,DST
2015,5,Bills,64.0,32894113444921.0,4826809.0,0.0,1771561.0,0.0,832972004929.0,1.0,442032795979776.0,0.0,1.0,0.0,Titans,DST
2015,5,Raiders,64.0,268535866540096.0,16777216.0,0.0,1000000.0,0.0,6321363049.0,64.0,686339028913329.0,0.0,0.0,0.0,Broncos,DST
2015,5,Titans,4096.0,304006671424.0,7529536.0,0.0,1000000.0,0.0,4195872914689.0,0.0,83344647990241.0,0.0,0.0,1.0,Bills,DST
2015,5,Redskins,729.0,200859416110144.0,244140625.0,0.0,1000000.0,0.0,29721861554176.0,64.0,5334057471375424.0,0.0,1.0,1.0,Falcons,DST
2015,5,Bears,729.0,24137569000000.0,24137569.0,0.0,531441.0,0.0,2565164201769.0,0.0,558845013849409.0,1.0,1.0,0.0,Chiefs,DST
2015,5,Colts,1.0,2250357012933184.0,64000000.0,0.0,531441.0,0.0,304006671424.0,64.0,7661218005651456.0,0.0,1.0,0.0,Texans,DST
2015,5,Rams,64.0,172771465793536.0,191102976.0,0.0,531441.0,0.0,404567235136.0,64.0,1114641555517504.0,0.0,1.0,1.0,Packers,DST
2015,5,Bengals,4096.0,58451728309129.0,191102976.0,0.0,117649.0,0.0,64000000000000.0,1.0,3915101633817529.0,0.0,0.0,0.0,Seahawks,DST
2015,5,Chargers,729.0,53310208315456.0,191102976.0,0.0,46656.0,0.0,13867245015625.0,1.0,1806976738085400.8,0.0,0.0,0.0,Steelers,DST
2015,5,Cowboys,15625.0,227081481823729.0,729000000.0,0.0,15625.0,0.0,1677100110841.0,0.0,2035635367776256.0,0.0,0.0,0.0,Patriots,DST
2015,5,Ravens,4096.0,5647740136496704.0,1291467969.0,0.0,4096.0,0.0,326940373369.0,0.0,1.6586252353140624e+16,0.0,0.0,0.0,Browns,DST
2015,5,Saints,0.0,1363532208525369.0,3518743761.0,0.0,4096.0,0.0,41407371740736.0,64.0,1.954358117909288e+16,0.0,1.0,0.0,Eagles,DST
2015,5,Giants,64.0,281474976710656.0,387420489.0,0.0,729.0,0.0,3635215077376.0,0.0,3010936384000000.0,0.0,0.0,0.0,49ers,DST
2015,5,Lions,64.0,15557597153344.0,5489031744.0,0.0,64.0,0.0,42761175875209.0,0.0,1686221298140625.0,0.0,0.0,0.0,Cardinals,DST
2015,5,Jaguars,64.0,41407371740736.0,3010936384.0,0.0,64.0,0.0,37558352909169.0,0.0,2524400147941281.0,0.0,1.0,0.0,Buccaneers,DST
2015,5,49ers,0.0,7355827511386642.0,729000000.0,0.0,64.0,0.0,351298031616.0,1.0,2.0938994384765624e+16,0.0,1.0,0.0,Giants,DST
2015,5,Browns,1.0,56693912375296.0,729000000.0,0.0,1.0,0.0,35161828327081.0,0.0,2871098559212689.0,0.0,1.0,0.0,Ravens,DST
2015,5,Texans,0.0,93385106978409.0,387420489.0,0.0,1.0,0.0,1771561000000.0,0.0,1135573198803289.0,0.0,0.0,0.0,Colts,DST
2015,6,Dolphins,46656.0,172771465793536.0,1000000.0,0.0,387420489.0,1.0,62523502209.0,64.0,714540961348201.0,0.0,1.0,64.0,Titans,DST
2015,6,Eagles,729.0,20924183895616.0,117649.0,0.0,113379904.0,1.0,282429536481.0,64.0,227081481823729.0,0.0,0.0,1.0,Giants,DST
2015,6,Saints,15625.0,330928743953809.0,85766121.0,0.0,64000000.0,1.0,11390625000000.0,0.0,4962497602330009.0,1.0,0.0,729.0,Falcons,DST
2015,6,Texans,729.0,904820297013361.0,64000000.0,0.0,47045881.0,1.0,326940373369.0,729.0,3740910611784256.0,0.0,1.0,0.0,Jaguars,DST
2015,6,Broncos,4096.0,45579633110361.0,148035889.0,0.0,24137569.0,1.0,1677100110841.0,64.0,700321701542464.0,0.0,1.0,1.0,Browns,DST
2015,6,Steelers,1.0,5035029816707136.0,4826809.0,0.0,7529536.0,0.0,27680640625.0,64.0,1.064233820380068e+16,0.0,0.0,1.0,Cardinals,DST
2015,6,Redskins,0.0,262254607552729.0,1544804416.0,0.0,7529536.0,1.0,116507435287321.0,1.0,1.1341488324787776e+16,1.0,1.0,64.0,Jets,DST
2015,6,Browns,0.0,594823321000000.0,308915776.0,0.0,4826809.0,1.0,12332795428864.0,729.0,7456475858388544.0,0.0,0.0,0.0,Broncos,DST
2015,6,Vikings,64.0,396109944105121.0,1000000.0,0.0,1771561.0,0.0,34296447249.0,0.0,1245211326152704.0,0.0,0.0,1.0,Chiefs,DST
2015,6,Colts,64.0,743702041351801.0,1544804416.0,0.0,1000000.0,1.0,2436396322816.0,1.0,5257948522194369.0,0.0,0.0,0.0,Patriots,DST
2015,6,Chiefs,64.0,177210755074809.0,16777216.0,0.0,1000000.0,0.0,351298031616.0,64.0,1094032426497921.0,0.0,1.0,0.0,Min,DST
2015,6,Giants,1.0,387420489000000.0,387420489.0,0.0,1000000.0,0.0,15557597153344.0,729.0,6146991521173504.0,0.0,1.0,1.0,Eagles,DST
2015,6,Packers,729.0,1.3505757016489984e+16,64000000.0,0.0,531441.0,0.0,46656000000.0,0.0,2.7082163202494464e+16,0.0,0.0,1.0,Chargers,DST
2015,6,Jets,1.0,48551226272641.0,64000000.0,0.0,531441.0,0.0,1544804416.0,64.0,129746337890625.0,0.0,0.0,0.0,Redskins,DST
2015,6,Bears,64.0,3573226485213841.0,2565726409.0,0.0,262144.0,0.0,13867245015625.0,1.0,2.6494507823224896e+16,0.0,1.0,64.0,Lions,DST
2015,6,49ers,0.0,1628413597910449.0,64000000.0,0.0,262144.0,0.0,208422380089.0,64.0,5489031744000000.0,0.0,0.0,0.0,Ravens,DST
2015,6,Seahawks,729.0,232653764952064.0,387420489.0,0.0,262144.0,0.0,6053445140625.0,64.0,3156404426880769.0,0.0,0.0,0.0,Panthers,DST
2015,6,Patriots,729.0,582622237229761.0,387420489.0,0.0,46656.0,0.0,2985984000000.0,0.0,4681013008649041.0,1.0,1.0,0.0,Colts,DST
2015,6,Titans,64.0,268535866540096.0,3010936384.0,0.0,46656.0,0.0,34012224000000.0,64.0,6682490916222016.0,0.0,0.0,0.0,Dolphins,DST
2015,6,Panthers,4096.0,110322650964681.0,148035889.0,0.0,15625.0,0.0,2313060765625.0,0.0,1388285542167616.0,0.0,1.0,0.0,Seahawks,DST
2015,6,Bengals,64.0,281474976710656.0,85766121.0,0.0,15625.0,0.0,1973822685184.0,1.0,2483630085505024.0,0.0,1.0,0.0,Bills,DST
2015,6,Ravens,729.0,1200343652992576.0,244140625.0,0.0,4096.0,0.0,75418890625.0,0.0,3573226485213841.0,0.0,1.0,0.0,49ers,DST
2015,6,Chargers,729.0,177210755074809.0,387420489.0,0.0,4096.0,0.0,5534900853769.0,0.0,2565726409000000.0,0.0,1.0,0.0,Packers,DST
2015,6,Lions,1.0,1934854145598528.8,1544804416.0,0.0,729.0,0.0,567869252041.0,1.0,7661218005651456.0,0.0,0.0,0.0,Bears,DST
2015,6,Cardinals,1.0,23298085122481.0,244140625.0,0.0,64.0,0.0,7858047974841.0,0.0,887503681000000.0,0.0,1.0,0.0,Steelers,DST
2015,6,Falcons,1.0,789298907447296.0,887503681.0,0.0,1.0,0.0,282429536481.0,0.0,3256599688890625.0,0.0,1.0,0.0,Saints,DST
2015,6,Jaguars,1.0,558845013849409.0,887503681.0,0.0,1.0,0.0,735091890625.0,0.0,3107278481449024.0,0.0,0.0,0.0,Texans,DST
2015,6,Bills,0.0,205891132094649.0,1544804416.0,0.0,0.0,0.0,1973822685184.0,0.0,2001566936265624.8,0.0,0.0,0.0,Bengals,DST
2015,7,Rams,4096.0,502915070389824.0,46656.0,0.0,481890304.0,1.0,304006671424.0,0.0,2325992456359936.0,0.0,0.0,4096.0,Browns,DST
2015,7,Giants,1.0,136821750708889.0,64000000.0,0.0,244140625.0,64.0,160005726539569.0,729.0,9474296896000000.0,0.0,0.0,1.0,Cowboys,DST
2015,7,Jaguars,4096.0,308915776000000.0,887503681.0,0.0,191102976.0,64.0,2313060765625.0,64.0,2780914306640625.0,0.0,0.0,64.0,Bills,DST
2015,7,Seahawks,46656.0,282429536481.0,729.0,0.0,16777216.0,0.0,51520374361.0,0.0,8198418170944.0,0.0,1.0,0.0,49ers,DST
2015,7,Chiefs,64.0,50096498540544.0,4826809.0,0.0,11390625.0,0.0,10090298369529.0,64.0,1517742827651961.0,0.0,0.0,1.0,Steelers,DST
2015,7,Dolphins,4096.0,250058907189001.0,308915776.0,0.0,4826809.0,1.0,128100283921.0,1.0,1114641555517504.0,0.0,0.0,0.0,Texans,DST
2015,7,49ers,15625.0,90785223184384.0,64000000.0,0.0,4826809.0,0.0,29721861554176.0,64.0,3411853332189184.0,0.0,0.0,0.0,Seahawks,DST
2015,7,Falcons,1.0,32894113444921.0,117649.0,0.0,2985984.0,0.0,208422380089.0,64.0,281474976710656.0,0.0,1.0,0.0,Titans,DST
2015,7,Cardinals,729.0,116507435287321.0,34012224.0,0.0,1771561.0,0.0,27680640625.0,1.0,442032795979776.0,0.0,0.0,1.0,Ravens,DST
2015,7,Panthers,15625.0,25892303048704.0,16777216.0,0.0,1771561.0,0.0,30749609024289.0,1.0,1806976738085400.8,0.0,0.0,0.0,Eagles,DST
2015,7,Vikings,117649.0,58451728309129.0,47045881.0,0.0,1771561.0,0.0,208422380089.0,0.0,423158800038976.0,0.0,1.0,0.0,Lions,DST
2015,7,Saints,4096.0,743702041351801.0,85766121.0,0.0,1771561.0,0.0,177978515625.0,64.0,2825706623205376.0,0.0,1.0,1.0,Colts,DST
2015,7,Titans,0.0,250058907189001.0,1000000.0,0.0,1771561.0,0.0,4195872914689.0,64.0,2917096519063104.0,0.0,0.0,0.0,Falcons,DST
2015,7,Bills,64.0,28722900390625.0,1544804416.0,0.0,1000000.0,1.0,2985984000000.0,1.0,659070838140625.0,0.0,1.0,0.0,Jaguars,DST
2015,7,Buccaneers,1.0,805005849390625.0,887503681.0,0.0,531441.0,1.0,15625000000.0,0.0,2001566936265624.8,0.0,1.0,1.0,Redskins,DST
2015,7,Lions,4096.0,535881988265625.0,481890304.0,1.0,262144.0,0.0,7529536000000.0,0.0,5892961181640625.0,0.0,0.0,1.0,Min,DST
2015,7,Eagles,1.0,47045881000000.0,387420489.0,0.0,262144.0,0.0,72074394832896.0,729.0,3740910611784256.0,0.0,1.0,0.0,Panthers,DST
2015,7,Texans,4096.0,274941996890625.0,7256313856.0,0.0,46656.0,0.0,232653764952064.0,0.0,1.6196005304479728e+16,0.0,1.0,1.0,Dolphins,DST
2015,7,Ravens,64.0,338550579265536.0,308915776.0,0.0,15625.0,0.0,11390625000000.0,0.0,5035029816707136.0,1.0,1.0,0.0,Cardinals,DST
2015,7,Browns,64.0,11390625000000.0,191102976.0,0.0,15625.0,0.0,15557597153344.0,0.0,853698068844544.0,0.0,1.0,1.0,Rams,DST
2015,7,Colts,64.0,354233654641216.0,387420489.0,0.0,15625.0,0.0,37558352909169.0,1.0,8193662024284802.0,0.0,0.0,0.0,Saints,DST
2015,7,Patriots,64.0,513710701744969.0,148035889.0,0.0,15625.0,0.0,496981290961.0,0.0,2650071791407104.0,0.0,0.0,1.0,Jets,DST
2015,7,Raiders,1.0,1222605980803089.0,594823321.0,0.0,15625.0,0.0,531441000000.0,64.0,5257948522194369.0,0.0,1.0,0.0,Chargers,DST
2015,7,Cowboys,64.0,14976071831449.0,387420489.0,0.0,729.0,0.0,5289852801024.0,0.0,582622237229761.0,0.0,1.0,0.0,Giants,DST
2015,7,Jets,729.0,1464803622199009.0,729000000.0,0.0,729.0,0.0,16777216.0,0.0,1934854145598528.8,0.0,1.0,0.0,Patriots,DST
2015,7,Steelers,64.0,186374892382561.0,148035889.0,0.0,729.0,0.0,6906762437184.0,0.0,2871098559212689.0,0.0,1.0,0.0,Chiefs,DST
2015,7,Redskins,1.0,582622237229761.0,729000000.0,0.0,729.0,0.0,47045881000000.0,0.0,1.207850213721312e+16,0.0,0.0,1.0,Buccaneers,DST
2015,7,Chargers,1.0,502915070389824.0,2565726409.0,0.0,1.0,0.0,4826809000000.0,0.0,4890838206582784.0,0.0,0.0,0.0,Raiders,DST
2015,8,Texans,117649.0,3814697265625.0,46656.0,0.0,148035889.0,0.0,404567235136.0,1.0,88245939632761.0,0.0,0.0,64.0,Titans,DST
2015,8,Patriots,15625.0,274941996890625.0,117649.0,1.0,34012224.0,0.0,11390625.0,64.0,387420489000000.0,0.0,0.0,0.0,Dolphins,DST
2015,8,Chiefs,46656.0,54980371265625.0,1000000.0,0.0,24137569.0,0.0,282429536481.0,64.0,442032795979776.0,0.0,0.0,0.0,Lions,DST
2015,8,Bengals,729.0,191102976000000.0,1000000.0,0.0,16777216.0,0.0,2436396322816.0,729.0,2035635367776256.0,0.0,1.0,0.0,Steelers,DST
2015,8,Rams,729.0,11853911588401.0,46656.0,1.0,11390625.0,0.0,3010936384.0,0.0,45579633110361.0,0.0,0.0,0.0,49ers,DST
2015,8,Steelers,729.0,107334407093824.0,16777216.0,0.0,4826809.0,0.0,225199600704.0,64.0,672589783760896.0,1.0,0.0,0.0,Bengals,DST
2015,8,Buccaneers,1.0,3798241492515625.0,64000000.0,0.0,4826809.0,0.0,1061520150601.0,1.0,1.4889840956932096e+16,0.0,1.0,729.0,Falcons,DST
2015,8,Broncos,729.0,15625000000.0,1000000.0,1.0,2985984.0,0.0,531441000000.0,0.0,7529536000000.0,0.0,0.0,0.0,Packers,DST
2015,8,Panthers,64.0,122978496247489.0,308915776.0,0.0,1771561.0,0.0,6327518887936.0,729.0,2140753641621840.8,0.0,0.0,1.0,Colts,DST
2015,8,Cowboys,0.0,85766121000000.0,4826809.0,0.0,1771561.0,0.0,2081951752609.0,1.0,1135573198803289.0,1.0,0.0,0.0,Seahawks,DST
2015,8,Vikings,1.0,80980417183744.0,64000000.0,0.0,1771561.0,1.0,832972004929.0,0.0,805005849390625.0,0.0,1.0,0.0,Bears,DST
2015,8,Giants,0.0,1.6586252353140624e+16,19770609664.0,0.0,1000000.0,1.0,1194052296529.0,64.0,5.051513007662694e+16,0.0,1.0,0.0,Saints,DST
2015,8,Cardinals,1.0,98771297640625.0,64000000.0,0.0,531441.0,0.0,3518743761.0,1.0,268535866540096.0,0.0,1.0,1.0,Browns,DST
2015,8,Browns,1.0,2650071791407104.0,1544804416.0,0.0,531441.0,0.0,2839760855281.0,1.0,1.401163942713444e+16,0.0,0.0,729.0,Cardinals,DST
2015,8,Raiders,729.0,619864990879744.0,64000000.0,0.0,531441.0,0.0,164206490176.0,1.0,2403734586186816.0,0.0,0.0,0.0,Jets,DST
2015,8,Colts,64.0,186374892382561.0,594823321.0,0.0,262144.0,0.0,7529536000000.0,1.0,2963706958323721.0,0.0,1.0,64.0,Panthers,DST
2015,8,Seahawks,1.0,567869252041.0,2985984.0,0.0,262144.0,0.0,4608273662721.0,0.0,113379904000000.0,0.0,1.0,0.0,Cowboys,DST
2015,8,Titans,729.0,96046742518336.0,64000000.0,0.0,117649.0,0.0,30840979456.0,0.0,387420489000000.0,0.0,1.0,0.0,Texans,DST
2015,8,Saints,729.0,1268163904241521.0,13841287201.0,0.0,15625.0,0.0,433626201009.0,0.0,5182746699759616.0,0.0,0.0,1.0,Giants,DST
2015,8,49ers,0.0,48551226272641.0,387420489.0,0.0,15625.0,0.0,58451728309129.0,0.0,3411853332189184.0,1.0,1.0,1.0,Rams,DST
2015,8,Ravens,1.0,594823321000000.0,308915776.0,0.0,4096.0,0.0,282429536481.0,0.0,2607614922465721.0,1.0,0.0,0.0,Chargers,DST
2015,8,Bears,1.0,34012224000000.0,148035889.0,0.0,4096.0,0.0,10090298369529.0,1.0,1222605980803089.0,0.0,0.0,0.0,Min,DST
2015,8,Falcons,64.0,26808753332089.0,148035889.0,0.0,729.0,0.0,2565164201769.0,0.0,594823321000000.0,0.0,0.0,0.0,Buccaneers,DST
2015,8,Lions,729.0,5789336458816.0,8303765625.0,0.0,729.0,0.0,76419346977856.0,0.0,1544804416000000.0,0.0,1.0,0.0,Chiefs,DST
2015,8,Chargers,729.0,632711491215049.0,594823321.0,0.0,729.0,0.0,139314069504.0,0.0,2364597285765625.0,0.0,1.0,0.0,Ravens,DST
