Year,Week,Name,50+,Points,FGA,XPM,XPA,Away Games,FGM,Opponent,Position
2015,6,Brandon McManus,0.0,7529536.0,15625.0,64.0,64.0,1.0,4096.0,Browns,K
2015,6,Robbie Gould,0.0,7529536.0,4096.0,64.0,64.0,1.0,4096.0,Lions,K
2015,6,Matt Prater,0.0,4826809.0,729.0,4096.0,4096.0,0.0,729.0,Bears,K
2015,6,Stephen Hauschka,1.0,4826809.0,729.0,64.0,64.0,0.0,729.0,Panthers,K
2015,6,Blair Walsh,0.0,1000000.0,729.0,1.0,1.0,0.0,729.0,Chiefs,K
2015,6,Mike Nugent,0.0,1000000.0,64.0,4096.0,4096.0,1.0,64.0,Bills,K
2015,6,Dustin Hopkins,1.0,1000000.0,64.0,64.0,64.0,1.0,64.0,Jets,K
2015,6,Stephen Gostkowski,0.0,1000000.0,64.0,4096.0,4096.0,1.0,64.0,Colts,K
2015,6,Nick Folk,0.0,1000000.0,729.0,4096.0,4096.0,0.0,64.0,Redskins,K
2015,6,Caleb Sturgis,0.0,531441.0,64.0,729.0,729.0,0.0,64.0,Giants,K
2015,6,Mason Crosby,0.0,531441.0,64.0,729.0,729.0,0.0,64.0,Chargers,K
2015,6,Justin Tucker,0.0,262144.0,729.0,64.0,64.0,1.0,64.0,49ers,K
2015,6,Josh Lambo,0.0,262144.0,64.0,64.0,64.0,1.0,64.0,Packers,K
2015,6,Andrew Franks,0.0,262144.0,1.0,15625.0,15625.0,1.0,1.0,Titans,K
2015,6,Nick Novak,0.0,117649.0,1.0,4096.0,4096.0,1.0,1.0,Jaguars,K
2015,6,Zach Hocker,0.0,117649.0,729.0,4096.0,4096.0,0.0,1.0,Falcons,K
2015,6,Chandler Catanzaro,0.0,117649.0,729.0,1.0,1.0,1.0,64.0,Steelers,K
2015,6,Travis Coons,0.0,15625.0,1.0,64.0,64.0,0.0,1.0,Broncos,K
2015,6,Ryan Succop,0.0,4096.0,1.0,1.0,1.0,0.0,1.0,Dolphins,K
2015,6,Cairo Santos,0.0,4096.0,1.0,1.0,1.0,1.0,1.0,Min,K
2015,6,Adam Vinatieri,0.0,729.0,0.0,729.0,4096.0,0.0,0.0,Patriots,K
2015,6,Graham Gano,0.0,729.0,0.0,729.0,4096.0,1.0,0.0,Seahawks,K
2015,6,Dan Carpenter,0.0,729.0,0.0,729.0,729.0,0.0,0.0,Bengals,K
2015,6,Matt Bryant,0.0,729.0,0.0,729.0,729.0,1.0,0.0,Saints,K
2015,6,Jason Myers,0.0,64.0,0.0,64.0,729.0,0.0,0.0,Texans,K
2015,6,Josh Brown,0.0,1.0,0.0,1.0,1.0,1.0,0.0,Eagles,K
2015,7,Blair Walsh,64.0,64000000.0,15625.0,1.0,64.0,1.0,15625.0,Lions,K
2015,7,Sebastian Janikowski,0.0,4826809.0,729.0,4096.0,4096.0,1.0,729.0,Chargers,K
2015,7,Nick Folk,1.0,4826809.0,729.0,64.0,64.0,1.0,729.0,Patriots,K
2015,7,Caleb Sturgis,1.0,2985984.0,4096.0,1.0,1.0,1.0,729.0,Panthers,K
2015,7,Stephen Gostkowski,0.0,2985984.0,729.0,729.0,729.0,0.0,729.0,Jets,K
2015,7,Connor Barth,0.0,2985984.0,729.0,729.0,729.0,1.0,729.0,Redskins,K
2015,7,Cairo Santos,0.0,1771561.0,4096.0,64.0,64.0,0.0,729.0,Steelers,K
2015,7,Dan Carpenter,0.0,1771561.0,729.0,64.0,64.0,1.0,729.0,Jaguars,K
2015,7,Andrew Franks,1.0,1000000.0,1.0,15625.0,46656.0,0.0,1.0,Texans,K
2015,7,Graham Gano,0.0,531441.0,64.0,729.0,729.0,0.0,64.0,Eagles,K
2015,7,Josh Brown,0.0,531441.0,64.0,729.0,729.0,0.0,64.0,Cowboys,K
2015,7,Stephen Hauschka,0.0,262144.0,64.0,64.0,64.0,1.0,64.0,49ers,K
2015,7,Chandler Catanzaro,0.0,262144.0,729.0,64.0,729.0,0.0,64.0,Ravens,K
2015,7,Dan Bailey,0.0,262144.0,64.0,64.0,64.0,1.0,64.0,Giants,K
2015,7,Matt Prater,1.0,117649.0,1.0,64.0,64.0,0.0,1.0,Min,K
2015,7,Josh Lambo,0.0,117649.0,64.0,1.0,1.0,0.0,64.0,Raiders,K
2015,7,Dustin Hopkins,0.0,117649.0,1.0,4096.0,4096.0,0.0,1.0,Buccaneers,K
2015,7,Chris Boswell,0.0,117649.0,64.0,1.0,1.0,1.0,64.0,Chiefs,K
2015,7,Greg Zuerlein,0.0,46656.0,729.0,729.0,729.0,0.0,1.0,Browns,K
2015,7,Travis Coons,0.0,46656.0,64.0,0.0,0.0,1.0,64.0,Rams,K
2015,7,Justin Tucker,0.0,4096.0,1.0,1.0,1.0,1.0,1.0,Cardinals,K
2015,7,Jason Myers,0.0,4096.0,0.0,4096.0,15625.0,0.0,0.0,Bills,K
2015,7,Matt Bryant,0.0,4096.0,64.0,1.0,1.0,1.0,1.0,Titans,K
2015,7,Adam Vinatieri,0.0,729.0,0.0,729.0,729.0,0.0,0.0,Saints,K
2015,7,Kai Forbath,0.0,729.0,0.0,729.0,4096.0,1.0,0.0,Colts,K
2015,7,Phil Dawson,0.0,729.0,1.0,0.0,0.0,0.0,1.0,Seahawks,K
2015,7,Nick Novak,0.0,64.0,0.0,64.0,729.0,1.0,0.0,Dolphins,K
2015,7,Ryan Succop,0.0,1.0,0.0,1.0,1.0,0.0,0.0,Falcons,K
2015,7,Jeff Locke,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Lions,K
2015,8,Justin Tucker,0.0,24137569.0,15625.0,64.0,64.0,0.0,15625.0,Chargers,K
2015,8,Adam Vinatieri,1.0,16777216.0,4096.0,64.0,64.0,1.0,4096.0,Panthers,K
2015,8,Dan Bailey,1.0,7529536.0,4096.0,0.0,0.0,0.0,4096.0,Seahawks,K
2015,8,Graham Gano,1.0,4826809.0,729.0,64.0,729.0,0.0,729.0,Colts,K
2015,8,Sebastian Janikowski,1.0,2985984.0,729.0,4096.0,4096.0,0.0,64.0,Jets,K
2015,8,Stephen Gostkowski,1.0,2985984.0,64.0,4096.0,4096.0,0.0,64.0,Dolphins,K
2015,8,Kai Forbath,1.0,2985984.0,1.0,117649.0,117649.0,0.0,1.0,Giants,K
2015,8,Blair Walsh,0.0,1771561.0,729.0,64.0,64.0,1.0,729.0,Bears,K
2015,8,Brandon McManus,1.0,1771561.0,64.0,729.0,729.0,0.0,64.0,Packers,K
2015,8,Connor Barth,0.0,1771561.0,729.0,64.0,64.0,1.0,729.0,Falcons,K
2015,8,Mike Nugent,0.0,1000000.0,4096.0,1.0,1.0,1.0,729.0,Steelers,K
2015,8,Robbie Gould,1.0,1000000.0,729.0,64.0,64.0,0.0,64.0,Min,K
2015,8,Chandler Catanzaro,0.0,1000000.0,64.0,4096.0,4096.0,1.0,64.0,Browns,K
2015,8,Cairo Santos,0.0,531441.0,1.0,46656.0,46656.0,0.0,1.0,Lions,K
2015,8,Nick Novak,0.0,262144.0,64.0,64.0,64.0,0.0,64.0,Titans,K
2015,8,Josh Lambo,0.0,262144.0,64.0,64.0,729.0,1.0,64.0,Ravens,K
2015,8,Nick Folk,0.0,262144.0,64.0,64.0,64.0,1.0,64.0,Raiders,K
2015,8,Phil Dawson,1.0,262144.0,64.0,0.0,0.0,1.0,64.0,Rams,K
2015,8,Matt Bryant,0.0,262144.0,64.0,64.0,64.0,0.0,64.0,Buccaneers,K
2015,8,Stephen Hauschka,0.0,117649.0,729.0,1.0,1.0,1.0,64.0,Cowboys,K
2015,8,Josh Brown,0.0,117649.0,0.0,117649.0,117649.0,1.0,0.0,Saints,K
2015,8,Ryan Succop,0.0,46656.0,64.0,0.0,0.0,1.0,64.0,Texans,K
2015,8,Mason Crosby,1.0,46656.0,1.0,1.0,1.0,1.0,1.0,Broncos,K
2015,8,Greg Zuerlein,0.0,15625.0,64.0,64.0,64.0,0.0,1.0,49ers,K
2015,8,Matt Prater,0.0,4096.0,1.0,1.0,1.0,1.0,1.0,Chiefs,K
2015,8,Chris Boswell,0.0,4096.0,1.0,1.0,1.0,0.0,1.0,Bengals,K
2015,8,Travis Coons,0.0,64.0,0.0,64.0,729.0,0.0,0.0,Cardinals,K
2015,8,Andrew Franks,0.0,1.0,1.0,1.0,1.0,1.0,0.0,Patriots,K
2015,9,Greg Zuerlein,64.0,16777216.0,15625.0,0.0,0.0,1.0,4096.0,Min,K
2015,9,Josh Brown,1.0,16777216.0,4096.0,64.0,64.0,1.0,4096.0,Buccaneers,K
2015,9,Connor Barth,1.0,7529536.0,15625.0,0.0,0.0,0.0,4096.0,Giants,K
2015,9,Graham Gano,0.0,4826809.0,4096.0,4096.0,4096.0,0.0,729.0,Packers,K
2015,9,Chris Boswell,0.0,2985984.0,4096.0,729.0,729.0,0.0,729.0,Raiders,K
2015,9,Adam Vinatieri,1.0,1771561.0,64.0,729.0,729.0,0.0,64.0,Broncos,K
2015,9,Caleb Sturgis,1.0,1771561.0,64.0,729.0,729.0,1.0,64.0,Cowboys,K
2015,9,Jason Myers,0.0,1771561.0,729.0,64.0,64.0,1.0,729.0,Jets,K
2015,9,Ryan Succop,1.0,1000000.0,729.0,64.0,64.0,1.0,64.0,Saints,K
2015,9,Matt Bryant,0.0,1000000.0,729.0,1.0,1.0,1.0,729.0,49ers,K
2015,9,Stephen Gostkowski,0.0,531441.0,64.0,729.0,729.0,0.0,64.0,Redskins,K
2015,9,Dan Bailey,0.0,531441.0,64.0,729.0,729.0,0.0,64.0,Eagles,K
2015,9,Blair Walsh,0.0,117649.0,64.0,1.0,1.0,0.0,64.0,Rams,K
2015,9,Mike Nugent,0.0,117649.0,1.0,4096.0,4096.0,0.0,1.0,Browns,K
2015,9,Josh Lambo,0.0,117649.0,64.0,1.0,64.0,0.0,64.0,Bears,K
2015,9,Dan Carpenter,0.0,117649.0,1.0,4096.0,4096.0,0.0,1.0,Dolphins,K
2015,9,Brandon McManus,0.0,46656.0,1.0,729.0,729.0,1.0,1.0,Colts,K
2015,9,Sebastian Janikowski,0.0,15625.0,0.0,15625.0,15625.0,1.0,0.0,Steelers,K
2015,9,Andrew Franks,0.0,15625.0,1.0,64.0,64.0,1.0,1.0,Bills,K
2015,9,Phil Dawson,0.0,15625.0,1.0,64.0,64.0,0.0,1.0,Falcons,K
2015,9,Ryan Quigley,0.0,4096.0,0.0,4096.0,4096.0,0.0,0.0,Jaguars,K
2015,9,Dustin Hopkins,0.0,4096.0,1.0,1.0,1.0,1.0,1.0,Patriots,K
2015,9,Kai Forbath,0.0,4096.0,1.0,4096.0,4096.0,0.0,0.0,Titans,K
2015,9,Travis Coons,0.0,4096.0,1.0,1.0,1.0,1.0,1.0,Bengals,K
2015,9,Mason Crosby,0.0,729.0,0.0,729.0,729.0,1.0,0.0,Panthers,K
2015,9,Robbie Gould,0.0,64.0,64.0,64.0,64.0,1.0,0.0,Chargers,K
2015,10,Cairo Santos,1.0,47045881.0,46656.0,64.0,64.0,1.0,15625.0,Broncos,K
2015,10,Dustin Hopkins,0.0,24137569.0,4096.0,15625.0,15625.0,0.0,4096.0,Saints,K
2015,10,Josh Brown,1.0,16777216.0,4096.0,64.0,64.0,0.0,4096.0,Patriots,K
2015,10,Robbie Gould,0.0,4826809.0,729.0,4096.0,4096.0,1.0,729.0,Rams,K
2015,10,Chandler Catanzaro,0.0,4826809.0,729.0,4096.0,4096.0,1.0,729.0,Seahawks,K
2015,10,Blair Walsh,0.0,2985984.0,15625.0,729.0,729.0,1.0,729.0,Raiders,K
2015,10,Jason Myers,1.0,2985984.0,4096.0,1.0,1.0,1.0,729.0,Ravens,K
2015,10,Stephen Gostkowski,1.0,1771561.0,64.0,729.0,729.0,1.0,64.0,Giants,K
2015,10,Dan Carpenter,0.0,1000000.0,729.0,1.0,64.0,1.0,729.0,Jets,K
2015,10,Chris Boswell,0.0,1000000.0,729.0,1.0,64.0,0.0,729.0,Browns,K
2015,10,Graham Gano,0.0,531441.0,64.0,729.0,729.0,1.0,64.0,Titans,K
2015,10,Matt Prater,1.0,262144.0,64.0,0.0,64.0,1.0,64.0,Packers,K
2015,10,Stephen Hauschka,0.0,262144.0,64.0,64.0,64.0,0.0,64.0,Cardinals,K
2015,10,Andrew Franks,0.0,262144.0,64.0,64.0,64.0,1.0,64.0,Eagles,K
2015,10,Dan Bailey,1.0,262144.0,729.0,0.0,0.0,1.0,64.0,Buccaneers,K
2015,10,Greg Zuerlein,0.0,117649.0,64.0,1.0,1.0,0.0,64.0,Bears,K
2015,10,Mike Nugent,0.0,46656.0,64.0,0.0,0.0,0.0,64.0,Texans,K
2015,10,Connor Barth,1.0,46656.0,64.0,1.0,1.0,0.0,1.0,Cowboys,K
2015,10,Caleb Sturgis,0.0,15625.0,64.0,64.0,64.0,0.0,1.0,Dolphins,K
2015,10,Randy Bullock,0.0,15625.0,1.0,64.0,64.0,0.0,1.0,Bills,K
2015,10,Ryan Succop,0.0,4096.0,1.0,1.0,1.0,0.0,1.0,Panthers,K
2015,10,Nick Novak,0.0,4096.0,1.0,1.0,1.0,1.0,1.0,Bengals,K
2015,10,Mason Crosby,0.0,4096.0,64.0,1.0,1.0,0.0,1.0,Lions,K
2015,10,Travis Coons,0.0,729.0,1.0,0.0,1.0,1.0,1.0,Steelers,K
2015,10,Justin Tucker,0.0,64.0,1.0,64.0,64.0,0.0,0.0,Jaguars,K
2015,10,Sebastian Janikowski,0.0,64.0,0.0,64.0,64.0,0.0,0.0,Min,K
2015,10,Kai Forbath,0.0,64.0,0.0,64.0,64.0,1.0,0.0,Redskins,K
2015,10,Brandon McManus,0.0,1.0,0.0,1.0,1.0,0.0,0.0,Chiefs,K
2015,10,Colton Schmidt,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Jets,K
2015,10,Johnny Hekker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bears,K
2015,11,Mason Crosby,1.0,34012224.0,15625.0,1.0,1.0,1.0,15625.0,Min,K
2015,11,Graham Gano,0.0,7529536.0,729.0,15625.0,15625.0,0.0,729.0,Redskins,K
2015,11,Jason Myers,0.0,4826809.0,4096.0,1.0,1.0,0.0,4096.0,Titans,K
2015,11,Matt Prater,1.0,2985984.0,729.0,1.0,1.0,0.0,729.0,Raiders,K
2015,11,Justin Tucker,0.0,1000000.0,15625.0,1.0,1.0,0.0,729.0,Rams,K
2015,11,Chandler Catanzaro,0.0,1000000.0,64.0,4096.0,4096.0,0.0,64.0,Bengals,K
2015,11,Cairo Santos,0.0,531441.0,64.0,729.0,4096.0,1.0,64.0,Chargers,K
2015,11,Sebastian Janikowski,1.0,531441.0,64.0,1.0,1.0,1.0,64.0,Lions,K
2015,11,Robbie Gould,0.0,531441.0,729.0,0.0,0.0,0.0,729.0,Broncos,K
2015,11,Dan Carpenter,1.0,531441.0,729.0,1.0,1.0,1.0,64.0,Patriots,K
2015,11,Connor Barth,0.0,531441.0,1.0,46656.0,46656.0,1.0,1.0,Eagles,K
2015,11,Stephen Gostkowski,0.0,262144.0,729.0,64.0,64.0,0.0,64.0,Bills,K
2015,11,Ryan Succop,0.0,117649.0,729.0,1.0,1.0,1.0,64.0,Jaguars,K
2015,11,Mike Nugent,0.0,117649.0,1.0,4096.0,4096.0,1.0,1.0,Cardinals,K
2015,11,Phil Dawson,0.0,117649.0,64.0,1.0,1.0,1.0,64.0,Seahawks,K
2015,11,Adam Vinatieri,0.0,46656.0,1.0,729.0,729.0,1.0,1.0,Falcons,K
2015,11,Nick Novak,0.0,46656.0,1.0,729.0,729.0,0.0,1.0,Jets,K
2015,11,Dan Bailey,0.0,46656.0,1.0,729.0,729.0,1.0,1.0,Dolphins,K
2015,11,Caleb Sturgis,0.0,15625.0,1.0,64.0,64.0,0.0,1.0,Buccaneers,K
2015,11,Brandon McManus,0.0,15625.0,1.0,64.0,64.0,1.0,1.0,Bears,K
2015,11,Josh Lambo,1.0,15625.0,1.0,0.0,0.0,0.0,1.0,Chiefs,K
2015,11,Stephen Hauschka,0.0,15625.0,1.0,64.0,4096.0,0.0,1.0,49ers,K
2015,11,Randy Bullock,0.0,15625.0,1.0,64.0,64.0,1.0,1.0,Texans,K
2015,11,Matt Bryant,0.0,729.0,1.0,729.0,729.0,0.0,0.0,Colts,K
2015,11,Dustin Hopkins,0.0,64.0,0.0,64.0,64.0,1.0,0.0,Panthers,K
2015,11,Andrew Franks,0.0,64.0,0.0,64.0,64.0,0.0,0.0,Cowboys,K
2015,11,Greg Zuerlein,0.0,1.0,1.0,1.0,64.0,1.0,0.0,Ravens,K
2015,11,Blair Walsh,0.0,1.0,0.0,1.0,64.0,0.0,0.0,Packers,K
2015,11,Brad Nortman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Redskins,K
2015,12,Graham Gano,1.0,24137569.0,15625.0,729.0,729.0,1.0,4096.0,Cowboys,K
2015,12,Jason Myers,1.0,11390625.0,4096.0,1.0,64.0,0.0,4096.0,Chargers,K
2015,12,Adam Vinatieri,0.0,4826809.0,4096.0,1.0,64.0,0.0,4096.0,Buccaneers,K
2015,12,Cairo Santos,0.0,2985984.0,4096.0,729.0,729.0,0.0,729.0,Bills,K
2015,12,Chris Boswell,0.0,1000000.0,729.0,1.0,1.0,1.0,729.0,Seahawks,K
2015,12,Justin Tucker,0.0,531441.0,64.0,729.0,729.0,1.0,64.0,Browns,K
2015,12,Matt Prater,0.0,531441.0,1.0,46656.0,46656.0,0.0,1.0,Eagles,K
2015,12,Phil Dawson,1.0,531441.0,64.0,1.0,1.0,0.0,64.0,Cardinals,K
2015,12,Mason Crosby,1.0,531441.0,64.0,1.0,1.0,0.0,64.0,Bears,K
2015,12,Travis Coons,0.0,531441.0,729.0,729.0,729.0,0.0,64.0,Ravens,K
2015,12,Blair Walsh,0.0,262144.0,729.0,64.0,64.0,1.0,64.0,Falcons,K
2015,12,Dustin Hopkins,0.0,262144.0,729.0,64.0,64.0,0.0,64.0,Giants,K
2015,12,Kai Forbath,1.0,262144.0,64.0,0.0,0.0,1.0,64.0,Texans,K
2015,12,Randy Bullock,0.0,262144.0,1.0,15625.0,15625.0,0.0,1.0,Dolphins,K
2015,12,Mike Nugent,0.0,117649.0,1.0,4096.0,4096.0,0.0,1.0,Rams,K
2015,12,Josh Lambo,0.0,117649.0,1.0,4096.0,4096.0,1.0,1.0,Jaguars,K
2015,12,Chandler Catanzaro,0.0,117649.0,64.0,1.0,64.0,1.0,64.0,49ers,K
2015,12,Nick Novak,0.0,46656.0,1.0,729.0,729.0,0.0,1.0,Saints,K
2015,12,Brandon McManus,0.0,46656.0,64.0,729.0,729.0,0.0,1.0,Patriots,K
2015,12,Sebastian Janikowski,0.0,46656.0,1.0,729.0,729.0,1.0,1.0,Titans,K
2015,12,Stephen Gostkowski,0.0,46656.0,1.0,729.0,729.0,1.0,1.0,Broncos,K
2015,12,Connor Barth,0.0,46656.0,729.0,0.0,1.0,1.0,64.0,Colts,K
2015,12,Dan Bailey,0.0,46656.0,64.0,0.0,0.0,0.0,64.0,Panthers,K
2015,12,Robbie Gould,0.0,15625.0,1.0,64.0,64.0,1.0,1.0,Packers,K
2015,12,Shayne Graham,0.0,4096.0,1.0,1.0,1.0,0.0,1.0,Min,K
2015,12,Dan Carpenter,0.0,4096.0,1.0,1.0,64.0,1.0,1.0,Chiefs,K
2015,12,Stephen Hauschka,0.0,729.0,0.0,729.0,4096.0,0.0,0.0,Steelers,K
2015,12,Caleb Sturgis,0.0,64.0,1.0,64.0,64.0,1.0,0.0,Lions,K
2015,12,Andrew Franks,0.0,64.0,0.0,64.0,729.0,1.0,0.0,Jets,K
2015,12,Josh Brown,0.0,64.0,0.0,64.0,64.0,1.0,0.0,Redskins,K
2015,12,Ryan Succop,0.0,1.0,0.0,1.0,64.0,0.0,0.0,Raiders,K
2015,12,Zach Hocker,0.0,1.0,0.0,1.0,1.0,1.0,0.0,Bengals,K
2015,13,Shayne Graham,1.0,11390625.0,4096.0,1.0,1.0,1.0,4096.0,Buccaneers,K
2015,13,Chris Boswell,1.0,11390625.0,4096.0,4096.0,4096.0,0.0,729.0,Colts,K
2015,13,Dan Bailey,1.0,11390625.0,4096.0,1.0,1.0,1.0,4096.0,Redskins,K
2015,13,Matt Prater,1.0,4826809.0,729.0,64.0,64.0,0.0,729.0,Packers,K
2015,13,Mike Nugent,0.0,4826809.0,729.0,4096.0,4096.0,1.0,729.0,Browns,K
2015,13,Randy Bullock,0.0,1771561.0,729.0,64.0,64.0,1.0,729.0,Giants,K
2015,13,Dustin Hopkins,0.0,1000000.0,4096.0,1.0,1.0,0.0,729.0,Cowboys,K
2015,13,Robbie Gould,1.0,1000000.0,4096.0,64.0,64.0,0.0,64.0,49ers,K
2015,13,Chandler Catanzaro,0.0,531441.0,64.0,729.0,729.0,1.0,64.0,Rams,K
2015,13,Stephen Hauschka,0.0,262144.0,1.0,15625.0,15625.0,1.0,1.0,Min,K
2015,13,Josh Brown,0.0,262144.0,729.0,64.0,64.0,0.0,64.0,Jets,K
2015,13,Justin Tucker,0.0,117649.0,729.0,1.0,1.0,1.0,64.0,Dolphins,K
2015,13,Ryan Succop,0.0,46656.0,0.0,46656.0,46656.0,0.0,0.0,Jaguars,K
2015,13,Dan Carpenter,0.0,46656.0,64.0,729.0,4096.0,0.0,1.0,Texans,K
2015,13,Caleb Sturgis,0.0,15625.0,0.0,15625.0,15625.0,1.0,0.0,Patriots,K
2015,13,Brandon McManus,0.0,15625.0,64.0,64.0,64.0,1.0,1.0,Chargers,K
2015,13,Josh Lambo,1.0,15625.0,64.0,0.0,0.0,0.0,1.0,Broncos,K
2015,13,Graham Gano,0.0,15625.0,0.0,15625.0,46656.0,1.0,0.0,Saints,K
2015,13,Connor Barth,0.0,15625.0,1.0,64.0,64.0,0.0,1.0,Falcons,K
2015,13,Adam Vinatieri,0.0,4096.0,1.0,1.0,1.0,1.0,1.0,Steelers,K
2015,13,Stephen Gostkowski,0.0,4096.0,0.0,4096.0,4096.0,0.0,0.0,Eagles,K
2015,13,Kai Forbath,0.0,4096.0,1.0,4096.0,4096.0,0.0,0.0,Panthers,K
2015,13,Jason Myers,0.0,729.0,0.0,729.0,15625.0,1.0,0.0,Titans,K
2015,13,Zach Hocker,0.0,729.0,1.0,0.0,0.0,0.0,1.0,Cardinals,K
2015,13,Mason Crosby,0.0,729.0,1.0,729.0,729.0,1.0,0.0,Lions,K
2015,13,Travis Coons,0.0,729.0,64.0,0.0,0.0,0.0,1.0,Bengals,K
2015,13,Cairo Santos,0.0,64.0,0.0,64.0,729.0,1.0,0.0,Raiders,K
2015,13,Sebastian Janikowski,0.0,64.0,1.0,64.0,729.0,0.0,0.0,Chiefs,K
2015,13,Phil Dawson,0.0,64.0,0.0,64.0,729.0,1.0,0.0,Bears,K
2015,13,Blair Walsh,0.0,1.0,0.0,1.0,1.0,0.0,0.0,Seahawks,K
2015,13,Nick Novak,0.0,1.0,0.0,1.0,64.0,1.0,0.0,Bills,K
2015,13,Andrew Franks,0.0,1.0,0.0,1.0,1.0,0.0,0.0,Ravens,K
2015,14,Chris Boswell,0.0,11390625.0,4096.0,729.0,729.0,1.0,4096.0,Bengals,K
2015,14,Brandon McManus,0.0,2985984.0,15625.0,0.0,0.0,0.0,4096.0,Raiders,K
2015,14,Randy Bullock,0.0,2985984.0,4096.0,729.0,729.0,0.0,729.0,Titans,K
2015,14,Caleb Sturgis,0.0,1771561.0,729.0,64.0,64.0,0.0,729.0,Bills,K
2015,14,Chandler Catanzaro,0.0,1771561.0,729.0,64.0,64.0,0.0,729.0,Min,K
2015,14,Blair Walsh,1.0,1000000.0,64.0,64.0,64.0,1.0,64.0,Cardinals,K
2015,14,Adam Vinatieri,0.0,1000000.0,729.0,1.0,1.0,1.0,729.0,Jaguars,K
2015,14,Jason Myers,0.0,531441.0,1.0,46656.0,117649.0,0.0,1.0,Colts,K
2015,14,Stephen Gostkowski,0.0,531441.0,64.0,729.0,729.0,1.0,64.0,Texans,K
2015,14,Mike Nugent,0.0,262144.0,729.0,64.0,64.0,0.0,64.0,Steelers,K
2015,14,Graham Gano,0.0,262144.0,1.0,15625.0,15625.0,0.0,1.0,Falcons,K
2015,14,Dan Carpenter,0.0,262144.0,64.0,64.0,64.0,1.0,64.0,Eagles,K
2015,14,Josh Brown,0.0,117649.0,64.0,4096.0,4096.0,1.0,1.0,Dolphins,K
2015,14,Justin Tucker,0.0,46656.0,64.0,0.0,0.0,0.0,64.0,Seahawks,K
2015,14,Nick Novak,0.0,46656.0,64.0,0.0,0.0,0.0,64.0,Patriots,K
2015,14,Dustin Hopkins,0.0,46656.0,1.0,729.0,729.0,1.0,1.0,Bears,K
2015,14,Andrew Franks,0.0,46656.0,1.0,729.0,729.0,0.0,1.0,Giants,K
2015,14,Kai Forbath,0.0,46656.0,1.0,729.0,729.0,1.0,1.0,Buccaneers,K
2015,14,Travis Coons,0.0,46656.0,64.0,729.0,729.0,0.0,1.0,49ers,K
2015,14,Stephen Hauschka,0.0,15625.0,0.0,15625.0,15625.0,1.0,0.0,Ravens,K
2015,14,Connor Barth,0.0,15625.0,64.0,64.0,64.0,0.0,1.0,Saints,K
2015,14,Cairo Santos,0.0,4096.0,64.0,1.0,1.0,0.0,1.0,Chargers,K
2015,14,Phil Dawson,0.0,4096.0,1.0,1.0,1.0,1.0,1.0,Browns,K
2015,14,Mason Crosby,0.0,4096.0,0.0,4096.0,4096.0,0.0,0.0,Cowboys,K
2015,14,Greg Zuerlein,0.0,729.0,0.0,729.0,729.0,0.0,0.0,Lions,K
2015,14,Josh Lambo,0.0,729.0,64.0,0.0,0.0,1.0,1.0,Chiefs,K
2015,14,Robbie Gould,0.0,729.0,1.0,729.0,729.0,0.0,0.0,Redskins,K
2015,14,Matt Prater,0.0,64.0,0.0,64.0,64.0,1.0,0.0,Rams,K
2015,14,Sebastian Janikowski,0.0,1.0,1.0,1.0,1.0,1.0,0.0,Broncos,K
2015,14,Dan Bailey,0.0,1.0,0.0,1.0,1.0,1.0,0.0,Packers,K
2015,15,Stephen Gostkowski,0.0,11390625.0,15625.0,729.0,729.0,0.0,4096.0,Titans,K
2015,15,Connor Barth,1.0,4826809.0,729.0,64.0,64.0,1.0,729.0,Rams,K
2015,15,Cairo Santos,1.0,2985984.0,64.0,4096.0,4096.0,1.0,64.0,Ravens,K
2015,15,Stephen Hauschka,0.0,2985984.0,729.0,729.0,729.0,0.0,729.0,Browns,K
2015,15,Mason Crosby,0.0,2985984.0,4096.0,729.0,729.0,1.0,729.0,Raiders,K
2015,15,Dan Bailey,1.0,2985984.0,729.0,1.0,1.0,0.0,729.0,Jets,K
2015,15,Shayne Graham,0.0,1771561.0,729.0,64.0,64.0,1.0,729.0,Jaguars,K
2015,15,Blair Walsh,1.0,1000000.0,1.0,15625.0,15625.0,0.0,1.0,Bears,K
2015,15,Nick Novak,0.0,1000000.0,4096.0,1.0,1.0,1.0,729.0,Colts,K
2015,15,Chandler Catanzaro,0.0,1000000.0,64.0,4096.0,15625.0,1.0,64.0,Eagles,K
2015,15,Chris Boswell,0.0,1000000.0,64.0,4096.0,4096.0,0.0,64.0,Broncos,K
2015,15,Kai Forbath,0.0,531441.0,64.0,729.0,729.0,0.0,64.0,Lions,K
2015,15,Sebastian Janikowski,0.0,262144.0,64.0,64.0,64.0,0.0,64.0,Packers,K
2015,15,Graham Gano,0.0,262144.0,64.0,15625.0,15625.0,1.0,1.0,Giants,K
2015,15,Greg Zuerlein,0.0,117649.0,1.0,4096.0,4096.0,0.0,1.0,Buccaneers,K
2015,15,Robbie Gould,1.0,117649.0,1.0,64.0,64.0,1.0,1.0,Min,K
2015,15,Travis Coons,0.0,117649.0,64.0,1.0,1.0,1.0,64.0,Seahawks,K
