,Fumble TD,Fumbles Lost,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Position,Fumble TD M2E,Fumble TD EV,Fumbles Lost M2E,Fumbles Lost EV,Pass 2PT M2E,Pass 2PT EV,Pass Attempts M2E,Pass Attempts EV,Pass Completions M2E,Pass Completions EV,Pass Interceptions M2E,Pass Interceptions EV,Pass TD M2E,Pass TD EV,Pass Yards M2E,Pass Yards EV,Receiving 2PT M2E,Receiving 2PT EV,Receiving TD M2E,Receiving TD EV,Receiving Yards M2E,Receiving Yards EV,Receptions M2E,Receptions EV,Rush 2PT M2E,Rush 2PT EV,Rush Attempts M2E,Rush Attempts EV,Rush TD M2E,Rush TD EV,Rush Yards M2E,Rush Yards EV
Jordan Norwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545,729209865.182,333.727272727,0.0,0.0454545454545,0.0,0.0454545454545,"13996    WR
14308    WR
14642    WR
14757    WR
14851    WR
14914    WR
14984    WR
15147    WR
15251    WR
15358    WR
19657    WR
19751    WR
21138    WR
21271    WR
21369    WR
21587    WR
21703    WR
22195    WR
22544    WR
22633    WR
22727    WR
22838    WR
Name: Position, dtype: object",0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.08287419651056015,0.0,5.6119407800381595e+29,0.0,2743650820833.611,-5.061142451954076e+31,0.0,1.0,0.0020661157024793393,0.0,0.0,1.0,0.0020661157024793393,0.0
Kyle Rudolph,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0181818181818,0.509090909091,28719179317.1,4963.67272727,0.0,0.0,0.0,0.0,"22914    TE
22949    TE
23023    TE
23076    TE
23141    TE
23182    TE
23244    TE
23293    TE
23362    TE
23372    TE
23441    TE
23512    TE
23555    TE
23620    TE
23652    TE
23773    TE
23817    TE
23865    TE
23960    TE
23970    TE
24010    TE
24133    TE
24192    TE
24278    TE
24334    TE
24457    TE
24483    TE
24554    TE
24604    TE
24631    TE
24701    TE
24764    TE
24815    TE
24884    TE
24912    TE
24953    TE
25401    TE
25457    TE
25518    TE
25911    TE
25962    TE
26042    TE
26056    TE
26270    TE
26319    TE
26364    TE
26464    TE
26564    TE
26650    TE
26692    TE
26787    TE
26873    TE
26911    TE
26937    TE
27015    TE
Name: Position, dtype: object",0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00033057851239669424,0.0,0.030890725436179964,0.0,5.611521425983524e+29,0.0,2728334202267.5835,-5.032888277677862e+31,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
Kenyan Drake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aldrick Robinson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277777777778,9039550.55556,39.2222222222,0.0,0.222222222222,0.0,1331.22222222,"15837    WR
17673    WR
18136    WR
18411    WR
18525    WR
18818    WR
18875    WR
18971    WR
19137    WR
19233    WR
19295    WR
19436    WR
19590    WR
19802    WR
19996    WR
20195    WR
20329    WR
20428    WR
Name: Position, dtype: object",0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.003086419753086416,0.0,5.611951570050962e+29,0.0,2744626542095.421,0.0,0.0,1.0,0.04938271604938271,0.0,0.0,1.0,1772152.6049382715,0.0
Ezekiel Elliott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rob Kelley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Geno Smith,0.0,0.677419354839,0.0,193358529.419,13776151.4516,17.1290322581,15.0,1.15799010589e+13,0.0,0.0,921.322580645,0.0322580645161,0.0,5635.19354839,0.225806451613,57375906.7097,"851     QB
1225    QB
1245    QB
1292    QB
1334    QB
1381    QB
1401    QB
1429    QB
1486    QB
1610    QB
1644    QB
1665    QB
1698    QB
1745    QB
1760    QB
1820    QB
1862    QB
1870    QB
1921    QB
1939    QB
1999    QB
2012    QB
2063    QB
2087    QB
2170    QB
2200    QB
2237    QB
2249    QB
2299    QB
2315    QB
2366    QB
Name: Position, dtype: object",0.0,1.0,0.4588969823100945,0.0,0.0,1.0,3.73875208992155e+16,0.0,189782348817776.34,0.0,293.40374609781514,0.0,225.00000000000097,0.0,1.3409410853424503e+26,0.0,0.0,1.0,0.1111111111111111,0.0,5.611951705473055e+29,0.0,2744756394987.9307,0.0,0.0,1.0,31755406.327783313,0.0,0.0509885535900106,0.0,3291994670757608.0,0.0
DeAndre Hopkins,0.0,0.0416666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0208333333333,4.89583333333,1.23483855518e+12,106190.395833,0.0,0.0,0.0,0.0,"15632    WR
15757    WR
15871    WR
15990    WR
16109    WR
16283    WR
16335    WR
16441    WR
16530    WR
16750    WR
16881    WR
16920    WR
17090    WR
17179    WR
17324    WR
17469    WR
17524    WR
17596    WR
17736    WR
17880    WR
17977    WR
18069    WR
18137    WR
18368    WR
18448    WR
18610    WR
18708    WR
18751    WR
18871    WR
18990    WR
19162    WR
19235    WR
21069    WR
21237    WR
21307    WR
21408    WR
21517    WR
21607    WR
21750    WR
21828    WR
22019    WR
22108    WR
22267    WR
22332    WR
22477    WR
22585    WR
22674    WR
22815    WR
Name: Position, dtype: object",0.0,1.0,0.001736111111111111,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0004340277777777776,0.0,20.81640625,0.0,5.593465871277855e+29,0.0,2404175131475.9077,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
Justin Hunter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275862068966,1923042172.07,500.689655172,0.0,0.0,0.0,0.0,"15671    WR
15802    WR
15922    WR
16058    WR
16080    WR
16232    WR
16406    WR
16440    WR
16698    WR
16772    WR
16832    WR
17014    WR
17723    WR
17840    WR
18115    WR
18400    WR
18452    WR
18629    WR
18821    WR
18836    WR
21160    WR
21252    WR
21371    WR
21569    WR
21657    WR
21793    WR
21889    WR
21950    WR
22048    WR
Name: Position, dtype: object",0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.003302946228035406,0.0,5.611922893367244e+29,0.0,2743097736751.4956,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
Ryan Griffin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173913043478,6233316728.09,378.913043478,0.0,0.0,0.0,0.0,"22930    TE
23345    TE
23414    TE
23424    TE
23488    TE
23574    TE
23618    TE
23684    TE
23732    TE
24842    TE
24995    TE
25108    TE
25223    TE
25251    TE
25293    TE
25353    TE
25438    TE
25625    TE
25964    TE
26022    TE
26076    TE
26118    TE
26189    TE
Name: Position, dtype: object",0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.025414828817475317,0.0,5.61185831463298e+29,0.0,2743501131730.6123,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
Don Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taylor Gabriel,0.0,0.0384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0384615384615,0.0384615384615,7885508642.54,985.538461538,0.0,1.30769230769,0.0,1298.46153846,"15732    WR
15826    WR
15888    WR
16096    WR
16270    WR
16374    WR
16452    WR
16537    WR
16671    WR
16747    WR
16903    WR
17129    WR
17251    WR
17361    WR
17402    WR
21146    WR
21288    WR
21373    WR
21466    WR
21541    WR
21706    WR
21805    WR
21864    WR
22000    WR
22066    WR
22652    WR
Name: Position, dtype: object",0.0,1.0,0.0014792899408284025,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0014792899408284025,0.0,0.08694937541091384,0.0,5.6118335607486055e+29,0.0,2741491929575.0176,0.0,0.0,1.0,1.7100591715976332,0.0,0.0,1.0,1686002.3668639057,0.0
Jaron Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148148148148,346690096.481,675.925925926,0.0,0.0,0.0,0.0,"15733    WR
16409    WR
16522    WR
16558    WR
16673    WR
16814    WR
16892    WR
16960    WR
17058    WR
17364    WR
17574    WR
17685    WR
17895    WR
18120    WR
18151    WR
18512    WR
18697    WR
18827    WR
18894    WR
21181    WR
21227    WR
21488    WR
21808    WR
21866    WR
22057    WR
22551    WR
22656    WR
Name: Position, dtype: object",0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.034293552812071325,0.0,5.6119465111717354e+29,0.0,2742517304329.8833,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
James Wright,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144583938.2,49.0,0.0,0.6,0.0,108024.0,"16264    WR
16590    WR
16691    WR
16803    WR
16967    WR
Name: Position, dtype: object",0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.1111111111111111,0.0,5.6119495392448874e+29,0.0,2744594144669.4453,0.0,0.0,1.0,0.36,0.0,0.0,1.0,11669184576.0,0.0
Bryan Walters,0.0,0.0,0.0,0.0588235294118,0.0,0.0,0.0,0.0,0.0,0.0588235294118,31206359216.4,16646.2941176,0.0,0.0588235294118,0.0,-1.88235294118,"13966    WR
14105    WR
15811    WR
15927    WR
16292    WR
17341    WR
21153    WR
21366    WR
21477    WR
21545    WR
21645    WR
21800    WR
21930    WR
22060    WR
22162    WR
22304    WR
22399    WR
Name: Position, dtype: object",0.0,1.0,0.0,1.0,0.0,1.0,0.0034602076124567475,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.07535563244905803,0.0,5.611484163071888e+29,0.0,2689876749079.5127,0.0,0.0,1.0,0.0034602076124567466,0.0,0.0,1.0,3.5432525951557086,0.0
Alfred Blue,0.0,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,97257463.0,813.866666667,0.0,40886433.5333,0.133333333333,339977646433.0,"3688    RB
3734    RB
3802    RB
3925    RB
4011    RB
4081    RB
4127    RB
4223    RB
4337    RB
4433    RB
4534    RB
4666    RB
4691    RB
4817    RB
4936    RB
4948    RB
7924    RB
8063    RB
8076    RB
8223    RB
8292    RB
8486    RB
8520    RB
8676    RB
8716    RB
8790    RB
8945    RB
9067    RB
9185    RB
9247    RB
Name: Position, dtype: object",0.0,1.0,0.0011111111111111092,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.07111111111111111,0.0,5.61195024831805e+29,0.0,2742060448522.2407,0.0,0.0,1.0,1671700447075683.8,0.0,0.017777777777777778,0.0,1.1558480007384996e+23,0.0
Josh Huff,0.0,0.0526315789474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157894736842,13129320232.7,537.947368421,0.0,0.0526315789474,0.0,884.578947368,"16180    WR
16513    WR
16585    WR
16714    WR
17030    WR
17196    WR
17468    WR
21162    WR
21258    WR
21524    WR
21692    WR
21804    WR
21986    WR
22027    WR
22129    WR
22291    WR
22512    WR
22606    WR
22774    WR
Name: Position, dtype: object",0.0,1.0,0.0027700831024930744,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.030778701138811936,0.0,5.611754995960095e+29,0.0,2742974323456.518,0.0,0.0,1.0,0.0027700831024930744,0.0,0.0,1.0,782479.9141274238,0.0
Chris Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan Cameron,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65454545455,4211627266.73,751.8,0.0,0.0,0.0,0.0,"22910    TE
22960    TE
23032    TE
23074    TE
23139    TE
23200    TE
23242    TE
23318    TE
23370    TE
23381    TE
23466    TE
23539    TE
23570    TE
23647    TE
23667    TE
23718    TE
23885    TE
23957    TE
23993    TE
24034    TE
24094    TE
24140    TE
24291    TE
24358    TE
24413    TE
24455    TE
24581    TE
24634    TE
24674    TE
24728    TE
24799    TE
24824    TE
24860    TE
24908    TE
24985    TE
25066    TE
25111    TE
25155    TE
25181    TE
25268    TE
25348    TE
25407    TE
25521    TE
25605    TE
25630    TE
25725    TE
25750    TE
26014    TE
26092    TE
26097    TE
26165    TE
26629    TE
26930    TE
26982    TE
27025    TE
Name: Position, dtype: object",0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.745601469237833,0.0,5.611888604570516e+29,0.0,2742266006846.6187,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
Kyle Juszczyk,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.199921571421,1755860211.0,2304.56,0.0,2.56,0.0,29.16,"3791    RB
3934    RB
4076    RB
4182    RB
4243    RB
4330    RB
4395    RB
4566    RB
4748    RB
4847    RB
7953    RB
8037    RB
8137    RB
8237    RB
8270    RB
8377    RB
8431    RB
8533    RB
8662    RB
8762    RB
8841    RB
8951    RB
9071    RB
9179    RB
9254    RB
Name: Position, dtype: object",0.0,1.0,0.006400000000000001,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.017798698216674545,0.0,5.611925398180237e+29,0.0,2737125742420.226,-5.049105806798816e+31,0.0,1.0,6.553600000000001,0.0,0.0,1.0,850.3056000000004,0.0
Luke Willson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09375,1926253211.78,94.78125,0.0,0.0,0.0,0.0,"22968    TE
23066    TE
23113    TE
23160    TE
23227    TE
23401    TE
23460    TE
23500    TE
23585    TE
23626    TE
24680    TE
24800    TE
24837    TE
24883    TE
25011    TE
25081    TE
25169    TE
25183    TE
25259    TE
25321    TE
25376    TE
25429    TE
25606    TE
25663    TE
25734    TE
25796    TE
25863    TE
25922    TE
25969    TE
26037    TE
26094    TE
26166    TE
Name: Position, dtype: object",0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5782335069444445,0.0,5.6119228452576704e+29,0.0,2744442456850.264,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
Kapri Bibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jalen Richard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeAngelo Williams,0.0,0.106666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0133333333333,0.04,6927301388.41,2735.24,0.0,14038996.5867,12.6533333333,475737698716.0,"3630     RB
3905     RB
4303     RB
4386     RB
4455     RB
4631     RB
5049     RB
5137     RB
5213     RB
5404     RB
5468     RB
5572     RB
5642     RB
5730     RB
5784     RB
5885     RB
5950     RB
6127     RB
6179     RB
6273     RB
6364     RB
6505     RB
6541     RB
6640     RB
6725     RB
6876     RB
7013     RB
7072     RB
7126     RB
7237     RB
         ..
8566     RB
8656     RB
8785     RB
8878     RB
8962     RB
9063     RB
9139     RB
9288     RB
9339     RB
9430     RB
9531     RB
9604     RB
9702     RB
9862     RB
10812    RB
10904    RB
10993    RB
11066    RB
11137    RB
11234    RB
11315    RB
11380    RB
11535    RB
11590    RB
11664    RB
11800    RB
11857    RB
11952    RB
12031    RB
12146    RB
Name: Position, Length: 75, dtype: object",0.0,1.0,0.011377777777777777,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0001777777777777779,0.0,0.08604444444444447,0.0,5.6118479170351736e+29,0.0,2735700871434.25,0.0,0.0,1.0,197093425160438.34,0.0,160.1068444444443,0.0,2.263263579798112e+23,0.0
Geoff Swaim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"22986    TE
Name: Position, dtype: object",0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.1111111111111111,0.0,5.61195170548686e+29,0.0,2744753188413.4453,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
Latavius Murray,0.0,0.0384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273594680.885,6190.53846154,0.0,30292342.6154,1.46153846154,442663862860.0,"3760    RB
3853    RB
4328    RB
4417    RB
4451    RB
4507    RB
4690    RB
4787    RB
4873    RB
4961    RB
7911    RB
7980    RB
8074    RB
8198    RB
8285    RB
8420    RB
8498    RB
8588    RB
8657    RB
8728    RB
8806    RB
8879    RB
9015    RB
9075    RB
9145    RB
9263    RB
Name: Position, dtype: object",0.0,1.0,0.001479289940828403,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.11111111111111112,0.0,5.611947606330084e+29,0.0,2724282714815.402,0.0,0.0,1.0,917626021127846.9,0.0,2.1360946745562135,0.0,1.959512954820687e+23,0.0
Phillip Dorsett,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1667589415.9,442.0,0.0,0.3,0.0,177572.1,"21125    WR
21260    WR
21317    WR
21508    WR
21601    WR
21675    WR
21807    WR
22665    WR
22744    WR
22852    WR
Name: Position, dtype: object",0.0,1.0,0.00999999999999999,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.05444444444444447,0.0,5.611926720702537e+29,0.0,2743292147328.4453,-5.060480816118495e+31,0.0,1.0,0.09000000000000061,0.0,0.0,1.0,31531850698.410004,0.0
Devin Street,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,46087361.5,4.875,0.0,0.0,0.0,0.0,"15712    WR
21267    WR
21585    WR
21737    WR
22075    WR
22178    WR
22418    WR
22868    WR
Name: Position, dtype: object",0.0,1.0,0.015624999999999997,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.04340277777777777,0.0,5.6119510149787394e+29,0.0,2744740348773.5444,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
Jace Amaro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181818181818,270070738.636,9753.45454545,0.0,0.0,0.0,0.0,"25441    TE
25492    TE
25511    TE
25563    TE
25623    TE
25633    TE
25709    TE
25746    TE
25823    TE
26072    TE
26171    TE
Name: Position, dtype: object",0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.022956841138659312,0.0,5.6119476591278546e+29,0.0,2712533937246.561,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
Sterling Shepard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rhett Ellison,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857143,0.107142857143,187845353.786,57.5714285714,0.0,0.0,0.0,0.0,"22939    TE
23166    TE
23306    TE
23332    TE
23406    TE
23458    TE
23563    TE
23751    TE
23984    TE
24046    TE
24142    TE
24185    TE
24423    TE
24573    TE
25099    TE
25311    TE
25373    TE
25418    TE
25476    TE
25569    TE
25617    TE
25675    TE
25793    TE
25862    TE
25939    TE
26091    TE
26110    TE
26179    TE
Name: Position, dtype: object",0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0012755102040816326,0.0,0.051162131519274366,0.0,5.611948891076886e+29,0.0,2744565744485.7725,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
Bobby Rainey,0.0,1.16666666667,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0666666666667,50446223.3,910.7,0.0,309650.5,0.666666666667,2271844898.93,"3635    RB
3698    RB
3800    RB
3921    RB
3960    RB
4064    RB
4219    RB
4287    RB
4381    RB
4492    RB
4564    RB
4612    RB
5259    RB
5338    RB
5443    RB
5526    RB
5782    RB
5838    RB
5958    RB
6037    RB
6095    RB
6228    RB
6280    RB
6392    RB
7950    RB
8048    RB
8475    RB
8622    RB
8768    RB
9311    RB
Name: Position, dtype: object",0.0,1.0,1.3611111111111114,0.0,0.0,1.0,0.004444444444444443,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.07111111111111111,0.0,5.611950949671696e+29,0.0,2741739762012.0024,0.0,0.0,1.0,95883432150.24997,0.0,0.44444444444444453,0.0,5.161279244809407e+18,0.0
James White,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285714285714,179204986160.0,81618.7857143,0.0,752.071428571,0.142857142857,956187.571429,"3906    RB
4249    RB
5012    RB
8118    RB
8457    RB
8553    RB
8691    RB
8712    RB
8850    RB
8872    RB
8979    RB
9057    RB
9162    RB
9257    RB
Name: Position, dtype: object",0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0022675736961451087,0.0,5.6092670714081406e+29,0.0,2480977437517.3486,0.0,0.0,1.0,565611.4336734696,0.0,0.020408163265306114,0.0,914294671754.4686,0.0
Trey Burton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4613767608.67,21.6666666667,0.0,1041.66666667,0.0,33333.3333333,"23445    TE
23754    TE
25671    TE
Name: Position, dtype: object",0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.11111111111111112,0.0,5.6118825795012674e+29,0.0,2744684710681.001,0.0,0.0,1.0,1085069.4444444445,0.0,0.0,1.0,1111111111.1111112,0.0
Sammy Watkins,0.0,0.0357142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.03571428571,1.74288890451e+12,82479.3214286,0.0,0.107142857143,0.0,120.321428571,"15683    WR
15737    WR
15943    WR
15999    WR
16099    WR
16265    WR
16306    WR
16417    WR
16678    WR
16775    WR
16873    WR
17013    WR
17053    WR
17209    WR
17263    WR
17404    WR
21206    WR
21360    WR
21631    WR
21915    WR
22073    WR
22161    WR
22204    WR
22330    WR
22447    WR
22557    WR
22694    WR
22795    WR
Name: Position, dtype: object",0.0,1.0,0.0012755102040816326,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,32.5171485260771,0.0,5.585869088445286e+29,0.0,2478267297983.9536,0.0,0.0,1.0,0.011479591836734693,0.0,0.0,1.0,14477.246173469388,0.0
Charone Peake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kevin Hogan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shaun Hill,0.0,0.0769230769231,0.0384615384615,10649363.2308,1137981.84615,3.03846153846,4.69230769231,192115954537.0,0.0,0.0,0.0,0.0384615384615,0.0,41.5384615385,0.0384615384615,6357.15384615,"90      QB
903     QB
965     QB
1161    QB
1235    QB
1569    QB
1604    QB
1621    QB
1663    QB
1707    QB
1731    QB
1791    QB
2235    QB
2456    QB
2652    QB
3027    QB
3038    QB
3093    QB
3102    QB
3139    QB
3198    QB
3323    QB
3347    QB
3389    QB
3529    QB
3569    QB
Name: Position, dtype: object",0.0,1.0,0.00591715976331361,0.0,0.001479289940828404,0.0,113408937220859.66,0.0,1295002682175.7156,0.0,9.232248520710058,0.0,22.01775147928994,0.0,3.6908539987706975e+22,0.0,0.0,1.0,0.1111111111111111,0.0,5.61195170548686e+29,0.0,2744756374432.9595,0.0,0.0,1.0,1725.4437869822493,0.0,0.0014792899408284015,0.0,40413405.02366861,0.0
Jordan Payton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Todd Gurley,0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774178698.462,493.461538462,0.0,113540007.923,10.3076923077,3.40289236634e+12,"8154    RB
8170    RB
8257    RB
8408    RB
8490    RB
8577    RB
8639    RB
8720    RB
8832    RB
8909    RB
8959    RB
9060    RB
9150    RB
Name: Position, dtype: object",0.0,1.0,0.005917159763313612,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.11111111111111113,0.0,5.611940106289144e+29,0.0,2743121679650.889,-5.060166358756423e+31,0.0,1.0,1.2891333399172368e+16,0.0,106.24852071005918,0.0,1.1579676456888764e+25,0.0
Ryan Mathews,0.0,0.150684931507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027397260274,10046323.5616,63.0136986301,0.0,2818411.52055,0.452054794521,37305004414.5,"3614     RB
3725     RB
4446     RB
4514     RB
4600     RB
4707     RB
5042     RB
5143     RB
5240     RB
5311     RB
5446     RB
5471     RB
5546     RB
5740     RB
5783     RB
5850     RB
5934     RB
6027     RB
6094     RB
6184     RB
6264     RB
6353     RB
6647     RB
6729     RB
6800     RB
6899     RB
7050     RB
7138     RB
7206     RB
7293     RB
         ..
9009     RB
9090     RB
9170     RB
9294     RB
9342     RB
9447     RB
9611     RB
9704     RB
9775     RB
9879     RB
9919     RB
10007    RB
10408    RB
10522    RB
10583    RB
10667    RB
10782    RB
10867    RB
10951    RB
11050    RB
11147    RB
11304    RB
11365    RB
11528    RB
11614    RB
11673    RB
11761    RB
11858    RB
11938    RB
12060    RB
Name: Position, Length: 73, dtype: object",0.0,1.0,0.022705948583223865,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.09359688079898251,0.0,5.6119515549668924e+29,0.0,2744547712390.6245,-5.062796924855486e+31,0.0,1.0,7943443499157.381,0.0,0.2043535372490148,0.0,1.3916633543694415e+21,0.0
Lee Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153846153846,1393913.23077,8.53846153846,0.0,0.0,0.0,0.0,"22987    TE
23036    TE
23068    TE
23211    TE
23262    TE
23302    TE
23360    TE
23470    TE
23492    TE
23679    TE
23799    TE
24226    TE
24292    TE
24391    TE
24754    TE
24887    TE
25083    TE
25226    TE
25308    TE
25739    TE
25933    TE
26041    TE
26083    TE
26184    TE
26817    TE
26872    TE
Name: Position, dtype: object",0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.03221564760026298,0.0,5.611951684602426e+29,0.0,2744728210084.5303,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
