,Points,50+,XPM,XPA,FGM,Year,Week,FGA,Away Games,Name,Opponent,Position
296,-0.09643712095375545,-0.03247531884704328,-0.10260361161954712,-0.11394073342028839,-0.0889374574928914,2011,10,-0.10449172437129982,-0.9967284536091449,Nick Folk,Patriots,K
297,-0.09643718631926153,-0.03247531884704328,-0.10276018676723911,-0.11408998169567808,-0.0889374574928914,2011,10,-0.10449172437129982,1.0032822845369858,Dave Rayner,Cowboys,K
298,-0.09643718631926153,-0.03247531884704328,-0.10276018676723911,-0.11408998169567808,-0.0889374574928914,2011,10,-0.10449172437129982,1.0032822845369858,Ryan Longwell,Packers,K
299,-0.09643720810776354,-0.03247531884704328,-0.10281237848313643,-0.11413973112080797,-0.0889374574928914,2011,10,-0.10458356523049245,1.0032822845369858,Shane Lechler,Chargers,K
300,-0.09643457169901842,-0.03247531884704328,-0.10260361161954712,-0.11394073342028839,-0.08744684009914684,2011,11,-0.10375699749775871,-0.9967284536091449,Matt Bryant,Titans,K
301,-0.09643457169901842,-0.03247531884704328,-0.10260361161954712,-0.11394073342028839,-0.08744684009914684,2011,11,-0.1012772942995575,-0.9967284536091449,David Akers,Cardinals,K
302,-0.09643502925756096,-0.03247531884704328,-0.10197731102877916,-0.11334374031872968,-0.08827496087344938,2011,11,-0.1042162017937219,-0.9967284536091449,Stephen Gostkowski,Chiefs,K
303,-0.09643544323909946,-0.03247531884704328,-0.10234265304006047,-0.11369198629463893,-0.08827496087344938,2011,11,-0.1042162017937219,1.0032822845369858,Olindo Mare,Lions,K
304,-0.09643544323909946,-0.03247531884704328,-0.10234265304006047,-0.11369198629463893,-0.08827496087344938,2011,11,-0.10375699749775871,1.0032822845369858,Sebastian Janikowski,Min,K
305,-0.09643544323909946,-0.03247531884704328,-0.10234265304006047,-0.11369198629463893,-0.08827496087344938,2011,11,-0.1042162017937219,1.0032822845369858,Dan Bailey,Redskins,K
306,-0.09643581364363389,-0.00514889016646596,-0.10281237848313643,-0.11413973112080797,-0.08827496087344938,2011,11,-0.1042162017937219,1.0032822845369858,Dave Rayner,Dolphins,K
307,-0.09643581364363389,-0.03247531884704328,-0.10260361161954712,-0.11394073342028839,-0.08827496087344938,2011,11,-0.10375699749775871,1.0032822845369858,Nick Novak,Bears,K
308,-0.09643581364363389,-0.03247531884704328,-0.10260361161954712,-0.11394073342028839,-0.08827496087344938,2011,11,-0.1042162017937219,1.0032822845369858,Connor Barth,Packers,K
309,-0.09643614047116428,-0.03247531884704328,-0.1002549844041673,-0.1117020092894432,-0.0889374574928914,2011,11,-0.10458356523049245,-0.9967284536091449,Jason Hanson,Panthers,K
310,-0.09643614047116428,-0.03247531884704328,-0.10197731102877916,-0.11334374031872968,-0.0887718333380309,2011,11,-0.10449172437129982,-0.9967284536091449,Robbie Gould,Chargers,K
311,-0.09643614047116428,-0.03247531884704328,-0.10276018676723911,-0.11408998169567808,-0.08827496087344938,2011,11,-0.10311411148341025,1.0032822845369858,Nick Folk,Broncos,K
312,-0.09643614047116428,-0.03247531884704328,-0.10197731102877916,-0.11334374031872968,-0.0887718333380309,2011,11,-0.10449172437129982,-0.9967284536091449,Billy Cundiff,Bengals,K
313,-0.09643642372169062,-0.03247531884704328,-0.10234265304006047,-0.11369198629463893,-0.0887718333380309,2011,11,-0.10449172437129982,1.0032822845369858,Mike Nugent,Ravens,K
314,-0.09643642372169062,-0.03247531884704328,-0.10234265304006047,-0.11369198629463893,-0.0887718333380309,2011,11,-0.10449172437129982,1.0032822845369858,Stephen Hauschka,Rams,K
315,-0.09643642372169062,-0.03247531884704328,-0.10234265304006047,-0.11369198629463893,-0.0887718333380309,2011,11,-0.10375699749775871,-0.9967284536091449,Graham Gano,Cowboys,K
316,-0.09643666339521291,-0.03247531884704328,-0.10260361161954712,-0.11394073342028839,-0.0887718333380309,2011,11,-0.10449172437129982,-0.9967284536091449,Matt Prater,Jets,K
317,-0.09643666339521291,-0.03247531884704328,-0.10260361161954712,-0.11394073342028839,-0.0887718333380309,2011,11,-0.10449172437129982,1.0032822845369858,Alex Henery,Giants,K
318,-0.09643666339521291,-0.03247531884704328,-0.1015075855857032,-0.11289599549256063,-0.0889374574928914,2011,11,-0.10458356523049245,-0.9967284536091449,Shayne Graham,Bills,K
319,-0.09643666339521291,-0.03247531884704328,-0.1015075855857032,-0.11289599549256063,-0.0889374574928914,2011,11,-0.10449172437129982,-0.9967284536091449,Mason Crosby,Buccaneers,K
320,-0.09643666339521291,-0.03247531884704328,-0.10260361161954712,-0.11394073342028839,-0.0887718333380309,2011,11,-0.10449172437129982,1.0032822845369858,Rob Bironas,Falcons,K
321,-0.09643685949173114,-0.03247531884704328,-0.10276018676723911,-0.11408998169567808,-0.0887718333380309,2011,11,-0.10449172437129982,-0.9967284536091449,Lawrence Tynes,Eagles,K
322,-0.09643685949173114,-0.03247531884704328,-0.10276018676723911,-0.11408998169567808,-0.0887718333380309,2011,11,-0.10449172437129982,1.0032822845369858,Josh Scobee,Browns,K
323,-0.09643701201124531,-0.03247531884704328,-0.10281237848313643,-0.11413973112080797,-0.0887718333380309,2011,11,-0.10449172437129982,1.0032822845369858,Ryan Succop,Patriots,K
324,-0.09643701201124531,-0.03247531884704328,-0.10234265304006047,-0.11369198629463893,-0.0889374574928914,2011,11,-0.10458356523049245,-0.9967284536091449,Ryan Longwell,Raiders,K
325,-0.09643712095375545,-0.03247531884704328,-0.10260361161954712,-0.11394073342028839,-0.0889374574928914,2011,11,-0.10449172437129982,-0.9967284536091449,Phil Dawson,Jaguars,K
326,-0.09643718631926153,-0.03247531884704328,-0.10276018676723911,-0.11408998169567808,-0.0889374574928914,2011,11,-0.10458356523049245,1.0032822845369858,Jay Feely,49ers,K
327,-0.09643718631926153,-0.03247531884704328,-0.10276018676723911,-0.11408998169567808,-0.0889374574928914,2011,11,-0.10458356523049245,-0.9967284536091449,Josh Brown,Seahawks,K
328,-0.09643720810776354,-0.03247531884704328,-0.10281237848313643,-0.11413973112080797,-0.0889374574928914,2011,11,-0.10458356523049245,-0.9967284536091449,Adam Podlesh,Chargers,K
329,-0.09643720810776354,-0.03247531884704328,-0.10281237848313643,-0.11413973112080797,-0.0889374574928914,2011,11,-0.10458356523049245,-0.9967284536091449,Tim Masthay,Buccaneers,K
330,-0.09643720810776354,-0.03247531884704328,-0.10281237848313643,-0.11413973112080797,-0.0889374574928914,2011,11,-0.10458356523049245,-0.9967284536091449,Chris Kluwe,Raiders,K
331,-0.09642934245853221,-0.03247531884704328,-0.10276018676723911,-0.11408998169567808,-0.08297498791791312,2011,12,-0.1012772942995575,-0.9967284536091449,Sebastian Janikowski,Bears,K
332,-0.09643352585092119,-0.03247531884704328,-0.10276018676723911,-0.11408998169567808,-0.08628747101512328,2011,12,-0.1022875437506765,1.0032822845369858,Shayne Graham,Cowboys,K
333,-0.09643352585092119,-0.00514889016646596,-0.10260361161954712,-0.11394073342028839,-0.08744684009914684,2011,12,-0.10311411148341025,-0.9967284536091449,Rob Bironas,Buccaneers,K
334,-0.09643407056347182,0.076830395875266,-0.10260361161954712,-0.11394073342028839,-0.08827496087344938,2011,12,-0.1042162017937219,1.0032822845369858,Robbie Gould,Raiders,K
335,-0.09643457169901842,-0.03247531884704328,-0.10260361161954712,-0.11394073342028839,-0.08744684009914684,2011,12,-0.10375699749775871,-0.9967284536091449,Mike Nugent,Browns,K
336,-0.09643457169901842,-0.03247531884704328,-0.10260361161954712,-0.11394073342028839,-0.08744684009914684,2011,12,-0.10375699749775871,1.0032822845369858,Jay Feely,Rams,K
337,-0.09643502925756096,-0.00514889016646596,-0.10260361161954712,-0.11394073342028839,-0.08827496087344938,2011,12,-0.1042162017937219,1.0032822845369858,Neil Rackers,Jaguars,K
338,-0.09643502925756096,-0.03247531884704328,-0.10276018676723911,-0.11408998169567808,-0.08744684009914684,2011,12,-0.10375699749775871,1.0032822845369858,Matt Prater,Chargers,K
339,-0.09643502925756096,-0.00514889016646596,-0.10260361161954712,-0.11394073342028839,-0.08827496087344938,2011,12,-0.10375699749775871,1.0032822845369858,Phil Dawson,Bengals,K
340,-0.09643502925756096,-0.03247531884704328,-0.10276018676723911,-0.11408998169567808,-0.08744684009914684,2011,12,-0.10375699749775871,-0.9967284536091449,Billy Cundiff,49ers,K
341,-0.09643544323909946,-0.03247531884704328,-0.10281237848313643,-0.11413973112080797,-0.08744684009914684,2011,12,-0.10375699749775871,-0.9967284536091449,Ryan Succop,Steelers,K
342,-0.09643544323909946,-0.00514889016646596,-0.10276018676723911,-0.11408998169567808,-0.08827496087344938,2011,12,-0.10311411148341025,-0.9967284536091449,Nick Novak,Broncos,K
343,-0.09643544323909946,-0.03247531884704328,-0.10234265304006047,-0.11369198629463893,-0.08827496087344938,2011,12,-0.10375699749775871,1.0032822845369858,Olindo Mare,Colts,K
344,-0.09643544323909946,-0.03247531884704328,-0.10234265304006047,-0.11369198629463893,-0.08827496087344938,2011,12,-0.1042162017937219,1.0032822845369858,Mason Crosby,Lions,K
345,-0.09643581364363389,-0.00514889016646596,-0.10234265304006047,-0.11369198629463893,-0.0887718333380309,2011,12,-0.10449172437129982,1.0032822845369858,Dave Rayner,Jets,K
346,-0.09643581364363389,-0.03247531884704328,-0.10260361161954712,-0.11394073342028839,-0.08827496087344938,2011,12,-0.1042162017937219,-0.9967284536091449,Alex Henery,Patriots,K
347,-0.09643581364363389,-0.03247531884704328,-0.1015075855857032,-0.11289599549256063,-0.0887718333380309,2011,12,-0.1042162017937219,1.0032822845369858,Stephen Gostkowski,Eagles,K
348,-0.09643581364363389,-0.03247531884704328,-0.10260361161954712,-0.11394073342028839,-0.08827496087344938,2011,12,-0.10375699749775871,-0.9967284536091449,Josh Brown,Cardinals,K
349,-0.09643581364363389,-0.03247531884704328,-0.10260361161954712,-0.11394073342028839,-0.08827496087344938,2011,12,-0.1042162017937219,-0.9967284536091449,Dan Bailey,Dolphins,K
350,-0.09643581364363389,-0.00514889016646596,-0.10281237848313643,-0.11413973112080797,-0.08827496087344938,2011,12,-0.1042162017937219,1.0032822845369858,David Akers,Ravens,K
351,-0.09643614047116428,-0.03247531884704328,-0.10276018676723911,-0.11408998169567808,-0.08827496087344938,2011,12,-0.1042162017937219,-0.9967284536091449,Adam Vinatieri,Panthers,K
352,-0.09643614047116428,-0.03247531884704328,-0.10276018676723911,-0.11408998169567808,-0.08827496087344938,2011,12,-0.1042162017937219,1.0032822845369858,Shaun Suisham,Chiefs,K
353,-0.09643614047116428,-0.03247531884704328,-0.10276018676723911,-0.11408998169567808,-0.08827496087344938,2011,12,-0.10375699749775871,-0.9967284536091449,Josh Scobee,Texans,K
354,-0.09643614047116428,-0.03247531884704328,-0.1002549844041673,-0.1117020092894432,-0.0889374574928914,2011,12,-0.10458356523049245,-0.9967284536091449,John Kasay,Giants,K
355,-0.09643642372169062,-0.03247531884704328,-0.10234265304006047,-0.11369198629463893,-0.0887718333380309,2011,12,-0.1042162017937219,1.0032822845369858,Lawrence Tynes,Saints,K
356,-0.09643642372169062,-0.03247531884704328,-0.10234265304006047,-0.11369198629463893,-0.0887718333380309,2011,12,-0.10449172437129982,-0.9967284536091449,Matt Bryant,Min,K
357,-0.09643666339521291,-0.03247531884704328,-0.10260361161954712,-0.11394073342028839,-0.0887718333380309,2011,12,-0.1042162017937219,-0.9967284536091449,Stephen Hauschka,Redskins,K
358,-0.09643666339521291,-0.03247531884704328,-0.10260361161954712,-0.11369198629463893,-0.0887718333380309,2011,12,-0.1042162017937219,1.0032822845369858,Graham Gano,Seahawks,K
359,-0.09643666339521291,-0.03247531884704328,-0.10260361161954712,-0.11394073342028839,-0.0887718333380309,2011,12,-0.10449172437129982,1.0032822845369858,Connor Barth,Titans,K
360,-0.09643685949173114,-0.03247531884704328,-0.10197731102877916,-0.11334374031872968,-0.0889374574928914,2011,12,-0.10458356523049245,-0.9967284536091449,Nick Folk,Bills,K
361,-0.09643712095375545,-0.03247531884704328,-0.10260361161954712,-0.11394073342028839,-0.0889374574928914,2011,12,-0.10458356523049245,1.0032822845369858,Ryan Longwell,Falcons,K
362,-0.09643718631926153,-0.03247531884704328,-0.10276018676723911,-0.11408998169567808,-0.0889374574928914,2011,12,-0.10449172437129982,-0.9967284536091449,Jason Hanson,Packers,K
363,-0.09643720810776354,-0.03247531884704328,-0.10281237848313643,-0.11413973112080797,-0.0889374574928914,2011,12,-0.10458356523049245,1.0032822845369858,Steve Weatherford,Saints,K
364,-0.09643230569480774,-0.00514889016646596,-0.10276018676723911,-0.11408998169567808,-0.08628747101512328,2011,13,-0.10311411148341025,-0.9967284536091449,Connor Barth,Panthers,K
365,-0.09643293756136648,-0.03247531884704328,-0.10260361161954712,-0.11394073342028839,-0.08628747101512328,2011,13,-0.10311411148341025,-0.9967284536091449,David Akers,Rams,K
366,-0.09643352585092119,-0.03247531884704328,-0.10276018676723911,-0.11408998169567808,-0.08628747101512328,2011,13,-0.10311411148341025,-0.9967284536091449,Graham Gano,Jets,K
367,-0.09643407056347182,-0.03247531884704328,-0.10234265304006047,-0.11369198629463893,-0.08744684009914684,2011,13,-0.10375699749775871,-0.9967284536091449,Ryan Longwell,Broncos,K
368,-0.09643407056347182,-0.00514889016646596,-0.10197731102877916,-0.11334374031872968,-0.08827496087344938,2011,13,-0.10375699749775871,1.0032822845369858,Nick Folk,Redskins,K
369,-0.09643457169901842,-0.00514889016646596,-0.10234265304006047,-0.11369198629463893,-0.08827496087344938,2011,13,-0.1042162017937219,-0.9967284536091449,Lawrence Tynes,Packers,K
370,-0.09643457169901842,-0.03247531884704328,-0.10260361161954712,-0.11394073342028839,-0.08744684009914684,2011,13,-0.10375699749775871,1.0032822845369858,Rob Bironas,Bills,K
371,-0.09643502925756096,-0.03247531884704328,-0.10197731102877916,-0.11334374031872968,-0.08827496087344938,2011,13,-0.1042162017937219,-0.9967284536091449,Dan Carpenter,Raiders,K
372,-0.09643544323909946,-0.03247531884704328,-0.10234265304006047,-0.11369198629463893,-0.08827496087344938,2011,13,-0.1042162017937219,1.0032822845369858,Matt Prater,Min,K
373,-0.09643544323909946,-0.00514889016646596,-0.10276018676723911,-0.11408998169567808,-0.08827496087344938,2011,13,-0.10311411148341025,1.0032822845369858,Dan Bailey,Cardinals,K
374,-0.09643581364363389,-0.03247531884704328,-0.1015075855857032,-0.11289599549256063,-0.0887718333380309,2011,13,-0.10449172437129982,1.0032822845369858,Nick Novak,Jaguars,K
375,-0.09643581364363389,-0.03247531884704328,-0.1015075855857032,-0.11289599549256063,-0.0887718333380309,2011,13,-0.10449172437129982,1.0032822845369858,Olindo Mare,Buccaneers,K
376,-0.09643581364363389,-0.03247531884704328,-0.1015075855857032,-0.11289599549256063,-0.0887718333380309,2011,13,-0.1042162017937219,1.0032822845369858,Mason Crosby,Giants,K
377,-0.09643614047116428,-0.03247531884704328,-0.10197731102877916,-0.11334374031872968,-0.0887718333380309,2011,13,-0.10449172437129982,-0.9967284536091449,John Kasay,Lions,K
378,-0.09643614047116428,-0.03247531884704328,-0.10197731102877916,-0.11334374031872968,-0.0887718333380309,2011,13,-0.10449172437129982,-0.9967284536091449,Stephen Hauschka,Eagles,K
379,-0.09643614047116428,-0.03247531884704328,-0.10197731102877916,-0.11334374031872968,-0.0887718333380309,2011,13,-0.10449172437129982,-0.9967284536091449,Stephen Gostkowski,Colts,K
380,-0.09643614047116428,-0.03247531884704328,-0.10276018676723911,-0.11408998169567808,-0.08827496087344938,2011,13,-0.1042162017937219,-0.9967284536091449,Jay Feely,Cowboys,K
381,-0.09643642372169062,-0.03247531884704328,-0.10234265304006047,-0.11369198629463893,-0.0887718333380309,2011,13,-0.10449172437129982,1.0032822845369858,Adam Vinatieri,Patriots,K
382,-0.09643642372169062,-0.03247531884704328,-0.10234265304006047,-0.11369198629463893,-0.0887718333380309,2011,13,-0.10375699749775871,1.0032822845369858,Billy Cundiff,Browns,K
383,-0.09643666339521291,-0.03247531884704328,-0.1015075855857032,-0.11289599549256063,-0.0889374574928914,2011,13,-0.10449172437129982,-0.9967284536091449,Shaun Suisham,Bengals,K
384,-0.09643666339521291,-0.03247531884704328,-0.10260361161954712,-0.11394073342028839,-0.0887718333380309,2011,13,-0.10449172437129982,-0.9967284536091449,Dave Rayner,Titans,K
385,-0.09643666339521291,-0.03247531884704328,-0.10260361161954712,-0.11394073342028839,-0.0887718333380309,2011,13,-0.1042162017937219,-0.9967284536091449,Neil Rackers,Falcons,K
386,-0.09643666339521291,-0.03247531884704328,-0.10260361161954712,-0.11394073342028839,-0.0887718333380309,2011,13,-0.10375699749775871,1.0032822845369858,Jason Hanson,Saints,K
387,-0.09643685949173114,-0.03247531884704328,-0.10276018676723911,-0.11408998169567808,-0.0887718333380309,2011,13,-0.10449172437129982,1.0032822845369858,Ryan Succop,Bears,K
388,-0.09643685949173114,-0.03247531884704328,-0.10276018676723911,-0.11408998169567808,-0.0887718333380309,2011,13,-0.10449172437129982,-0.9967284536091449,Phil Dawson,Ravens,K
389,-0.09643685949173114,-0.03247531884704328,-0.10276018676723911,-0.11408998169567808,-0.0887718333380309,2011,13,-0.10449172437129982,1.0032822845369858,Matt Bryant,Texans,K
390,-0.09643701201124531,-0.03247531884704328,-0.10281237848313643,-0.11413973112080797,-0.0887718333380309,2011,13,-0.1042162017937219,-0.9967284536091449,Robbie Gould,Chiefs,K
391,-0.09643712095375545,-0.03247531884704328,-0.10260361161954712,-0.11394073342028839,-0.0889374574928914,2011,13,-0.10458356523049245,-0.9967284536091449,Josh Scobee,Chargers,K
392,-0.09643712095375545,-0.03247531884704328,-0.10260361161954712,-0.11394073342028839,-0.0889374574928914,2011,13,-0.10458356523049245,1.0032822845369858,Sebastian Janikowski,Dolphins,K
393,-0.09643712095375545,-0.03247531884704328,-0.10260361161954712,-0.11394073342028839,-0.0889374574928914,2011,13,-0.10458356523049245,1.0032822845369858,Alex Henery,Seahawks,K
394,-0.09643718631926153,-0.03247531884704328,-0.10276018676723911,-0.11408998169567808,-0.0889374574928914,2011,13,-0.10449172437129982,1.0032822845369858,Mike Nugent,Steelers,K
395,-0.09643720810776354,-0.03247531884704328,-0.10281237848313643,-0.11413973112080797,-0.0889374574928914,2011,13,-0.10458356523049245,-0.9967284536091449,Nick Harris,Chargers,K
396,-0.09643163025124493,-0.03247531884704328,-0.10197731102877916,-0.11289599549256063,-0.08628747101512328,2011,14,-0.10311411148341025,-0.9967284536091449,Mason Crosby,Raiders,K
397,-0.09643352585092119,-0.03247531884704328,-0.10276018676723911,-0.11408998169567808,-0.08628747101512328,2011,14,-0.10311411148341025,-0.9967284536091449,Mike Nugent,Texans,K
398,-0.09643352585092119,-0.03247531884704328,-0.10276018676723911,-0.11408998169567808,-0.08628747101512328,2011,14,-0.1022875437506765,1.0032822845369858,David Akers,Cardinals,K
399,-0.09643407056347182,-0.03247531884704328,-0.10234265304006047,-0.11369198629463893,-0.08744684009914684,2011,14,-0.10311411148341025,-0.9967284536091449,Stephen Hauschka,Rams,K
400,-0.09643457169901842,0.076830395875266,-0.10276018676723911,-0.11408998169567808,-0.08827496087344938,2011,14,-0.10375699749775871,-0.9967284536091449,Matt Prater,Bears,K
401,-0.09643502925756096,-0.03247531884704328,-0.10276018676723911,-0.11408998169567808,-0.08744684009914684,2011,14,-0.10375699749775871,1.0032822845369858,John Kasay,Titans,K
402,-0.09643502925756096,-0.03247531884704328,-0.10197731102877916,-0.11334374031872968,-0.08827496087344938,2011,14,-0.1042162017937219,-0.9967284536091449,Jason Hanson,Min,K
403,-0.09643502925756096,-0.03247531884704328,-0.10197731102877916,-0.11334374031872968,-0.08827496087344938,2011,14,-0.1042162017937219,1.0032822845369858,Stephen Gostkowski,Redskins,K
404,-0.09643502925756096,-0.03247531884704328,-0.10197731102877916,-0.11334374031872968,-0.08827496087344938,2011,14,-0.10375699749775871,-0.9967284536091449,Dan Bailey,Giants,K
405,-0.09643544323909946,-0.03247531884704328,-0.10234265304006047,-0.11369198629463893,-0.08827496087344938,2011,14,-0.1042162017937219,1.0032822845369858,Lawrence Tynes,Cowboys,K
406,-0.09643544323909946,-0.03247531884704328,-0.10234265304006047,-0.11369198629463893,-0.08827496087344938,2011,14,-0.1042162017937219,-0.9967284536091449,Graham Gano,Patriots,K
407,-0.09643581364363389,-0.03247531884704328,-0.10260361161954712,-0.11394073342028839,-0.08827496087344938,2011,14,-0.10375699749775871,1.0032822845369858,Neil Rackers,Bengals,K
408,-0.09643614047116428,-0.03247531884704328,-0.10197731102877916,-0.11289599549256063,-0.0887718333380309,2011,14,-0.10449172437129982,-0.9967284536091449,Nick Novak,Bills,K
409,-0.09643614047116428,-0.03247531884704328,-0.10197731102877916,-0.11334374031872968,-0.0887718333380309,2011,14,-0.1042162017937219,1.0032822845369858,Matt Bryant,Panthers,K
410,-0.09643614047116428,-0.03247531884704328,-0.10276018676723911,-0.11408998169567808,-0.08827496087344938,2011,14,-0.1042162017937219,1.0032822845369858,Josh Brown,Seahawks,K
411,-0.09643642372169062,-0.00514889016646596,-0.10276018676723911,-0.11408998169567808,-0.0887718333380309,2011,14,-0.10449172437129982,1.0032822845369858,Ryan Succop,Jets,K
412,-0.09643642372169062,-0.03247531884704328,-0.10234265304006047,-0.11369198629463893,-0.0887718333380309,2011,14,-0.10449172437129982,1.0032822845369858,Alex Henery,Dolphins,K
413,-0.09643642372169062,-0.00514889016646596,-0.10276018676723911,-0.11408998169567808,-0.0887718333380309,2011,14,-0.10449172437129982,1.0032822845369858,Robbie Gould,Broncos,K
414,-0.09643642372169062,-0.03247531884704328,-0.10234265304006047,-0.11369198629463893,-0.0887718333380309,2011,14,-0.10449172437129982,-0.9967284536091449,Billy Cundiff,Colts,K
415,-0.09643666339521291,-0.03247531884704328,-0.1015075855857032,-0.11289599549256063,-0.0889374574928914,2011,14,-0.10458356523049245,-0.9967284536091449,Josh Scobee,Buccaneers,K
416,-0.09643666339521291,-0.03247531884704328,-0.1015075855857032,-0.11289599549256063,-0.0889374574928914,2011,14,-0.10458356523049245,-0.9967284536091449,Nick Folk,Chiefs,K
417,-0.09643666339521291,-0.03247531884704328,-0.10260361161954712,-0.11394073342028839,-0.0887718333380309,2011,14,-0.10449172437129982,-0.9967284536091449,Rob Bironas,Saints,K
418,-0.09643685949173114,-0.03247531884704328,-0.10276018676723911,-0.11408998169567808,-0.0887718333380309,2011,14,-0.10449172437129982,1.0032822845369858,Adam Vinatieri,Ravens,K
419,-0.09643685949173114,-0.03247531884704328,-0.10276018676723911,-0.11408998169567808,-0.0887718333380309,2011,14,-0.1042162017937219,1.0032822845369858,Dave Rayner,Chargers,K
420,-0.09643685949173114,-0.03247531884704328,-0.10197731102877916,-0.11334374031872968,-0.0889374574928914,2011,14,-0.10458356523049245,1.0032822845369858,Ryan Longwell,Lions,K
421,-0.09643685949173114,-0.03247531884704328,-0.10276018676723911,-0.11408998169567808,-0.0887718333380309,2011,14,-0.1042162017937219,-0.9967284536091449,Dan Carpenter,Eagles,K
422,-0.09643701201124531,-0.03247531884704328,-0.10234265304006047,-0.11369198629463893,-0.0889374574928914,2011,14,-0.10449172437129982,-0.9967284536091449,Olindo Mare,Falcons,K
423,-0.09643701201124531,-0.03247531884704328,-0.10234265304006047,-0.11369198629463893,-0.0889374574928914,2011,14,-0.10458356523049245,-0.9967284536091449,Jay Feely,49ers,K
424,-0.09643701201124531,-0.03247531884704328,-0.10281237848313643,-0.11413973112080797,-0.0887718333380309,2011,14,-0.10449172437129982,1.0032822845369858,Phil Dawson,Steelers,K
425,-0.09643712095375545,-0.03247531884704328,-0.10260361161954712,-0.11394073342028839,-0.0889374574928914,2011,14,-0.10458356523049245,-0.9967284536091449,Shaun Suisham,Browns,K
426,-0.09643712095375545,-0.03247531884704328,-0.10260361161954712,-0.11394073342028839,-0.0889374574928914,2011,14,-0.10458356523049245,1.0032822845369858,Sebastian Janikowski,Packers,K
427,-0.09643712095375545,-0.03247531884704328,-0.10260361161954712,-0.11394073342028839,-0.0889374574928914,2011,14,-0.10458356523049245,1.0032822845369858,Connor Barth,Jaguars,K
428,-0.09643720810776354,-0.03247531884704328,-0.10281237848313643,-0.11413973112080797,-0.0889374574928914,2011,14,-0.10458356523049245,1.0032822845369858,Shane Lechler,Packers,K
429,-0.09643352585092119,-0.03247531884704328,-0.10276018676723911,-0.11408998169567808,-0.08628747101512328,2011,15,-0.10311411148341025,-0.9967284536091449,Ryan Succop,Packers,K
430,-0.09643407056347182,-0.03247531884704328,-0.10234265304006047,-0.11369198629463893,-0.08744684009914684,2011,15,-0.10375699749775871,1.0032822845369858,Dan Carpenter,Bills,K
431,-0.09643457169901842,-0.00514889016646596,-0.10234265304006047,-0.11369198629463893,-0.08827496087344938,2011,15,-0.10375699749775871,-0.9967284536091449,Sebastian Janikowski,Lions,K
432,-0.09643457169901842,-0.03247531884704328,-0.1015075855857032,-0.11289599549256063,-0.08827496087344938,2011,15,-0.1042162017937219,1.0032822845369858,Stephen Gostkowski,Broncos,K
433,-0.09643457169901842,-0.03247531884704328,-0.10260361161954712,-0.11394073342028839,-0.08744684009914684,2011,15,-0.10375699749775871,1.0032822845369858,Graham Gano,Giants,K
434,-0.09643457169901842,-0.03247531884704328,-0.1015075855857032,-0.11289599549256063,-0.08827496087344938,2011,15,-0.1042162017937219,-0.9967284536091449,Matt Bryant,Jaguars,K
435,-0.09643502925756096,-0.03247531884704328,-0.10197731102877916,-0.11334374031872968,-0.08827496087344938,2011,15,-0.10375699749775871,-0.9967284536091449,Nick Novak,Ravens,K
436,-0.09643544323909946,-0.03247531884704328,-0.10234265304006047,-0.11369198629463893,-0.08827496087344938,2011,15,-0.1042162017937219,-0.9967284536091449,Adam Vinatieri,Titans,K
437,-0.09643544323909946,-0.03247531884704328,-0.10093347671083258,-0.11234875181613181,-0.0887718333380309,2011,15,-0.10449172437129982,-0.9967284536091449,Alex Henery,Jets,K
438,-0.09643544323909946,-0.00514889016646596,-0.10276018676723911,-0.11408998169567808,-0.08827496087344938,2011,15,-0.1042162017937219,1.0032822845369858,Rob Bironas,Colts,K
439,-0.09643581364363389,-0.03247531884704328,-0.10260361161954712,-0.11394073342028839,-0.08827496087344938,2011,15,-0.1042162017937219,1.0032822845369858,Mike Nugent,Rams,K
440,-0.09643581364363389,-0.03247531884704328,-0.10260361161954712,-0.11394073342028839,-0.08827496087344938,2011,15,-0.1042162017937219,-0.9967284536091449,Ryan Longwell,Saints,K
441,-0.09643581364363389,-0.03247531884704328,-0.1015075855857032,-0.11289599549256063,-0.0887718333380309,2011,15,-0.10449172437129982,1.0032822845369858,Stephen Hauschka,Bears,K
442,-0.09643581364363389,-0.03247531884704328,-0.10260361161954712,-0.11394073342028839,-0.08827496087344938,2011,15,-0.1042162017937219,-0.9967284536091449,Jay Feely,Browns,K
443,-0.09643581364363389,-0.03247531884704328,-0.10260361161954712,-0.11394073342028839,-0.08827496087344938,2011,15,-0.1042162017937219,-0.9967284536091449,David Akers,Steelers,K
444,-0.09643614047116428,-0.03247531884704328,-0.10276018676723911,-0.11408998169567808,-0.08827496087344938,2011,15,-0.10375699749775871,-0.9967284536091449,Neil Rackers,Panthers,K
445,-0.09643614047116428,-0.03247531884704328,-0.10276018676723911,-0.11408998169567808,-0.08827496087344938,2011,15,-0.1042162017937219,1.0032822845369858,Nick Folk,Eagles,K
446,-0.09643614047116428,-0.03247531884704328,-0.10276018676723911,-0.11408998169567808,-0.08827496087344938,2011,15,-0.10375699749775871,-0.9967284536091449,Josh Brown,Bengals,K
447,-0.09643614047116428,-0.03247531884704328,-0.10197731102877916,-0.11334374031872968,-0.0887718333380309,2011,15,-0.10449172437129982,1.0032822845369858,Dan Bailey,Buccaneers,K
