Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass Points,Pass TD,Pass Yards,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
0.0,0.0,Stevie Johnson,@NYJ,0.0,0.0,0.0,0.0,10.0,0.0,0.0,WR,1.0,0.0,86.0,6.0,0.0,0.0,0.0,86.0,3.0,2013.0
0.0,0.0,A.J. Green,GB,0.0,0.0,0.0,0.0,10.0,0.0,0.0,WR,0.0,1.0,46.0,4.0,0.0,0.0,0.0,46.0,3.0,2013.0
0.0,0.0,Demaryius Thomas,Oak,0.0,0.0,0.0,0.0,9.0,0.0,0.0,WR,0.0,0.0,94.0,10.0,0.0,0.0,0.0,94.0,3.0,2013.0
0.0,0.0,Torrey Smith,Hou,0.0,0.0,0.0,0.0,9.0,0.0,0.0,WR,0.0,0.0,92.0,5.0,0.0,0.0,0.0,92.0,3.0,2013.0
0.0,0.0,Jordy Nelson,@Cin,0.0,0.0,0.0,0.0,9.0,0.0,0.0,WR,0.0,0.0,93.0,8.0,0.0,0.0,0.0,93.0,3.0,2013.0
0.0,0.0,Robert Meachem,Ari,0.0,0.0,0.0,0.0,9.0,0.0,0.0,WR,0.0,1.0,34.0,2.0,0.0,0.0,0.0,34.0,3.0,2013.0
0.0,0.0,Marvin Jones,GB,0.0,0.0,0.0,0.0,9.0,0.0,0.0,WR,0.0,1.0,38.0,3.0,0.0,0.0,0.0,38.0,3.0,2013.0
0.0,0.0,James Jones,@Cin,0.0,0.0,0.0,0.0,9.0,0.0,0.0,WR,0.0,1.0,34.0,4.0,0.0,0.0,0.0,34.0,3.0,2013.0
0.0,0.0,Justin Hunter,SD,0.0,0.0,0.0,0.0,9.0,0.0,0.0,WR,0.0,1.0,34.0,1.0,0.0,0.0,0.0,34.0,3.0,2013.0
0.0,0.0,Dez Bryant,Stl,0.0,0.0,0.0,0.0,9.0,0.0,0.0,WR,0.0,1.0,38.0,4.0,0.0,0.0,0.0,38.0,3.0,2013.0
0.0,0.0,Doug Baldwin,Jax,0.0,0.0,0.0,0.0,9.0,0.0,0.0,WR,0.0,1.0,35.0,1.0,0.0,0.0,0.0,35.0,3.0,2013.0
0.0,0.0,Austin Pettis,@Dal,0.0,0.0,0.0,0.0,8.0,0.0,0.0,WR,0.0,1.0,20.0,2.0,0.0,0.0,0.0,20.0,3.0,2013.0
0.0,0.0,Pierre Garcon,Det,0.0,0.0,0.0,0.0,8.0,0.0,0.0,WR,0.0,0.0,73.0,8.0,0.0,1.0,0.0,73.0,3.0,2013.0
0.0,0.0,Earl Bennett,@Pit,0.0,0.0,0.0,0.0,8.0,0.0,0.0,WR,0.0,1.0,22.0,2.0,0.0,0.0,0.0,22.0,3.0,2013.0
0.0,0.0,Kendall Wright,SD,0.0,0.0,0.0,0.0,7.0,0.0,0.0,WR,0.0,0.0,71.0,6.0,0.0,0.0,0.0,71.0,3.0,2013.0
0.0,0.0,Santana Moss,Det,0.0,0.0,0.0,0.0,7.0,0.0,0.0,WR,0.0,0.0,77.0,7.0,0.0,0.0,0.0,77.0,3.0,2013.0
0.0,1.0,Dwayne Harris,Stl,0.0,0.0,0.0,0.0,7.0,0.0,0.0,WR,0.0,1.0,24.0,1.0,0.0,0.0,0.0,24.0,3.0,2013.0
0.0,0.0,Marques Colston,Ari,0.0,0.0,0.0,0.0,7.0,0.0,0.0,WR,0.0,0.0,71.0,5.0,0.0,0.0,0.0,71.0,3.0,2013.0
0.0,0.0,Mike Williams,@NE,0.0,0.0,0.0,0.0,6.0,0.0,0.0,WR,0.0,0.0,65.0,5.0,0.0,0.0,0.0,65.0,3.0,2013.0
0.0,0.0,Mohamed Sanu,GB,0.0,0.0,0.0,0.0,6.0,0.0,0.0,WR,0.0,0.0,68.0,4.0,0.0,0.0,0.0,68.0,3.0,2013.0
0.0,0.0,DeSean Jackson,KC,0.0,0.0,0.0,0.0,6.0,0.0,0.0,WR,0.0,0.0,62.0,3.0,0.0,0.0,0.0,62.0,3.0,2013.0
0.0,0.0,DeAndre Hopkins,@Bal,0.0,0.0,0.0,0.0,6.0,0.0,0.0,WR,0.0,0.0,60.0,6.0,0.0,0.0,0.0,60.0,3.0,2013.0
0.0,0.0,Larry Fitzgerald,@NO,0.0,0.0,0.0,0.0,6.0,0.0,0.0,WR,0.0,0.0,64.0,5.0,0.0,0.0,0.0,64.0,3.0,2013.0
0.0,0.0,Anquan Boldin,Ind,0.0,0.0,0.0,0.0,6.0,0.0,0.0,WR,0.0,0.0,67.0,5.0,0.0,0.0,0.0,67.0,3.0,2013.0
0.0,0.0,Davone Bess,@Min,0.0,0.0,0.0,0.0,6.0,0.0,0.0,WR,0.0,0.0,67.0,7.0,0.0,0.0,0.0,67.0,3.0,2013.0
0.0,0.0,Reggie Wayne,@SF,0.0,0.0,0.0,0.0,5.0,0.0,0.0,WR,0.0,0.0,58.0,4.0,0.0,1.0,0.0,58.0,3.0,2013.0
0.0,0.0,Eric Page,@NE,0.0,0.0,0.0,0.0,5.0,0.0,0.0,WR,0.0,0.0,55.0,3.0,0.0,0.0,0.0,55.0,3.0,2013.0
0.0,0.0,Brandon Marshall,@Pit,0.0,0.0,0.0,0.0,5.0,0.0,0.0,WR,0.0,0.0,52.0,5.0,0.0,0.0,0.0,52.0,3.0,2013.0
0.0,0.0,Alshon Jeffery,@Pit,0.0,0.0,0.0,0.0,5.0,0.0,0.0,WR,0.0,0.0,51.0,7.0,0.0,0.0,0.0,51.0,3.0,2013.0
0.0,0.0,Darrius Heyward-Bey,@SF,0.0,0.0,0.0,0.0,5.0,0.0,0.0,WR,0.0,0.0,59.0,5.0,0.0,0.0,0.0,59.0,3.0,2013.0
0.0,0.0,Aaron Dobson,TB,0.0,0.0,0.0,0.0,5.0,0.0,0.0,WR,0.0,0.0,52.0,7.0,0.0,0.0,0.0,52.0,3.0,2013.0
0.0,0.0,Jerricho Cotchery,Chi,0.0,0.0,0.0,0.0,5.0,0.0,0.0,WR,0.0,0.0,52.0,3.0,0.0,0.0,0.0,52.0,3.0,2013.0
0.0,0.0,Randall Cobb,@Cin,0.0,0.0,0.0,0.0,5.0,0.0,0.0,WR,0.0,0.0,54.0,5.0,0.0,0.0,0.0,54.0,3.0,2013.0
0.0,0.0,Brice Butler,@Den,0.0,0.0,0.0,0.0,5.0,0.0,0.0,WR,0.0,0.0,54.0,3.0,0.0,0.0,0.0,54.0,3.0,2013.0
0.0,0.0,Rod Streater,@Den,0.0,0.0,0.0,0.0,4.0,0.0,0.0,WR,0.0,0.0,42.0,3.0,0.0,0.0,0.0,42.0,3.0,2013.0
0.0,0.0,Steve Smith,NYG,0.0,0.0,0.0,0.0,4.0,0.0,0.0,WR,0.0,0.0,40.0,3.0,0.0,0.0,0.0,40.0,3.0,2013.0
0.0,0.0,Rueben Randle,@Car,0.0,0.0,0.0,0.0,4.0,0.0,0.0,WR,0.0,0.0,40.0,2.0,0.0,0.0,0.0,40.0,3.0,2013.0
0.0,0.0,Cordarrelle Patterson,Cle,0.0,0.0,0.0,0.0,4.0,0.0,0.0,WR,0.0,0.0,49.0,2.0,0.0,1.0,0.0,49.0,3.0,2013.0
0.0,0.0,Rishard Matthews,Atl,0.0,0.0,0.0,0.0,4.0,0.0,0.0,WR,0.0,0.0,42.0,4.0,0.0,0.0,0.0,42.0,3.0,2013.0
0.0,0.0,Greg Jennings,Cle,0.0,0.0,0.0,0.0,4.0,0.0,0.0,WR,0.0,0.0,43.0,3.0,0.0,0.0,0.0,43.0,3.0,2013.0
0.0,1.0,Chris Givens,@Dal,0.0,0.0,0.0,0.0,4.0,0.0,0.0,WR,0.0,0.0,54.0,2.0,0.0,1.0,0.0,54.0,3.0,2013.0
0.0,0.0,Brandon Gibson,Atl,0.0,0.0,0.0,0.0,4.0,0.0,0.0,WR,0.0,0.0,49.0,6.0,0.0,0.0,0.0,49.0,3.0,2013.0
0.0,0.0,Michael Floyd,@NO,0.0,0.0,0.0,0.0,4.0,0.0,0.0,WR,0.0,0.0,49.0,4.0,0.0,0.0,0.0,49.0,3.0,2013.0
0.0,0.0,Julian Edelman,TB,0.0,0.0,0.0,0.0,4.0,0.0,0.0,WR,0.0,0.0,44.0,7.0,0.0,0.0,0.0,44.0,3.0,2013.0
0.0,0.0,Stephen Burton,@Sea,0.0,0.0,0.0,0.0,4.0,0.0,0.0,WR,0.0,0.0,42.0,5.0,0.0,0.0,0.0,42.0,3.0,2013.0
0.0,0.0,Jarius Wright,Cle,0.0,0.0,0.0,0.0,3.0,0.0,0.0,WR,0.0,0.0,35.0,3.0,0.0,0.0,0.0,35.0,3.0,2013.0
0.0,0.0,Robert Woods,@NYJ,0.0,0.0,0.0,0.0,3.0,0.0,0.0,WR,0.0,0.0,35.0,2.0,0.0,0.0,0.0,35.0,3.0,2013.0
0.0,0.0,Emmanuel Sanders,Chi,0.0,0.0,0.0,0.0,3.0,0.0,0.0,WR,0.0,0.0,39.0,4.0,0.0,0.0,0.0,39.0,3.0,2013.0
0.0,0.0,Eddie Royal,@Ten,0.0,0.0,0.0,0.0,3.0,0.0,0.0,WR,0.0,0.0,34.0,2.0,0.0,0.0,0.0,34.0,3.0,2013.0
0.0,0.0,Kevin Ogletree,@NE,0.0,0.0,0.0,0.0,3.0,0.0,0.0,WR,0.0,0.0,35.0,2.0,0.0,0.0,0.0,35.0,3.0,2013.0
0.0,0.0,Keshawn Martin,@Bal,0.0,0.0,0.0,0.0,3.0,0.0,0.0,WR,0.0,0.0,35.0,2.0,0.0,0.0,0.0,35.0,3.0,2013.0
0.0,0.0,Andre Johnson,@Bal,0.0,0.0,0.0,0.0,3.0,0.0,0.0,WR,0.0,0.0,36.0,5.0,0.0,0.0,0.0,36.0,3.0,2013.0
0.0,0.0,Vincent Jackson,@NE,0.0,0.0,0.0,0.0,3.0,0.0,0.0,WR,0.0,0.0,34.0,3.0,0.0,0.0,0.0,34.0,3.0,2013.0
0.0,0.0,Kris Durham,@Was,0.0,0.0,0.0,0.0,3.0,0.0,0.0,WR,0.0,0.0,33.0,1.0,0.0,0.0,0.0,33.0,3.0,2013.0
0.0,0.0,Ryan Broyles,@Was,0.0,0.0,0.0,0.0,3.0,0.0,0.0,WR,0.0,0.0,34.0,3.0,0.0,0.0,0.0,34.0,3.0,2013.0
0.0,0.0,Tavon Austin,@Dal,0.0,0.0,0.0,0.0,3.0,0.0,0.0,WR,0.0,0.0,30.0,6.0,0.0,1.0,0.0,30.0,3.0,2013.0
0.0,0.0,Mike Wallace,Atl,0.0,0.0,0.0,0.0,2.0,0.0,0.0,WR,0.0,0.0,22.0,2.0,0.0,0.0,0.0,22.0,3.0,2013.0
0.0,0.0,Jerome Simpson,Cle,0.0,0.0,0.0,0.0,2.0,0.0,0.0,WR,0.0,0.0,29.0,3.0,0.0,0.0,0.0,29.0,3.0,2013.0
0.0,0.0,Ace Sanders,@Sea,0.0,0.0,0.0,0.0,2.0,0.0,0.0,WR,0.0,0.0,25.0,2.0,0.0,0.0,0.0,25.0,3.0,2013.0
0.0,0.0,DeVier Posey,@Bal,0.0,0.0,0.0,0.0,2.0,0.0,0.0,WR,0.0,0.0,29.0,3.0,0.0,0.0,0.0,29.0,3.0,2013.0
0.0,0.0,Jeremy Kerley,Buf,0.0,0.0,0.0,0.0,2.0,0.0,0.0,WR,0.0,0.0,25.0,2.0,0.0,0.0,0.0,25.0,3.0,2013.0
0.0,0.0,Leonard Hankerson,Det,0.0,0.0,0.0,0.0,2.0,0.0,0.0,WR,0.0,0.0,21.0,3.0,0.0,0.0,0.0,21.0,3.0,2013.0
0.0,0.0,Jeff Cumberland,Buf,0.0,0.0,0.0,0.0,2.0,0.0,0.0,WR,0.0,0.0,26.0,3.0,0.0,0.0,0.0,26.0,3.0,2013.0
0.0,0.0,Victor Cruz,@Car,0.0,0.0,0.0,0.0,2.0,0.0,0.0,WR,0.0,0.0,25.0,3.0,0.0,0.0,0.0,25.0,3.0,2013.0
0.0,0.0,Riley Cooper,KC,0.0,0.0,0.0,0.0,2.0,0.0,0.0,WR,0.0,0.0,29.0,2.0,0.0,0.0,0.0,29.0,3.0,2013.0
0.0,0.0,Miles Austin,Stl,0.0,0.0,0.0,0.0,2.0,0.0,0.0,WR,0.0,0.0,22.0,2.0,0.0,0.0,0.0,22.0,3.0,2013.0
0.0,0.0,Kyle Williams,Ind,0.0,0.0,0.0,0.0,1.0,0.0,0.0,WR,0.0,0.0,12.0,2.0,0.0,0.0,0.0,12.0,3.0,2013.0
0.0,0.0,Roddy White,@Mia,0.0,0.0,0.0,0.0,1.0,0.0,0.0,WR,0.0,0.0,16.0,2.0,0.0,0.0,0.0,16.0,3.0,2013.0
0.0,0.0,Josh Morgan,Det,0.0,0.0,0.0,0.0,1.0,0.0,0.0,WR,0.0,0.0,19.0,2.0,0.0,0.0,0.0,19.0,3.0,2013.0
0.0,0.0,Greg Little,@Min,0.0,0.0,0.0,0.0,1.0,0.0,0.0,WR,0.0,0.0,19.0,3.0,0.0,0.0,0.0,19.0,3.0,2013.0
0.0,0.0,Jermaine Kearse,Jax,0.0,0.0,0.0,0.0,1.0,0.0,0.0,WR,0.0,0.0,17.0,1.0,0.0,0.0,0.0,17.0,3.0,2013.0
0.0,0.0,T.Y. Hilton,@SF,0.0,0.0,0.0,0.0,1.0,0.0,0.0,WR,0.0,0.0,13.0,2.0,0.0,0.0,0.0,13.0,3.0,2013.0
0.0,0.0,Jacoby Ford,@Den,0.0,0.0,0.0,0.0,1.0,0.0,0.0,WR,0.0,0.0,15.0,1.0,0.0,1.0,0.0,15.0,3.0,2013.0
0.0,0.0,Vincent Brown,@Ten,0.0,0.0,0.0,0.0,1.0,0.0,0.0,WR,0.0,0.0,11.0,2.0,0.0,0.0,0.0,11.0,3.0,2013.0
0.0,0.0,Tim Wright,@NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0,0.0,6.0,1.0,0.0,0.0,0.0,6.0,3.0,2013.0
0.0,0.0,Damian Williams,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0,0.0,9.0,1.0,0.0,0.0,0.0,9.0,3.0,2013.0
0.0,0.0,Brandon Stokley,Hou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0,0.0,9.0,1.0,0.0,0.0,0.0,9.0,3.0,2013.0
0.0,0.0,Andre Roberts,@NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0,0.0,6.0,1.0,0.0,0.0,0.0,6.0,3.0,2013.0
0.0,0.0,Brian Quick,@Dal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0,0.0,7.0,1.0,0.0,0.0,0.0,7.0,3.0,2013.0
0.0,0.0,Michael Preston,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0,0.0,4.0,1.0,0.0,0.0,0.0,4.0,3.0,2013.0
0.0,0.0,Lance Moore,Ari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0,0.0,6.0,1.0,0.0,0.0,0.0,6.0,3.0,2013.0
0.0,0.0,Jerrel Jernigan,@Car,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0,0.0,5.0,1.0,0.0,0.0,0.0,5.0,3.0,2013.0
0.0,0.0,A.J. Jenkins,@Phi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0,0.0,6.0,1.0,0.0,0.0,0.0,6.0,3.0,2013.0
0.0,0.0,T.J. Graham,@NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0,0.0,5.0,1.0,0.0,0.0,0.0,5.0,3.0,2013.0
0.0,0.0,Marlon Brown,Hou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0,0.0,6.0,2.0,0.0,0.0,0.0,6.0,3.0,2013.0
0.0,0.0,Dwayne Bowe,@Phi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0,0.0,4.0,1.0,0.0,0.0,0.0,4.0,3.0,2013.0
0.0,0.0,Cole Beasley,Stl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0,0.0,7.0,1.0,0.0,0.0,0.0,7.0,3.0,2013.0
0.0,0.0,Keenan Allen,@Ten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0,0.0,-4.0,1.0,0.0,0.0,0.0,-4.0,3.0,2013.0
0.0,1.0,Jeremy Ross,@Cin,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,WR,0.0,0.0,8.0,1.0,0.0,0.0,0.0,8.0,3.0,2013.0
0.0,1.0,Denard Robinson,@Sea,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,WR,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,2013.0
0.0,1.0,Louis Murphy,@Car,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,WR,0.0,0.0,8.0,1.0,0.0,0.0,0.0,8.0,3.0,2013.0
0.0,1.0,Damaris Johnson,KC,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2013.0
0.0,1.0,Harry Douglas,@Mia,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,WR,0.0,0.0,9.0,1.0,0.0,0.0,0.0,9.0,3.0,2013.0
0.0,1.0,Travis Benjamin,@Min,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2013.0
0.0,0.0,Nate Washington,NYJ,0.0,0.0,0.0,0.0,22.0,0.0,0.0,WR,0.0,2.0,105.0,4.0,0.0,0.0,0.0,105.0,4.0,2013.0
0.0,0.0,Torrey Smith,@Buf,0.0,0.0,0.0,0.0,22.0,0.0,0.0,WR,0.0,1.0,166.0,5.0,0.0,0.0,0.0,166.0,4.0,2013.0
0.0,0.0,Victor Cruz,@KC,0.0,0.0,0.0,0.0,22.0,0.0,0.0,WR,0.0,1.0,164.0,10.0,0.0,0.0,0.0,164.0,4.0,2013.0
0.0,0.0,Greg Jennings,Pit,0.0,0.0,0.0,0.0,21.0,0.0,0.0,WR,0.0,2.0,92.0,3.0,0.0,0.0,0.0,92.0,4.0,2013.0
0.0,0.0,Demaryius Thomas,Phi,0.0,0.0,0.0,0.0,20.0,0.0,0.0,WR,0.0,2.0,86.0,9.0,0.0,0.0,0.0,86.0,4.0,2013.0
0.0,0.0,Alshon Jeffery,@Det,0.0,0.0,0.0,0.0,20.0,0.0,0.0,WR,1.0,1.0,107.0,5.0,0.0,1.0,0.0,107.0,4.0,2013.0
0.0,0.0,Dez Bryant,@SD,0.0,0.0,0.0,0.0,20.0,0.0,0.0,WR,0.0,2.0,81.0,6.0,0.0,0.0,0.0,81.0,4.0,2013.0
0.0,0.0,Wes Welker,Phi,0.0,0.0,0.0,0.0,19.0,0.0,0.0,WR,0.0,2.0,76.0,7.0,0.0,0.0,0.0,76.0,4.0,2013.0
0.0,0.0,Kenbrell Thompkins,@Atl,0.0,0.0,0.0,0.0,18.0,0.0,0.0,WR,0.0,1.0,127.0,6.0,0.0,0.0,0.0,127.0,4.0,2013.0
0.0,0.0,Reggie Wayne,@Jax,0.0,0.0,0.0,0.0,16.0,0.0,0.0,WR,0.0,1.0,100.0,5.0,0.0,0.0,0.0,100.0,4.0,2013.0
0.0,0.0,Jerricho Cotchery,@Min,0.0,0.0,0.0,0.0,16.0,0.0,0.0,WR,0.0,1.0,103.0,5.0,0.0,0.0,0.0,103.0,4.0,2013.0
0.0,0.0,Robert Woods,Bal,0.0,0.0,0.0,0.0,15.0,0.0,0.0,WR,0.0,1.0,80.0,4.0,0.0,1.0,0.0,80.0,4.0,2013.0
0.0,0.0,Anquan Boldin,@Stl,0.0,0.0,0.0,0.0,15.0,0.0,0.0,WR,0.0,1.0,90.0,5.0,0.0,0.0,0.0,90.0,4.0,2013.0
0.0,0.0,Jerome Simpson,Pit,0.0,0.0,0.0,0.0,12.0,0.0,0.0,WR,0.0,0.0,124.0,7.0,0.0,0.0,0.0,124.0,4.0,2013.0
0.0,0.0,Larry Fitzgerald,@TB,0.0,0.0,0.0,0.0,12.0,0.0,0.0,WR,0.0,1.0,68.0,6.0,0.0,0.0,0.0,68.0,4.0,2013.0
0.0,0.0,Andre Johnson,Sea,0.0,0.0,0.0,0.0,11.0,0.0,0.0,WR,0.0,0.0,110.0,9.0,0.0,0.0,0.0,110.0,4.0,2013.0
0.0,0.0,Pierre Garcon,@Oak,0.0,0.0,0.0,0.0,11.0,0.0,0.0,WR,0.0,1.0,59.0,6.0,0.0,0.0,0.0,59.0,4.0,2013.0
0.0,0.0,Julian Edelman,@Atl,0.0,0.0,0.0,0.0,11.0,0.0,0.0,WR,0.0,0.0,118.0,7.0,0.0,0.0,0.0,118.0,4.0,2013.0
0.0,0.0,Dwayne Bowe,NYG,0.0,0.0,0.0,0.0,11.0,0.0,0.0,WR,0.0,1.0,58.0,4.0,0.0,0.0,0.0,58.0,4.0,2013.0
0.0,0.0,Jeff Maehl,@Den,0.0,0.0,0.0,0.0,10.0,0.0,0.0,WR,0.0,1.0,43.0,2.0,0.0,0.0,0.0,43.0,4.0,2013.0
0.0,0.0,Julio Jones,NE,0.0,0.0,0.0,0.0,10.0,0.0,0.0,WR,0.0,0.0,108.0,6.0,0.0,0.0,0.0,108.0,4.0,2013.0
0.0,0.0,Calvin Johnson,Chi,0.0,0.0,0.0,0.0,10.0,0.0,0.0,WR,0.0,1.0,44.0,4.0,0.0,0.0,0.0,44.0,4.0,2013.0
0.0,0.0,Mike Williams,Ari,0.0,0.0,0.0,0.0,9.0,0.0,0.0,WR,0.0,1.0,38.0,4.0,0.0,0.0,0.0,38.0,4.0,2013.0
0.0,0.0,Brandon Marshall,@Det,0.0,0.0,0.0,0.0,9.0,0.0,0.0,WR,1.0,0.0,79.0,7.0,0.0,0.0,0.0,79.0,4.0,2013.0
0.0,0.0,Jeff Cumberland,@Ten,0.0,0.0,0.0,0.0,9.0,0.0,0.0,WR,0.0,1.0,34.0,1.0,0.0,0.0,0.0,34.0,4.0,2013.0
0.0,0.0,Marques Colston,Mia,0.0,0.0,0.0,0.0,9.0,0.0,0.0,WR,0.0,0.0,96.0,7.0,0.0,0.0,0.0,96.0,4.0,2013.0
0.0,0.0,Marlon Brown,@Buf,0.0,0.0,0.0,0.0,9.0,0.0,0.0,WR,0.0,1.0,34.0,4.0,0.0,0.0,0.0,34.0,4.0,2013.0
0.0,0.0,Antonio Brown,@Min,0.0,0.0,0.0,0.0,9.0,0.0,0.0,WR,0.0,0.0,88.0,12.0,0.0,1.0,0.0,88.0,4.0,2013.0
0.0,0.0,Michael Floyd,@TB,0.0,0.0,0.0,0.0,8.0,0.0,0.0,WR,0.0,0.0,87.0,5.0,0.0,0.0,0.0,87.0,4.0,2013.0
0.0,0.0,Eric Decker,Phi,0.0,0.0,0.0,0.0,8.0,0.0,0.0,WR,0.0,0.0,88.0,5.0,0.0,0.0,0.0,88.0,4.0,2013.0
0.0,0.0,Keenan Allen,Dal,0.0,0.0,0.0,0.0,8.0,0.0,0.0,WR,0.0,0.0,80.0,5.0,0.0,0.0,0.0,80.0,4.0,2013.0
0.0,0.0,Justin Hunter,NYJ,0.0,0.0,0.0,0.0,7.0,0.0,0.0,WR,0.0,1.0,16.0,1.0,0.0,0.0,0.0,16.0,4.0,2013.0
0.0,0.0,Josh Gordon,Cin,0.0,0.0,0.0,0.0,7.0,0.0,0.0,WR,0.0,0.0,71.0,4.0,0.0,0.0,0.0,71.0,4.0,2013.0
0.0,0.0,Brandon Gibson,@NO,0.0,0.0,0.0,0.0,7.0,0.0,0.0,WR,0.0,0.0,71.0,6.0,0.0,0.0,0.0,71.0,4.0,2013.0
0.0,0.0,Earl Bennett,@Det,0.0,0.0,0.0,0.0,7.0,0.0,0.0,WR,0.0,1.0,19.0,2.0,0.0,0.0,0.0,19.0,4.0,2013.0
0.0,1.0,Terrance Williams,@SD,0.0,0.0,0.0,0.0,6.0,0.0,0.0,WR,0.0,0.0,71.0,7.0,0.0,0.0,0.0,71.0,4.0,2013.0
0.0,0.0,Cecil Shorts,Ind,0.0,0.0,0.0,0.0,6.0,0.0,0.0,WR,0.0,0.0,61.0,7.0,0.0,0.0,0.0,61.0,4.0,2013.0
0.0,0.0,Denarius Moore,Was,0.0,0.0,0.0,0.0,6.0,0.0,0.0,WR,0.0,0.0,66.0,4.0,0.0,0.0,0.0,66.0,4.0,2013.0
0.0,0.0,Jeremy Kerley,@Ten,0.0,0.0,0.0,0.0,6.0,0.0,0.0,WR,0.0,0.0,65.0,4.0,0.0,0.0,0.0,65.0,4.0,2013.0
0.0,0.0,Harry Douglas,NE,0.0,0.0,0.0,0.0,6.0,0.0,0.0,WR,0.0,0.0,68.0,5.0,0.0,0.0,0.0,68.0,4.0,2013.0
0.0,0.0,Kendall Wright,NYJ,0.0,0.0,0.0,0.0,5.0,0.0,0.0,WR,0.0,0.0,56.0,5.0,0.0,0.0,0.0,56.0,4.0,2013.0
0.0,0.0,Damian Williams,NYJ,0.0,0.0,0.0,0.0,5.0,0.0,0.0,WR,0.0,0.0,53.0,5.0,0.0,0.0,0.0,53.0,4.0,2013.0
0.0,0.0,Deonte Thompson,@Buf,0.0,0.0,0.0,0.0,5.0,0.0,0.0,WR,0.0,0.0,50.0,4.0,0.0,0.0,0.0,50.0,4.0,2013.0
0.0,0.0,Marcus Thigpen,@NO,0.0,0.0,0.0,0.0,5.0,0.0,0.0,WR,0.0,0.0,50.0,1.0,0.0,0.0,0.0,50.0,4.0,2013.0
0.0,0.0,Emmanuel Sanders,@Min,0.0,0.0,0.0,0.0,5.0,0.0,0.0,WR,0.0,0.0,57.0,4.0,0.0,0.0,0.0,57.0,4.0,2013.0
0.0,0.0,Ace Sanders,Ind,0.0,0.0,0.0,0.0,5.0,0.0,0.0,WR,0.0,0.0,59.0,4.0,0.0,0.0,0.0,59.0,4.0,2013.0
0.0,0.0,Austin Pettis,SF,0.0,0.0,0.0,0.0,5.0,0.0,0.0,WR,0.0,0.0,59.0,5.0,0.0,0.0,0.0,59.0,4.0,2013.0
0.0,0.0,A.J. Green,@Cle,0.0,0.0,0.0,0.0,5.0,0.0,0.0,WR,0.0,0.0,51.0,7.0,0.0,0.0,0.0,51.0,4.0,2013.0
0.0,0.0,Kris Durham,Chi,0.0,0.0,0.0,0.0,5.0,0.0,0.0,WR,0.0,0.0,58.0,3.0,0.0,0.0,0.0,58.0,4.0,2013.0
0.0,0.0,Tim Wright,Ari,0.0,0.0,0.0,0.0,4.0,0.0,0.0,WR,0.0,0.0,41.0,5.0,0.0,0.0,0.0,41.0,4.0,2013.0
0.0,0.0,Eddie Royal,Dal,0.0,0.0,0.0,0.0,4.0,0.0,0.0,WR,0.0,0.0,42.0,3.0,0.0,0.0,0.0,42.0,4.0,2013.0
0.0,0.0,T.Y. Hilton,@Jax,0.0,0.0,0.0,0.0,4.0,0.0,0.0,WR,0.0,0.0,45.0,4.0,0.0,2.0,0.0,45.0,4.0,2013.0
0.0,0.0,Leonard Hankerson,@Oak,0.0,0.0,0.0,0.0,4.0,0.0,0.0,WR,0.0,0.0,49.0,4.0,0.0,0.0,0.0,49.0,4.0,2013.0
0.0,0.0,T.J. Graham,Bal,0.0,0.0,0.0,0.0,4.0,0.0,0.0,WR,0.0,0.0,32.0,2.0,0.0,1.0,0.0,32.0,4.0,2013.0
0.0,0.0,Chris Givens,SF,0.0,0.0,0.0,0.0,4.0,0.0,0.0,WR,0.0,0.0,49.0,4.0,0.0,0.0,0.0,49.0,4.0,2013.0
