Year,Week,Name,Fumble TD,Fumbles Lost,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Away Games
2012,16,James Casey,0,0,Min,0,0,0,0,0,0,0.0,TE,0,0,6,1,0,0,0,0,0
2012,17,Jimmy Graham,0,0,Panthers,0,0,0,0,0,0,17.0,TE,0,1,115,9,0,0,0,0,0
2012,17,Jason Witten,0,0,Redskins,0,0,0,0,0,0,11.0,TE,0,1,56,7,0,0,0,0,1
2012,17,Marcedes Lewis,0,0,Titans,0,0,0,0,0,0,10.0,TE,0,0,103,7,0,0,0,0,1
2012,17,Rob Gronkowski,0,0,Dolphins,0,0,0,0,0,0,10.0,TE,0,1,42,2,0,0,0,0,0
2012,17,Will Heller,0,0,Bears,0,0,0,0,0,0,8.0,TE,0,1,29,2,0,0,0,0,0
2012,17,Antonio Gates,0,0,Raiders,0,0,0,0,0,0,7.0,TE,0,1,15,2,0,0,0,0,0
2012,17,Jermichael Finley,0,0,Min,0,0,0,0,0,0,7.0,TE,0,0,72,8,0,0,0,0,1
2012,17,Benjamin Watson,0,0,Steelers,0,0,0,0,0,0,6.0,TE,0,0,64,7,0,0,0,0,1
2012,17,Leonard Pope,0,0,Browns,0,0,0,0,0,0,6.0,TE,0,1,1,1,0,0,0,0,0
2012,17,Coby Fleener,0,0,Texans,0,0,0,0,0,0,6.0,TE,0,1,1,1,0,0,0,0,0
2012,17,Ed Dickson,0,0,Bengals,0,0,0,0,0,0,6.0,TE,0,0,64,6,0,0,0,0,1
2012,17,Delanie Walker,0,0,Cardinals,0,0,0,0,0,0,5.0,TE,0,0,50,2,0,0,0,0,0
2012,17,Luke Stocker,0,0,Falcons,0,0,0,0,0,0,5.0,TE,0,0,50,3,0,0,0,0,1
2012,17,Tony Scheffler,0,0,Bears,0,0,0,0,0,0,5.0,TE,0,0,53,5,0,0,0,0,0
2012,17,Brandon Myers,0,0,Chargers,0,0,0,0,0,0,5.0,TE,0,0,53,4,0,0,0,0,1
2012,17,Greg Olsen,0,0,Saints,0,0,0,0,0,0,4.0,TE,0,0,43,4,0,0,0,0,1
2012,17,Anthony McCoy,0,0,Rams,0,0,0,0,0,0,4.0,TE,0,0,49,1,0,0,0,0,0
2012,17,Aaron Hernandez,0,0,Dolphins,0,0,0,0,0,0,4.0,TE,0,0,44,5,0,0,0,0,0
2012,17,Tony Gonzalez,0,0,Buccaneers,0,0,0,0,0,0,4.0,TE,0,0,41,5,0,0,0,0,0
2012,17,Brent Celek,0,0,Giants,0,0,0,0,0,0,4.0,TE,0,0,43,3,0,0,0,0,1
2012,17,Lance Kendricks,0,0,Seahawks,0,0,0,0,0,0,3.0,TE,0,0,33,3,0,0,0,0,1
2012,17,Anthony Fasano,0,0,Patriots,0,0,0,0,0,0,3.0,TE,0,0,31,3,0,0,0,0,1
2012,17,Kyle Rudolph,0,0,Packers,0,0,0,0,0,0,2.0,TE,0,0,20,2,0,0,0,0,0
2012,17,Tony Moeaki,0,0,Broncos,0,0,0,0,0,0,2.0,TE,0,0,21,2,0,0,0,0,1
2012,17,James Hanna,0,0,Redskins,0,0,0,0,0,0,2.0,TE,0,0,20,3,0,0,0,0,1
2012,17,Owen Daniels,0,0,Colts,0,0,0,0,0,0,2.0,TE,0,0,27,3,0,0,0,0,1
2012,17,Dwayne Allen,0,0,Texans,0,0,0,0,0,0,2.0,TE,0,0,21,2,0,1,0,2,0
2012,17,Jacob Tamme,0,0,Chiefs,0,0,0,0,0,0,1.0,TE,0,0,13,1,0,0,0,0,0
2012,17,Brandon Pettigrew,0,0,Bears,0,0,0,0,0,0,1.0,TE,0,0,11,2,0,0,0,0,0
2012,17,Matthew Mulligan,0,0,Seahawks,0,0,0,0,0,0,1.0,TE,0,0,10,1,0,0,0,0,1
2012,17,Zach Miller,0,0,Rams,0,0,0,0,0,0,1.0,TE,0,0,18,3,0,0,0,0,0
2012,17,Jeff King,0,0,49ers,0,0,0,0,0,0,1.0,TE,0,0,10,3,0,0,0,0,1
2012,17,Virgil Green,0,0,Chiefs,0,0,0,0,0,0,1.0,TE,0,0,19,2,0,0,0,0,0
2012,17,Joel Dreessen,0,0,Chiefs,0,0,0,0,0,0,1.0,TE,0,0,15,2,0,0,0,0,0
2012,17,Jim Dray,0,0,49ers,0,0,0,0,0,0,1.0,TE,0,0,12,1,0,0,0,0,1
2012,17,James Casey,0,0,Colts,0,0,0,0,0,0,1.0,TE,0,0,11,2,0,0,0,0,1
2012,17,Martellus Bennett,0,0,Eagles,0,0,0,0,0,0,1.0,TE,0,0,15,1,0,0,0,0,0
2012,17,Matt Spaeth,0,0,Lions,0,0,0,0,0,0,0.0,TE,0,0,7,1,0,0,0,0,1
2012,17,Konrad Reuland,0,0,Bills,0,0,0,0,0,0,0.0,TE,0,0,4,1,0,0,0,0,1
2012,17,Logan Paulsen,0,0,Cowboys,0,0,0,0,0,0,0.0,TE,0,0,8,1,0,0,0,0,0
2012,17,Garrett Graham,0,0,Colts,0,0,0,0,0,0,0.0,TE,0,0,6,1,0,0,0,0,1
2012,17,Rhett Ellison,0,0,Packers,0,0,0,0,0,0,0.0,TE,0,0,7,1,0,0,0,0,0
2012,17,Vernon Davis,0,0,Cardinals,0,0,0,0,0,0,0.0,TE,0,0,5,1,0,0,0,0,0
2012,17,Jed Collins,0,0,Panthers,0,0,0,0,0,0,0.0,TE,0,0,5,1,0,0,0,0,0
2014,1,Julius Thomas,0,0,Colts,0,0,0,0,0,0,28.0,TE,0,3,104,7,0,0,0,0,0
2014,1,Vernon Davis,0,0,Cowboys,0,0,0,0,0,0,16.0,TE,0,2,44,4,0,0,0,0,1
2014,1,Greg Olsen,0,0,Buccaneers,0,0,0,0,0,0,14.0,TE,0,1,83,8,0,0,0,0,1
2014,1,Zach Ertz,0,0,Jaguars,0,0,0,0,0,0,13.0,TE,0,1,77,3,0,0,0,0,0
2014,1,Martellus Bennett,0,0,Bills,0,0,0,0,0,0,13.0,TE,0,1,70,8,0,0,0,0,0
2014,1,Dwayne Allen,0,0,Broncos,0,0,0,0,0,0,12.0,TE,0,1,64,4,0,0,0,0,1
2014,1,Larry Donnell,0,0,Lions,0,0,0,0,0,0,11.0,TE,0,1,56,5,0,0,0,0,1
2014,1,Rob Gronkowski,0,0,Dolphins,0,0,0,0,0,0,10.0,TE,0,1,40,4,0,0,0,0,1
2014,1,Delanie Walker,0,0,Chiefs,0,0,0,0,0,0,9.0,TE,0,1,37,3,0,0,0,0,1
2014,1,Dennis Pitta,0,0,Bengals,0,0,0,0,0,0,8.0,TE,0,0,83,10,0,0,0,0,0
2014,1,Jimmy Graham,0,0,Falcons,0,0,0,0,0,0,8.0,TE,0,0,82,8,0,0,0,0,1
2014,1,Antonio Gates,0,0,Cardinals,0,0,0,0,0,0,8.0,TE,0,0,81,6,0,0,0,0,1
2014,1,Anthony Fasano,0,0,Titans,0,0,0,0,0,0,8.0,TE,0,1,29,3,0,0,0,0,0
2014,1,Levine Toilolo,0,0,Saints,0,0,0,0,0,0,7.0,TE,0,1,19,3,0,0,0,0,0
2014,1,Kyle Rudolph,0,0,Rams,0,0,0,0,0,0,7.0,TE,0,1,16,2,0,0,0,0,1
2014,1,Jared Cook,0,0,Min,0,0,0,0,0,0,5.0,TE,0,0,56,4,0,0,0,0,0
2014,1,Brandon Myers,0,0,Panthers,0,0,0,0,0,0,4.0,TE,0,0,41,6,0,0,0,0,0
2014,1,Zach Miller,0,0,Packers,0,0,0,0,0,0,4.0,TE,0,0,42,3,0,0,0,0,0
2014,1,Travis Kelce,0,0,Titans,0,0,0,0,0,0,4.0,TE,0,0,49,3,0,0,0,0,0
2014,1,Joseph Fauria,0,0,Giants,0,0,0,0,0,0,4.0,TE,1,0,26,1,0,0,0,0,0
2014,1,Jordan Cameron,0,0,Steelers,0,0,0,0,0,0,4.0,TE,0,0,47,2,0,0,0,0,1
2014,1,Mychal Rivera,0,0,Jets,0,0,0,0,0,0,3.0,TE,0,0,31,3,0,0,0,0,1
2014,1,Marcedes Lewis,0,0,Eagles,0,0,0,0,0,0,3.0,TE,0,0,35,6,0,0,0,0,1
2014,1,Tyler Eifert,0,0,Ravens,0,0,0,0,0,0,3.0,TE,0,0,37,3,0,0,0,0,1
2014,1,Jim Dray,0,0,Steelers,0,0,0,0,0,0,3.0,TE,0,0,30,2,0,0,0,0,1
2014,1,Owen Daniels,0,0,Bengals,0,0,0,0,0,0,3.0,TE,0,0,34,4,0,0,0,0,0
2014,1,Austin Seferian-Jenkins,0,0,Panthers,0,0,0,0,0,0,2.0,TE,0,0,26,1,0,0,0,0,0
2014,1,Andrew Quarless,0,0,Seahawks,0,0,0,0,0,0,2.0,TE,0,0,26,3,0,0,0,0,1
2014,1,Heath Miller,0,0,Browns,0,0,0,0,0,0,2.0,TE,0,0,26,3,0,0,0,0,0
2014,1,Ladarius Green,0,0,Cardinals,0,0,0,0,0,0,2.0,TE,0,0,24,2,0,0,0,0,1
2014,1,Coby Fleener,0,0,Broncos,0,0,0,0,0,0,2.0,TE,0,0,21,3,0,0,0,0,1
2014,1,Rhett Ellison,0,0,Rams,0,0,0,0,0,0,2.0,TE,0,0,22,1,0,0,0,0,1
2014,1,Charles Clay,0,0,Patriots,0,0,0,0,0,0,2.0,TE,0,0,27,2,0,0,0,0,0
2014,1,John Carlson,0,0,Chargers,0,0,0,0,0,0,2.0,TE,0,0,20,1,0,0,0,0,0
2014,1,Jason Witten,0,0,49ers,0,0,0,0,0,0,1.0,TE,0,0,14,2,0,0,0,0,0
2014,1,Dante Rosario,0,0,Bills,0,0,0,0,0,0,1.0,TE,0,0,12,1,0,0,0,0,0
2014,1,Brian Leonhardt,0,0,Jets,0,0,0,0,0,0,1.0,TE,0,0,12,1,0,0,0,0,1
2014,1,Lance Kendricks,0,0,Min,0,0,0,0,0,0,1.0,TE,0,0,12,2,0,0,0,0,0
2014,1,Rob Housler,0,0,Chargers,0,0,0,0,0,0,1.0,TE,0,0,16,1,0,0,0,0,0
2014,1,Jermaine Gresham,0,0,Ravens,0,0,0,0,0,0,1.0,TE,0,0,16,2,0,0,0,0,1
2014,1,Brent Celek,0,0,Jaguars,0,0,0,0,0,0,1.0,TE,0,0,15,3,0,0,0,0,0
2014,1,Gary Barnidge,0,0,Steelers,0,0,0,0,0,0,1.0,TE,0,0,13,1,0,0,0,0,1
2014,1,Luke Willson,0,0,Packers,0,0,0,0,0,0,0.0,TE,0,0,1,1,0,0,0,0,0
2014,1,Benjamin Watson,0,0,Falcons,0,0,0,0,0,0,0.0,TE,0,0,0,1,0,0,0,0,1
2014,1,Luke Stocker,0,0,Panthers,0,0,0,0,0,0,0.0,TE,0,0,8,1,0,0,0,0,0
2014,1,Dion Sims,0,0,Patriots,0,0,0,0,0,0,0.0,TE,0,0,9,1,0,0,0,0,0
2014,1,Jordan Reed,0,0,Texans,0,0,0,0,0,0,0.0,TE,0,0,4,1,0,0,0,0,1
2014,1,Brandon Pettigrew,0,0,Giants,0,0,0,0,0,0,0.0,TE,0,0,9,1,0,0,0,0,0
2014,1,Logan Paulsen,0,0,Texans,0,0,0,0,0,0,0.0,TE,0,0,0,2,0,0,0,0,1
2014,1,Harold Hoskins,0,0,Patriots,0,0,0,0,0,0,0.0,TE,0,0,7,1,0,0,0,0,0
2014,1,Cory Harkey,0,0,Min,0,0,0,0,0,0,0.0,TE,0,0,4,1,0,0,0,0,0
2014,1,Ryan Griffin,0,0,Redskins,0,0,0,0,0,0,0.0,TE,0,0,6,1,0,0,0,0,0
2014,1,Virgil Green,0,0,Colts,0,0,0,0,0,0,0.0,TE,0,0,8,1,0,0,0,0,0
2014,1,Daniel Fells,0,0,Lions,0,0,0,0,0,0,0.0,TE,0,0,7,1,0,0,0,0,1
2014,1,Jace Amaro,0,0,Raiders,0,0,0,0,0,0,0.0,TE,0,0,7,2,0,0,0,0,0
2014,2,Antonio Gates,0,0,Seahawks,0,0,0,0,0,0,27.0,TE,0,3,96,7,0,0,0,0,0
2014,2,Jimmy Graham,0,0,Browns,0,0,0,0,0,0,23.0,TE,0,2,118,10,0,0,0,0,1
2014,2,Delanie Walker,0,0,Cowboys,0,0,0,0,0,0,20.0,TE,0,1,142,10,0,0,0,0,0
2014,2,Owen Daniels,0,0,Steelers,0,0,0,0,0,0,14.0,TE,0,2,28,5,0,0,0,0,0
2014,2,Marcedes Lewis,0,0,Redskins,0,0,0,0,0,0,13.0,TE,0,1,71,2,0,0,0,0,1
2014,2,Julius Thomas,0,0,Chiefs,0,0,0,0,0,0,9.0,TE,0,1,39,4,0,0,0,0,0
2014,2,Martellus Bennett,0,0,49ers,0,0,0,0,0,0,9.0,TE,0,1,37,7,0,0,0,0,1
2014,2,Travis Kelce,0,0,Broncos,0,0,0,0,0,0,8.0,TE,0,0,81,4,0,0,0,0,1
2014,2,Zach Ertz,0,0,Colts,0,0,0,0,0,0,8.0,TE,0,0,86,4,0,0,0,0,1
2014,2,Larry Donnell,0,0,Cardinals,0,0,0,0,0,0,8.0,TE,0,0,81,7,0,0,0,0,0
2014,2,Greg Olsen,0,0,Lions,0,0,0,0,0,0,7.0,TE,0,0,72,6,0,0,0,0,0
2014,2,Jack Doyle,0,0,Eagles,0,0,0,0,0,0,7.0,TE,0,1,12,2,0,0,0,0,0
2014,2,Jacob Tamme,0,0,Chiefs,0,0,0,0,0,0,6.0,TE,0,1,4,1,0,0,0,0,0
2014,2,Daniel Fells,0,0,Cardinals,0,0,0,0,0,0,6.0,TE,0,1,1,1,0,0,0,0,0
2014,2,Jed Collins,0,0,Panthers,0,0,0,0,0,0,6.0,TE,0,1,3,2,0,0,0,0,1
2014,2,Kyle Rudolph,0,0,Patriots,0,0,0,0,0,0,5.0,TE,0,0,53,5,0,0,0,0,0
2014,2,Jared Cook,0,0,Buccaneers,0,0,0,0,0,0,4.0,TE,0,0,46,4,0,0,0,0,1
2014,2,John Carlson,0,0,Giants,0,0,0,0,0,0,4.0,TE,0,0,43,2,0,0,0,0,1
2014,2,Gary Barnidge,0,0,Saints,0,0,0,0,0,0,4.0,TE,0,0,41,4,0,0,0,0,0
2014,2,Jason Witten,0,0,Titans,0,0,0,0,0,0,3.0,TE,0,0,32,4,0,0,0,0,1
2014,2,Dennis Pitta,0,0,Steelers,0,0,0,0,0,0,3.0,TE,0,0,30,3,0,0,0,0,0
2014,2,Brandon Myers,0,0,Rams,0,0,0,0,0,0,3.0,TE,0,0,33,2,0,0,0,0,0
2014,2,Rob Gronkowski,0,0,Min,0,0,0,0,0,0,3.0,TE,0,0,32,4,0,0,0,0,1
2014,2,Anthony Fasano,0,0,Broncos,0,0,0,0,0,0,3.0,TE,0,0,39,3,0,0,0,0,1
2014,2,Eric Ebron,0,0,Panthers,0,0,0,0,0,0,3.0,TE,0,0,38,3,0,0,0,0,1
2014,2,Vernon Davis,0,0,Bears,0,0,0,0,0,0,3.0,TE,0,0,39,3,0,0,0,0,0
2014,2,Charles Clay,0,0,Bills,0,0,0,0,0,0,3.0,TE,0,0,31,7,0,0,0,0,1
2014,2,Mychal Rivera,0,1,Texans,0,0,0,0,0,0,2.0,TE,0,0,31,5,0,0,0,0,0
2014,2,Zach Miller,0,0,Chargers,0,0,0,0,0,0,2.0,TE,0,0,22,1,0,0,0,0,1
2014,2,Heath Miller,0,1,Ravens,0,0,0,0,0,0,2.0,TE,0,0,35,4,0,0,0,0,1
2014,2,Lance Kendricks,0,0,Buccaneers,0,0,0,0,0,0,2.0,TE,0,0,25,3,0,0,0,0,1
2014,2,Jermaine Gresham,0,0,Falcons,0,0,0,0,0,0,2.0,TE,0,0,25,3,0,0,0,0,0
2014,2,Garrett Graham,0,0,Raiders,0,0,0,0,0,0,2.0,TE,0,0,26,1,0,0,0,0,1
2014,2,Joseph Fauria,0,0,Panthers,0,0,0,0,0,0,2.0,TE,0,0,20,1,0,0,0,0,1
2014,2,Rhett Ellison,0,0,Patriots,0,0,0,0,0,0,2.0,TE,0,0,24,1,0,0,0,0,0
2014,2,Scott Chandler,0,0,Dolphins,0,0,0,0,0,0,2.0,TE,0,0,27,2,0,0,0,0,0
2014,2,Levine Toilolo,0,0,Bengals,0,0,0,0,0,0,1.0,TE,0,0,13,2,0,0,0,0,1
2014,2,Troy Niklas,0,0,Giants,0,0,0,0,0,0,1.0,TE,0,0,16,1,0,0,0,0,1
2014,2,Demetrius Harris,0,0,Broncos,0,0,0,0,0,0,1.0,TE,0,0,10,1,0,0,0,0,1
2014,2,Chris Gragg,0,0,Dolphins,0,0,0,0,0,0,1.0,TE,0,0,14,1,0,0,0,0,0
2014,2,Coby Fleener,0,0,Eagles,0,0,0,0,0,0,1.0,TE,0,0,13,1,0,0,0,0,0
2014,2,Benjamin Watson,0,0,Browns,0,0,0,0,0,0,0.0,TE,0,0,4,1,0,0,0,0,1
2014,2,Dante Rosario,0,0,49ers,0,0,0,0,0,0,0.0,TE,0,0,9,1,0,0,0,0,1
2014,2,Andrew Quarless,0,0,Jets,0,0,0,0,0,0,0.0,TE,0,0,8,1,0,0,0,0,0
2014,2,Vance McDonald,0,0,Bears,0,0,0,0,0,0,0.0,TE,0,0,9,1,0,0,0,0,0
2014,2,Michael Hoomanawanui,0,0,Min,0,0,0,0,0,0,0.0,TE,0,0,6,1,0,0,0,0,1
2014,2,Josh Hill,0,0,Browns,0,0,0,0,0,0,0.0,TE,0,0,-1,1,0,0,0,0,1
2014,2,Cory Harkey,0,0,Buccaneers,0,0,0,0,0,0,0.0,TE,0,0,8,2,0,0,0,0,1
2014,2,Gavin Escobar,0,0,Titans,0,0,0,0,0,0,0.0,TE,0,0,5,1,0,0,0,0,1
2014,2,Jim Dray,0,0,Saints,0,0,0,0,0,0,0.0,TE,0,0,5,1,0,0,0,0,0
2014,2,Jace Amaro,0,0,Packers,0,0,0,0,0,0,0.0,TE,0,0,6,1,0,0,0,0,1
2014,3,Martellus Bennett,0,0,Jets,0,0,0,0,0,0,17.0,TE,0,2,54,5,0,0,0,0,1
2014,3,Greg Olsen,0,0,Steelers,0,0,0,0,0,0,12.0,TE,0,1,69,5,0,0,0,0,0
2014,3,Andrew Quarless,0,0,Lions,0,0,0,0,0,0,10.0,TE,0,1,43,4,0,0,0,0,1
2014,3,Josh Hill,0,0,Min,0,0,0,0,0,0,10.0,TE,0,1,48,2,0,0,0,0,0
2014,3,Rob Gronkowski,0,0,Raiders,0,0,0,0,0,0,10.0,TE,0,1,44,3,0,0,0,0,0
2014,3,Coby Fleener,0,0,Jaguars,0,0,0,0,0,0,10.0,TE,0,1,49,4,0,0,0,0,1
2014,3,Dwayne Allen,0,0,Jaguars,0,0,0,0,0,0,10.0,TE,0,1,43,4,0,0,0,0,1
2014,3,Travis Kelce,0,0,Dolphins,0,0,0,0,0,0,9.0,TE,0,1,36,3,0,0,0,0,1
2014,3,Jacob Tamme,0,0,Seahawks,0,0,0,0,0,0,8.0,TE,0,1,22,2,0,0,0,0,1
2014,3,Lance Kendricks,0,0,Cowboys,0,0,0,0,0,0,8.0,TE,0,1,29,6,0,0,0,0,0
2014,3,Daniel Fells,0,0,Texans,0,0,0,0,0,0,8.0,TE,0,1,22,2,0,0,0,0,0
2014,3,Julius Thomas,0,0,Seahawks,0,0,0,0,0,0,7.0,TE,0,1,17,3,0,0,0,0,1
2014,3,Jared Cook,0,0,Cowboys,0,0,0,0,0,0,7.0,TE,0,0,75,7,0,1,0,0,0
2014,3,Scott Chandler,0,0,Chargers,0,0,0,0,0,0,7.0,TE,0,0,74,5,0,0,0,0,0
2014,3,Ladarius Green,0,0,Bills,0,0,0,0,0,0,6.0,TE,0,0,64,4,0,0,0,0,1
2014,3,Delanie Walker,0,0,Bengals,0,0,0,0,0,0,5.0,TE,0,0,54,4,0,0,0,0,1
2014,3,Heath Miller,0,0,Panthers,0,0,0,0,0,0,5.0,TE,0,0,51,4,0,0,0,0,1
2014,3,Jimmy Graham,0,0,Min,0,0,0,0,0,0,5.0,TE,0,0,54,6,0,0,0,0,0
2014,3,Jace Amaro,0,0,Bears,0,0,0,0,0,0,5.0,TE,0,0,54,3,0,0,0,0,0
2014,3,Jason Witten,0,0,Rams,0,0,0,0,0,0,4.0,TE,0,0,49,4,0,0,0,0,1
2014,3,Garrett Graham,0,0,Giants,0,0,0,0,0,0,4.0,TE,0,0,41,5,0,0,0,0,1
2014,3,Brandon Myers,0,0,Falcons,0,0,0,0,0,0,3.0,TE,0,0,33,5,0,0,0,0,1
2014,3,Larry Donnell,0,1,Texans,0,0,0,0,0,0,3.0,TE,0,0,45,6,0,0,0,0,0
2014,3,John Carlson,0,0,49ers,0,0,0,0,0,0,3.0,TE,0,0,33,3,0,0,0,0,0
2014,3,Craig Stevens,0,0,Bengals,0,0,0,0,0,0,2.0,TE,0,0,26,2,0,0,0,0,1
2014,3,Kyle Rudolph,0,0,Saints,0,0,0,0,0,0,2.0,TE,0,0,27,3,0,0,0,0,1
2014,3,Anthony Fasano,0,0,Dolphins,0,0,0,0,0,0,2.0,TE,0,0,23,2,0,0,0,0,1
2014,3,Charles Clay,0,0,Chiefs,0,0,0,0,0,0,2.0,TE,0,0,21,3,0,0,0,0,0
2014,3,Jordan Cameron,0,0,Ravens,0,0,0,0,0,0,2.0,TE,0,0,23,1,0,0,0,0,0
2014,3,Benjamin Watson,0,0,Min,0,0,0,0,0,0,1.0,TE,0,0,10,1,0,0,0,0,0
2014,3,Levine Toilolo,0,1,Buccaneers,0,0,0,0,0,0,1.0,TE,0,0,25,2,0,0,0,0,0
2014,3,Zach Sudfeld,0,0,Bears,0,0,0,0,0,0,1.0,TE,0,0,15,1,0,0,0,0,0
2014,3,Luke Stocker,0,0,Falcons,0,0,0,0,0,0,1.0,TE,0,0,15,2,0,0,0,0,1
2014,3,Mychal Rivera,0,0,Patriots,0,0,0,0,0,0,1.0,TE,0,0,11,2,0,0,0,0,1
2014,3,Dennis Pitta,0,0,Browns,0,0,0,0,0,0,1.0,TE,0,0,12,3,0,0,0,0,1
2014,3,Zach Miller,0,0,Broncos,0,0,0,0,0,0,1.0,TE,0,0,12,2,0,0,0,0,0
2014,3,Virgil Green,0,0,Seahawks,0,0,0,0,0,0,1.0,TE,0,0,10,1,0,1,0,0,1
2014,3,Zach Ertz,0,0,Redskins,0,0,0,0,0,0,1.0,TE,0,0,14,2,0,0,0,0,0
2014,3,Jack Doyle,0,0,Jaguars,0,0,0,0,0,0,1.0,TE,0,0,10,3,0,0,0,0,1
2014,3,James Casey,0,0,Redskins,0,0,0,0,0,0,1.0,TE,0,0,19,1,0,0,0,0,0
2014,3,Dante Rosario,0,0,Jets,0,0,0,0,0,0,0.0,TE,0,0,8,1,0,0,0,0,1
2014,3,Logan Paulsen,0,0,Eagles,0,0,0,0,0,0,0.0,TE,0,0,7,2,0,0,0,0,1
2014,3,Brian Leonhardt,0,0,Patriots,0,0,0,0,0,0,0.0,TE,0,0,7,1,0,0,0,0,1
2014,3,Marcel Jensen,0,0,Colts,0,0,0,0,0,0,0.0,TE,0,0,8,1,0,0,0,0,0
2014,3,Ryan Hewitt,0,0,Titans,0,0,0,0,0,0,0.0,TE,0,0,6,1,0,1,0,0,0
2014,3,Jermaine Gresham,0,0,Titans,0,0,0,0,0,0,0.0,TE,0,0,5,1,0,0,0,0,0
2014,3,Antonio Gates,0,0,Bills,0,0,0,0,0,0,0.0,TE,0,0,8,1,0,0,0,0,1
2014,3,Joseph Fauria,0,0,Packers,0,0,0,0,0,0,0.0,TE,0,0,3,1,0,0,0,0,0
2014,3,Gavin Escobar,0,0,Rams,0,0,0,0,0,0,0.0,TE,0,0,7,1,0,0,0,0,1
2014,3,Owen Daniels,0,0,Browns,0,0,0,0,0,0,0.0,TE,0,0,8,1,0,0,0,0,1
2014,3,Jed Collins,0,0,Packers,0,0,0,0,0,0,0.0,TE,0,0,0,0,0,1,0,2,0
2014,3,Kevin Brock,0,0,Titans,0,0,0,0,0,0,0.0,TE,0,0,-3,1,0,0,0,0,0
2014,4,Larry Donnell,0,0,Redskins,0,0,0,0,0,0,23.0,TE,0,3,54,7,0,0,0,0,1
2014,4,Travis Kelce,0,0,Patriots,0,0,0,0,0,0,15.0,TE,0,1,93,8,0,0,0,0,0
2014,4,Delanie Walker,0,0,Colts,0,0,0,0,0,0,14.0,TE,0,1,84,5,0,0,0,0,1
2014,4,Heath Miller,0,0,Buccaneers,0,0,0,0,0,0,14.0,TE,0,1,85,10,0,0,0,0,0
2014,4,Jimmy Graham,0,1,Cowboys,0,0,0,0,0,0,13.0,TE,0,1,86,8,0,0,0,0,1
2014,4,Martellus Bennett,0,0,Packers,0,0,0,0,0,0,13.0,TE,0,0,134,9,0,0,0,0,0
2014,4,Rob Gronkowski,0,0,Chiefs,0,0,0,0,0,0,9.0,TE,0,1,31,2,0,0,0,0,1
2014,4,Eric Ebron,0,0,Jets,0,0,0,0,0,0,9.0,TE,0,1,34,3,0,0,0,0,1
2014,4,Dwayne Allen,0,0,Titans,0,0,0,0,0,0,9.0,TE,0,1,38,3,0,0,0,0,0
2014,4,Coby Fleener,0,0,Titans,0,0,0,0,0,0,8.0,TE,0,1,26,2,0,0,0,0,0
2014,4,Dion Sims,0,0,Raiders,0,0,0,0,0,0,7.0,TE,0,1,18,1,0,0,0,0,1
2014,4,Josh Hill,0,0,Cowboys,0,0,0,0,0,0,7.0,TE,0,1,12,1,0,0,0,0,1
2014,4,Clay Harbor,0,0,Chargers,0,0,0,0,0,0,7.0,TE,0,0,70,8,0,0,0,0,1
2014,4,Jason Witten,0,0,Saints,0,0,0,0,0,0,6.0,TE,0,0,61,5,0,0,0,0,0
2014,4,Brian Leonhardt,0,0,Dolphins,0,0,0,0,0,0,6.0,TE,0,1,3,1,0,0,0,0,0
2014,4,Nic Jacobs,0,0,Chargers,0,0,0,0,0,0,6.0,TE,0,1,2,1,0,0,0,0,1
2014,4,Daniel Fells,0,0,Redskins,0,0,0,0,0,0,6.0,TE,0,1,8,2,0,0,0,0,1
2014,4,Richard Rodgers,0,0,Bears,0,0,0,0,0,0,5.0,TE,0,0,52,2,0,0,0,0,1
2014,4,Jace Amaro,0,0,Lions,0,0,0,0,0,0,5.0,TE,0,0,58,5,0,0,0,0,0
2014,4,Austin Seferian-Jenkins,0,0,Steelers,0,0,0,0,0,0,4.0,TE,0,0,44,3,0,0,0,0,1
2014,4,Owen Daniels,0,0,Panthers,0,0,0,0,0,0,4.0,TE,0,0,43,4,0,0,0,0,0
2014,4,Greg Olsen,0,0,Ravens,0,0,0,0,0,0,3.0,TE,0,0,30,2,0,0,0,0,1
2014,4,Antonio Gates,0,0,Jaguars,0,0,0,0,0,0,3.0,TE,0,0,30,3,0,0,0,0,0
2014,4,Zach Ertz,0,1,49ers,0,0,0,0,0,0,3.0,TE,0,0,43,4,0,0,0,0,1
2014,4,Rhett Ellison,0,0,Falcons,0,0,0,0,0,0,3.0,TE,1,0,19,1,0,0,0,0,0
2014,4,Charles Clay,0,0,Raiders,0,0,0,0,0,0,3.0,TE,0,0,32,2,0,0,0,0,1
2014,4,Garrett Graham,0,0,Bills,0,0,0,0,0,0,2.0,TE,0,0,28,3,0,0,0,0,0
2014,4,Levine Toilolo,0,0,Min,0,0,0,0,0,0,1.0,TE,0,0,12,1,0,0,0,0,1
2014,4,Adrien Robinson,0,0,Redskins,0,0,0,0,0,0,1.0,TE,0,0,15,1,0,0,0,0,1
2014,4,Mychal Rivera,0,0,Dolphins,0,0,0,0,0,0,1.0,TE,0,0,10,2,0,0,0,0,0
2014,4,Brandon Pettigrew,0,0,Jets,0,0,0,0,0,0,1.0,TE,0,0,19,2,0,0,0,0,1
