,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year
395,0,0,0,Nick Harris,SD,0.00,K,13,0,0,2011
396,0,4,4,Mason Crosby,Oak,16.00,K,14,5,4,2011
397,0,4,4,Mike Nugent,Hou,13.00,K,14,1,1,2011
398,0,5,4,David Akers,@Ari,13.00,K,14,1,1,2011
399,0,4,3,Stephen Hauschka,Stl,12.00,K,14,3,3,2011
400,2,3,2,Matt Prater,Chi,11.00,K,14,1,1,2011
401,0,3,3,John Kasay,@Ten,10.00,K,14,1,1,2011
402,0,2,2,Jason Hanson,Min,10.00,K,14,4,4,2011
403,0,2,2,Stephen Gostkowski,@Was,10.00,K,14,4,4,2011
404,0,3,2,Dan Bailey,NYG,10.00,K,14,4,4,2011
405,0,2,2,Lawrence Tynes,@Dal,9.00,K,14,3,3,2011
406,0,2,2,Graham Gano,NE,9.00,K,14,3,3,2011
407,0,3,2,Neil Rackers,@Cin,8.00,K,14,2,2,2011
408,0,1,1,Nick Novak,Buf,7.00,K,14,5,4,2011
409,0,2,1,Matt Bryant,@Car,7.00,K,14,4,4,2011
410,0,2,2,Josh Brown,@Sea,7.00,K,14,1,1,2011
411,1,1,1,Ryan Succop,@NYJ,6.00,K,14,1,1,2011
412,0,1,1,Alex Henery,@Mia,6.00,K,14,3,3,2011
413,1,1,1,Robbie Gould,@Den,6.00,K,14,1,1,2011
414,0,1,1,Billy Cundiff,Ind,6.00,K,14,3,3,2011
415,0,0,0,Josh Scobee,TB,5.00,K,14,5,5,2011
416,0,0,0,Nick Folk,KC,5.00,K,14,5,5,2011
417,0,1,1,Rob Bironas,NO,5.00,K,14,2,2,2011
418,0,1,1,Adam Vinatieri,@Bal,4.00,K,14,1,1,2011
419,0,2,1,Dave Rayner,@SD,4.00,K,14,1,1,2011
420,0,0,0,Ryan Longwell,@Det,4.00,K,14,4,4,2011
421,0,2,1,Dan Carpenter,Phi,4.00,K,14,1,1,2011
422,0,1,0,Olindo Mare,Atl,3.00,K,14,3,3,2011
423,0,0,0,Jay Feely,SF,3.00,K,14,3,3,2011
424,0,1,1,Phil Dawson,@Pit,3.00,K,14,0,0,2011
425,0,0,0,Shaun Suisham,Cle,2.00,K,14,2,2,2011
426,0,0,0,Sebastian Janikowski,@GB,2.00,K,14,2,2,2011
427,0,0,0,Connor Barth,@Jax,2.00,K,14,2,2,2011
428,0,0,0,Shane Lechler,@GB,0.00,K,14,0,0,2011
429,0,4,4,Ryan Succop,GB,13.00,K,15,1,1,2011
430,0,3,3,Dan Carpenter,@Buf,12.00,K,15,3,3,2011
431,1,3,2,Sebastian Janikowski,Det,11.00,K,15,3,3,2011
432,0,2,2,Stephen Gostkowski,@Den,11.00,K,15,5,5,2011
433,0,3,3,Graham Gano,@NYG,11.00,K,15,2,2,2011
434,0,2,2,Matt Bryant,Jax,11.00,K,15,5,5,2011
435,0,3,2,Nick Novak,Bal,10.00,K,15,4,4,2011
436,0,2,2,Adam Vinatieri,Ten,9.00,K,15,3,3,2011
437,0,1,1,Alex Henery,NYJ,9.00,K,15,6,6,2011
438,1,2,2,Rob Bironas,@Ind,9.00,K,15,1,1,2011
439,0,2,2,Mike Nugent,@Stl,8.00,K,15,2,2,2011
440,0,2,2,Ryan Longwell,NO,8.00,K,15,2,2,2011
441,0,1,1,Stephen Hauschka,@Chi,8.00,K,15,5,5,2011
442,0,2,2,Jay Feely,Cle,8.00,K,15,2,2,2011
443,0,2,2,David Akers,Pit,8.00,K,15,2,2,2011
444,0,3,2,Neil Rackers,Car,7.00,K,15,1,1,2011
445,0,2,2,Nick Folk,@Phi,7.00,K,15,1,1,2011
446,0,3,2,Josh Brown,Cin,7.00,K,15,1,1,2011
447,0,1,1,Dan Bailey,@TB,7.00,K,15,4,4,2011
448,0,1,0,John Kasay,@Min,6.00,K,15,6,6,2011
449,1,2,1,Shaun Suisham,@SF,5.00,K,15,0,0,2011
450,0,2,1,Dave Rayner,Mia,5.00,K,15,2,2,2011
451,0,1,1,Matt Prater,NE,5.00,K,15,2,2,2011
452,0,1,1,Phil Dawson,@Ari,5.00,K,15,2,2,2011
453,0,2,1,Lawrence Tynes,Was,4.00,K,15,1,1,2011
454,0,0,0,Olindo Mare,@Hou,4.00,K,15,4,4,2011
455,0,0,0,Jason Hanson,@Oak,4.00,K,15,4,4,2011
456,0,0,0,Josh Scobee,@Atl,2.00,K,15,2,2,2011
457,0,0,0,Robbie Gould,Sea,2.00,K,15,2,2,2011
458,0,1,0,Billy Cundiff,@SD,2.00,K,15,2,2,2011
459,0,1,0,Mason Crosby,@KC,2.00,K,15,2,2,2011
460,0,0,0,Connor Barth,Dal,1.00,K,15,1,1,2011
461,0,6,4,Dave Rayner,Den,16.00,K,16,4,4,2011
462,1,4,4,Graham Gano,Min,16.00,K,16,2,2,2011
463,2,3,3,Rob Bironas,Jax,15.00,K,16,2,2,2011
464,1,5,4,David Akers,@Sea,15.00,K,16,1,1,2011
465,0,5,4,Adam Vinatieri,Hou,13.00,K,16,1,1,2011
466,0,2,2,Olindo Mare,TB,12.00,K,16,6,6,2011
467,1,3,3,Matt Bryant,@NO,12.00,K,16,1,1,2011
468,0,5,3,Mike Nugent,Ari,11.00,K,16,2,2,2011
469,0,3,3,Neil Rackers,@Ind,10.00,K,16,1,1,2011
470,0,4,3,Sebastian Janikowski,@KC,10.00,K,16,1,1,2011
471,1,2,2,Alex Henery,@Dal,10.00,K,16,2,2,2011
472,1,1,1,Jason Hanson,SD,10.00,K,16,5,5,2011
473,0,2,2,Lawrence Tynes,@NYJ,9.00,K,16,3,3,2011
474,0,2,2,Shaun Suisham,Stl,9.00,K,16,3,3,2011
475,0,3,2,Ryan Longwell,@Was,9.00,K,16,4,3,2011
476,0,1,1,John Kasay,Atl,9.00,K,16,6,6,2011
477,0,3,2,Stephen Gostkowski,Mia,9.00,K,16,3,3,2011
478,0,2,2,Shayne Graham,Cle,8.00,K,16,2,2,2011
479,0,4,2,Ryan Succop,Oak,7.00,K,16,1,1,2011
480,0,3,2,Robbie Gould,@GB,7.00,K,16,1,1,2011
481,0,1,1,Dan Carpenter,@NE,6.00,K,16,3,3,2011
482,0,1,1,Josh Scobee,@Ten,5.00,K,16,2,2,2011
483,0,1,1,Stephen Hauschka,SF,5.00,K,16,2,2,2011
484,0,0,0,Mason Crosby,Chi,5.00,K,16,5,5,2011
485,0,1,1,Nick Novak,@Det,4.00,K,16,1,1,2011
486,0,1,1,Jay Feely,@Cin,4.00,K,16,1,1,2011
487,0,1,1,Connor Barth,@Car,4.00,K,16,1,1,2011
488,0,0,0,Matt Prater,@Buf,2.00,K,16,2,2,2011
489,0,1,0,Nick Folk,NYG,2.00,K,16,2,2,2011
490,0,0,0,Phil Dawson,@Bal,2.00,K,16,2,2,2011
491,0,0,0,Dan Bailey,Phi,1.00,K,16,1,1,2011
492,0,0,0,Donnie Jones,@Pit,0.00,K,16,0,0,2011
493,0,2,0,Josh Brown,@Pit,0.00,K,16,0,0,2011
494,1,4,4,Sebastian Janikowski,SD,16.00,K,17,2,2,2011
495,0,3,2,David Akers,@Stl,16.00,K,17,4,4,2011
496,1,4,4,Dan Carpenter,NYJ,15.00,K,17,1,1,2011
497,0,4,4,Josh Scobee,Ind,13.00,K,17,1,1,2011
498,1,3,3,Neil Rackers,Ten,12.00,K,17,1,1,2011
499,0,2,2,Stephen Gostkowski,Buf,11.00,K,17,5,5,2011
500,0,3,3,Jay Feely,Sea,11.00,K,17,2,2,2011
501,0,3,3,Rob Bironas,@Hou,11.00,K,17,2,2,2011
502,0,4,3,Mike Nugent,Bal,10.00,K,17,1,1,2011
503,1,2,1,Nick Novak,@Oak,10.00,K,17,5,5,2011
504,0,2,2,Alex Henery,Was,10.00,K,17,4,4,2011
505,0,1,1,John Kasay,Car,9.00,K,17,6,6,2011
506,0,3,3,Phil Dawson,Pit,9.00,K,17,0,0,2011
507,0,2,1,Mason Crosby,Det,9.00,K,17,6,6,2011
508,0,1,1,Matt Bryant,TB,9.00,K,17,6,6,2011
509,0,2,2,Josh Brown,SF,9.00,K,17,3,3,2011
510,0,3,2,Stephen Hauschka,@Ari,8.00,K,17,2,2,2011
511,0,2,2,Adam Vinatieri,@Jax,7.00,K,17,1,1,2011
512,0,2,1,Lawrence Tynes,Dal,7.00,K,17,4,4,2011
513,0,3,2,Shaun Suisham,@Cle,7.00,K,17,1,1,2011
514,0,3,2,Ryan Longwell,Chi,7.00,K,17,1,1,2011
515,0,2,1,Jason Hanson,@GB,7.00,K,17,4,4,2011
516,0,1,1,Billy Cundiff,@Cin,6.00,K,17,3,3,2011
517,0,1,1,Olindo Mare,@NO,5.00,K,17,2,2,2011
518,0,1,1,Robbie Gould,@Min,5.00,K,17,2,2,2011
519,0,1,1,Nick Folk,@Mia,5.00,K,17,2,2,2011
520,0,2,1,Graham Gano,@Phi,4.00,K,17,1,1,2011
521,0,1,1,Connor Barth,@Atl,4.00,K,17,1,1,2011
522,0,1,1,Matt Prater,KC,3.00,K,17,0,0,2011
523,0,1,0,Brandon Coutu,@NE,3.00,K,17,3,3,2011
524,0,1,0,Dan Bailey,@NYG,2.00,K,17,2,2,2011
525,0,1,0,Ryan Succop,@Den,1.00,K,17,1,1,2011
526,0,0,0,Chris Kluwe,Chi,0.00,K,17,0,0,2011
