,Fumble TD,Fumbles Lost,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Position,Fumble TD M2E,Fumble TD EV,Fumbles Lost M2E,Fumbles Lost EV,Pass 2PT M2E,Pass 2PT EV,Pass Attempts M2E,Pass Attempts EV,Pass Completions M2E,Pass Completions EV,Pass Interceptions M2E,Pass Interceptions EV,Pass TD M2E,Pass TD EV,Pass Yards M2E,Pass Yards EV,Receiving 2PT M2E,Receiving 2PT EV,Receiving TD M2E,Receiving TD EV,Receiving Yards M2E,Receiving Yards EV,Receptions M2E,Receptions EV,Rush 2PT M2E,Rush 2PT EV,Rush Attempts M2E,Rush Attempts EV,Rush TD M2E,Rush TD EV,Rush Yards M2E,Rush Yards EV
Stephen Anderson,0.0,-0.059517167024718355,0.0,0.0,0.0,0.0,0.0,0.0,-0.02206048014198861,-0.0475813876369665,-0.03590359864431759,-0.05260435773574601,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463985,"29703    TE
29765    TE
30047    TE
Name: Position, dtype: object",0.0,1.0,4.81482486096809e-35,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.81482486096809e-35,0.0,0.0,1.0,1.232595164407831e-32,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
C.J. Prosise,0.0,-0.07088421258695853,0.0,-0.055589021985328856,-0.03320445500854596,-0.014152045525278998,-0.02831259801595088,-0.0100294118713246,-0.044793085914529115,-0.02922472600025392,0.6060460380431323,-0.02998315598233603,-0.06733531265686164,-0.06335493931446835,-0.06014164175485233,-0.03287568581199212,"28187    RB
28679    RB
28730    RB
Name: Position, dtype: object",0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.2037062152420224e-35,0.0,0.0,1.0,4.81482486096809e-35,0.0,0.0,1.0,7.01657115850662e-24,0.0,9.713807788020623e-22,0.0,0.0,1.0,1.925929944387236e-34,0.0,0.0,1.0,0.0,1.0
T.J. Yeldon,0.0,-0.07088421258695851,0.0,-0.05558902198532885,-0.03320445500854596,-0.014152045525278998,-0.02831259801595088,-0.0100294118713246,-0.04479308591452912,-0.024611151494691463,-0.021938788120980778,0.35453263935416013,-0.06733531265686164,0.0012784577189850488,-0.05701472249965918,-0.030357997940951974,"7914     RB
7995     RB
8112     RB
8183     RB
8262     RB
8416     RB
8583     RB
8655     RB
8730     RB
8804     RB
8871     RB
8987     RB
28140    RB
28255    RB
28356    RB
28404    RB
28585    RB
28669    RB
28743    RB
Name: Position, dtype: object",0.0,1.0,7.703719777548943e-34,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.009265538105056e-36,0.0,0.0,1.0,3.009265538105056e-36,0.0,0.0,1.0,2.1285069718375824e-05,0.0,1.968334337136777e-06,0.0,0.5731358603420259,0.0,1.925929944387236e-34,0.0,0.011422642188044382,0.0,1.6510022058110593e-06,0.0,2.1662483999129015e-09,0.0
Antone Smith,0.0,-0.06023457714582037,0.0,-0.055589021985328856,-0.03320445500854596,-0.014152045525278998,-0.02831259801595088,-0.0100294118713246,-0.04479308591452912,-0.029097389304311605,-0.02647981058814075,-0.05060765488139453,-0.06733531265686164,-0.06335723005615268,-0.060251483849754095,-0.03287752494448964,"3615     RB
3753     RB
3795     RB
3878     RB
3951     RB
4037     RB
4161     RB
4262     RB
4414     RB
4490     RB
5441     RB
5848     RB
5978     RB
6026     RB
8614     RB
10190    RB
28661    RB
28757    RB
Name: Position, dtype: object",0.0,1.0,0.00011341473502914564,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.009265538105056e-36,0.0,0.0,1.0,3.009265538105056e-36,0.0,0.0,1.0,1.6214634133505054e-08,0.0,6.128784976132633e-05,0.0,4.93465199017885e-12,0.0,0.0,1.0,1.6069981307250068e-11,0.0,1.2065285812410066e-08,0.0,1.0777713220123458e-15,0.0
Bilal Powell,0.0,-0.008346766544553075,0.0,-0.055589021985329015,-0.03320445500854608,-0.014152045525279,-0.02831259801595088,-0.0100294118713246,-0.04479308591452912,-0.01923436159830008,-0.010413030194446796,0.27936593747375105,-0.06733531265686164,-0.06326782554592839,-0.05663795986489108,-0.032609942155327684,"3674     RB
3729     RB
3837     RB
4019     RB
4100     RB
4164     RB
4215     RB
4319     RB
4415     RB
4644     RB
4743     RB
4827     RB
4893     RB
5018     RB
5062     RB
5125     RB
5210     RB
5308     RB
5418     RB
5489     RB
5608     RB
5661     RB
5746     RB
5889     RB
5947     RB
6040     RB
6133     RB
6213     RB
6283     RB
6372     RB
         ..
6937     RB
7252     RB
7270     RB
7368     RB
7467     RB
7532     RB
7650     RB
7741     RB
7821     RB
7910     RB
8017     RB
8094     RB
8220     RB
8399     RB
8727     RB
8828     RB
8877     RB
8968     RB
9059     RB
9165     RB
11629    RB
11905    RB
28168    RB
28288    RB
28335    RB
28414    RB
28500    RB
28589    RB
28680    RB
28722    RB
Name: Position, Length: 65, dtype: object",0.0,1.0,0.0003855046035405691,0.0,0.0,1.0,2.7733391199176196e-32,0.0,1.560003254953661e-32,0.0,3.009265538105056e-36,0.0,1.2037062152420224e-35,0.0,0.0,1.0,4.81482486096809e-35,0.0,9.980738088382645e-05,0.0,6.335632916583466e-06,0.0,0.004739436605929194,0.0,1.925929944387236e-34,0.0,3.833950100699786e-09,0.0,3.5793865816259873e-06,0.0,1.0302328502518596e-05,0.0
Brandon Coleman,-0.008901998767625182,-0.0376657222030361,0.0,-0.009166768192301234,-0.009093279269011578,-0.017806114244894058,-0.03672717231242844,-0.012032881866237239,-0.08534814816129521,-0.057495576623983746,-0.015558049447350706,0.006328582763671875,-0.008901998767625182,-0.014141911401828997,-0.01455117907917386,-0.00921201711277335,"21083    WR
21253    WR
21401    WR
21473    WR
21784    WR
21894    WR
21962    WR
22084    WR
22335    WR
22504    WR
22724    WR
22817    WR
29000    WR
29053    WR
29229    WR
29454    WR
29493    WR
29630    WR
Name: Position, dtype: object",0.0,1.0,0.0,1.0,0.0,1.0,3.009265538105056e-36,0.0,0.0,1.0,1.2037062152420224e-35,0.0,4.81482486096809e-35,0.0,3.009265538105056e-36,0.0,0.0,1.0,8.766693120032008e-07,0.0,4.96605490642289e-10,0.0,1.183710518709569e-06,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.009265538105056e-36,0.0
Chris Hogan,-0.008901998767625182,-0.0001220703125,0.0,-0.009166768192301234,-0.0090932792690116,-0.017806114244894058,-0.03672717231242844,-0.012032881866237233,-0.08534814816129524,-0.0532989501953125,0.002044677734375,-0.06354522705078125,-0.008901998767625182,-0.014141874824417755,-0.01455117907917386,-0.009212017114791138,"16145    WR
16210    WR
16355    WR
16501    WR
16651    WR
16754    WR
16911    WR
16965    WR
17054    WR
17246    WR
17311    WR
17470    WR
17991    WR
18116    WR
18494    WR
18584    WR
18917    WR
19163    WR
21275    WR
21315    WR
21464    WR
21529    WR
21672    WR
21751    WR
22130    WR
22268    WR
22408    WR
22513    WR
22649    WR
22734    WR
22885    WR
28797    WR
28950    WR
29132    WR
29262    WR
29413    WR
29550    WR
29579    WR
Name: Position, dtype: object",1.504632769052528e-36,0.5,0.002261143610059614,0.0,0.0,1.0,3.009265538105056e-36,0.0,4.333342374871281e-34,0.0,0.0,1.0,0.0,1.0,1.2037062152420224e-35,0.0,1.7333369499485123e-33,0.0,5.516471380024627e-08,0.0,9.663856894755636e-06,0.0,2.4868092400486805e-07,0.0,0.0,1.0,1.7012003843666205e-17,0.0,1.504632769052528e-36,0.5,7.393623378021487e-24,0.0
Dexter McCluster,0.0,-0.00664765276779633,0.0,-0.05558902198532885,-0.03320445500854596,-0.014152045525279,-0.02831259801595089,-0.010029411871324596,0.3213053822277061,-0.01821061020892234,-0.027477307514738723,-0.0498114673613852,-0.06733531265686163,-0.06335389418616173,-0.059986091923624404,-0.032886103316734305,"3654     RB
3736     RB
3840     RB
3932     RB
4004     RB
4061     RB
4191     RB
4234     RB
4481     RB
4528     RB
4620     RB
4730     RB
4829     RB
5066     RB
5169     RB
5277     RB
5327     RB
5509     RB
5567     RB
5636     RB
5761     RB
5876     RB
5949     RB
6045     RB
6144     RB
6316     RB
6359     RB
6457     RB
6573     RB
6680     RB
         ..
9515     RB
9721     RB
9795     RB
9853     RB
10359    RB
10563    RB
10636    RB
10727    RB
10804    RB
10900    RB
10983    RB
11089    RB
11182    RB
11319    RB
11393    RB
11454    RB
11513    RB
11609    RB
11701    RB
11763    RB
11927    RB
11993    RB
12050    RB
12131    RB
28383    RB
28460    RB
28535    RB
28602    RB
28693    RB
28771    RB
Name: Position, Length: 85, dtype: object",0.0,1.0,0.004126335617400804,0.0,0.0,1.0,1.925929944387236e-34,0.0,0.0,1.0,1.2037062152420224e-35,0.0,1.0833355937178202e-34,0.0,1.2037062152420224e-35,0.0,0.1340280883760912,0.0,0.00012131074666485965,0.0,1.5628640552877038e-11,0.0,6.32390388696137e-07,0.0,7.703719777548943e-34,0.0,2.0083266559925386e-11,0.0,2.419574999502936e-08,0.0,6.879337513522623e-11,0.0
Demaryius Thomas,-0.008901998767625182,0.08987927436828613,0.0,-0.009158070191915613,-0.009093279269011576,-0.017806114244894058,-0.03672717231242844,-0.012032881866237232,0.8363404273986816,0.029072225093841553,-0.01315111294388771,0.006289482116699219,-0.008901998767625182,-0.014141907869316128,-0.014551179079173863,-0.009212017112774888,"12310    WR
12457    WR
12585    WR
12682    WR
12730    WR
12879    WR
12928    WR
13101    WR
13230    WR
14517    WR
14658    WR
14734    WR
14925    WR
15073    WR
15198    WR
15305    WR
15438    WR
15573    WR
15679    WR
15746    WR
15902    WR
16073    WR
16195    WR
16305    WR
16437    WR
16542    WR
16649    WR
16740    WR
16816    WR
16935    WR
         ..
20418    WR
20521    WR
20662    WR
20822    WR
20856    WR
20966    WR
21101    WR
21208    WR
21310    WR
21426    WR
21552    WR
21627    WR
21825    WR
21956    WR
22028    WR
22118    WR
22263    WR
22337    WR
22461    WR
22562    WR
22716    WR
22787    WR
28841    WR
28911    WR
29030    WR
29143    WR
29268    WR
29425    WR
29480    WR
29605    WR
Name: Position, Length: 90, dtype: object",0.0,1.0,0.000456740438472272,0.0,0.0,1.0,7.565521070830686e-11,0.0,3.009265538105056e-36,0.0,0.0,1.0,0.0,1.0,3.009265538105056e-36,0.0,0.15862624787962734,0.0,0.00595348818542814,0.0,0.0001178565394532249,0.0,1.313056693217406e-05,0.0,0.0,1.0,1.2478647221529988e-17,0.0,3.009265538105056e-36,0.0,2.3622614103503166e-30,0.0
Tajae Sharpe,-0.008901998767625182,-0.0376657222030361,0.0,-0.009166768192301236,-0.009093279269011578,-0.017806114244894058,-0.03672717231242844,-0.012032881866237233,-0.08534814816129521,-0.06079559300458263,-0.015920179611308427,-0.0107421875,-0.008901998767625182,-0.014141883002594113,-0.01455117907917386,-0.009212017112768556,"28816    WR
28962    WR
29069    WR
29222    WR
29318    WR
29451    WR
29499    WR
29650    WR
Name: Position, dtype: object",0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,5.4034372002214386e-30,0.0,5.799579323327457e-12,0.0,0.0,1.0,8.945851561992011e-24,0.0,0.0,1.0,0.0,1.0
Cam Newton,0.0,-0.06861964135578091,0.022347748612958185,0.8288150397616114,0.2390099125636862,0.01719087065455227,0.8894315973952871,0.5959861240505688,0.0,-0.03456918686761862,-0.027332707075114974,-0.02679704506726921,0.06802527159993588,2.697899717137034,0.0005018654146624613,0.030945821218381298,"20       QB
41       QB
97       QB
112      QB
168      QB
222      QB
263      QB
282      QB
323      QB
356      QB
379      QB
415      QB
448      QB
499      QB
533      QB
593      QB
629      QB
649      QB
681      QB
725      QB
792      QB
826      QB
852      QB
875      QB
912      QB
937      QB
986      QB
1005     QB
1046     QB
1082     QB
         ..
2125     QB
2135     QB
2180     QB
2204     QB
2258     QB
2296     QB
2332     QB
2359     QB
2390     QB
2425     QB
2475     QB
2496     QB
2535     QB
2578     QB
2596     QB
2624     QB
2701     QB
2728     QB
2764     QB
2792     QB
2842     QB
2882     QB
2916     QB
2970     QB
27870    QB
27890    QB
27949    QB
27977    QB
28033    QB
28117    QB
Name: Position, Length: 84, dtype: object",0.0,1.0,0.00017034872386461638,0.0,7.67631649079851e-06,0.0,1.42734657024929e-05,0.0,1.4193224201677395e-06,0.0,0.0008863799601157368,0.0,0.00027308027978506153,0.0,0.0018739107628660463,0.0,0.0,1.0,4.81482486096809e-35,0.0,1.9912701130767958e-17,0.0,3.860588755986832e-07,0.0,5.498234554837681,0.0,0.25147659386872057,0.0,0.013498112675924444,0.0,7.392684828412782e-05,0.0
Travis Benjamin,-0.008901998767625182,0.014765122791686736,0.0,-0.00915613428744555,-0.009093279269011583,-0.01780611424489406,-0.03672717231242845,-0.012032881866237232,-0.08534814816129523,0.26836428589558636,0.013942256303543843,0.01781842435411818,-0.008901998767625182,-0.01414187500136318,-0.014551179079173863,-0.009212016590024822,"15657    WR
15850    WR
15915    WR
16078    WR
16262    WR
16564    WR
16666    WR
16791    WR
17115    WR
17252    WR
17475    WR
17538    WR
17670    WR
17808    WR
17872    WR
18062    WR
19345    WR
19479    WR
19524    WR
19689    WR
19984    WR
20192    WR
20517    WR
20630    WR
20730    WR
20758    WR
20900    WR
21030    WR
21076    WR
21187    WR
21326    WR
21446    WR
21537    WR
21630    WR
21772    WR
21879    WR
21979    WR
22020    WR
22215    WR
22494    WR
22641    WR
22746    WR
22833    WR
28854    WR
28895    WR
29055    WR
29202    WR
29265    WR
29455    WR
29504    WR
29596    WR
Name: Position, dtype: object",3.009265538105056e-36,0.0,0.029221810015233683,0.0,0.0,1.0,2.8576289996511525e-08,0.0,3.009265538105056e-36,0.0,1.2037062152420224e-35,0.0,4.81482486096809e-35,0.0,1.2037062152420224e-35,0.0,1.925929944387236e-34,0.0,0.0065131891042583285,0.0,4.2380290781002606e-05,0.0,0.0021338187234035285,0.0,3.009265538105056e-36,0.0,6.406756816674591e-17,0.0,1.2037062152420224e-35,0.0,2.732710369874008e-19,0.0
Charone Peake,22.459742890729103,-0.0376657222030361,0.0,-0.009166768192301236,-0.009093279269011578,-0.017806114244894058,-0.03672717231242844,-0.012032881866237233,-0.08534814816129521,-0.06079559300458263,-0.01701305985860841,-0.05940057725387149,-0.008901998767625182,-0.014141911401828997,-0.01455117907917386,-0.009212017112773349,"29162    WR
29334    WR
29402    WR
29558    WR
29651    WR
Name: Position, dtype: object",1.1610882681197844e-22,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,8.49335105474771e-32,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
Ricardo Louis,-0.008901998767625182,-0.0376657222030361,0.0,-0.009166768192301236,-0.009093279269011578,-0.017806114244894058,-0.03672717231242844,-0.012032881866237233,-0.08534814816129521,-0.06079559300458263,-0.01661186577517807,-0.06061100959777832,-0.008901998767625182,-0.014141911401828997,-0.01455117907917386,-0.009212017112773349,"29070    WR
29214    WR
29322    WR
29388    WR
29561    WR
29634    WR
Name: Position, dtype: object",0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.2515768645455724e-14,0.0,0.0,1.0,3.009265538105056e-36,0.0,0.0,1.0,0.0,1.0
Kevin Hogan,0.0,-0.10746270860700277,-0.0460822802564566,-0.14490530887840666,-0.1485857741644565,-0.017361699885785557,-0.11077830986008838,-0.11519310942966002,0.0,-0.034569186867618625,-0.027332702612749997,-0.02741838142995747,-0.06750077715157911,0.30998590243925456,0.11668324376732464,15.535254379027794,"28076    QB
28123    QB
Name: Position, dtype: object",0.0,1.0,0.0,1.0,0.0,1.0,7.703719777548943e-34,0.0,0.0,1.0,6.018531076210112e-36,0.5,0.0,1.0,1.925929944387236e-34,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0814879110195774e-33,0.0,1.925929944387236e-34,0.0,3.1554436208840472e-30,0.0
Tyler Eifert,0.0,-0.059517167024718334,0.0,0.0,0.0,0.0,0.0,0.0,-0.022060480141988605,0.2905445661889247,0.5188333323571123,2.364735251422009,0.0,-0.014647145865235847,-0.03719040016528009,-0.013167253977463985,"22898    TE
22947    TE
23052    TE
23087    TE
23138    TE
23241    TE
23273    TE
23352    TE
23373    TE
23428    TE
23564    TE
23710    TE
24599    TE
24640    TE
24720    TE
24752    TE
24791    TE
24845    TE
24863    TE
24923    TE
24978    TE
25000    TE
25077    TE
25178    TE
25212    TE
25242    TE
25330    TE
25410    TE
30006    TE
30014    TE
Name: Position, dtype: object",0.0,1.0,1.925929944387236e-34,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.81482486096809e-35,0.0,0.10675210264633753,0.0,9.490564567698512e-05,0.0,0.00021930672999567838,0.0,0.0,1.0,1.2037062152420224e-35,0.0,0.0,1.0,3.009265538105056e-36,0.0
Jermaine Gresham,0.0,0.054743310281911706,0.0,0.0,0.0,0.0,0.0,0.0,-0.011133077090735494,-0.03700631650790459,-0.035885901522129164,-0.04791072665616376,0.0,-0.014647145865235836,-0.037190400165280094,-0.013167253977463978,"22938    TE
22990    TE
23010    TE
23083    TE
23185    TE
23255    TE
23329    TE
23477    TE
23520    TE
23697    TE
23729    TE
23783    TE
23832    TE
23869    TE
23938    TE
23973    TE
24011    TE
24083    TE
24148    TE
24199    TE
24245    TE
24281    TE
24343    TE
24397    TE
24442    TE
24500    TE
24602    TE
24639    TE
24709    TE
24744    TE
         ..
26348    TE
26411    TE
26467    TE
26637    TE
26702    TE
26728    TE
26803    TE
26851    TE
26914    TE
26933    TE
27000    TE
27044    TE
27122    TE
27154    TE
27211    TE
27242    TE
27354    TE
27399    TE
27446    TE
27458    TE
27521    TE
27579    TE
27612    TE
27754    TE
27768    TE
29689    TE
29906    TE
29954    TE
29995    TE
30036    TE
Name: Position, Length: 87, dtype: object",0.0,1.0,0.013055456674338925,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00011940813744453589,0.0,0.00011183212938471865,0.0,1.6918510195218347e-07,0.0,3.0738835023063786e-06,0.0,0.0,1.0,4.81482486096809e-35,0.0,1.925929944387236e-34,0.0,7.52316384526264e-35,0.0
Brandin Cooks,-0.008901998767625182,-0.0376657222030361,0.0,-0.009166768192301236,-0.009093279269011578,-0.017806114244894058,-0.03672717231242844,-0.012032881866237233,-0.08534814816129521,0.26710549762719893,0.2744323088917895,0.0563332219786048,-0.008901998767625182,-0.014126314891486382,-0.0014814391205106858,-0.009211919296565048,"15633    WR
15785    WR
15895    WR
16030    WR
16111    WR
16381    WR
16420    WR
16578    WR
16636    WR
16766    WR
21117    WR
21234    WR
21336    WR
21487    WR
21518    WR
21666    WR
21739    WR
21819    WR
21928    WR
22007    WR
22271    WR
22331    WR
22516    WR
22563    WR
22673    WR
22863    WR
28781    WR
28945    WR
29118    WR
29200    WR
29344    WR
29478    WR
29594    WR
Name: Position, dtype: object",0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.2037062152420224e-35,0.0,0.0,1.0,0.021838164970965915,0.0,0.01754652605890352,0.0,0.007499011236937853,0.0,0.0,1.0,2.4022370627240994e-10,0.0,0.00017081810258707687,0.0,1.1008095145958117e-16,0.0
Jimmy Garoppolo,0.0,-0.06877576409387669,-0.0460822802564566,-0.06695858965224932,0.020609687837209067,-0.03103871346576565,0.08472060776648505,0.007177804885720729,0.0,-0.034569186867618625,-0.02732810055920873,0.1679142713082939,-0.06750077715157911,-0.06153369779963214,-0.07477234109022447,-0.02887892107084534,"715      QB
779      QB
904      QB
1200     QB
1336     QB
1380     QB
1482     QB
1580     QB
1793     QB
27875    QB
27896    QB
28027    QB
28124    QB
Name: Position, dtype: object",0.0,1.0,7.703719777548943e-34,0.0,4.81482486096809e-35,0.0,1.9679528926937487e-18,0.0,5.5678247484938585e-18,0.0,1.2037062152420224e-35,0.0,9.064172579818029e-13,0.0,2.2910894770591777e-17,0.0,0.0,1.0,0.0,1.0,1.2037062152420224e-35,0.0,2.0029671421627253e-32,0.0,0.0,1.0,9.888261041437353e-12,0.0,1.925929944387236e-34,0.0,2.4156505438372305e-21,0.0
Travis Kelce,0.0,0.05863551998549854,0.0,0.0,0.0,0.0,0.0,0.0,0.01802250924897216,0.012006080392782033,0.21630256444318469,0.1400545772929273,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463985,"22897    TE
22963    TE
22997    TE
23057    TE
23105    TE
23140    TE
23183    TE
23229    TE
23344    TE
23387    TE
23425    TE
23496    TE
23580    TE
23609    TE
23654    TE
23736    TE
25405    TE
25449    TE
25500    TE
25546    TE
25589    TE
25696    TE
25748    TE
25779    TE
25839    TE
25875    TE
25910    TE
25970    TE
26002    TE
26051    TE
26115    TE
26149    TE
29678    TE
29746    TE
29778    TE
29833    TE
29934    TE
29982    TE
30012    TE
Name: Position, dtype: object",0.0,1.0,0.013960057447734283,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0016066460385158736,0.0,0.0024819323337256127,0.0,0.0005013547955154449,0.0,0.000778318229512934,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.009265538105056e-36,0.0
Golden Tate,-0.008901998767625182,-0.014761638427501111,0.0,-0.009166768192301234,-0.009093279269011578,-0.017806114244894058,-0.036727172312427836,-0.01203288186623723,-0.048695120754473464,-0.06748387700645253,0.27810833924604594,0.08125786409846114,-0.008901998767625182,-0.014141000916879864,-0.014551179079173863,-0.009212001625646917,"12348    WR
12465    WR
12553    WR
12929    WR
13323    WR
13446    WR
13528    WR
13762    WR
13884    WR
13941    WR
14085    WR
14189    WR
14370    WR
14559    WR
14659    WR
14753    WR
14812    WR
14943    WR
14999    WR
15091    WR
15232    WR
15329    WR
15492    WR
15564    WR
15649    WR
15770    WR
15903    WR
15992    WR
16077    WR
16248    WR
         ..
20463    WR
20530    WR
20731    WR
20780    WR
20919    WR
20982    WR
21134    WR
21222    WR
21344    WR
21478    WR
21546    WR
21632    WR
21788    WR
21850    WR
22035    WR
22138    WR
22225    WR
22362    WR
22439    WR
22567    WR
22717    WR
22844    WR
28842    WR
28986    WR
29068    WR
29204    WR
29296    WR
29345    WR
29483    WR
29627    WR
Name: Position, Length: 94, dtype: object",3.009265538105056e-36,0.0,0.0005245970535967252,0.0,0.0,1.0,3.009265538105056e-36,0.0,0.0,1.0,1.2037062152420224e-35,0.0,5.6164932003192766e-31,0.0,2.7083389842945504e-35,0.0,1.6468965067308452,0.0,9.732860211351813e-05,0.0,0.0065440288567683415,0.0,0.01444284900354564,0.0,3.009265538105056e-36,0.0,3.754906176167031e-09,0.0,1.2037062152420224e-35,0.0,5.850723011026746e-16,0.0
