,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year
390,0,0,0,Robbie Gould,@Pit,2.00,K,13,2,2,2016
391,0,0,0,Nick Novak,@GB,1.00,K,13,2,1,2016
392,0,0,0,Graham Gano,@Sea,1.00,K,13,1,1,2016
393,0,1,0,Andrew Franks,@Bal,0.00,K,13,0,0,2016
394,1,5,5,Nick Novak,@Ind,18.00,K,14,1,1,2016
395,0,4,4,Graham Gano,SD,14.00,K,14,2,2,2016
396,1,4,3,Justin Tucker,@NE,13.00,K,14,2,2,2016
397,0,4,4,Kai Forbath,@Jax,13.00,K,14,2,1,2016
398,1,5,3,Jason Myers,Min,12.00,K,14,1,1,2016
399,1,3,3,Nick Folk,@SF,11.00,K,14,0,0,2016
400,0,3,3,Caleb Sturgis,Was,10.00,K,14,1,1,2016
401,1,2,2,Matt Prater,Chi,10.00,K,14,2,2,2016
402,0,3,3,Roberto Aguayo,NO,10.00,K,14,1,1,2016
403,1,2,2,Ryan Succop,Den,9.00,K,14,1,1,2016
404,0,3,3,Wil Lutz,@TB,9.00,K,14,0,0,2016
405,0,2,2,Chris Boswell,@Buf,9.00,K,14,3,3,2016
406,0,2,1,Mason Crosby,Sea,8.00,K,14,5,5,2016
407,0,2,2,Sebastian Janikowski,@KC,7.00,K,14,1,1,2016
408,0,1,1,Andrew Franks,Ari,6.00,K,14,3,3,2016
409,0,0,0,Matt Bryant,@LA,6.00,K,14,6,6,2016
410,0,2,1,Adam Vinatieri,Hou,5.00,K,14,2,2,2016
411,0,2,1,Mike Nugent,@Cle,5.00,K,14,3,2,2016
412,0,3,1,Phil Dawson,NYJ,5.00,K,14,2,2,2016
413,1,2,1,Chandler Catanzaro,@Mia,5.00,K,14,2,0,2016
414,0,1,1,Connor Barth,@Det,5.00,K,14,2,2,2016
415,0,1,1,Cody Parkey,Cin,4.00,K,14,1,1,2016
416,0,1,1,Brandon McManus,@Ten,4.00,K,14,1,1,2016
417,0,1,1,Josh Lambo,@Car,4.00,K,14,1,1,2016
418,0,1,1,Stephen Hauschka,@GB,4.00,K,14,1,1,2016
419,0,1,1,Robbie Gould,Dal,4.00,K,14,1,1,2016
420,0,0,0,Stephen Gostkowski,Bal,4.00,K,14,4,4,2016
421,0,0,0,Cairo Santos,Oak,3.00,K,14,3,3,2016
422,0,1,0,Dustin Hopkins,@Phi,3.00,K,14,3,3,2016
423,0,0,0,Greg Zuerlein,Atl,2.00,K,14,2,2,2016
424,0,0,0,Dan Carpenter,Pit,2.00,K,14,3,2,2016
425,0,1,0,Dan Bailey,@NYG,1.00,K,14,1,1,2016
426,0,0,0,Marquette King,@KC,0.00,K,14,0,0,2016
427,0,0,0,Donnie Jones,Was,0.00,K,14,0,0,2016
428,0,0,0,Riley Dixon,@Ten,0.00,K,14,0,0,2016
429,0,6,6,Chris Boswell,@Cin,18.00,K,15,0,0,2016
430,0,5,4,Graham Gano,@Was,14.00,K,15,2,2,2016
431,0,6,4,Dan Bailey,TB,14.00,K,15,2,2,2016
432,0,4,4,Nick Novak,Jax,13.00,K,15,1,1,2016
433,0,4,4,Sebastian Janikowski,@SD,13.00,K,15,1,1,2016
434,1,2,2,Matt Bryant,SF,13.00,K,15,5,5,2016
435,1,2,2,Adam Vinatieri,@Min,12.00,K,15,4,4,2016
436,0,4,4,Caleb Sturgis,@Bal,12.00,K,15,0,0,2016
437,0,2,2,Wil Lutz,@Ari,12.00,K,15,6,6,2016
438,0,3,3,Mason Crosby,@Chi,12.00,K,15,3,3,2016
439,1,2,2,Justin Tucker,Phi,11.00,K,15,3,3,2016
440,1,2,2,Jason Myers,@Hou,10.00,K,15,2,2,2016
441,0,3,3,Stephen Gostkowski,@Den,10.00,K,15,1,1,2016
442,1,2,2,Ryan Succop,@KC,9.00,K,15,1,1,2016
443,0,3,3,Dustin Hopkins,Car,9.00,K,15,1,0,2016
444,0,2,2,Dan Carpenter,Cle,9.00,K,15,4,3,2016
445,0,2,2,Connor Barth,GB,9.00,K,15,3,3,2016
446,1,2,2,Kai Forbath,Ind,8.00,K,15,0,0,2016
447,0,2,2,Randy Bullock,Pit,8.00,K,15,2,2,2016
448,0,2,2,Roberto Aguayo,@Dal,8.00,K,15,2,2,2016
449,0,2,2,Cody Parkey,@Buf,7.00,K,15,1,1,2016
450,0,2,2,Nick Folk,Mia,7.00,K,15,1,1,2016
451,0,2,2,Matt Prater,@NYG,6.00,K,15,0,0,2016
452,0,1,1,Stephen Hauschka,LA,6.00,K,15,3,3,2016
453,0,1,1,Cairo Santos,Ten,5.00,K,15,2,2,2016
454,0,1,1,Robbie Gould,Det,5.00,K,15,2,2,2016
455,0,1,0,Chandler Catanzaro,NO,5.00,K,15,6,5,2016
456,0,1,1,Josh Lambo,Oak,4.00,K,15,2,1,2016
457,0,0,0,Andrew Franks,@NYJ,4.00,K,15,5,4,2016
458,0,1,1,Greg Zuerlein,@Sea,3.00,K,15,0,0,2016
459,0,1,1,Brandon McManus,NE,3.00,K,15,0,0,2016
460,0,0,0,Jon Ryan,LA,2.00,K,15,0,0,2016
461,0,0,0,Phil Dawson,@Atl,1.00,K,15,2,1,2016
462,0,0,0,Johnny Hekker,@Sea,0.00,K,15,0,0,2016
463,2,5,4,Matt Bryant,@Car,19.00,K,16,3,3,2016
464,2,4,4,Jason Myers,Ten,18.00,K,16,4,2,2016
465,0,4,4,Justin Tucker,@Pit,13.00,K,16,1,1,2016
466,0,4,4,Robbie Gould,@Phi,13.00,K,16,1,1,2016
467,1,3,2,Andrew Franks,@Buf,12.00,K,16,4,4,2016
468,0,3,3,Wil Lutz,TB,11.00,K,16,2,2,2016
469,0,2,2,Dustin Hopkins,@Chi,11.00,K,16,5,5,2016
470,0,2,2,Stephen Gostkowski,NYJ,11.00,K,16,5,5,2016
471,0,3,3,Graham Gano,Atl,10.00,K,16,1,1,2016
472,0,3,2,Chandler Catanzaro,@Sea,10.00,K,16,4,4,2016
473,0,3,2,Cairo Santos,Den,9.00,K,16,4,3,2016
474,0,2,2,Cody Parkey,SD,8.00,K,16,2,2,2016
475,0,1,1,Mason Crosby,Min,8.00,K,16,5,5,2016
476,0,2,2,Kai Forbath,@GB,7.00,K,16,2,1,2016
477,0,3,1,Dan Carpenter,Mia,7.00,K,16,4,4,2016
478,0,1,1,Chris Boswell,Bal,7.00,K,16,4,4,2016
479,0,1,1,Caleb Sturgis,NYG,6.00,K,16,3,3,2016
480,0,2,2,Nick Novak,Cin,6.00,K,16,1,0,2016
481,1,1,1,Brandon McManus,@KC,6.00,K,16,1,1,2016
482,0,0,0,Dan Bailey,Det,6.00,K,16,6,6,2016
483,0,1,1,Roberto Aguayo,@NO,6.00,K,16,3,3,2016
484,0,1,1,Adam Vinatieri,@Oak,5.00,K,16,2,2,2016
485,0,1,1,Ryan Succop,@Jax,5.00,K,16,2,2,2016
486,0,3,1,Josh Lambo,@Cle,5.00,K,16,2,2,2016
487,0,2,1,Stephen Hauschka,Ari,5.00,K,16,3,2,2016
488,0,2,1,Randy Bullock,@Hou,4.00,K,16,1,1,2016
489,0,0,0,Greg Zuerlein,SF,3.00,K,16,3,3,2016
490,0,1,0,Matt Prater,@Dal,3.00,K,16,3,3,2016
491,0,0,0,Sebastian Janikowski,Ind,3.00,K,16,5,3,2016
492,0,2,1,Nick Folk,@NE,3.00,K,16,0,0,2016
493,0,1,0,Connor Barth,Was,3.00,K,16,3,3,2016
494,0,0,0,Phil Dawson,@LA,2.00,K,16,2,2,2016
495,0,0,0,Pat McAfee,@Oak,0.00,K,16,0,0,2016
496,0,0,0,Sam Koch,@Pit,0.00,K,16,0,0,2016
497,0,3,3,Chandler Catanzaro,@LA,14.00,K,17,5,5,2016
498,0,3,3,Cairo Santos,@SD,13.00,K,17,4,4,2016
499,0,4,4,Stephen Hauschka,@SF,13.00,K,17,2,1,2016
500,0,3,3,Nick Folk,Buf,12.00,K,17,3,3,2016
501,0,3,2,Caleb Sturgis,Dal,9.00,K,17,3,3,2016
502,0,2,2,Josh Lambo,KC,9.00,K,17,3,3,2016
503,0,3,2,Stephen Gostkowski,@Mia,9.00,K,17,3,3,2016
504,0,2,2,Randy Bullock,Bal,9.00,K,17,3,3,2016
505,1,2,1,Matt Prater,GB,8.00,K,17,3,3,2016
506,0,4,2,Jason Myers,@Ind,8.00,K,17,2,2,2016
507,0,2,2,Wil Lutz,@Atl,8.00,K,17,2,2,2016
508,0,1,1,Kai Forbath,Chi,8.00,K,17,5,5,2016
509,0,1,1,Matt Bryant,NO,8.00,K,17,5,5,2016
510,0,2,2,Robbie Gould,@Was,7.00,K,17,1,1,2016
511,1,1,1,Mason Crosby,@Det,7.00,K,17,3,2,2016
512,0,2,2,Dan Bailey,@Phi,7.00,K,17,1,1,2016
513,0,2,2,Greg Zuerlein,Ari,6.00,K,17,0,0,2016
514,0,2,1,Adam Vinatieri,Jax,6.00,K,17,3,3,2016
515,0,1,1,Ryan Succop,Hou,6.00,K,17,3,3,2016
516,0,2,1,Cody Parkey,@Pit,6.00,K,17,3,3,2016
517,0,2,1,Brandon McManus,Oak,6.00,K,17,3,3,2016
518,1,4,1,Graham Gano,@TB,6.00,K,17,1,1,2016
519,0,2,1,Nick Novak,@Ten,5.00,K,17,2,2,2016
520,0,3,1,Roberto Aguayo,Car,5.00,K,17,2,2,2016
521,0,1,1,Justin Tucker,@Cin,4.00,K,17,1,1,2016
522,0,2,1,Dustin Hopkins,NYG,4.00,K,17,1,1,2016
523,0,1,1,Dan Carpenter,@NYJ,4.00,K,17,1,1,2016
524,0,1,1,Connor Barth,@Min,4.00,K,17,1,1,2016
525,0,0,0,Phil Dawson,Sea,3.00,K,17,3,3,2016
526,0,0,0,Chris Boswell,Cle,3.00,K,17,3,3,2016
527,0,0,0,Andrew Franks,NE,2.00,K,17,2,2,2016
528,0,0,0,Jon Ryan,@SF,0.00,K,17,0,0,2016
529,0,0,0,Johnny Hekker,Ari,0.00,K,17,0,0,2016
