,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year
393,0,3,3,Nick Novak,NYG,13.00,K,14,4,4,2013
394,0,3,3,Robbie Gould,Dal,13.00,K,14,4,4,2013
395,1,2,2,Rian Lindell,Buf,11.00,K,14,3,3,2013
396,0,3,2,Caleb Sturgis,@Pit,10.00,K,14,4,4,2013
397,0,3,3,Mason Crosby,Atl,10.00,K,14,1,1,2013
398,0,2,1,Ryan Succop,@Was,9.00,K,14,6,6,2013
399,0,2,2,Josh Scobee,Hou,9.00,K,14,3,3,2013
400,0,3,2,Sebastian Janikowski,@NYJ,9.00,K,14,3,3,2013
401,1,2,2,Stephen Gostkowski,Cle,9.00,K,14,1,1,2013
402,0,2,2,Blair Walsh,@Bal,8.00,K,14,2,2,2013
403,0,3,2,Billy Cundiff,@NE,8.00,K,14,2,2,2013
404,0,2,2,Randy Bullock,@Jax,8.00,K,14,2,2,2013
405,0,1,1,Garrett Hartley,Car,7.00,K,14,4,4,2013
406,0,3,2,Graham Gano,@NO,7.00,K,14,1,1,2013
407,0,0,0,Mike Nugent,Ind,6.00,K,14,6,6,2013
408,1,1,1,Kai Forbath,KC,6.00,K,14,1,1,2013
409,0,2,2,Dan Carpenter,@TB,6.00,K,14,0,0,2013
410,0,1,1,Stephen Hauschka,@SF,5.00,K,14,2,2,2013
411,0,1,1,Greg Zuerlein,@Ari,4.00,K,14,1,1,2013
412,0,1,0,Adam Vinatieri,@Cin,4.00,K,14,4,4,2013
413,0,0,0,Shaun Suisham,Mia,4.00,K,14,4,4,2013
414,0,2,0,Jay Feely,Stl,4.00,K,14,4,4,2013
415,0,0,0,Rob Bironas,@Den,4.00,K,14,4,4,2013
416,0,0,0,Dan Bailey,@Chi,4.00,K,14,4,4,2013
417,0,0,0,Justin Tucker,Min,3.00,K,14,3,3,2013
418,0,1,0,Matt Bryant,@GB,3.00,K,14,3,3,2013
419,0,0,0,Josh Brown,@SD,2.00,K,14,2,2,2013
420,0,0,0,David Akers,@Phi,0.00,K,14,1,0,2013
421,2,6,6,Justin Tucker,@Det,22.00,K,15,0,0,2013
422,2,5,5,Dan Bailey,GB,22.00,K,15,3,3,2013
423,0,4,4,Phil Dawson,@TB,15.00,K,15,3,3,2013
424,0,3,3,Jay Feely,@Ten,13.00,K,15,4,4,2013
425,0,3,2,Blair Walsh,Phi,12.00,K,15,6,6,2013
426,0,3,3,Shaun Suisham,Cin,12.00,K,15,3,3,2013
427,1,3,3,Alex Henery,@Min,12.00,K,15,1,1,2013
428,0,3,3,Graham Gano,NYJ,12.00,K,15,3,3,2013
429,0,3,3,Adam Vinatieri,Hou,11.00,K,15,2,2,2013
430,0,3,3,Stephen Hauschka,@NYG,11.00,K,15,2,2,2013
431,1,2,2,Matt Bryant,Was,11.00,K,15,3,3,2013
432,1,2,2,Josh Scobee,Buf,10.00,K,15,2,2,2013
433,1,2,2,Nick Folk,@Car,10.00,K,15,2,2,2013
434,0,3,2,Rob Bironas,Ari,10.00,K,15,4,4,2013
435,0,2,2,Greg Zuerlein,NO,9.00,K,15,3,3,2013
436,0,2,2,Nick Novak,@Den,9.00,K,15,3,3,2013
437,1,1,1,Mason Crosby,@Dal,9.00,K,15,4,4,2013
438,0,3,2,Dan Carpenter,@Jax,9.00,K,15,3,3,2013
439,0,0,0,Ryan Succop,@Oak,8.00,K,15,8,8,2013
440,0,2,2,Matt Prater,SD,8.00,K,15,2,2,2013
441,0,1,1,Robbie Gould,@Cle,8.00,K,15,5,5,2013
442,0,3,2,Stephen Gostkowski,@Mia,8.00,K,15,2,2,2013
443,0,2,2,Kai Forbath,@Atl,8.00,K,15,2,2,2013
444,0,1,1,Sebastian Janikowski,KC,7.00,K,15,4,4,2013
445,0,1,1,Billy Cundiff,Chi,7.00,K,15,4,4,2013
446,0,1,1,Caleb Sturgis,NE,6.00,K,15,3,3,2013
447,0,3,1,Garrett Hartley,@Stl,4.00,K,15,1,1,2013
448,0,1,1,David Akers,Bal,4.00,K,15,1,1,2013
449,0,1,1,Randy Bullock,@Ind,3.00,K,15,0,0,2013
450,0,0,0,Mike Nugent,@Pit,2.00,K,15,2,2,2013
451,0,0,0,Rian Lindell,SF,2.00,K,15,2,2,2013
452,0,0,0,Kevin Huber,@Pit,0.00,K,15,0,0,2013
453,0,0,0,Brandon Fields,NE,-1.00,K,15,0,0,2013
454,0,4,4,Nick Novak,Oak,14.00,K,16,2,2,2013
455,1,3,3,Greg Zuerlein,TB,13.00,K,16,2,2,2013
456,0,3,3,Matt Prater,@Hou,13.00,K,16,4,4,2013
457,0,4,4,Dan Carpenter,Mia,13.00,K,16,1,1,2013
458,1,3,3,Josh Brown,@Det,13.00,K,16,2,2,2013
459,0,4,3,Adam Vinatieri,@KC,11.00,K,16,2,2,2013
460,0,2,2,Stephen Gostkowski,@Bal,11.00,K,16,5,5,2013
461,0,3,3,Kai Forbath,Dal,11.00,K,16,2,2,2013
462,0,1,1,Alex Henery,Chi,10.00,K,16,7,7,2013
463,0,2,2,Phil Dawson,Atl,10.00,K,16,4,4,2013
464,1,2,2,Rob Bironas,@Jax,10.00,K,16,2,2,2013
465,0,3,3,Jay Feely,@Sea,9.00,K,16,0,0,2013
466,0,1,1,Shaun Suisham,@GB,8.00,K,16,5,5,2013
467,0,2,2,Rian Lindell,@Stl,7.00,K,16,1,1,2013
468,0,2,2,Sebastian Janikowski,@SD,7.00,K,16,1,1,2013
469,0,2,2,Shayne Graham,@Car,7.00,K,16,1,1,2013
470,0,2,2,Billy Cundiff,@NYJ,7.00,K,16,1,1,2013
471,0,1,1,Mason Crosby,Pit,7.00,K,16,4,4,2013
472,0,2,2,Randy Bullock,Den,7.00,K,16,1,1,2013
473,0,0,0,Mike Nugent,Min,6.00,K,16,6,6,2013
474,0,2,1,Nick Folk,Cle,6.00,K,16,3,3,2013
475,0,1,1,Matt Bryant,@SF,6.00,K,16,3,3,2013
476,0,1,1,Dan Bailey,@Was,6.00,K,16,3,3,2013
477,1,1,1,Robbie Gould,@Phi,5.00,K,16,0,0,2013
478,0,1,1,Graham Gano,NO,5.00,K,16,2,2,2013
479,0,1,1,Josh Scobee,Ten,4.00,K,16,2,1,2013
480,0,2,1,Stephen Hauschka,Ari,4.00,K,16,1,1,2013
481,0,1,1,David Akers,NYG,4.00,K,16,1,1,2013
482,0,0,0,Blair Walsh,@Cin,2.00,K,16,2,2,2013
483,0,1,0,Justin Tucker,NE,1.00,K,16,1,1,2013
484,0,1,0,Ryan Succop,Ind,1.00,K,16,1,1,2013
485,0,0,0,Mat McBriar,@GB,1.00,K,16,0,0,2013
486,0,4,4,Stephen Gostkowski,Buf,14.00,K,17,2,2,2013
487,1,4,3,Phil Dawson,@Ari,13.00,K,17,2,2,2013
488,0,3,3,Adam Vinatieri,Jax,12.00,K,17,3,3,2013
489,1,2,2,Matt Prater,@Oak,12.00,K,17,4,4,2013
490,1,3,3,Rob Bironas,Hou,12.00,K,17,1,1,2013
491,0,2,2,Mike Nugent,Bal,10.00,K,17,4,4,2013
492,1,2,2,Dan Carpenter,@NE,10.00,K,17,2,2,2013
493,0,3,3,Dan Bailey,Phi,10.00,K,17,1,1,2013
494,0,3,3,Justin Tucker,@Cin,9.00,K,17,0,0,2013
495,0,2,2,Nick Novak,KC,9.00,K,17,3,3,2013
496,0,2,2,Stephen Hauschka,Stl,9.00,K,17,3,3,2013
497,0,2,2,Mason Crosby,@Chi,9.00,K,17,3,3,2013
498,1,2,2,David Akers,@Min,9.00,K,17,1,1,2013
499,0,2,2,Shaun Suisham,Cle,8.00,K,17,2,2,2013
500,0,3,2,Nick Folk,@Mia,8.00,K,17,2,2,2013
501,0,4,2,Jay Feely,SF,8.00,K,17,2,2,2013
502,0,2,2,Matt Bryant,Car,8.00,K,17,2,2,2013
503,0,3,2,Josh Brown,Was,8.00,K,17,2,2,2013
504,1,1,1,Rian Lindell,@NO,7.00,K,17,2,2,2013
505,0,2,1,Ryan Succop,@SD,6.00,K,17,3,3,2013
506,0,1,1,Alex Henery,@Dal,6.00,K,17,3,3,2013
507,0,0,0,Shayne Graham,TB,6.00,K,17,6,6,2013
508,0,2,2,Kai Forbath,@NYG,6.00,K,17,0,0,2013
509,0,1,1,Josh Scobee,@Ind,4.00,K,17,1,1,2013
510,0,0,0,Robbie Gould,GB,4.00,K,17,4,4,2013
511,0,1,1,Randy Bullock,@Ten,4.00,K,17,1,1,2013
512,0,1,1,Greg Zuerlein,@Sea,3.00,K,17,0,0,2013
513,0,0,0,Graham Gano,@Atl,3.00,K,17,3,3,2013
514,0,0,0,Blair Walsh,Det,2.00,K,17,2,2,2013
515,0,1,0,Sebastian Janikowski,Den,2.00,K,17,2,2,2013
516,0,0,0,Caleb Sturgis,NYJ,1.00,K,17,1,1,2013
517,0,0,0,Billy Cundiff,@Pit,1.00,K,17,1,1,2013
518,0,0,0,Michael Koenen,@NO,0.00,K,17,0,0,2013
