,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year
395,0,4,4,Jeff Reed,Sea,16.00,K,14,4,4,2010
396,1,3,3,David Akers,@Dal,14.00,K,14,3,3,2010
397,0,3,3,Adam Vinatieri,@Ten,12.00,K,14,3,3,2010
398,0,3,3,Shayne Graham,@Chi,12.00,K,14,4,3,2010
399,0,3,3,Shaun Suisham,Cin,11.00,K,14,2,2,2010
400,1,2,2,David Buehler,Phi,11.00,K,14,3,3,2010
401,0,3,3,Connor Barth,@Was,9.00,K,14,0,0,2010
402,0,1,1,Josh Scobee,Oak,8.00,K,14,5,5,2010
403,0,3,2,Neil Rackers,Bal,8.00,K,14,2,2,2010
404,0,2,2,Rian Lindell,Cle,7.00,K,14,1,1,2010
405,0,1,1,Nate Kaeding,KC,7.00,K,14,4,4,2010
406,0,1,1,Sebastian Janikowski,@Jax,7.00,K,14,4,4,2010
407,0,3,2,Stephen Hauschka,@Ari,7.00,K,14,1,1,2010
408,0,1,1,Garrett Hartley,Stl,7.00,K,14,4,4,2010
409,0,1,1,Matt Bryant,@Car,7.00,K,14,4,4,2010
410,0,3,2,Josh Brown,@NO,7.00,K,14,1,1,2010
411,0,2,2,Nick Folk,Mia,6.00,K,14,0,0,2010
412,0,2,2,Phil Dawson,@Buf,6.00,K,14,0,0,2010
413,0,1,1,John Kasay,Atl,4.00,K,14,1,1,2010
414,0,3,1,Graham Gano,TB,4.00,K,14,1,1,2010
415,0,0,0,Billy Cundiff,@Hou,4.00,K,14,4,4,2010
416,0,1,1,Dan Carpenter,@NYJ,4.00,K,14,1,1,2010
417,0,0,0,Rob Bironas,Ind,4.00,K,14,4,4,2010
418,0,0,0,Lawrence Tynes,@Min,3.00,K,14,3,3,2010
419,0,1,0,Olindo Mare,@SF,3.00,K,14,3,3,2010
420,0,1,1,Ryan Longwell,NYG,3.00,K,14,0,0,2010
421,0,1,1,Mason Crosby,@Det,3.00,K,14,0,0,2010
422,0,0,0,Clint Stitser,@Pit,1.00,K,14,1,1,2010
423,0,1,0,Dave Rayner,GB,1.00,K,14,1,1,2010
424,0,0,0,Robbie Gould,NE,1.00,K,14,1,1,2010
425,0,0,0,Brett Kern,Ind,0.00,K,14,0,0,2010
426,0,4,4,Robbie Gould,@Min,16.00,K,15,4,4,2010
427,0,5,4,David Buehler,Was,15.00,K,15,3,3,2010
428,0,4,4,Clint Stitser,Cle,13.00,K,15,1,1,2010
429,0,4,4,John Kasay,Ari,13.00,K,15,1,1,2010
430,0,3,3,Sebastian Janikowski,Den,13.00,K,15,4,4,2010
431,0,3,3,Billy Cundiff,NO,12.00,K,15,3,3,2010
432,1,2,2,Ryan Succop,@Stl,11.00,K,15,3,3,2010
433,0,3,3,Dave Rayner,@TB,11.00,K,15,2,2,2010
434,0,3,3,Stephen Hauschka,@Oak,11.00,K,15,2,2,2010
435,0,2,2,Adam Vinatieri,Jax,10.00,K,15,4,4,2010
436,0,2,2,Nate Kaeding,SF,10.00,K,15,4,4,2010
437,0,2,2,Matt Bryant,@Sea,10.00,K,15,4,4,2010
438,0,2,2,Mason Crosby,@NE,9.00,K,15,3,3,2010
439,1,2,2,Josh Brown,KC,9.00,K,15,1,1,2010
440,0,2,2,Nick Folk,@Pit,8.00,K,15,2,2,2010
441,0,2,2,Connor Barth,Det,8.00,K,15,2,2,2010
442,0,1,1,David Akers,@NYG,8.00,K,15,5,5,2010
443,0,1,1,Lawrence Tynes,Phi,7.00,K,15,4,4,2010
444,0,1,1,Shayne Graham,GB,7.00,K,15,4,4,2010
445,0,1,1,Rob Bironas,Hou,7.00,K,15,4,4,2010
446,0,1,1,Josh Scobee,@Ind,6.00,K,15,3,3,2010
447,0,1,1,Garrett Hartley,@Bal,6.00,K,15,3,3,2010
448,0,2,2,Jay Feely,@Car,6.00,K,15,0,0,2010
449,0,1,1,Shaun Suisham,NYJ,5.00,K,15,2,2,2010
450,0,1,1,Neil Rackers,@Ten,5.00,K,15,2,2,2010
451,0,1,1,Rian Lindell,@Mia,5.00,K,15,2,2,2010
452,0,1,1,Phil Dawson,@Cin,5.00,K,15,2,2,2010
453,0,1,1,Olindo Mare,Atl,4.00,K,15,1,1,2010
454,0,0,0,Ryan Longwell,Chi,2.00,K,15,2,2,2010
455,0,0,0,Graham Gano,@Dal,2.00,K,15,2,2,2010
456,0,4,0,Dan Carpenter,Buf,2.00,K,15,2,2,2010
457,0,0,0,Jeff Reed,@SD,1.00,K,15,1,1,2010
458,2,5,4,Sebastian Janikowski,Ind,18.00,K,16,2,2,2010
459,2,3,3,Neil Rackers,@Den,15.00,K,16,2,2,2010
460,0,3,3,Josh Brown,SF,11.00,K,16,2,2,2010
461,0,3,2,Ryan Succop,Ten,10.00,K,16,4,4,2010
462,0,2,2,Dave Rayner,@Mia,10.00,K,16,4,4,2010
463,0,2,2,Shayne Graham,@Buf,10.00,K,16,4,4,2010
464,0,2,2,Nick Folk,@Chi,10.00,K,16,4,4,2010
465,1,2,2,David Buehler,@Ari,10.00,K,16,3,2,2010
466,0,3,2,Shaun Suisham,Car,9.00,K,16,3,3,2010
467,0,3,2,Jay Feely,Dal,9.00,K,16,3,3,2010
468,0,1,1,Mason Crosby,NYG,9.00,K,16,6,6,2010
469,0,2,2,Dan Carpenter,Det,9.00,K,16,3,3,2010
470,0,2,2,Nate Kaeding,@Cin,8.00,K,16,2,2,2010
471,0,2,1,Robbie Gould,NYJ,8.00,K,16,5,5,2010
472,0,2,2,Graham Gano,@Jax,8.00,K,16,2,2,2010
473,0,2,2,Billy Cundiff,@Cle,8.00,K,16,2,2,2010
474,0,2,1,Connor Barth,Sea,8.00,K,16,5,5,2010
475,0,1,1,Adam Vinatieri,@Oak,7.00,K,16,4,4,2010
476,1,1,1,Garrett Hartley,@Atl,7.00,K,16,2,2,2010
477,0,1,1,Ryan Longwell,@Phi,6.00,K,16,3,3,2010
478,0,1,1,Stephen Hauschka,Hou,6.00,K,16,3,3,2010
479,0,1,1,Lawrence Tynes,@GB,5.00,K,16,2,2,2010
480,0,2,1,Josh Scobee,Was,5.00,K,16,2,2,2010
481,0,2,1,Jeff Reed,@Stl,5.00,K,16,2,2,2010
482,0,0,0,Clint Stitser,SD,4.00,K,16,5,4,2010
483,0,1,1,Phil Dawson,Bal,4.00,K,16,1,1,2010
484,0,1,1,Rian Lindell,NE,3.00,K,16,0,0,2010
485,0,1,1,John Kasay,@Pit,3.00,K,16,0,0,2010
486,0,0,0,Matt Bryant,NO,2.00,K,16,2,2,2010
487,0,0,0,Rob Bironas,@KC,2.00,K,16,2,2,2010
488,0,1,0,David Akers,Min,2.00,K,16,2,2,2010
489,0,0,0,Olindo Mare,@TB,1.00,K,16,1,1,2010
490,0,5,4,Nate Kaeding,@Den,15.00,K,17,3,3,2010
491,0,3,3,Adam Vinatieri,Ten,11.00,K,17,2,2,2010
492,0,2,2,Shaun Suisham,@Cle,11.00,K,17,5,5,2010
493,0,3,3,Connor Barth,@NO,11.00,K,17,2,2,2010
494,1,2,2,Dave Rayner,Min,10.00,K,17,2,2,2010
495,0,2,2,Neil Rackers,Jax,10.00,K,17,4,4,2010
496,0,3,3,Olindo Mare,Stl,10.00,K,17,1,1,2010
497,0,1,1,Jeff Reed,Ari,8.00,K,17,5,5,2010
498,0,1,1,Shayne Graham,Mia,8.00,K,17,5,5,2010
499,0,1,1,Nick Folk,Buf,8.00,K,17,5,5,2010
500,0,3,2,Rob Bironas,@Ind,8.00,K,17,2,2,2010
501,0,2,2,Ryan Longwell,@Det,7.00,K,17,1,1,2010
502,0,1,1,Sebastian Janikowski,@KC,7.00,K,17,4,4,2010
503,0,2,2,Garrett Hartley,TB,7.00,K,17,1,1,2010
504,0,2,2,Billy Cundiff,Cin,7.00,K,17,1,1,2010
505,0,1,1,Matt Bryant,Car,7.00,K,17,4,4,2010
506,0,2,2,David Akers,Dal,7.00,K,17,1,1,2010
507,0,2,2,Josh Brown,@Sea,6.00,K,17,0,0,2010
508,0,2,1,Lawrence Tynes,@Was,5.00,K,17,2,2,2010
509,0,2,1,Josh Scobee,@Hou,5.00,K,17,2,2,2010
510,0,1,1,Ryan Succop,Oak,4.00,K,17,1,1,2010
511,0,1,1,John Kasay,@Atl,4.00,K,17,1,1,2010
512,0,0,0,Stephen Hauschka,SD,4.00,K,17,4,4,2010
513,0,1,1,Mason Crosby,Chi,4.00,K,17,1,1,2010
514,0,1,1,Robbie Gould,@GB,3.00,K,17,0,0,2010
515,0,1,1,Phil Dawson,Pit,3.00,K,17,0,0,2010
516,0,1,0,Graham Gano,NYG,2.00,K,17,2,2,2010
517,0,1,0,David Buehler,@Phi,2.00,K,17,2,2,2010
518,0,1,0,Clint Stitser,@Bal,1.00,K,17,1,1,2010
519,0,0,0,Rian Lindell,@NYJ,1.00,K,17,1,1,2010
520,0,0,0,Jay Feely,@SF,1.00,K,17,1,1,2010
521,0,1,0,Dan Carpenter,@NE,1.00,K,17,1,1,2010
