,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns,Week,Year
255,0,0,2,Ind,270,31,6.00,DST,85,2.0,0,Green Bay PackersGreen Bay,355,0,9,2016
256,0,0,0,@KC,169,19,6.00,DST,62,2.0,0,Jacksonville JaguarsJacksonville,231,0,9,2016
257,0,0,1,@Bal,224,21,6.00,DST,50,3.0,0,Pittsburgh SteelersPittsburgh,274,0,9,2016
258,0,0,2,@NYG,248,28,5.00,DST,54,1.0,0,Philadelphia EaglesPhiladelphia,302,0,9,2016
259,0,0,1,Det,214,22,4.00,DST,97,1.0,0,Minnesota VikingsMinnesota,311,0,9,2016
260,0,1,0,Atl,325,43,4.00,DST,136,2.0,0,Tampa Bay BuccaneersTampa Bay,461,0,9,2016
261,0,0,0,@Oak,179,30,2.00,DST,218,2.0,0,Denver BroncosDenver,397,0,9,2016
262,0,0,0,@Mia,137,27,2.00,DST,137,1.0,0,New York JetsNY Jets,274,0,9,2016
263,0,0,0,NO,323,41,1.00,DST,248,1.0,0,San Francisco 49ersSan Francisco,571,0,9,2016
264,0,0,0,@SD,268,43,1.00,DST,208,1.0,0,Tennessee TitansTennessee,476,0,9,2016
265,0,0,0,Dal,255,35,0.00,DST,168,0.0,0,Cleveland BrownsCleveland,423,0,9,2016
266,0,2,2,Chi,161,10,27.00,DST,122,4.0,1,Tampa Bay BuccaneersTampa Bay,283,1,10,2016
267,0,0,4,@SD,309,24,18.00,DST,70,3.0,0,Miami DolphinsMiami,379,1,10,2016
268,0,1,2,Cle,111,7,17.00,DST,33,4.0,0,Baltimore RavensBaltimore,144,0,10,2016
269,0,1,1,@Car,242,17,16.00,DST,99,2.0,0,Kansas City ChiefsKansas City,341,1,10,2016
270,1,2,2,@NO,293,23,14.00,DST,80,1.0,0,Denver BroncosDenver,373,0,10,2016
271,0,1,1,@Jax,247,21,13.00,DST,80,2.0,0,Houston TexansHouston,327,1,10,2016
272,0,0,1,@NYJ,157,6,13.00,DST,139,1.0,0,Los Angeles RamsLos Angeles,296,0,10,2016
273,0,1,2,GB,333,25,12.00,DST,69,5.0,0,Tennessee TitansTennessee,402,0,10,2016
274,0,0,2,Den,234,25,11.00,DST,103,6.0,0,New Orleans SaintsNew Orleans,337,0,10,2016
275,0,2,2,@Ari,363,23,11.00,DST,80,2.0,0,San Francisco 49ersSan Francisco,443,0,10,2016
276,0,0,0,LA,155,9,10.00,DST,125,3.0,0,New York JetsNY Jets,280,0,10,2016
277,0,1,0,SF,198,20,9.00,DST,83,3.0,0,Arizona CardinalsArizona,281,0,10,2016
278,0,0,1,KC,165,20,9.00,DST,91,3.0,0,Carolina PanthersCarolina,256,0,10,2016
279,0,0,1,Cin,186,20,9.00,DST,78,3.0,0,New York GiantsNY Giants,264,0,10,2016
280,0,0,1,Min,284,20,9.00,DST,47,3.0,0,Washington RedskinsWashington,331,0,10,2016
281,0,0,1,Atl,255,15,8.00,DST,48,2.0,0,Philadelphia EaglesPhiladelphia,303,0,10,2016
282,0,1,1,@NE,304,24,7.00,DST,81,2.0,0,Seattle SeahawksSeattle,385,0,10,2016
283,0,0,1,@TB,280,36,6.00,DST,80,4.0,0,Chicago BearsChicago,360,0,10,2016
284,0,0,2,@NYG,229,21,6.00,DST,122,1.0,0,Cincinnati BengalsCincinnati,351,0,10,2016
285,0,0,2,@Bal,277,28,6.00,DST,119,2.0,0,Cleveland BrownsCleveland,396,0,10,2016
286,0,1,0,@Phi,221,24,5.00,DST,208,2.0,0,Atlanta FalconsAtlanta,429,0,10,2016
287,1,0,0,Sea,324,31,5.00,DST,96,3.0,0,New England PatriotsNew England,420,0,10,2016
288,0,1,0,@Was,260,26,4.00,DST,128,1.0,0,Minnesota VikingsMinnesota,388,0,10,2016
289,0,1,0,Dal,295,35,4.00,DST,127,2.0,0,Pittsburgh SteelersPittsburgh,422,0,10,2016
290,0,1,0,Mia,231,31,3.00,DST,106,1.0,0,San Diego ChargersSan Diego,337,0,10,2016
291,0,0,0,Hou,92,24,2.00,DST,181,1.0,0,Jacksonville JaguarsJacksonville,273,0,10,2016
292,0,0,0,@Pit,400,30,1.00,DST,48,1.0,0,Dallas CowboysDallas,448,0,10,2016
293,0,0,0,@Ten,292,47,1.00,DST,154,1.0,0,Green Bay PackersGreen Bay,446,0,10,2016
294,0,1,1,@Cle,176,9,25.00,DST,33,8.0,0,Pittsburgh SteelersPittsburgh,209,1,11,2016
295,0,1,2,Jax,202,19,22.00,DST,83,0.0,0,Detroit LionsDetroit,285,2,11,2016
296,0,0,2,Ari,155,24,21.00,DST,135,4.0,0,Minnesota VikingsMinnesota,290,2,11,2016
297,1,1,1,NO,264,20,13.00,DST,107,3.0,0,Carolina PanthersCarolina,371,0,11,2016
298,0,0,2,@Cin,207,12,12.00,DST,93,1.0,0,Buffalo BillsBuffalo,300,0,11,2016
299,1,2,0,@Det,263,26,10.00,DST,14,3.0,0,Jacksonville JaguarsJacksonville,277,0,11,2016
300,0,0,1,Mia,142,14,10.00,DST,98,4.0,0,Los Angeles RamsLos Angeles,240,0,11,2016
301,0,1,0,@LA,125,10,10.00,DST,102,1.0,0,Miami DolphinsMiami,227,0,11,2016
302,0,0,1,Chi,222,16,10.00,DST,93,4.0,0,New York GiantsNY Giants,315,0,11,2016
303,0,1,1,Hou,230,20,10.00,DST,124,2.0,0,Oakland RaidersOakland,354,0,11,2016
304,0,0,2,Phi,195,15,10.00,DST,113,2.0,0,Seattle SeahawksSeattle,308,0,11,2016
305,0,0,0,Ten,254,17,9.00,DST,97,5.0,0,Indianapolis ColtsIndianapolis,351,0,11,2016
306,0,0,0,@SF,177,17,9.00,DST,122,5.0,0,New England PatriotsNew England,299,0,11,2016
307,0,0,1,Buf,159,16,8.00,DST,183,2.0,0,Cincinnati BengalsCincinnati,342,0,11,2016
308,0,1,1,@KC,261,17,8.00,DST,82,0.0,0,Tampa Bay BuccaneersTampa Bay,343,0,11,2016
309,0,1,0,TB,326,19,7.00,DST,116,1.0,0,Kansas City ChiefsKansas City,442,0,11,2016
310,0,1,1,GB,340,24,7.00,DST,84,2.0,0,Washington RedskinsWashington,424,0,11,2016
311,1,1,0,@Min,145,30,6.00,DST,72,2.0,0,Arizona CardinalsArizona,217,0,11,2016
312,0,0,0,Bal,267,17,5.00,DST,101,1.0,0,Dallas CowboysDallas,368,0,11,2016
313,0,0,1,@Ind,251,24,5.00,DST,76,2.0,0,Tennessee TitansTennessee,327,0,11,2016
314,1,0,0,@Sea,287,26,4.00,DST,152,1.0,0,Philadelphia EaglesPhiladelphia,439,0,11,2016
315,0,0,1,@Oak,295,27,3.00,DST,30,0.0,0,Houston TexansHouston,325,0,11,2016
316,0,0,0,@Car,173,23,3.00,DST,50,2.0,0,New Orleans SaintsNew Orleans,223,0,11,2016
317,0,0,0,@Dal,299,27,2.00,DST,118,1.0,0,Baltimore RavensBaltimore,417,0,11,2016
318,0,0,0,@Was,364,42,2.00,DST,151,2.0,0,Green Bay PackersGreen Bay,515,0,11,2016
319,0,0,0,@NYG,227,22,1.00,DST,102,0.0,0,Chicago BearsChicago,329,0,11,2016
320,0,0,0,Pit,167,24,1.00,DST,146,0.0,0,Cleveland BrownsCleveland,313,0,11,2016
321,0,0,0,NE,273,30,1.00,DST,171,1.0,0,San Francisco 49ersSan Francisco,444,0,11,2016
322,0,3,0,@Cle,285,13,26.00,DST,58,7.0,0,New York GiantsNY Giants,343,1,12,2016
323,0,1,2,Sea,118,5,22.00,DST,127,6.0,0,Tampa Bay BuccaneersTampa Bay,245,0,12,2016
324,0,1,0,@Den,340,27,16.00,DST,124,5.0,1,Kansas City ChiefsKansas City,464,1,12,2016
325,0,1,3,@Hou,239,13,16.00,DST,114,1.0,0,San Diego ChargersSan Diego,353,0,12,2016
326,1,1,1,Car,229,32,14.00,DST,129,2.0,0,Oakland RaidersOakland,358,1,12,2016
327,0,0,2,@Ind,219,7,14.00,DST,91,3.0,0,Pittsburgh SteelersPittsburgh,310,0,12,2016
328,0,0,1,@Phi,211,13,13.00,DST,81,4.0,0,Green Bay PackersGreen Bay,292,0,12,2016
329,0,2,0,Cin,261,14,11.00,DST,64,3.0,0,Baltimore RavensBaltimore,325,0,12,2016
330,1,2,0,@NYJ,269,17,11.00,DST,64,1.0,0,New England PatriotsNew England,333,0,12,2016
331,0,0,1,@Bal,219,19,10.00,DST,92,2.0,1,Cincinnati BengalsCincinnati,311,0,12,2016
332,0,1,1,@TB,220,14,10.00,DST,118,0.0,1,Seattle SeahawksSeattle,338,0,12,2016
333,0,0,1,Min,224,13,9.00,DST,82,0.0,0,Detroit LionsDetroit,306,0,12,2016
334,0,0,1,Ari,274,19,8.00,DST,58,2.0,0,Atlanta FalconsAtlanta,332,0,12,2016
335,0,1,1,LA,178,21,8.00,DST,69,3.0,0,New Orleans SaintsNew Orleans,247,0,12,2016
336,0,1,1,SF,282,24,7.00,DST,193,2.0,0,Miami DolphinsMiami,475,0,12,2016
337,0,0,0,KC,190,30,6.00,DST,83,6.0,0,Denver BroncosDenver,273,0,12,2016
338,0,0,0,@Det,214,16,6.00,DST,94,2.0,0,Minnesota VikingsMinnesota,308,0,12,2016
339,0,0,1,@Atl,244,38,5.00,DST,116,3.0,0,Arizona CardinalsArizona,360,0,12,2016
340,0,1,1,@Oak,310,35,5.00,DST,56,1.0,0,Carolina PanthersCarolina,366,0,12,2016
341,0,0,0,@Buf,151,28,5.00,DST,153,5.0,0,Jacksonville JaguarsJacksonville,304,0,12,2016
342,0,0,2,@Chi,316,21,5.00,DST,95,0.0,0,Tennessee TitansTennessee,411,0,12,2016
343,0,1,0,NYG,192,27,4.00,DST,104,1.0,0,Cleveland BrownsCleveland,296,0,12,2016
344,0,0,1,SD,235,21,4.00,DST,67,1.0,0,Houston TexansHouston,302,0,12,2016
345,0,1,0,@NO,346,49,4.00,DST,209,2.0,0,Los Angeles RamsLos Angeles,555,0,12,2016
346,0,0,0,Jax,118,21,3.00,DST,183,2.0,0,Buffalo BillsBuffalo,301,0,12,2016
347,0,0,0,@Mia,263,31,2.00,DST,95,2.0,0,San Francisco 49ersSan Francisco,358,0,12,2016
348,0,0,0,Ten,226,27,1.00,DST,149,0.0,0,Chicago BearsChicago,375,0,12,2016
349,0,0,0,Was,449,26,1.00,DST,56,0.0,0,Dallas CowboysDallas,505,0,12,2016
350,0,0,0,NE,286,22,1.00,DST,91,0.0,0,New York JetsNY Jets,377,0,12,2016
351,0,0,0,GB,313,27,1.00,DST,74,0.0,0,Philadelphia EaglesPhiladelphia,387,0,12,2016
352,0,0,0,@Dal,190,31,1.00,DST,163,1.0,0,Washington RedskinsWashington,353,0,12,2016
353,0,0,0,Pit,221,28,0.00,DST,148,0.0,0,Indianapolis ColtsIndianapolis,369,0,12,2016
354,0,1,2,@Jax,179,10,20.00,DST,154,1.0,0,Denver BroncosDenver,333,1,13,2016
355,0,0,3,Mia,215,6,18.00,DST,62,2.0,0,Baltimore RavensBaltimore,277,0,13,2016
356,0,0,0,SF,6,6,18.00,DST,141,6.0,1,Chicago BearsChicago,147,0,13,2016
357,0,0,2,LA,126,10,15.00,DST,36,4.0,0,New England PatriotsNew England,162,0,13,2016
358,0,0,3,@NO,319,13,14.00,DST,50,1.0,0,Detroit LionsDetroit,369,0,13,2016
359,0,0,3,@NYJ,214,10,14.00,DST,36,1.0,0,Indianapolis ColtsIndianapolis,250,0,13,2016
360,0,0,2,@SD,211,21,13.00,DST,119,2.0,0,Tampa Bay BuccaneersTampa Bay,330,1,13,2016
361,0,0,1,@Atl,290,28,12.00,DST,128,2.0,0,Kansas City ChiefsKansas City,418,1,13,2016
362,0,0,2,NYG,178,14,12.00,DST,56,2.0,1,Pittsburgh SteelersPittsburgh,234,0,13,2016
363,0,0,3,Phi,306,14,11.00,DST,53,1.0,0,Cincinnati BengalsCincinnati,359,0,13,2016
364,0,1,0,Hou,184,13,11.00,DST,123,2.0,0,Green Bay PackersGreen Bay,307,0,13,2016
365,0,2,0,Dal,124,17,11.00,DST,140,3.0,0,Minnesota VikingsMinnesota,264,0,13,2016
366,0,1,1,Car,182,7,11.00,DST,89,0.0,0,Seattle SeahawksSeattle,271,0,13,2016
367,0,1,0,@Min,231,15,9.00,DST,87,3.0,0,Dallas CowboysDallas,318,0,13,2016
368,0,1,1,Buf,170,24,9.00,DST,212,4.0,0,Oakland RaidersOakland,382,0,13,2016
369,0,1,1,Was,246,23,7.00,DST,87,2.0,0,Arizona CardinalsArizona,333,0,13,2016
370,0,1,1,@Pit,272,24,7.00,DST,117,2.0,0,New York GiantsNY Giants,389,0,13,2016
371,0,0,0,Den,102,20,6.00,DST,104,2.0,0,Jacksonville JaguarsJacksonville,206,0,13,2016
372,1,1,0,KC,266,29,5.00,DST,123,1.0,0,Atlanta FalconsAtlanta,389,0,13,2016
373,0,0,1,@Sea,294,40,5.00,DST,240,3.0,0,Carolina PanthersCarolina,534,0,13,2016
374,0,1,0,@GB,200,21,4.00,DST,109,1.0,0,Houston TexansHouston,309,0,13,2016
375,0,1,1,@Bal,386,38,4.00,DST,110,0.0,0,Miami DolphinsMiami,496,0,13,2016
376,0,2,0,@Cin,332,32,4.00,DST,80,0.0,0,Philadelphia EaglesPhiladelphia,412,0,13,2016
377,0,1,0,@Chi,184,26,4.00,DST,142,1.0,0,San Francisco 49ersSan Francisco,326,0,13,2016
378,0,1,0,Ind,282,41,3.00,DST,139,1.0,0,New York JetsNY Jets,421,0,13,2016
379,0,0,1,TB,268,28,3.00,DST,81,1.0,0,San Diego ChargersSan Diego,349,0,13,2016
380,0,0,0,Det,337,28,2.00,DST,85,2.0,0,New Orleans SaintsNew Orleans,422,0,13,2016
381,0,0,0,@Ari,281,31,2.00,DST,88,2.0,0,Washington RedskinsWashington,369,0,13,2016
382,0,0,0,@NE,269,26,1.00,DST,133,0.0,0,Los Angeles RamsLos Angeles,402,0,13,2016
383,0,0,0,@Oak,260,38,0.00,DST,139,0.0,0,Buffalo BillsBuffalo,399,0,13,2016
384,0,3,2,@LA,208,14,29.00,DST,104,3.0,0,Atlanta FalconsAtlanta,312,2,14,2016
385,0,1,5,Sea,218,10,22.00,DST,136,3.0,0,Green Bay PackersGreen Bay,354,0,14,2016
386,0,2,3,SD,220,16,21.00,DST,58,5.0,1,Carolina PanthersCarolina,278,0,14,2016
387,0,0,2,@Det,209,20,17.00,DST,114,3.0,0,Chicago BearsChicago,323,1,14,2016
388,0,2,1,@NYG,167,10,16.00,DST,93,3.0,0,Dallas CowboysDallas,260,0,14,2016
389,1,2,2,Ari,125,23,16.00,DST,175,3.0,0,Miami DolphinsMiami,300,0,14,2016
390,0,1,2,Dal,152,7,16.00,DST,108,3.0,0,New York GiantsNY Giants,260,0,14,2016
391,0,0,0,Oak,109,13,14.00,DST,135,1.0,0,Kansas City ChiefsKansas City,244,1,14,2016
392,0,0,3,NO,248,11,14.00,DST,46,1.0,0,Tampa Bay BuccaneersTampa Bay,294,0,14,2016
393,0,2,0,Den,330,10,14.00,DST,18,3.0,0,Tennessee TitansTennessee,348,0,14,2016
394,0,0,1,@Cle,85,10,12.00,DST,169,3.0,0,Cincinnati BengalsCincinnati,254,0,14,2016
395,0,1,2,@Ind,265,17,11.00,DST,83,1.0,0,Houston TexansHouston,348,0,14,2016
396,0,0,1,Was,227,27,11.00,DST,107,2.0,0,Philadelphia EaglesPhiladelphia,334,1,14,2016
397,0,0,1,@Buf,208,20,11.00,DST,67,5.0,0,Pittsburgh SteelersPittsburgh,275,0,14,2016
398,1,0,0,@Jax,230,16,10.00,DST,85,4.0,0,Minnesota VikingsMinnesota,315,0,14,2016
399,0,0,0,@Ten,73,13,9.00,DST,180,2.0,0,Denver BroncosDenver,253,0,14,2016
400,1,0,1,Bal,306,23,9.00,DST,42,2.0,1,New England PatriotsNew England,348,0,14,2016
401,0,0,1,NYJ,216,23,9.00,DST,188,6.0,0,San Francisco 49ersSan Francisco,404,0,14,2016
402,0,1,1,@Phi,288,22,9.00,DST,95,4.0,0,Washington RedskinsWashington,383,0,14,2016
403,0,2,1,@Mia,231,26,8.00,DST,83,1.0,0,Arizona CardinalsArizona,314,0,14,2016
404,0,0,0,@TB,166,16,8.00,DST,104,2.0,1,New Orleans SaintsNew Orleans,270,0,14,2016
405,0,2,1,@KC,258,21,8.00,DST,65,1.0,0,Oakland RaidersOakland,323,0,14,2016
406,0,2,1,@NE,401,30,7.00,DST,95,1.0,0,Baltimore RavensBaltimore,496,0,14,2016
407,0,0,3,Pit,220,27,7.00,DST,240,0.0,0,Buffalo BillsBuffalo,460,0,14,2016
408,0,0,0,@SF,116,17,6.00,DST,248,2.0,0,New York JetsNY Jets,364,0,14,2016
409,0,0,0,Cin,147,23,5.00,DST,213,4.0,0,Cleveland BrownsCleveland,360,0,14,2016
410,0,0,0,Chi,204,17,5.00,DST,92,1.0,0,Detroit LionsDetroit,296,0,14,2016
411,0,0,1,Hou,131,22,5.00,DST,185,2.0,0,Indianapolis ColtsIndianapolis,316,0,14,2016
412,0,0,1,@Car,146,28,4.00,DST,126,2.0,0,San Diego ChargersSan Diego,272,0,14,2016
413,0,1,0,Min,292,25,3.00,DST,85,0.0,0,Jacksonville JaguarsJacksonville,377,0,14,2016
414,0,0,0,Atl,220,42,2.00,DST,66,2.0,0,Los Angeles RamsLos Angeles,286,0,14,2016
415,0,0,0,@GB,237,38,1.00,DST,93,1.0,0,Seattle SeahawksSeattle,330,0,14,2016
416,1,1,3,@NYJ,244,13,26.00,DST,116,3.0,0,Miami DolphinsMiami,360,1,15,2016
417,0,2,1,@Min,248,6,21.00,DST,34,5.0,0,Indianapolis ColtsIndianapolis,282,0,15,2016
418,0,2,1,@Den,251,3,20.00,DST,58,4.0,0,New England PatriotsNew England,309,0,15,2016
419,0,1,3,TB,224,20,16.00,DST,52,4.0,0,Dallas CowboysDallas,276,0,15,2016
420,0,1,1,Det,268,6,15.00,DST,56,1.0,0,New York GiantsNY Giants,324,0,15,2016
421,0,0,0,LA,136,3,14.00,DST,47,4.0,0,Seattle SeahawksSeattle,183,0,15,2016
422,1,1,1,@SD,190,16,13.00,DST,73,3.0,0,Oakland RaidersOakland,263,0,15,2016
423,0,0,0,Cle,162,13,12.00,DST,107,5.0,0,Buffalo BillsBuffalo,269,0,15,2016
424,0,1,0,NO,358,48,11.00,DST,130,3.0,0,Arizona CardinalsArizona,488,1,15,2016
425,0,1,0,SF,165,13,11.00,DST,107,2.0,0,Atlanta FalconsAtlanta,272,0,15,2016
426,0,2,1,@Was,306,15,11.00,DST,29,1.0,0,Carolina PanthersCarolina,335,0,15,2016
427,0,0,2,@Hou,308,21,11.00,DST,79,0.0,0,Jacksonville JaguarsJacksonville,387,1,15,2016
428,0,2,1,Ten,241,19,11.00,DST,148,1.0,0,Kansas City ChiefsKansas City,389,0,15,2016
429,0,1,3,@Chi,354,27,10.00,DST,95,1.0,0,Green Bay PackersGreen Bay,449,0,15,2016
430,0,0,1,Jax,83,20,10.00,DST,67,2.0,1,Houston TexansHouston,150,0,15,2016
431,0,1,1,Oak,200,19,10.00,DST,145,2.0,0,San Diego ChargersSan Diego,345,0,15,2016
432,0,1,1,@Bal,189,27,8.00,DST,151,3.0,0,Philadelphia EaglesPhiladelphia,340,0,15,2016
433,0,0,1,@Cin,146,20,7.00,DST,76,1.0,0,Pittsburgh SteelersPittsburgh,222,0,15,2016
434,0,0,1,@KC,159,17,7.00,DST,157,1.0,0,Tennessee TitansTennessee,316,0,15,2016
435,0,0,0,NE,177,16,6.00,DST,136,2.0,0,Denver BroncosDenver,313,0,15,2016
436,0,0,0,@NYG,186,17,6.00,DST,114,2.0,0,Detroit LionsDetroit,300,0,15,2016
437,0,1,0,@Dal,264,26,6.00,DST,185,3.0,0,Tampa Bay BuccaneersTampa Bay,449,0,15,2016
438,0,0,1,@Sea,227,24,5.00,DST,72,2.0,0,Los Angeles RamsLos Angeles,299,0,15,2016
439,0,2,0,@Ari,309,41,5.00,DST,116,1.0,0,New Orleans SaintsNew Orleans,425,0,15,2016
440,0,0,1,Phi,159,26,4.00,DST,169,1.0,0,Baltimore RavensBaltimore,328,0,15,2016
441,0,0,0,GB,225,30,4.00,DST,226,4.0,0,Chicago BearsChicago,451,0,15,2016
442,0,0,1,Mia,236,34,3.00,DST,67,1.0,0,New York JetsNY Jets,303,0,15,2016
443,0,1,0,@Atl,302,41,3.00,DST,248,1.0,0,San Francisco 49ersSan Francisco,550,0,15,2016
444,0,0,0,Car,290,26,3.00,DST,148,2.0,0,Washington RedskinsWashington,438,0,15,2016
445,0,0,0,Pit,285,24,2.00,DST,97,1.0,0,Cincinnati BengalsCincinnati,382,0,15,2016
446,0,0,0,@Buf,171,33,1.00,DST,280,1.0,0,Cleveland BrownsCleveland,451,0,15,2016
447,0,0,0,Ind,250,34,0.00,DST,161,0.0,0,Minnesota VikingsMinnesota,411,0,15,2016
448,0,1,3,NYJ,128,3,20.00,DST,111,2.0,0,New England PatriotsNew England,239,0,16,2016
449,0,0,3,NYG,356,19,16.00,DST,114,0.0,0,Philadelphia EaglesPhiladelphia,470,1,16,2016
450,0,0,1,Ten,205,17,15.00,DST,58,3.0,0,Jacksonville JaguarsJacksonville,263,1,16,2016
451,1,0,5,@Chi,318,21,14.00,DST,140,1.0,0,Washington RedskinsWashington,458,0,16,2016
452,1,0,0,@Hou,155,12,13.00,DST,95,4.0,0,Cincinnati BengalsCincinnati,250,0,16,2016
453,0,2,1,Den,183,10,13.00,DST,63,0.0,0,Kansas City ChiefsKansas City,246,0,16,2016
454,0,0,0,@Cle,127,20,13.00,DST,124,9.0,0,San Diego ChargersSan Diego,251,0,16,2016
455,0,0,1,Cin,244,10,12.00,DST,50,3.0,0,Houston TexansHouston,294,0,16,2016
456,1,1,0,@Sea,313,31,10.00,DST,78,6.0,0,Arizona CardinalsArizona,391,0,16,2016
457,0,0,2,@Car,183,16,10.00,DST,119,2.0,0,Atlanta FalconsAtlanta,302,0,16,2016
458,0,1,1,Det,229,21,9.00,DST,90,4.0,0,Dallas CowboysDallas,319,0,16,2016
459,0,2,0,Min,353,25,9.00,DST,93,4.0,0,Green Bay PackersGreen Bay,446,0,16,2016
460,0,1,1,SF,253,22,9.00,DST,70,4.0,0,Los Angeles RamsLos Angeles,323,0,16,2016
461,0,0,2,@LA,78,21,9.00,DST,99,4.0,0,San Francisco 49ersSan Francisco,177,0,16,2016
462,1,0,1,SD,322,17,8.00,DST,34,0.0,0,Cleveland BrownsCleveland,356,0,16,2016
463,0,0,2,TB,260,24,7.00,DST,89,2.0,0,New Orleans SaintsNew Orleans,349,0,16,2016
464,0,1,2,Ind,288,25,7.00,DST,102,0.0,0,Oakland RaidersOakland,390,0,16,2016
465,1,0,0,Atl,256,33,6.00,DST,152,4.0,0,Carolina PanthersCarolina,408,0,16,2016
466,0,0,1,Bal,246,27,5.00,DST,122,2.0,0,Pittsburgh SteelersPittsburgh,368,0,16,2016
467,0,0,2,@Pit,279,31,4.00,DST,127,0.0,0,Baltimore RavensBaltimore,406,0,16,2016
468,0,0,0,@GB,308,38,4.00,DST,40,4.0,0,Minnesota VikingsMinnesota,348,0,16,2016
469,0,1,0,@Jax,331,38,4.00,DST,84,2.0,0,Tennessee TitansTennessee,415,0,16,2016
470,1,0,0,@Oak,253,33,3.00,DST,210,1.0,0,Indianapolis ColtsIndianapolis,463,0,16,2016
471,0,0,1,@Phi,168,24,3.00,DST,118,0.0,0,New York GiantsNY Giants,286,0,16,2016
472,0,1,0,Ari,276,34,3.00,DST,94,1.0,0,Seattle SeahawksSeattle,370,0,16,2016
473,0,0,1,Mia,233,34,2.00,DST,261,0.0,0,Buffalo BillsBuffalo,494,0,16,2016
474,0,0,1,@KC,246,33,2.00,DST,238,0.0,0,Denver BroncosDenver,484,0,16,2016
475,0,0,0,@Buf,317,31,2.00,DST,272,2.0,0,Miami DolphinsMiami,589,0,16,2016
476,0,0,0,@NO,294,31,2.00,DST,123,2.0,0,Tampa Bay BuccaneersTampa Bay,417,0,16,2016
477,0,0,0,@Dal,211,42,1.00,DST,164,1.0,0,Detroit LionsDetroit,375,0,16,2016
478,0,0,0,@NE,211,41,1.00,DST,114,1.0,0,New York JetsNY Jets,325,0,16,2016
479,0,0,0,Was,270,41,0.00,DST,208,0.0,0,Chicago BearsChicago,478,0,16,2016
480,0,1,2,@LA,71,6,29.00,DST,52,7.0,0,Arizona CardinalsArizona,123,1,17,2016
481,0,3,2,Chi,140,10,25.00,DST,183,2.0,0,Minnesota VikingsMinnesota,323,1,17,2016
482,0,1,2,@Was,246,10,23.00,DST,38,4.0,0,New York GiantsNY Giants,284,1,17,2016
483,0,2,1,Buf,162,10,22.00,DST,68,3.0,0,New York JetsNY Jets,230,1,17,2016
484,0,0,3,Car,207,16,19.00,DST,128,3.0,0,Tampa Bay BuccaneersTampa Bay,335,1,17,2016
485,0,2,1,Oak,164,6,18.00,DST,57,2.0,0,Denver BroncosDenver,221,0,17,2016
486,1,0,2,Dal,126,13,16.00,DST,69,3.0,0,Philadelphia EaglesPhiladelphia,195,0,17,2016
487,0,1,0,Hou,243,17,16.00,DST,46,4.0,0,Tennessee TitansTennessee,289,1,17,2016
488,0,0,2,Bal,263,10,14.00,DST,72,3.0,0,Cincinnati BengalsCincinnati,335,0,17,2016
489,1,1,1,@TB,188,17,13.00,DST,112,3.0,0,Carolina PanthersCarolina,300,0,17,2016
490,0,3,1,Cle,206,24,13.00,DST,231,4.0,0,Pittsburgh SteelersPittsburgh,437,0,17,2016
491,1,1,1,@Ind,290,24,11.00,DST,94,4.0,0,Jacksonville JaguarsJacksonville,384,0,17,2016
492,0,0,2,@SD,269,27,11.00,DST,129,0.0,0,Kansas City ChiefsKansas City,398,1,17,2016
493,0,2,0,Jax,288,20,10.00,DST,182,2.0,0,Indianapolis ColtsIndianapolis,470,0,17,2016
494,0,2,0,@SF,191,23,10.00,DST,62,5.0,0,Seattle SeahawksSeattle,253,0,17,2016
495,0,0,1,KC,262,37,9.00,DST,103,1.0,0,San Diego ChargersSan Diego,365,1,17,2016
496,0,1,1,@Mia,205,14,8.00,DST,75,0.0,0,New England PatriotsNew England,280,0,17,2016
497,0,0,1,@Pit,243,27,7.00,DST,69,4.0,0,Cleveland BrownsCleveland,312,0,17,2016
498,0,0,1,@Ten,133,24,7.00,DST,103,4.0,0,Houston TexansHouston,236,0,17,2016
499,1,0,2,Ari,260,44,7.00,DST,84,1.0,0,Los Angeles RamsLos Angeles,344,0,17,2016
500,1,0,0,Sea,289,25,7.00,DST,87,2.0,1,San Francisco 49ersSan Francisco,376,0,17,2016
501,0,0,1,@Det,332,24,5.00,DST,76,2.0,0,Green Bay PackersGreen Bay,408,0,17,2016
502,0,0,0,NYG,171,19,5.00,DST,161,1.0,0,Washington RedskinsWashington,332,0,17,2016
503,0,0,1,NO,341,32,4.00,DST,132,2.0,0,Atlanta FalconsAtlanta,473,0,17,2016
504,0,0,0,@Phi,232,27,3.00,DST,114,2.0,0,Dallas CowboysDallas,346,0,17,2016
505,0,0,1,@Den,206,24,3.00,DST,143,0.0,0,Oakland RaidersOakland,349,0,17,2016
506,0,0,0,@Cin,218,27,2.00,DST,153,1.0,0,Baltimore RavensBaltimore,371,0,17,2016
507,0,0,1,@Min,250,38,2.00,DST,124,0.0,0,Chicago BearsChicago,374,0,17,2016
508,0,0,0,@NYJ,202,30,1.00,DST,127,1.0,0,Buffalo BillsBuffalo,329,0,17,2016
509,0,0,0,GB,295,31,1.00,DST,153,1.0,0,Detroit LionsDetroit,448,0,17,2016
510,0,0,0,@Atl,323,38,1.00,DST,142,1.0,0,New Orleans SaintsNew Orleans,465,0,17,2016
