,Name,Total Yards,Receptions,Points_y,Rush Yards Allowed,Points_x,Fumbles Lost,Rush TD,Receiving Yards,Pass TD,Interception,Sack,Rush Attempts,Rush Yards,Pass Interceptions,Pass Completions,Pass Attempts,Touchdowns,Pass Yards,Pass Yards Allowed,Receiving TD
0,Travaris Cadet,367.7500000000001,3.7286585365853657,10.99390243902439,146.50000000000125,3.240329649390244,0.003810975609756073,0.0,26.548780487804876,0.0,1.6768292682926829,2.0060975609756095,3.551829268292683,16.786585365853657,0.0,0.0,0.03708555640243902,0.4187309451219512,0.0,221.25,0.014481707317073184
0,Patrick DiMarco,325.66666666666663,1.1340725806451613,7.53225806451613,151.00000000000006,0.831149193548387,0.0,0.0,7.987903225806452,0.0,0.9959677419354839,1.8578629032258065,0.5342741935483871,-0.533266129032258,0.0,0.0,0.0,-0.033014112903225756,0.0,174.66666666666677,-0.026272681451612906
0,Wendell Smallwood,348.4285714285714,1.441726361204894,10.509394000382926,90.28571428571428,3.564987689178689,-0.04087660220975087,0.1430224823951279,11.169148272274173,0.0,1.196572161106976,2.687671545628403,6.239714104658162,23.996621825723903,0.0,0.0,0.0,0.23512493911297727,0.0,258.1428571428571,0.0
0,Chris Johnson,318.5,1.670248559886488,8.139106579933532,77.00000000000024,3.298740338490033,0.025654058914978295,-0.006469347737184772,10.200737341463343,0.0,0.7663887722116196,2.2379500736832387,11.807382449184935,28.09957324376376,0.0,0.0,0.0,0.07485035459165601,0.0,241.50000000000026,-0.0063980418047830945
0,Mike Davis,343.25,3.032357476961092,10.563190315024281,92.24999999999996,7.0077645924387415,0.0015626018052216084,-0.0011277876360062111,38.74535738006516,0.0,1.2795169339310108,2.6144943375599734,11.018203774815252,40.93086935775507,0.0,0.0,0.0,-0.031571780017402934,0.0,251.00000000000006,0.0
0,Aaron Ripkowski,312.11111111111103,0.6341332156729821,8.846489382134367,93.3333333333339,0.11531874270695575,0.0,0.0004170670624117079,4.131778421526937,0.0,0.9917330531716007,2.920311581890467,0.9389946569724146,1.6687261414513603,0.0,0.0,0.0,0.11097515965167792,0.0,218.77777777777786,-0.0019325686866284997
0,T.J. Yeldon,296.83333333333337,2.8961715428615706,9.517919491543417,112.50000000000048,5.669043050994698,0.1064411819415475,0.18982118536439724,24.57464177753412,0.0,0.8295894579313379,2.308262801963185,7.215839635659572,34.705360732509305,0.0,0.0,0.0,0.2904465363544084,0.0,184.3333333333333,0.028464075422291735
0,Charcandrick West,376.22222222222223,2.218735343489734,8.895706513917656,143.22222222222217,3.2300137163068463,0.0,0.10557050361711584,13.49900790036339,0.0,0.9063267668594235,1.981604617950139,1.440343436552352,4.554989601496974,0.0,0.0,0.0,0.23597642650953254,0.0,233.00000000000006,0.21794249416544398
0,Byron Marshall,302.0,2.0000000000000027,12.333333333333336,98.66666666666659,1.666666666666667,0.0,0.0,11.999999999999998,0.0,1.000000000000002,3.333333333333333,2.9999999999999982,10.666666666666664,0.0,0.0,0.0,0.3333333333333337,0.0,203.33333333333337,0.0
0,Rod Smith,360.2857142857143,1.1428571428571388,8.999999999999996,132.00000000000003,4.000000000000007,0.0,0.285714285714286,6.428571428571416,0.0,0.571428571428573,2.5714285714285694,5.714285714285722,23.14285714285711,0.0,0.0,0.0,0.28571428571428514,0.0,228.28571428571436,0.0
0,Jalston Fowler,348.99999999999994,-1.3322676295501878e-15,6.000000000000001,116.00000000000009,3.0000000000000058,0.0,0.49999999999999967,0.0,0.0,0.500000000000004,0.9999999999999996,0.9999999999999991,1.9999999999999911,0.0,0.0,0.0,5.273559366969494e-16,0.0,233.00000000000003,1.4432899320127035e-15
0,Kyle Juszczyk,344.22222222222223,2.2064195082229117,8.457595096222708,108.6666666666667,1.8310423082333127,0.24087585774304404,0.00043206115997368455,14.076574771920397,0.0,0.8885361600374176,1.707032533209311,0.6229928650414018,2.4520616356160017,0.0,0.0,0.0,0.1849956170521171,0.0,235.5555555555555,0.08415291979347392
0,James Develin,465.00000000000006,1.4104166666666664,2.533333333333333,119.33333333333327,0.7112062597716446,0.0,-0.008723572439040442,11.731270929097446,0.0,0.3374999999999999,1.645833333333333,-0.033333333333333326,-0.01448519620426758,0.0,0.0,0.0,0.0,0.0,345.6666666666665,0.0
0,Tommy Bohanon,287.8333333333333,0.9334737395826302,7.005321432213573,136.6666666666668,1.3758857892260492,0.0,0.0,6.867504068987268,0.0,0.9693156566518006,1.616116816912783,0.26241993251418905,0.9374860050193323,0.0,0.0,0.0,0.33649148786295624,0.0,151.16666666666674,0.15977795325981148
0,Giovani Bernard,270.6153846153846,2.1767324684779643,9.147612457517386,94.38461538461537,3.526910737787843,0.008912979144683225,0.02868552803929804,19.412689632407965,0.0,0.6218076056563073,2.5836056188491234,5.265589567090965,17.199347635661596,0.0,0.0,0.0,0.1885170186742775,0.0,176.23076923076928,0.17578961295199036
0,Danny Woodhead,290.5,2.8213707411090505,11.14136801799851,89.7500000000007,2.515913927307413,0.05219858489217816,-0.006212909392219829,23.516365725997563,0.0,0.9951019490236974,2.4237285422170345,3.5877503649389197,8.753260252024443,0.0,0.0,0.0,0.2704529912162807,0.0,200.74999999999994,0.003713885609698986
0,Michael Burton,357.00000000000006,0.5000000000000018,12.000000000000085,147.49999999999997,-3.4638958368304884e-14,0.0,0.0,4.000000000000024,0.0,1.9984014443252818e-14,3.0000000000000018,0.49999999999999645,3.499999999999986,0.0,0.0,0.0,1.000000000000008,0.0,209.5,-5.10702591327572e-15
0,Jordan Howard,311.3333333333333,1.1625927952876383,13.7510135118819,104.4166666666667,9.838882533457504,0.0962097880544629,0.41834859827208803,7.847260309921841,0.0,0.8955884700912708,2.592107214482105,17.148656823562682,73.75658814436348,0.0,0.0,0.0,0.5171072819821978,0.0,206.91666666666669,-0.004178759625830107
0,Akeem Hunt,393.79999999999995,0.381547834234369,5.581162096180457,127.60000000000016,0.10486263492324877,0.0,0.0,8.235592054671425,0.0,0.82012552661224,1.5510843316224143,1.4596643880393652,3.0505650038471206,0.0,0.0,0.0,0.004035818420740744,0.0,266.20000000000005,0.0
0,Chris Ivory,298.84615384615375,1.4411361691068734,8.900565516027825,137.76923076923157,4.111836174156789,0.0440445539958475,0.10927124430347913,15.133991648651559,0.0,0.8817115413738559,2.1808892702388842,7.832392108690703,27.872646160699247,0.0,0.0,0.0,0.10580651130406271,0.0,161.0769230769231,0.10340308759618991
0,Robert Turbin,311.99999999999994,1.0782756569872358,13.692436175033153,85.71428571428581,2.758589431363066,0.007030964592690175,0.2521248543088301,6.31528562491285,0.0,1.07183209688541,2.929348474530503,3.103899991801887,7.758746286220653,0.0,0.0,0.0,0.5007399749021447,0.0,226.28571428571425,-0.025273608138216816
0,Zach Line,379.33333333333337,0.024704534316744686,9.67141573436986,180.3333333333333,0.031802957930355855,0.0,-0.005180457065564692,-0.34672410689124344,0.0,0.14738510774212377,1.9563098447152938,1.6601892001600462,4.220069860833595,0.0,0.0,0.0,0.24003944493146448,0.0,198.9999999999999,-0.004055414104741865
0,DeMarco Murray,310.3846153846153,2.8720110790983875,9.762656453599408,83.76923076923079,8.108324796659025,0.09869160187327419,0.36514015059547306,20.287502575397824,5.3771215244837354e-17,1.1087236900248643,2.373490362843646,12.977428551273526,39.58087175068235,0.0,3.56327213995738e-17,0.013581719510925419,0.2289631669117046,5.375641171517357e-16,226.61538461538458,0.06039665717887657
0,Dwayne Washington,357.4,0.38337380615522143,9.707639004699349,104.60000000000005,0.7899039980491649,0.0,0.002088501875324389,2.9333541484163135,0.0,1.0098760725874962,2.0410466604732527,4.024508963692774,8.922658004879338,0.0,0.0,0.0,0.3549790475691348,0.0,252.8,0.0
0,Matt Forte,313.66666666666674,3.35175662871137,8.559086903914801,96.0,7.700942088490818,0.005956095334766598,0.19646073386044346,27.531201371273365,0.0,0.870837843000335,2.935427454419207,11.92600903023652,34.86210991075046,0.0,0.0,0.011627209474723843,0.09336664794761873,0.0,217.66666666666663,0.08414070889473395
0,Ameer Abdullah,357.72727272727263,1.7419697460883645,11.406443966449995,96.90909090909108,7.108291968483986,0.09633637956232055,0.26787467925604325,12.231675736907963,0.0,0.8974281142539184,2.575568392087939,11.85514713874448,46.290372209611874,0.0,0.0,0.0,0.4603825516257829,0.0,260.81818181818187,0.08596210278353072
0,LeSean McCoy,329.75,3.530769656424625,11.084697755909305,114.0833333333334,11.232165032203325,0.10997253328727691,0.3373383490610006,25.838571392451243,0.0,1.1044757763401676,2.6478029513517702,16.78327110125257,71.15293597451523,0.0,0.0,0.0,0.22671229417476557,0.0,215.6666666666667,0.08787501275792584
0,LeGarrette Blount,335.15384615384613,0.3940220281131279,9.624747486682766,93.3076923076923,6.4571540724904555,0.07839847492818797,0.15705937111286253,2.040696644527354,0.0,0.803461425980079,2.253976522254785,11.97780083821048,54.44251655262014,0.0,0.0,0.0,0.21447678000314485,0.0,241.8461538461538,0.06767561346458018
0,Devontae Booker,270.33333333333326,2.3530993534067255,14.550968955438544,84.44444444444441,4.045963717255704,0.06337103911503739,0.12193283781881292,23.086315724428353,0.0,0.9964503928795206,3.3342951029548034,5.558187999226635,19.43951925439506,0.0,0.0,0.0,0.24728835061104082,0.0,185.8888888888889,0.011402694488419064
0,Lance Dunbar,282.99999999999994,0.7288015210678922,12.619573217174054,88.99999999999993,2.4493705260574465,-0.09211249985133713,0.0824834319199225,5.832954506716462,0.0,2.1785044588070654,4.346270055546053,3.8108474244727835,35.727122579384925,0.0,0.0,0.0,0.4844340297119931,0.0,193.99999999999997,0.0
0,Derek Watt,350.33333333333337,0.33333333333333215,13.333333333333327,123.66666666666652,0.6666666666666656,0.0,0.0,4.000000000000021,0.0,1.9999999999999964,1.0000000000000018,0.9999999999999993,5.666666666666657,0.0,0.0,0.0,0.6666666666666652,0.0,226.66666666666669,0.0
0,Branden Oliver,339.80000000000007,1.0271322902511413,7.1906851844261785,146.99999999999994,1.091947381067985,0.0,0.012432663988388742,4.474863473774382,0.0,0.31386342130047806,2.0894456441190328,4.490718980323146,12.913074956819507,0.0,0.0,0.0,0.02138207400295633,0.0,192.79999999999993,0.022440823180050966
0,Jonathan Stewart,311.1666666666667,0.5518606340001346,8.597211561849107,101.75000000000007,5.97975527347175,0.12636860920102855,0.26897747794450344,4.685587843243169,0.0,0.47597876939449035,2.016566170862532,13.374016671785814,45.44245687549169,0.0,0.0,0.0,0.0913834060297194,0.0,209.41666666666663,0.09422001149668394
0,Frank Gore,329.6923076923077,1.8247458519963422,12.49324711902685,101.23076923076928,7.402542372881356,0.1414194915254237,0.2055746822033898,15.05084745762712,0.0,1.0067904217840664,2.7690677966101696,15.233050847457626,51.0214499820798,0.0,0.0,0.0,0.37394067796610164,0.0,228.46153846153848,-0.001853813559322029
0,Dion Lewis,407.91666666666663,1.2176299488989741,6.115817472648423,126.9166666666667,6.954860322497854,0.027520392237702473,0.25710185687929443,7.939811256642351,0.0,0.8518267012945442,2.2522682335493958,9.20155242095159,49.38211529041314,0.0,0.0,0.0,0.08039965864697485,0.0,281.00000000000006,0.0864548672190631
0,Jamize Olawale,334.3999999999999,1.0151098672955292,8.735709912347593,74.99999999999996,1.9995929824129668,0.0,0.19958839879492757,6.829112066582681,0.0,0.7851652763836474,1.6403126180878944,1.849071795623566,8.213153542653819,0.0,0.0,0.0,0.12270462799618653,0.0,259.40000000000003,0.0011495542796221246
0,DeAndre Washington,311.6363636363636,2.3843551102860614,9.089085585661783,73.90909090909106,3.8075573681354395,0.11871561598326585,0.18183379688317616,15.746426687240177,0.0,0.7282807829637334,2.0772837613247637,4.708855049606429,12.961357826004374,0.0,0.0,0.0,0.0909090909090906,0.0,237.72727272727258,0.09090909090909072
0,Javorius Allen,297.25,3.1667022038432764,13.300835435493488,109.58333333333363,6.363286254927829,0.01601489946915491,0.15889085553444976,17.327420998991123,0.0,1.365766296229238,2.257402128174343,9.738617343506789,35.20550512458203,0.0,0.0,0.0,0.4779304128854167,0.0,187.66666666666666,0.16057598017104308
0,Josh Ferguson,404.00000000000006,1.5,10.500000000000028,164.5,0.4999999999999998,0.0,0.0,7.999999999999876,0.0,0.9999999999999893,2.500000000000014,0.4999999999999982,2.499999999999993,0.0,0.0,0.0,-4.440892098500626e-16,0.0,239.49999999999994,0.0
0,John Kuhn,344.0,0.20226658794170504,4.373153085157026,60.0000000000001,-0.20318863580887936,-0.03926676379576485,0.03809367678918586,1.4687159764947082,0.0,0.7288978549127331,1.9397511838042285,1.7353120631990282,2.2822592087657254,0.0,0.0,0.0,0.14523606238310915,0.0,283.99999999999994,0.016250514877017314
0,Terron Ward,300.25,0.7386288350932408,11.031607251393636,85.50000000000014,2.964323813793928,0.20576528709587777,0.009651670178904226,4.831263541773163,0.0,1.1042112322452184,3.630554841151762,7.035011479359982,30.377562336765916,0.0,0.0,0.0,0.03399453168162142,0.0,214.74999999999994,0.0
0,C.J. Anderson,276.3333333333333,1.7476826035124309,12.70846723058158,81.24999999999989,7.155647040129922,0.0625139170899609,0.17073477816121208,12.619485280156223,0.0,1.3715471818070266,2.8766456449655147,13.344285268607903,54.12559661377698,0.0,0.0,0.0,0.3035412053578904,0.0,195.08333333333331,0.08909743712579477
0,Carlos Hyde,339.92307692307685,3.977272727272727,7.75,121.38461538461536,9.764204545454547,0.13068181818181818,0.29936079545454547,24.636363636363637,0.0,0.8920454545454546,2.1363636363636362,15.318181818181818,62.09090909090909,0.0,0.0,0.0,0.18181818181818166,0.0,218.5384615384615,0.0034623579545454697
0,Jay Prosch,309.0,0.9999999999998423,18.500000000004718,113.00000000000004,0.5000000000000229,0.0,0.0,9.500000000000448,0.0,1.5000000000000027,3.499999999998316,2.498001805406602e-16,-4.085620730620576e-14,0.0,0.0,0.0,0.9999999999999949,0.0,196.00000000000006,0.0
0,Dan Vitale,258.0,1.0,16.5,106.99999999999993,0.5,0.0,0.0,9.000000000000028,0.0,1.5000000000000004,2.9999999999999933,0.0,0.0,0.0,0.0,0.0,0.4999999999999997,0.0,151.0,0.0
0,Mack Brown,231.50000000000006,0.49999999999999967,11.499999999999998,58.49999999999996,1.5000000000000027,0.0,0.0,5.499999999999998,0.0,1.5,3.5000000000000004,4.0,14.5,0.0,0.0,0.0,0.0,0.0,173.00000000000003,0.0
0,David Johnson,308.0000000000001,4.864224137931035,16.48491379310345,44.99999999999996,7.605603448275861,0.7004310344827587,-0.0740840517241379,61.74568965517241,0.0,2.793036099137931,2.4719827586206895,10.245689655172415,17.801589439655174,0.0,0.0,0.0,0.3947669719827586,0.0,263.0,-0.0730738146551724
0,Fozzy Whittaker,350.75,0.8014371757513883,5.609082810503423,126.50000000000011,2.2819346159843,-0.01898953602552532,0.029021415117499644,10.362199953300554,0.0,0.3375518733020242,1.1787909145556166,1.0523348514971826,4.114386681111874,0.0,0.0,0.0,-0.08737885232924081,0.0,224.25000000000003,0.2772038812968447
0,Andre Williams,393.0,0.21453028628655924,26.576678521503553,173.0,-0.17315648663936117,0.0,0.02646118201006252,0.4191784929297051,0.0,4.131450595127582,0.7249422259653004,0.019382826413288257,4.83331984221768,0.0,0.0,0.0,1.7708794407514674,0.0,219.99999999999994,0.0
0,Eddie Lacy,334.0,0.5181276628783551,11.272840430741415,89.15384615384622,1.631172309459902,0.03593726665243385,0.013011405663827968,4.2846980671823385,0.0,1.0169661887940542,3.1913475125517077,7.575594429544689,18.767492160286906,0.0,0.0,0.0,0.24197430405713227,0.0,244.8461538461538,0.011425892290044593
0,Duke Johnson,322.33333333333337,3.8732703724977493,11.240360235101392,104.91666666666667,7.359900248124972,0.01229765098868156,0.19678423243712123,40.51948975211853,0.0,0.9907543733643,2.882038729157232,5.045701991380749,25.091907139767816,0.0,0.0,-0.02211143486597847,0.11933335566694797,0.0,217.41666666666666,0.19511644579492304
0,Mike Gillislee,427.75000000000006,0.004629671393414192,6.421110028555233,134.625,6.846338179079238,0.11712677892046405,0.5045717372395415,0.6611160672733654,0.0,0.7118854210812475,2.2290674623468485,11.541258473112098,44.620002890256785,0.0,0.0,0.0,0.04750715979054644,0.0,293.12499999999994,0.0036319925860898022
0,Latavius Murray,300.92307692307685,1.124494150307794,9.34298398984747,92.61538461538476,6.519187482262646,0.022995598163493586,0.38832638063904046,4.7870669336621114,0.0,0.649679460777961,1.8761047628627816,11.694997291982588,44.63905851669113,0.0,0.0,0.0,0.06486127251833484,0.0,208.30769230769235,0.0
0,Charles Sims,350.7272727272727,2.559127425725881,11.33648937086517,76.72727272727272,2.3224572448057463,0.09202358093422147,-0.019194252828046154,19.057210480807825,0.0,1.1211697932574218,2.3265287764844347,2.368303125729195,6.414408599403583,0.0,0.0,0.0,0.21511757599529274,0.0,274.0,0.08363575067348497
0,Benny Cunningham,290.1428571428571,2.031014424665173,9.678493425711533,102.85714285714292,2.402415226040547,0.1078335336041667,0.0007899107216977064,17.332311212697125,0.0,0.7370874492210687,2.4067226966786572,1.6906019038208395,4.5060121340471575,0.0,0.0,0.0,0.1556797635487306,0.0,187.28571428571433,0.14009838830126878
0,Adrian Peterson,338.4000000000001,1.3885014740914714,8.478639649033429,89.00000000000003,6.2860643178704585,0.16956496313760583,0.18966177277050522,6.149790414099616,0.0,0.37907858264906047,1.7326044122377948,16.692067755107818,51.96455398156763,0.0,0.0,0.0,-0.015833175506988262,0.0,249.3999999999999,-0.006446835177956481
0,Rob Kelley,339.0,0.375,7.9,113.57142857142931,4.93671875,0.0,0.434375,3.3499999999999996,0.0,0.6343749999999999,2.175,8.775,27.924999999999997,0.0,0.0,0.0,0.26875000000000004,0.0,225.42857142857144,0.009228515624999989
0,Kerwynn Williams,306.72727272727263,0.5865040986038779,9.556786592855095,76.72727272727275,2.0947390912767236,0.0086711682913857,0.09038855648177371,5.009650171886161,0.0,1.2478644587359637,1.9762409673324375,3.849604295065422,15.180905257926153,0.0,0.0,0.0,0.07985970475230772,0.0,230.0,0.0
0,Ezekiel Elliott,332.37499999999994,2.1180909918380166,6.3863862889387555,125.49999999999991,18.19811235432902,0.1787264271182516,0.882274242175584,26.81260913722583,0.0,0.4953658685219159,1.6937911323328896,22.97897434524706,98.47529095231681,0.0,0.0,0.0,0.07284846512001103,0.0,206.875,0.25517478752338485
0,C.J. Prosise,286.0,1.8000000000000136,8.400000000000023,96.80000000000001,2.200000000000011,0.0,4.440892098500626e-16,21.799999999999937,0.0,0.20000000000000395,2.6000000000000005,2.199999999999975,4.600000000000142,0.0,0.0,0.0,0.0,0.0,189.2,0.0
0,Chris Thompson,329.19999999999993,4.1034869267385226,8.805967791935295,106.80000000000061,10.54149863561689,0.13255207070778652,0.1890896171734714,50.37915988139457,0.0,0.6906609828153278,2.17036774411818,5.5164355815530035,29.02420066469946,0.0,0.0,0.0,0.1304178244002836,0.0,222.4000000000001,0.38998694343879986
0,Tyler Ervin,320.99999999999994,2.666666666666666,5.3333333333333215,149.33333333333334,0.6666666666666665,8.881784197001252e-16,0.0,12.666666666666693,0.0,0.6666666666666665,1.6666666666666679,1.3333333333333335,3.9999999999999956,0.0,0.0,0.0,0.0,0.0,171.6666666666667,0.0
0,Malcolm Brown,311.5714285714286,0.6769350314463392,9.839808972366107,123.28571428571402,2.886731673354614,-0.02721015591304865,0.13588777836428778,6.094712705442497,0.0,0.931508156742868,2.1261843445023763,5.25871788183633,18.98322046453697,0.0,0.0,0.0,0.3033799481296475,0.0,188.28571428571394,0.0
