,Unnamed: 0,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
897,897,0,0,Cody Latimer,Eagles,0,0,0,0,0,0,5.0,WR,0,0,51,2,0,0,0,0,9,2017
898,898,0,0,Cooper Kupp,Giants,0,0,0,0,0,0,5.0,WR,0,0,54,3,0,0,0,0,9,2017
899,899,0,0,Taylor Gabriel,Panthers,0,0,0,0,0,0,5.0,WR,0,0,56,3,0,1,0,3,9,2017
900,900,0,0,Josh Doctson,Steelers,0,0,0,0,0,0,5.0,WR,0,0,59,3,0,0,0,0,9,2017
901,901,0,0,Amari Cooper,Dolphins,0,0,0,0,0,0,5.0,WR,0,0,58,4,0,0,0,0,9,2017
902,902,0,0,Randall Cobb,Packers,0,0,0,0,0,0,5.0,WR,0,0,58,5,0,1,0,1,9,2017
903,903,0,0,John Brown,49ers,0,0,0,0,0,0,5.0,WR,0,0,52,1,0,0,0,0,9,2017
904,904,0,0,Davante Adams,Packers,0,0,0,0,0,0,5.0,WR,0,0,53,7,0,0,0,0,9,2017
905,905,0,0,Paul Richardson,Steelers,0,0,0,0,0,0,4.0,WR,0,0,41,3,0,0,0,0,9,2017
906,906,0,0,Brian Quick,Steelers,0,0,0,0,0,0,4.0,WR,0,0,49,3,0,0,0,0,9,2017
907,907,0,0,Michael Crabtree,Dolphins,0,0,0,0,0,0,4.0,WR,0,0,40,3,0,0,0,0,9,2017
908,908,0,0,Keelan Cole,Jaguars,0,0,0,0,0,0,4.0,WR,0,0,47,3,0,0,0,0,9,2017
909,909,0,0,Emmanuel Sanders,Eagles,0,0,0,0,0,0,3.0,WR,0,0,30,1,0,0,0,0,9,2017
910,910,0,0,Curtis Samuel,Panthers,0,0,0,0,0,0,3.0,WR,0,0,23,3,0,1,0,14,9,2017
911,911,0,0,Jordy Nelson,Packers,0,0,0,0,0,0,3.0,WR,0,0,35,4,0,0,0,0,9,2017
912,912,0,1,Jordan Matthews,Jets,0,0,0,0,0,0,3.0,WR,0,0,46,6,0,0,0,0,9,2017
913,913,0,0,Jermaine Kearse,Jets,0,0,0,0,0,0,3.0,WR,0,0,38,2,0,0,0,0,9,2017
914,914,0,0,Allen Hurns,Jaguars,0,0,0,0,0,0,3.0,WR,0,0,31,3,0,0,0,0,9,2017
915,915,0,0,Ryan Grant,Steelers,0,0,0,0,0,0,3.0,WR,0,0,39,3,0,0,0,0,9,2017
916,916,0,0,Will Fuller,Texans,0,0,0,0,0,0,3.0,WR,0,0,32,2,0,0,0,0,9,2017
917,917,0,0,Kendrick Bourne,49ers,0,0,0,0,0,0,3.0,WR,0,0,39,2,0,0,0,0,9,2017
918,918,0,0,Tavon Austin,Giants,0,0,0,0,0,0,3.0,WR,0,0,9,0,0,6,0,34,9,2017
919,919,0,0,Nelson Agholor,Eagles,0,0,0,0,0,0,3.0,WR,0,0,36,2,0,0,0,0,9,2017
920,920,0,0,Trent Taylor,49ers,0,0,0,0,0,0,2.0,WR,0,0,22,2,0,0,0,0,9,2017
921,921,0,0,Kenny Stills,Dolphins,0,0,0,0,0,0,2.0,WR,0,0,28,3,0,0,0,0,9,2017
922,922,0,0,Seth Roberts,Dolphins,0,0,0,0,0,0,2.0,WR,0,0,28,2,0,0,0,0,9,2017
923,923,0,0,Breshad Perriman,Titans,0,0,0,0,0,0,2.0,WR,0,0,28,3,0,0,0,0,9,2017
924,924,0,0,J.D. McKissic,Steelers,0,0,0,0,0,0,2.0,WR,0,0,14,2,0,3,0,12,9,2017
925,925,0,0,Brandon LaFell,Jaguars,0,0,0,0,0,0,2.0,WR,0,0,28,2,0,0,0,0,9,2017
926,926,0,0,TJ Jones,Packers,0,0,0,0,0,0,2.0,WR,0,0,29,2,0,0,0,0,9,2017
927,927,0,0,DeSean Jackson,Saints,0,0,0,0,0,0,2.0,WR,0,0,25,2,0,1,0,8,9,2017
928,928,0,0,Justin Hardy,Panthers,0,0,0,0,0,0,2.0,WR,0,0,26,2,0,0,0,0,9,2017
929,929,0,0,Bruce Ellington,Texans,0,0,0,0,0,0,2.0,WR,0,0,22,3,0,0,0,0,9,2017
930,930,0,0,Corey Davis,Titans,0,0,0,0,0,0,2.0,WR,0,0,28,2,0,0,0,0,9,2017
931,931,0,0,Torrey Smith,Eagles,0,0,0,0,0,0,1.0,WR,0,0,11,1,0,0,0,0,9,2017
932,932,0,0,Russell Shepard,Panthers,0,0,0,0,0,0,1.0,WR,0,0,0,0,0,1,0,11,9,2017
933,933,0,0,Chester Rogers,Texans,0,0,0,0,0,0,1.0,WR,0,0,17,1,0,0,0,0,9,2017
934,934,0,0,Demarcus Robinson,Cowboys,0,0,0,0,0,0,1.0,WR,0,0,18,2,0,0,0,0,9,2017
935,935,0,0,Aldrick Robinson,49ers,0,0,0,0,0,0,1.0,WR,0,0,18,2,0,0,0,0,9,2017
936,936,0,0,Bernard Reedy,Saints,0,0,0,0,0,0,1.0,WR,0,0,15,1,0,0,0,0,9,2017
937,937,0,0,Terrelle Pryor,Steelers,0,0,0,0,0,0,1.0,WR,0,0,17,2,0,0,0,0,9,2017
938,938,0,0,J.J. Nelson,49ers,0,0,0,0,0,0,1.0,WR,0,0,15,1,0,0,0,0,9,2017
939,939,0,0,Chris Moore,Titans,0,0,0,0,0,0,1.0,WR,0,0,16,1,0,0,0,0,9,2017
940,940,0,0,Isaiah McKenzie,Eagles,0,0,0,0,0,0,1.0,WR,0,0,14,1,0,0,0,0,9,2017
941,941,0,0,Tanner McEvoy,Steelers,0,0,0,0,0,0,1.0,WR,0,0,10,1,0,0,0,0,9,2017
942,942,0,0,Josh Malone,Jaguars,0,0,0,0,0,0,1.0,WR,0,0,13,1,0,0,0,0,9,2017
943,943,0,0,Tyler Lockett,Steelers,0,0,0,0,0,0,1.0,WR,0,0,10,2,0,0,0,0,9,2017
944,944,0,0,Adam Humphries,Saints,0,0,0,0,0,0,1.0,WR,0,0,14,2,0,0,0,0,9,2017
945,945,0,0,Andre Holmes,Jets,0,0,0,0,0,0,1.0,WR,0,0,16,1,0,0,0,0,9,2017
946,946,0,0,Mike Evans,Saints,0,0,0,0,0,0,1.0,WR,0,0,13,1,0,0,0,0,9,2017
947,947,0,0,Jehu Chesson,Cowboys,0,0,0,0,0,0,1.0,WR,0,0,10,1,0,0,0,0,9,2017
948,948,0,0,Taywan Taylor,Titans,0,0,0,0,0,0,0.0,WR,0,0,-4,1,0,0,0,0,9,2017
949,949,0,0,Donte Moncrief,Texans,0,0,0,0,0,0,0.0,WR,0,0,7,1,0,0,0,0,9,2017
950,950,0,0,Roger Lewis,Giants,0,0,0,0,0,0,0.0,WR,0,0,4,1,0,0,0,0,9,2017
951,951,0,0,Mack Hollins,Eagles,0,0,0,0,0,0,0.0,WR,0,0,8,1,0,0,0,0,9,2017
952,952,0,0,A.J. Green,Jaguars,0,0,0,0,0,0,0.0,WR,0,0,6,1,0,0,0,0,9,2017
953,953,0,0,Chris Godwin,Saints,0,0,0,0,0,0,0.0,WR,0,0,9,1,0,0,0,0,9,2017
954,954,0,0,Trevor Davis,Packers,0,0,0,0,0,0,0.0,WR,0,0,5,1,0,1,0,9,9,2017
955,955,0,0,Pharoh Cooper,Giants,0,0,0,0,0,0,0.0,WR,0,0,9,1,0,0,0,0,9,2017
956,956,0,0,Brandon Coleman,Saints,0,0,0,0,0,0,0.0,WR,0,0,7,1,0,0,0,0,9,2017
957,957,0,0,Derek Carrier,Giants,0,0,0,0,0,0,0.0,WR,0,0,5,1,0,0,0,0,9,2017
958,958,0,0,Brice Butler,Cowboys,0,0,0,0,0,0,0.0,WR,0,0,6,1,0,0,0,0,9,2017
959,959,0,1,Willie Snead,Saints,0,0,0,0,0,0,-1.0,WR,0,0,0,0,0,0,0,0,9,2017
960,960,0,0,Robert Woods,Rams,0,0,0,0,0,0,29.0,WR,0,2,171,8,0,0,0,0,10,2017
961,961,0,0,Adam Thielen,Redskins,0,0,0,0,0,0,22.0,WR,0,1,166,8,0,0,0,0,10,2017
962,962,0,0,Devin Funchess,Panthers,0,0,0,0,0,0,21.0,WR,0,2,92,5,0,0,0,0,10,2017
963,963,0,0,A.J. Green,Titans,0,0,0,0,0,0,17.0,WR,0,1,115,5,0,0,0,0,10,2017
964,964,0,0,Chester Rogers,Colts,0,0,0,0,0,0,16.0,WR,0,1,104,6,0,1,0,3,10,2017
965,965,0,0,Golden Tate,Lions,0,0,0,0,0,0,15.0,WR,0,1,97,6,0,0,0,0,10,2017
966,966,0,0,JuJu Smith-Schuster,Colts,0,0,0,0,0,0,15.0,WR,0,1,97,5,0,0,0,0,10,2017
967,967,0,0,Brandon LaFell,Titans,0,0,0,0,0,0,15.0,WR,0,1,95,6,0,0,0,0,10,2017
968,968,0,0,Marquise Goodwin,49ers,0,0,0,0,0,0,15.0,WR,0,1,83,1,0,1,0,18,10,2017
969,969,0,0,Davante Adams,Bears,0,0,0,0,0,0,15.0,WR,0,1,90,5,0,0,0,0,10,2017
970,970,0,0,Sterling Shepard,49ers,0,0,0,0,0,0,14.0,WR,0,0,142,11,0,0,0,0,10,2017
971,971,0,0,Robby Anderson,Buccaneers,0,0,0,0,0,0,14.0,WR,0,1,85,4,0,0,0,0,10,2017
972,972,0,0,Emmanuel Sanders,Broncos,0,0,0,0,0,0,13.0,WR,0,0,137,6,0,0,0,0,10,2017
973,973,0,0,Marqise Lee,Jaguars,0,0,0,0,0,0,13.0,WR,1,1,55,6,0,0,0,0,10,2017
974,974,0,0,Stefon Diggs,Redskins,0,0,0,0,0,0,13.0,WR,0,1,78,4,0,0,0,0,10,2017
975,975,0,0,Donte Moncrief,Colts,0,0,0,0,0,0,12.0,WR,0,1,60,1,0,0,0,0,10,2017
976,976,0,0,Michael Thomas,Bills,0,0,0,0,0,0,11.0,WR,0,0,117,9,0,0,0,0,10,2017
977,977,0,0,DeAndre Hopkins,Rams,0,0,0,0,0,0,11.0,WR,0,0,111,7,0,0,0,0,10,2017
978,978,0,0,Maurice Harris,Redskins,0,0,0,0,0,0,11.0,WR,0,1,50,2,0,0,0,0,10,2017
979,979,0,0,Larry Fitzgerald,Cardinals,0,0,0,0,0,0,11.0,WR,0,0,113,10,0,0,0,0,10,2017
980,980,0,0,Josh Bellamy,Bears,0,0,0,0,0,0,11.0,WR,0,1,57,2,0,0,0,0,10,2017
981,981,0,0,Sammy Watkins,Rams,0,0,0,0,0,0,10.0,WR,0,1,41,2,0,0,0,0,10,2017
982,982,0,0,Demaryius Thomas,Broncos,0,0,0,0,0,0,10.0,WR,0,1,44,5,0,0,0,0,10,2017
983,983,0,0,Jarvis Landry,Panthers,0,0,0,0,0,0,10.0,WR,0,1,42,5,0,0,0,0,10,2017
984,984,0,0,Bruce Ellington,Rams,0,0,0,0,0,0,10.0,WR,0,1,41,4,0,0,0,0,10,2017
985,985,0,0,Roger Lewis,49ers,0,0,0,0,0,0,9.0,WR,0,1,33,3,0,0,0,0,10,2017
986,986,0,0,Kenny Britt,Lions,0,0,0,0,0,0,9.0,WR,0,1,38,2,0,0,0,0,10,2017
987,987,0,0,Doug Baldwin,Cardinals,0,0,0,0,0,0,9.0,WR,0,0,95,5,0,0,0,0,10,2017
988,988,0,0,DeSean Jackson,Buccaneers,0,0,0,0,0,0,8.0,WR,0,0,82,6,0,0,0,0,10,2017
989,989,0,0,Dontrelle Inman,Bears,0,0,0,0,0,0,8.0,WR,0,0,88,6,0,0,0,0,10,2017
990,990,0,0,Allen Hurns,Jaguars,0,0,0,0,0,0,7.0,WR,0,0,70,7,0,0,0,0,10,2017
991,991,0,0,Jamison Crowder,Redskins,0,0,0,0,0,0,7.0,WR,0,0,76,4,0,1,0,5,10,2017
992,992,0,0,Brandin Cooks,Broncos,0,0,0,0,0,0,7.0,WR,0,0,74,6,0,0,0,0,10,2017
993,993,0,0,Jarius Wright,Redskins,0,0,0,0,0,0,6.0,WR,0,1,7,1,0,0,0,0,10,2017
994,994,0,0,Kenny Stills,Panthers,0,0,0,0,0,0,6.0,WR,0,0,67,5,0,0,0,0,10,2017
995,995,0,0,DeVante Parker,Panthers,0,0,0,0,0,0,6.0,WR,0,0,66,6,0,0,0,0,10,2017
996,996,0,0,Justin Hardy,Falcons,0,0,0,0,0,0,6.0,WR,0,1,7,2,0,0,0,0,10,2017
997,997,0,0,Kenny Golladay,Lions,0,0,0,0,0,0,6.0,WR,0,0,64,2,0,0,0,0,10,2017
998,998,0,0,Chris Godwin,Buccaneers,0,0,0,0,0,0,6.0,WR,0,0,68,5,0,0,0,0,10,2017
999,999,0,0,Taylor Gabriel,Falcons,0,0,0,0,0,0,6.0,WR,0,0,58,3,0,1,0,15,10,2017
1000,1000,0,1,Seth Devalve,Lions,0,0,0,0,0,0,6.0,WR,0,0,70,4,0,0,0,0,10,2017
1001,1001,0,0,Keelan Cole,Jaguars,0,0,0,0,0,0,6.0,WR,0,0,61,3,0,0,0,0,10,2017
1002,1002,0,0,Martavis Bryant,Colts,0,0,0,0,0,0,6.0,WR,1,0,42,3,0,1,0,-9,10,2017
1003,1003,0,0,Rishard Matthews,Titans,0,0,0,0,0,0,5.0,WR,0,0,50,5,0,0,0,0,10,2017
1004,1004,0,0,Julio Jones,Falcons,0,0,0,0,0,0,5.0,WR,0,0,57,6,0,0,0,0,10,2017
1005,1005,0,0,Randall Cobb,Bears,0,0,0,0,0,0,5.0,WR,0,0,52,3,0,4,0,8,10,2017
1006,1006,0,0,Kendall Wright,Bears,0,0,0,0,0,0,4.0,WR,0,0,46,5,0,0,0,0,10,2017
1007,1007,0,0,Tyrell Williams,Jaguars,0,0,0,0,0,0,4.0,WR,0,0,49,2,0,0,0,0,10,2017
1008,1008,0,0,Russell Shepard,Panthers,0,0,0,0,0,0,4.0,WR,0,0,40,3,0,0,0,0,10,2017
1009,1009,0,0,Curtis Samuel,Panthers,0,0,0,0,0,0,4.0,WR,0,0,45,5,0,0,0,0,10,2017
1010,1010,0,0,Paul Richardson,Cardinals,0,0,0,0,0,0,4.0,WR,0,0,43,1,0,0,0,0,10,2017
1011,1011,0,0,Louis Murphy,49ers,0,0,0,0,0,0,4.0,WR,0,0,48,2,0,0,0,0,10,2017
1012,1012,0,0,J.D. McKissic,Cardinals,0,0,0,0,0,0,4.0,WR,0,0,20,4,0,5,0,26,10,2017
1013,1013,0,0,Cooper Kupp,Rams,0,0,0,0,0,0,4.0,WR,0,0,47,6,0,0,0,0,10,2017
1014,1014,0,0,Antonio Brown,Colts,0,0,0,0,0,0,4.0,WR,0,0,47,3,0,0,0,0,10,2017
1015,1015,0,0,Kendrick Bourne,49ers,0,0,0,0,0,0,4.0,WR,0,0,42,3,0,0,0,0,10,2017
1016,1016,0,0,Kelvin Benjamin,Bills,0,0,0,0,0,0,4.0,WR,0,0,42,3,0,0,0,0,10,2017
1017,1017,0,0,Keenan Allen,Jaguars,0,0,0,0,0,0,4.0,WR,0,0,48,4,0,1,0,6,10,2017
1018,1018,0,0,Taywan Taylor,Titans,0,0,0,0,0,0,3.0,WR,0,0,34,2,0,1,0,4,10,2017
1019,1019,0,0,Tavarres King,49ers,0,0,0,0,0,0,3.0,WR,0,0,22,2,0,1,0,11,10,2017
1020,1020,0,0,Jermaine Kearse,Buccaneers,0,0,0,0,0,0,3.0,WR,0,0,35,4,0,0,0,0,10,2017
1021,1021,0,0,Rashard Higgins,Lions,0,0,0,0,0,0,3.0,WR,0,0,34,4,0,0,0,0,10,2017
1022,1022,0,0,Chad Hansen,Buccaneers,0,0,0,0,0,0,3.0,WR,0,0,33,3,0,0,0,0,10,2017
1023,1023,0,0,Josh Doctson,Redskins,0,0,0,0,0,0,3.0,WR,0,0,30,4,0,0,0,0,10,2017
1024,1024,0,1,Corey Davis,Titans,0,0,0,0,0,0,3.0,WR,0,0,48,4,0,0,0,0,10,2017
1025,1025,0,0,Brandon Coleman,Bills,0,0,0,0,0,0,3.0,WR,0,0,30,1,0,0,0,0,10,2017
1026,1026,0,0,Sammie Coates,Lions,0,0,0,0,0,0,3.0,WR,0,0,38,2,0,0,0,0,10,2017
1027,1027,0,0,Brice Butler,Falcons,0,0,0,0,0,0,3.0,WR,0,0,30,1,0,0,0,0,10,2017
1028,1028,0,0,Dez Bryant,Falcons,0,0,0,0,0,0,3.0,WR,0,0,39,4,0,0,0,0,10,2017
1029,1029,0,0,Danny Amendola,Broncos,0,0,0,0,0,0,3.0,WR,0,0,36,4,0,0,0,0,10,2017
1030,1030,0,0,Mike Williams,Jaguars,0,0,0,0,0,0,2.0,WR,0,0,24,2,0,0,0,0,10,2017
1031,1031,0,0,Mohamed Sanu,Falcons,0,0,0,0,0,0,2.0,WR,0,0,29,3,0,0,0,0,10,2017
1032,1032,0,0,Jordy Nelson,Bears,0,0,0,0,0,0,2.0,WR,0,0,20,3,0,0,0,0,10,2017
1033,1033,0,0,Cody Latimer,Broncos,0,0,0,0,0,0,2.0,WR,0,0,28,3,0,0,0,0,10,2017
1034,1034,0,0,Marvin Jones,Lions,0,0,0,0,0,0,2.0,WR,0,0,22,1,0,0,0,0,10,2017
1035,1035,0,0,T.Y. Hilton,Colts,0,0,0,0,0,0,2.0,WR,0,0,23,2,0,0,0,0,10,2017
1036,1036,0,0,Ryan Grant,Redskins,0,0,0,0,0,0,2.0,WR,0,0,25,3,0,0,0,0,10,2017
1037,1037,0,0,John Brown,Cardinals,0,0,0,0,0,0,2.0,WR,0,0,27,2,0,0,0,0,10,2017
1038,1038,0,0,Daniel Brown,Bears,0,0,0,0,0,0,2.0,WR,0,0,23,2,0,0,0,0,10,2017
1039,1039,0,0,Cole Beasley,Falcons,0,0,0,0,0,0,2.0,WR,0,0,23,2,0,0,0,0,10,2017
1040,1040,0,0,Deonte Thompson,Bills,0,0,0,0,0,0,1.0,WR,0,0,10,1,0,1,0,-5,10,2017
1041,1041,0,0,Aldrick Robinson,49ers,0,0,0,0,0,0,1.0,WR,0,0,12,1,0,0,0,0,10,2017
1042,1042,0,0,J.J. Nelson,Cardinals,0,0,0,0,0,0,1.0,WR,0,0,17,1,0,0,0,0,10,2017
1043,1043,0,0,Jaydon Mickens,Jaguars,0,0,0,0,0,0,1.0,WR,0,0,11,1,0,0,0,0,10,2017
1044,1044,0,0,Jordan Matthews,Bills,0,0,0,0,0,0,1.0,WR,0,0,14,1,0,0,0,0,10,2017
1045,1045,0,0,Ricardo Louis,Lions,0,0,0,0,0,0,1.0,WR,0,0,15,2,0,0,0,0,10,2017
1046,1046,0,0,Tyler Lockett,Cardinals,0,0,0,0,0,0,1.0,WR,0,0,16,1,0,0,0,0,10,2017
1047,1047,0,0,Adam Humphries,Buccaneers,0,0,0,0,0,0,1.0,WR,0,0,17,2,0,0,0,0,10,2017
1048,1048,0,0,Will Fuller,Rams,0,0,0,0,0,0,1.0,WR,0,0,15,2,0,0,0,0,10,2017
1049,1049,0,0,Phillip Dorsett,Broncos,0,0,0,0,0,0,1.0,WR,0,0,16,2,0,0,0,0,10,2017
1050,1050,0,0,Eric Decker,Titans,0,0,0,0,0,0,1.0,WR,0,0,19,2,0,0,0,0,10,2017
1051,1051,0,0,Pharoh Cooper,Rams,0,0,0,0,0,0,1.0,WR,0,0,12,2,0,0,0,0,10,2017
1052,1052,0,0,Jaron Brown,Cardinals,0,0,0,0,0,0,1.0,WR,0,0,13,2,0,0,0,0,10,2017
1053,1053,0,0,Brenton Bersin,Panthers,0,0,0,0,0,0,1.0,WR,0,0,12,1,0,0,0,0,10,2017
1054,1054,0,0,Travis Benjamin,Jaguars,0,0,0,0,0,0,1.0,WR,0,0,0,0,0,1,0,13,10,2017
1055,1055,0,0,Terrance Williams,Falcons,0,0,0,0,0,0,0.0,WR,0,0,9,1,0,0,0,0,10,2017
1056,1056,0,0,ArDarius Stewart,Buccaneers,0,0,0,0,0,0,0.0,WR,0,0,0,1,0,1,0,4,10,2017
1057,1057,0,0,Eli Rogers,Colts,0,0,0,0,0,0,0.0,WR,0,0,2,1,0,0,0,0,10,2017
1058,1058,0,0,Braxton Miller,Rams,0,0,0,0,0,0,0.0,WR,0,0,0,0,0,1,0,1,10,2017
1059,1059,0,0,Josh Malone,Titans,0,0,0,0,0,0,0.0,WR,0,0,6,1,0,0,0,0,10,2017
1060,1060,0,0,TJ Jones,Lions,0,0,0,0,0,0,0.0,WR,0,0,2,1,0,0,0,0,10,2017
1061,1061,0,0,Ted Ginn J,Bills,0,0,0,0,0,0,0.0,WR,0,0,3,1,0,0,0,0,10,2017
1062,1062,0,0,Alex Erickson,Titans,0,0,0,0,0,0,0.0,WR,0,0,4,1,0,2,0,6,10,2017
1063,1063,0,0,Amara Darboh,Cardinals,0,0,0,0,0,0,0.0,WR,0,0,3,1,0,0,0,0,10,2017
1064,1064,0,0,Kaelin Clay,Panthers,0,0,0,0,0,0,0.0,WR,0,0,5,1,0,0,0,0,10,2017
1065,1065,0,0,Tavon Austin,Rams,0,0,0,0,0,0,0.0,WR,0,0,0,0,0,5,0,2,10,2017
1066,1066,0,1,Isaiah McKenzie,Broncos,0,0,0,0,0,0,-1.0,WR,0,0,0,0,0,0,0,0,10,2017
1067,1067,0,0,Antonio Brown,Steelers,0,0,0,0,0,0,32.0,WR,0,3,144,10,0,0,0,0,11,2017
1068,1068,0,0,Keenan Allen,Chargers,0,0,0,0,0,0,27.0,WR,0,2,159,12,0,1,0,3,11,2017
1069,1069,0,0,Kenny Stills,Dolphins,0,0,0,0,0,0,24.0,WR,0,1,180,7,0,0,0,0,11,2017
1070,1070,0,0,Brandin Cooks,Raiders,0,0,0,0,0,0,20.0,WR,0,1,149,6,0,0,0,0,11,2017
1071,1071,0,0,Adam Thielen,Vikings,0,0,0,0,0,0,18.0,WR,0,1,123,6,0,0,0,0,11,2017
1072,1072,0,0,Rishard Matthews,Steelers,0,0,0,0,0,0,17.0,WR,0,1,113,5,0,0,0,0,11,2017
1073,1073,0,0,Larry Fitzgerald,Texans,0,0,0,0,0,0,15.0,WR,0,1,91,9,0,0,0,0,11,2017
1074,1074,0,1,Jarvis Landry,Dolphins,0,0,0,0,0,0,14.0,WR,0,1,95,6,0,0,0,0,11,2017
1075,1075,0,0,Marvin Jones,Bears,0,0,0,0,0,0,14.0,WR,0,1,85,4,0,0,0,0,11,2017
1076,1076,0,0,Alshon Jeffery,Cowboys,0,0,0,0,0,0,14.0,WR,1,1,67,4,0,0,0,0,11,2017
1077,1077,0,0,DeAndre Hopkins,Texans,0,0,0,0,0,0,13.0,WR,0,1,76,4,0,0,0,0,11,2017
1078,1078,0,0,Demaryius Thomas,Broncos,0,0,0,0,0,0,12.0,WR,0,1,64,5,0,0,0,0,11,2017
1079,1079,0,0,Danny Amendola,Raiders,0,0,0,0,0,0,12.0,WR,0,1,66,8,0,0,0,0,11,2017
1080,1080,0,0,Davante Adams,Packers,0,0,0,0,0,0,12.0,WR,0,0,126,8,0,0,0,0,11,2017
1081,1081,0,0,Mike Wallace,Packers,0,0,0,0,0,0,11.0,WR,0,1,56,4,0,0,0,0,11,2017
1082,1082,0,0,A.J. Green,Broncos,0,0,0,0,0,0,11.0,WR,0,1,50,4,0,0,0,0,11,2017
1083,1083,0,0,Ryan Grant,Saints,0,0,0,0,0,0,11.0,WR,0,1,59,3,0,0,0,0,11,2017
1084,1084,0,0,Alex Erickson,Broncos,0,0,0,0,0,0,10.0,WR,0,1,42,2,0,0,0,0,11,2017
1085,1085,0,0,Doug Baldwin,Steelers,0,0,0,0,0,0,10.0,WR,0,1,40,2,0,0,0,0,11,2017
1086,1086,0,0,Michael Thomas,Saints,0,0,0,0,0,0,9.0,WR,0,0,91,6,0,0,0,0,11,2017
1087,1087,0,0,Mohamed Sanu,Steelers,0,0,0,0,0,0,9.0,WR,0,1,34,3,0,1,0,3,11,2017
1088,1088,0,0,Mike Evans,Dolphins,0,0,0,0,0,0,9.0,WR,0,0,92,5,0,0,0,0,11,2017
1089,1089,0,0,Robert Woods,Vikings,0,0,0,0,0,0,8.0,WR,0,0,81,8,0,0,0,0,11,2017
1090,1090,0,0,Torrey Smith,Cowboys,0,0,0,0,0,0,8.0,WR,0,1,28,3,0,0,0,0,11,2017
1091,1091,0,0,DeSean Jackson,Dolphins,0,0,0,0,0,0,8.0,WR,0,1,28,2,0,0,0,0,11,2017
1092,1092,0,0,Ted Ginn J,Saints,0,0,0,0,0,0,8.0,WR,0,0,87,6,0,1,0,-12,11,2017
1093,1093,0,0,Josh Doctson,Saints,0,0,0,0,0,0,8.0,WR,0,0,81,4,0,0,0,0,11,2017
1094,1094,0,0,Amari Cooper,Raiders,0,0,0,0,0,0,8.0,WR,0,1,28,3,0,0,0,0,11,2017
1095,1095,0,0,Corey Coleman,Browns,0,0,0,0,0,0,8.0,WR,0,0,80,6,0,0,0,0,11,2017
1096,1096,0,0,Julio Jones,Steelers,0,0,0,0,0,0,7.0,WR,0,0,71,5,0,0,0,0,11,2017
1097,1097,0,0,Tyreek Hill,Giants,0,0,0,0,0,0,7.0,WR,0,0,68,7,0,1,0,16,11,2017
1098,1098,0,0,Jamison Crowder,Saints,0,0,0,0,0,0,7.0,WR,0,0,72,7,0,1,0,4,11,2017
1099,1099,0,0,Michael Crabtree,Raiders,0,0,0,0,0,0,7.0,WR,1,0,51,6,0,0,0,0,11,2017
1100,1100,0,0,Zay Jones,Chargers,0,0,0,0,0,0,6.0,WR,0,0,68,4,0,0,0,0,11,2017
1101,1101,0,0,Bruce Ellington,Texans,0,0,0,0,0,0,6.0,WR,0,0,63,6,0,1,0,5,11,2017
1102,1102,0,0,Dez Bryant,Cowboys,0,0,0,0,0,0,6.0,WR,0,0,63,8,0,0,0,0,11,2017
1103,1103,0,0,Paul Richardson,Steelers,0,0,0,0,0,0,5.0,WR,0,0,56,5,0,0,0,0,11,2017
1104,1104,0,0,J.D. McKissic,Steelers,0,0,0,0,0,0,5.0,WR,0,0,23,5,0,7,0,30,11,2017
1105,1105,0,0,Roger Lewis,Giants,0,0,0,0,0,0,5.0,WR,0,0,55,3,0,0,0,0,11,2017
1106,1106,0,1,Cooper Kupp,Vikings,0,0,0,0,0,0,5.0,WR,0,0,64,6,0,0,0,0,11,2017
1107,1107,0,0,TJ Jones,Bears,0,0,0,0,0,0,5.0,WR,0,0,55,4,0,0,0,0,11,2017
1108,1108,0,0,Kenny Golladay,Bears,0,0,0,0,0,0,5.0,WR,0,0,52,2,0,0,0,0,11,2017
1109,1109,0,0,JuJu Smith-Schuster,Steelers,0,0,0,0,0,0,4.0,WR,0,0,47,4,0,0,0,0,11,2017
1110,1110,0,0,Cordarrelle Patterson,Raiders,0,0,0,0,0,0,4.0,WR,0,0,45,4,0,0,0,0,11,2017
1111,1111,0,0,Marqise Lee,Browns,0,0,0,0,0,0,4.0,WR,0,0,45,5,0,0,0,0,11,2017
1112,1112,0,0,Tavarres King,Giants,0,0,0,0,0,0,4.0,WR,0,0,48,3,0,0,0,0,11,2017
1113,1113,0,0,Dontrelle Inman,Bears,0,0,0,0,0,0,4.0,WR,0,0,43,3,0,0,0,0,11,2017
1114,1114,0,0,Terrance Williams,Cowboys,0,0,0,0,0,0,3.0,WR,0,0,35,4,0,0,0,0,11,2017
1115,1115,0,0,Mike Williams,Chargers,0,0,0,0,0,0,3.0,WR,0,0,38,5,0,0,0,0,11,2017
1116,1116,0,0,Dede Westbrook,Browns,0,0,0,0,0,0,3.0,WR,0,0,35,3,0,0,0,0,11,2017
1117,1117,0,0,Sammy Watkins,Vikings,0,0,0,0,0,0,3.0,WR,0,0,36,3,0,0,0,0,11,2017
1118,1118,0,0,Deonte Thompson,Chargers,0,0,0,0,0,0,3.0,WR,0,0,36,3,0,0,0,0,11,2017
