Year,Week,Name,50+,FGA,FGM,Opponent,Points,Position,XPA,XPM,Away Games
2010,4,Nick Folk,0,2,1,Bills,8.0,K,5,5,1
2010,4,Josh Brown,0,2,2,Seahawks,8.0,K,2,2,0
2010,4,Neil Rackers,0,2,1,Raiders,7.0,K,4,4,1
2010,4,Sebastian Janikowski,0,1,1,Texans,6.0,K,3,3,0
2010,4,Jay Feely,1,1,1,Chargers,6.0,K,1,1,1
2010,4,David Akers,0,2,2,Redskins,6.0,K,0,0,0
2010,4,Lawrence Tynes,0,2,1,Bears,5.0,K,2,2,0
2010,4,Graham Gano,0,1,1,Eagles,5.0,K,2,2,1
2010,4,Billy Cundiff,0,2,1,Steelers,5.0,K,2,2,1
2010,4,Adam Vinatieri,0,0,0,Jaguars,4.0,K,4,4,1
2010,4,Mason Crosby,0,0,0,Lions,4.0,K,4,4,0
2010,4,Olindo Mare,0,1,1,Rams,3.0,K,0,0,1
2010,4,Robbie Gould,0,1,1,Giants,3.0,K,0,0,1
2010,4,Jeff Reed,0,2,0,Ravens,2.0,K,2,2,0
2010,4,Joe Nedney,0,0,0,Falcons,2.0,K,2,2,1
2010,4,Rian Lindell,0,0,0,Jets,2.0,K,2,2,0
2010,4,John Kasay,0,0,0,Saints,2.0,K,2,2,1
2010,4,Dan Carpenter,0,1,0,Patriots,2.0,K,2,2,0
2010,4,Jon Ryan,0,0,0,Rams,0.0,K,0,0,1
2010,5,Nick Folk,1,5,5,Min,19.0,K,2,2,0
2010,5,Josh Scobee,0,5,5,Bills,18.0,K,3,3,1
2010,5,Jason Hanson,0,3,3,Rams,14.0,K,5,5,0
2010,5,Adam Vinatieri,0,4,4,Chiefs,13.0,K,1,1,0
2010,5,Robbie Gould,1,3,3,Panthers,13.0,K,2,2,1
2010,5,Jay Feely,0,3,3,Saints,12.0,K,3,3,0
2010,5,Rob Bironas,1,2,2,Cowboys,12.0,K,4,4,1
2010,5,Sebastian Janikowski,1,2,2,Chargers,11.0,K,3,3,0
2010,5,David Buehler,1,3,2,Titans,11.0,K,3,3,0
2010,5,Lawrence Tynes,0,2,2,Texans,10.0,K,4,4,1
2010,5,Graham Gano,0,4,3,Packers,10.0,K,1,1,0
2010,5,Ryan Succop,0,4,3,Colts,9.0,K,0,0,1
2010,5,Nate Kaeding,0,2,2,Raiders,9.0,K,3,3,1
2010,5,Mason Crosby,1,4,2,Redskins,9.0,K,1,1,1
2010,5,David Akers,0,3,2,49ers,9.0,K,3,3,1
2010,5,Joe Nedney,1,2,1,Eagles,8.0,K,3,3,0
2010,5,Rian Lindell,0,2,2,Jaguars,8.0,K,2,2,0
2010,5,John Kasay,1,3,2,Bears,8.0,K,0,0,0
2010,5,John Carney,0,3,2,Cardinals,8.0,K,2,2,1
2010,5,Matt Bryant,0,3,2,Browns,8.0,K,2,2,1
2010,5,Mike Nugent,0,2,2,Buccaneers,7.0,K,1,1,0
2010,5,Billy Cundiff,0,1,1,Broncos,7.0,K,4,4,0
2010,5,Josh Brown,0,2,2,Lions,6.0,K,0,0,1
2010,5,Connor Barth,0,1,1,Bengals,6.0,K,3,3,1
2010,5,Matt Prater,0,1,1,Ravens,5.0,K,2,2,1
2010,5,Neil Rackers,0,1,1,Giants,4.0,K,1,1,0
2010,5,Phil Dawson,0,1,1,Falcons,4.0,K,1,1,0
2010,5,Ryan Longwell,0,0,0,Jets,2.0,K,2,2,1
2010,5,Brian Moorman,0,0,0,Jaguars,0.0,K,0,0,0
2010,6,Dan Carpenter,1,3,3,Packers,13.0,K,2,2,1
2010,6,Jason Hanson,2,2,2,Giants,12.0,K,2,2,1
2010,6,Rob Bironas,0,3,3,Jaguars,12.0,K,3,3,1
2010,6,Stephen Gostkowski,0,3,3,Ravens,11.0,K,2,2,0
2010,6,Matt Prater,1,3,2,Jets,10.0,K,2,2,0
2010,6,Adam Vinatieri,0,4,2,Redskins,9.0,K,3,3,1
2010,6,Sebastian Janikowski,0,3,3,49ers,9.0,K,0,0,1
2010,6,Robbie Gould,0,3,2,Seahawks,8.0,K,2,2,0
2010,6,Nick Folk,1,1,1,Broncos,8.0,K,3,3,1
2010,6,Billy Cundiff,0,2,2,Patriots,8.0,K,2,2,1
2010,6,Mason Crosby,0,2,2,Dolphins,8.0,K,2,2,0
2010,6,Josh Brown,0,2,2,Chargers,8.0,K,2,2,0
2010,6,Ryan Succop,0,1,1,Texans,7.0,K,4,4,1
2010,6,Garrett Hartley,0,2,1,Buccaneers,7.0,K,4,4,1
2010,6,David Akers,0,4,1,Falcons,7.0,K,4,4,0
2010,6,Ryan Longwell,0,1,1,Cowboys,6.0,K,3,3,0
2010,6,Graham Gano,0,2,1,Colts,6.0,K,3,3,0
2010,6,Neil Rackers,0,0,0,Chiefs,5.0,K,5,5,0
2010,6,Joe Nedney,0,1,1,Raiders,5.0,K,2,2,0
2010,6,Nate Kaeding,0,2,1,Rams,5.0,K,2,2,1
2010,6,Matt Bryant,0,2,1,Eagles,5.0,K,2,2,1
2010,6,Jeff Reed,0,0,0,Browns,4.0,K,4,4,0
2010,6,Shayne Graham,0,0,0,Lions,4.0,K,4,4,0
2010,6,Phil Dawson,0,1,1,Steelers,4.0,K,1,1,1
2010,6,Josh Scobee,0,1,1,Titans,3.0,K,0,0,0
2010,6,Olindo Mare,0,0,0,Bears,3.0,K,3,3,1
2010,6,David Buehler,0,0,0,Min,3.0,K,3,3,1
2010,6,Britton Colquitt,0,0,0,Jets,0.0,K,0,0,0
2010,6,Connor Barth,0,2,0,Saints,0.0,K,0,0,0
2010,6,Matt Dodge,0,0,0,Lions,-1.0,K,0,0,0
2010,7,Olindo Mare,1,5,5,Cardinals,18.0,K,1,1,0
2010,7,Dan Carpenter,0,5,5,Steelers,16.0,K,1,1,0
2010,7,Connor Barth,1,4,4,Rams,14.0,K,0,0,0
2010,7,Lawrence Tynes,1,2,2,Cowboys,13.0,K,5,5,1
2010,7,John Kasay,1,3,3,49ers,13.0,K,2,2,0
2010,7,Billy Cundiff,0,3,3,Bills,13.0,K,4,4,0
2010,7,Rob Bironas,0,3,3,Eagles,13.0,K,4,4,0
2010,7,David Akers,0,4,4,Titans,13.0,K,1,1,1
2010,7,Rian Lindell,1,2,2,Ravens,12.0,K,4,4,1
2010,7,Phil Dawson,0,3,3,Saints,12.0,K,3,3,1
2010,7,Jeff Reed,0,3,3,Dolphins,11.0,K,2,2,1
2010,7,Sebastian Janikowski,0,1,1,Broncos,11.0,K,8,8,1
2010,7,Stephen Gostkowski,0,3,3,Chargers,11.0,K,2,2,1
2010,7,David Buehler,0,2,2,Giants,9.0,K,3,3,0
2010,7,Josh Scobee,0,2,2,Chiefs,8.0,K,2,2,1
2010,7,Mike Nugent,0,3,2,Falcons,8.0,K,2,2,1
2010,7,Joe Nedney,0,2,2,Panthers,8.0,K,2,2,1
2010,7,Kris Brown,0,3,2,Patriots,8.0,K,2,2,0
2010,7,Matt Bryant,0,1,1,Bengals,7.0,K,4,4,0
2010,7,Ryan Succop,0,0,0,Jaguars,6.0,K,6,6,0
2010,7,Ryan Longwell,0,1,1,Packers,6.0,K,3,3,1
2010,7,Reggie Hodges,0,0,0,Saints,6.0,K,0,0,1
2010,7,Garrett Hartley,0,1,1,Browns,5.0,K,2,2,0
2010,7,Graham Gano,0,2,1,Bears,5.0,K,2,2,1
2010,7,Josh Brown,0,1,1,Buccaneers,5.0,K,2,2,1
2010,7,Jay Feely,0,1,1,Seahawks,4.0,K,1,1,1
2010,7,Mason Crosby,0,0,0,Min,4.0,K,4,4,0
2010,7,Matt Prater,0,0,0,Raiders,2.0,K,2,2,0
2010,7,Robbie Gould,0,0,0,Redskins,2.0,K,2,2,0
2010,8,Dan Carpenter,1,5,5,Bengals,18.0,K,1,1,1
2010,8,Sebastian Janikowski,0,5,4,Seahawks,15.0,K,3,3,0
2010,8,Adam Vinatieri,0,3,3,Texans,12.0,K,3,3,0
2010,8,Mason Crosby,0,4,3,Jets,9.0,K,0,0,1
2010,8,Kris Brown,0,2,2,Titans,9.0,K,3,3,0
2010,8,Garrett Hartley,0,2,2,Steelers,8.0,K,2,2,0
2010,8,Josh Brown,0,3,2,Panthers,8.0,K,2,2,0
2010,8,Connor Barth,0,2,1,Cardinals,8.0,K,5,5,1
2010,8,Ryan Succop,0,3,2,Bills,7.0,K,1,1,0
2010,8,Neil Rackers,1,1,1,Colts,7.0,K,2,2,1
2010,8,Graham Gano,0,2,2,Lions,7.0,K,1,1,1
2010,8,Joe Nedney,0,2,1,Broncos,6.0,K,3,3,0
2010,8,Josh Scobee,0,0,0,Cowboys,5.0,K,5,5,1
2010,8,Jason Hanson,0,1,1,Redskins,5.0,K,2,2,0
2010,8,Jay Feely,0,0,0,Buccaneers,5.0,K,5,5,0
2010,8,David Buehler,0,1,1,Jaguars,5.0,K,2,2,0
2010,8,Rob Bironas,0,1,1,Chargers,5.0,K,2,2,1
2010,8,Jeff Reed,0,2,1,Saints,4.0,K,1,1,1
2010,8,Matt Prater,0,1,1,49ers,4.0,K,2,1,1
2010,8,Ryan Longwell,0,1,1,Patriots,4.0,K,1,1,1
2010,8,Rian Lindell,0,2,1,Chiefs,4.0,K,1,1,1
2010,8,John Kasay,0,1,1,Rams,4.0,K,1,1,1
2010,8,Stephen Gostkowski,0,0,0,Min,4.0,K,4,4,0
2010,8,Olindo Mare,0,3,1,Raiders,3.0,K,0,0,1
2010,8,Mike Nugent,0,0,0,Dolphins,2.0,K,2,2,0
2010,8,Steve Weatherford,0,0,0,Packers,1.0,K,0,0,0
2010,8,Nick Folk,0,1,0,Packers,0.0,K,0,0,0
2010,9,Billy Cundiff,0,5,4,Dolphins,14.0,K,2,2,0
2010,9,David Akers,0,4,4,Colts,14.0,K,2,2,0
2010,9,Lawrence Tynes,0,2,2,Seahawks,11.0,K,5,5,1
2010,9,Jeff Reed,1,3,2,Bengals,11.0,K,3,3,1
2010,9,Neil Rackers,0,3,3,Chargers,11.0,K,2,2,0
2010,9,Sebastian Janikowski,0,4,3,Chiefs,11.0,K,2,2,0
2010,9,Nick Folk,0,3,3,Lions,11.0,K,2,2,1
2010,9,Garrett Hartley,0,2,2,Panthers,10.0,K,4,4,1
2010,9,Phil Dawson,0,2,2,Patriots,10.0,K,4,4,0
2010,9,Ryan Longwell,0,2,2,Cardinals,9.0,K,3,3,0
2010,9,Mason Crosby,0,2,1,Cowboys,9.0,K,6,6,0
2010,9,Matt Bryant,0,2,2,Buccaneers,9.0,K,3,3,0
2010,9,Ryan Succop,0,2,2,Raiders,8.0,K,2,2,1
2010,9,Adam Vinatieri,0,1,1,Eagles,6.0,K,3,3,1
2010,9,Jay Feely,0,1,1,Min,6.0,K,3,3,1
2010,9,Dan Carpenter,0,2,1,Ravens,4.0,K,1,1,1
2010,9,Mike Nugent,0,2,0,Steelers,3.0,K,3,3,0
2010,9,John Kasay,0,2,1,Saints,3.0,K,0,0,0
2010,9,Kris Brown,0,0,0,Texans,3.0,K,3,3,1
2010,9,Connor Barth,0,0,0,Falcons,3.0,K,3,3,1
2010,9,Jason Hanson,0,0,0,Jets,2.0,K,2,2,0
2010,9,Robbie Gould,0,1,0,Bills,2.0,K,2,2,1
2010,9,Olindo Mare,0,0,0,Giants,1.0,K,1,1,0
2010,9,Rian Lindell,0,0,0,Bears,1.0,K,2,1,0
2010,9,Stephen Gostkowski,0,0,0,Browns,1.0,K,1,1,1
2010,9,David Buehler,0,0,0,Packers,1.0,K,1,1,1
2010,9,Sam Koch,0,0,0,Dolphins,0.0,K,0,0,0
2010,10,Olindo Mare,0,6,5,Cardinals,18.0,K,3,3,1
2010,10,Adam Vinatieri,0,3,3,Bengals,11.0,K,2,2,0
2010,10,Joe Nedney,0,3,3,Rams,11.0,K,2,2,0
2010,10,Dan Carpenter,0,3,3,Titans,11.0,K,2,2,0
2010,10,David Akers,0,1,1,Redskins,11.0,K,8,8,1
2010,10,John Kasay,0,3,3,Buccaneers,10.0,K,1,1,1
2010,10,Matt Bryant,1,2,2,Ravens,10.0,K,2,2,0
2010,10,Shayne Graham,0,2,2,Steelers,9.0,K,4,3,1
2010,10,Robbie Gould,0,3,2,Min,9.0,K,3,3,0
2010,10,David Buehler,0,3,2,Giants,9.0,K,4,3,1
2010,10,Lawrence Tynes,0,2,2,Cowboys,8.0,K,2,2,0
2010,10,Nick Folk,0,5,2,Browns,8.0,K,2,2,1
2010,10,Phil Dawson,0,2,2,Jets,8.0,K,2,2,0
2010,10,Josh Brown,0,2,2,49ers,8.0,K,2,2,1
2010,10,Josh Scobee,0,3,1,Texans,7.0,K,4,4,0
2010,10,Matt Prater,0,1,0,Chiefs,7.0,K,7,7,0
2010,10,Ryan Longwell,0,3,2,Bears,7.0,K,1,1,1
2010,10,Connor Barth,0,1,1,Panthers,7.0,K,4,4,0
2010,10,Dave Rayner,0,3,2,Bills,6.0,K,0,0,1
2010,10,Neil Rackers,0,1,1,Jaguars,6.0,K,3,3,1
2010,10,Ryan Succop,0,2,1,Broncos,5.0,K,2,2,1
2010,10,Mike Nugent,0,1,1,Colts,5.0,K,2,2,1
2010,10,Rob Bironas,0,1,1,Dolphins,5.0,K,2,2,1
2010,10,Jeff Reed,0,2,1,Patriots,4.0,K,1,1,0
2010,10,Graham Gano,0,0,0,Eagles,4.0,K,4,4,0
2010,10,Jay Feely,0,1,1,Seahawks,4.0,K,1,1,0
2010,10,Billy Cundiff,0,0,0,Falcons,3.0,K,3,3,1
2010,10,Rian Lindell,0,1,0,Lions,2.0,K,2,2,0
2010,11,Matt Bryant,0,4,4,Rams,14.0,K,2,2,1
2010,11,Olindo Mare,0,4,4,Saints,13.0,K,1,1,1
2010,11,Graham Gano,0,6,4,Titans,13.0,K,1,1,1
2010,11,Billy Cundiff,0,3,3,Panthers,13.0,K,4,4,1
2010,11,David Akers,0,5,4,Giants,13.0,K,1,1,0
2010,11,Robbie Gould,1,3,3,Dolphins,12.0,K,1,1,1
2010,11,Nick Folk,0,4,3,Texans,12.0,K,3,3,0
2010,11,Rob Bironas,0,3,3,Redskins,10.0,K,1,1,0
2010,11,Neil Rackers,0,2,2,Jets,9.0,K,3,3,1
2010,11,Phil Dawson,0,4,2,Jaguars,8.0,K,2,2,1
2010,11,Ryan Succop,0,1,1,Cardinals,7.0,K,4,4,0
2010,11,Aaron Pettrey,0,2,1,Bills,7.0,K,4,4,0
2010,11,Rian Lindell,0,1,0,Bengals,7.0,K,7,7,1
2010,11,John Kasay,0,2,2,Ravens,7.0,K,1,1,0
2010,11,Shayne Graham,0,1,1,Colts,7.0,K,4,4,0
2010,11,Jay Feely,0,2,2,Chiefs,7.0,K,1,1,1
2010,11,Mason Crosby,0,1,1,Min,7.0,K,4,4,1
2010,11,Josh Brown,1,1,1,Falcons,7.0,K,2,2,0
2010,11,Josh Scobee,0,1,1,Browns,6.0,K,3,3,0
2010,11,Lawrence Tynes,0,1,1,Eagles,5.0,K,2,2,1
2010,11,Shaun Suisham,0,0,0,Raiders,5.0,K,5,5,0
2010,11,Dave Rayner,0,1,1,Cowboys,5.0,K,2,2,1
2010,11,Nate Kaeding,0,1,0,Broncos,5.0,K,5,5,0
2010,11,David Buehler,0,0,0,Lions,5.0,K,5,5,0
2010,11,Adam Vinatieri,0,0,0,Patriots,4.0,K,4,4,1
2010,11,Garrett Hartley,0,1,0,Seahawks,4.0,K,4,4,0
2010,11,Ryan Longwell,0,1,1,Packers,3.0,K,0,0,0
2010,11,Sebastian Janikowski,0,1,1,Steelers,3.0,K,0,0,1
2010,11,Connor Barth,0,1,0,49ers,3.0,K,3,3,1
2010,11,Matt Prater,0,0,0,Chargers,2.0,K,2,2,1
2010,11,Mike Scifres,0,0,0,Broncos,1.0,K,0,0,0
2010,12,Nate Kaeding,1,5,5,Colts,20.0,K,3,3,1
2010,12,Dan Carpenter,0,6,4,Raiders,15.0,K,3,3,1
2010,12,Garrett Hartley,1,3,3,Cowboys,14.0,K,3,3,1
2010,12,David Akers,0,4,4,Bears,14.0,K,2,2,1
2010,12,Shaun Suisham,0,4,4,Bills,13.0,K,1,1,1
2010,12,Josh Brown,0,4,3,Broncos,12.0,K,4,3,1
2010,12,John Kasay,0,5,3,Browns,11.0,K,2,2,1
2010,12,David Buehler,1,3,2,Saints,11.0,K,3,3,0
2010,12,Lawrence Tynes,0,3,3,Jaguars,10.0,K,1,1,0
2010,12,Rian Lindell,0,3,3,Steelers,10.0,K,1,1,0
2010,12,Matt Prater,0,2,2,Rams,9.0,K,3,3,0
2010,12,Shayne Graham,0,1,1,Lions,9.0,K,6,6,1
2010,12,Shane Andrus,0,4,2,Cardinals,9.0,K,3,3,1
2010,12,Josh Scobee,0,2,2,Giants,8.0,K,2,2,1
2010,12,Neil Rackers,0,2,2,Titans,8.0,K,2,2,0
2010,12,Matt Bryant,0,2,2,Packers,8.0,K,2,2,0
2010,12,Robbie Gould,0,1,1,Eagles,7.0,K,4,4,0
2010,12,Graham Gano,0,2,2,Min,7.0,K,1,1,0
2010,12,Ryan Succop,0,1,0,Seahawks,6.0,K,6,6,1
2010,12,Dave Rayner,0,2,1,Patriots,6.0,K,3,3,0
2010,12,Olindo Mare,0,1,1,Chiefs,6.0,K,3,3,0
2010,12,Nick Folk,0,2,1,Bengals,6.0,K,3,3,0
2010,12,Jay Feely,0,2,2,49ers,6.0,K,0,0,0
2010,12,Phil Dawson,0,1,1,Panthers,6.0,K,3,3,0
2010,12,Ryan Longwell,0,1,1,Redskins,5.0,K,2,2,1
2010,12,Sebastian Janikowski,0,1,1,Dolphins,5.0,K,2,2,0
2010,12,Billy Cundiff,0,1,1,Buccaneers,5.0,K,2,2,0
2010,12,Mason Crosby,0,1,1,Falcons,5.0,K,2,2,1
2010,12,Aaron Pettrey,0,2,1,Jets,4.0,K,1,1,1
2010,12,Connor Barth,0,1,1,Ravens,4.0,K,1,1,1
2010,12,Adam Vinatieri,0,0,0,Chargers,2.0,K,2,2,0
2010,12,Mat McBriar,0,0,0,Saints,-1.0,K,0,0,0
2010,13,Josh Brown,1,4,4,Cardinals,15.0,K,1,1,1
2010,13,David Buehler,0,4,3,Colts,12.0,K,3,3,1
2010,13,Clint Stitser,0,3,3,Saints,10.0,K,2,1,0
2010,13,Jeff Reed,0,3,3,Packers,10.0,K,1,1,1
2010,13,Dave Rayner,1,2,2,Bears,10.0,K,2,2,0
2010,13,Garrett Hartley,0,2,2,Bengals,10.0,K,4,4,1
2010,13,Mason Crosby,0,3,2,49ers,10.0,K,4,4,0
2010,13,David Akers,0,2,2,Texans,10.0,K,4,4,0
2010,13,Shayne Graham,0,1,1,Jets,9.0,K,6,6,0
2010,13,Ryan Longwell,0,1,1,Bills,8.0,K,5,5,0
2010,13,Robbie Gould,1,1,1,Lions,8.0,K,3,3,1
2010,13,Lawrence Tynes,0,1,1,Redskins,7.0,K,4,4,0
2010,13,Shaun Suisham,0,2,2,Ravens,7.0,K,1,1,1
2010,13,Olindo Mare,0,2,1,Panthers,7.0,K,4,4,0
2010,13,Nate Kaeding,0,3,2,Raiders,7.0,K,1,1,0
2010,13,Phil Dawson,0,3,2,Dolphins,7.0,K,1,1,1
2010,13,Neil Rackers,0,1,1,Eagles,6.0,K,3,3,1
2010,13,Matt Prater,0,2,2,Chiefs,6.0,K,0,0,1
2010,13,Jay Feely,0,2,2,Rams,6.0,K,0,0,0
2010,13,Dan Carpenter,1,2,1,Browns,6.0,K,1,1,0
2010,13,Rob Bironas,0,2,2,Jaguars,6.0,K,0,0,0
2010,13,Connor Barth,0,1,1,Falcons,6.0,K,3,3,0
2010,13,Adam Vinatieri,0,0,0,Cowboys,5.0,K,5,5,0
2010,13,Josh Scobee,0,3,1,Titans,5.0,K,2,2,1
2010,13,Ryan Succop,0,1,1,Broncos,4.0,K,1,1,0
2010,13,Sebastian Janikowski,0,0,0,Chargers,4.0,K,4,4,1
2010,13,Billy Cundiff,0,1,1,Steelers,4.0,K,1,1,0
2010,13,Matt Bryant,0,0,0,Buccaneers,4.0,K,4,4,1
2010,13,Nick Folk,0,2,1,Patriots,3.0,K,0,0,1
2010,13,Rian Lindell,0,0,0,Min,2.0,K,2,2,1
2010,13,John Kasay,0,0,0,Seahawks,2.0,K,2,2,1
2010,13,Graham Gano,0,1,0,Giants,1.0,K,1,1,1
2010,14,Jay Feely,1,6,5,Broncos,27.0,K,4,4,0
2010,14,Jeff Reed,0,4,4,Seahawks,16.0,K,4,4,0
2010,14,David Akers,1,3,3,Cowboys,14.0,K,3,3,1
2010,14,Adam Vinatieri,0,3,3,Titans,12.0,K,3,3,1
2010,14,Shayne Graham,0,3,3,Bears,12.0,K,4,3,1
2010,14,Shaun Suisham,0,3,3,Bengals,11.0,K,2,2,0
2010,14,David Buehler,1,2,2,Eagles,11.0,K,3,3,0
2010,14,Connor Barth,0,3,3,Redskins,9.0,K,0,0,1
2010,14,Josh Scobee,0,1,1,Raiders,8.0,K,5,5,0
2010,14,Neil Rackers,0,3,2,Ravens,8.0,K,2,2,0
2010,14,Rian Lindell,0,2,2,Browns,7.0,K,1,1,0
2010,14,Nate Kaeding,0,1,1,Chiefs,7.0,K,4,4,0
2010,14,Sebastian Janikowski,0,1,1,Jaguars,7.0,K,4,4,1
2010,14,Stephen Hauschka,0,3,2,Cardinals,7.0,K,1,1,1
2010,14,Garrett Hartley,0,1,1,Rams,7.0,K,4,4,0
2010,14,Matt Bryant,0,1,1,Panthers,7.0,K,4,4,1
2010,14,Josh Brown,0,3,2,Saints,7.0,K,1,1,1
2010,14,Nick Folk,0,2,2,Dolphins,6.0,K,0,0,0
2010,14,Phil Dawson,0,2,2,Bills,6.0,K,0,0,1
2010,14,John Kasay,0,1,1,Falcons,4.0,K,1,1,0
2010,14,Graham Gano,0,3,1,Buccaneers,4.0,K,1,1,0
2010,14,Billy Cundiff,0,0,0,Texans,4.0,K,4,4,1
2010,14,Dan Carpenter,0,1,1,Jets,4.0,K,1,1,1
2010,14,Rob Bironas,0,0,0,Colts,4.0,K,4,4,0
2010,14,Lawrence Tynes,0,0,0,Min,3.0,K,3,3,1
2010,14,Olindo Mare,0,1,0,49ers,3.0,K,3,3,1
2010,14,Ryan Longwell,0,1,1,Giants,3.0,K,0,0,0
2010,14,Mason Crosby,0,1,1,Lions,3.0,K,0,0,1
2010,14,Clint Stitser,0,0,0,Steelers,1.0,K,1,1,1
2010,14,Dave Rayner,0,1,0,Packers,1.0,K,1,1,0
2010,14,Robbie Gould,0,0,0,Patriots,1.0,K,1,1,0
2010,14,Brett Kern,0,0,0,Colts,0.0,K,0,0,0
2010,15,Robbie Gould,0,4,4,Min,16.0,K,4,4,1
2010,15,David Buehler,0,5,4,Redskins,15.0,K,3,3,0
2010,15,Clint Stitser,0,4,4,Browns,13.0,K,1,1,0
2010,15,John Kasay,0,4,4,Cardinals,13.0,K,1,1,0
2010,15,Sebastian Janikowski,0,3,3,Broncos,13.0,K,4,4,0
2010,15,Billy Cundiff,0,3,3,Saints,12.0,K,3,3,0
2010,15,Ryan Succop,1,2,2,Rams,11.0,K,3,3,1
2010,15,Dave Rayner,0,3,3,Buccaneers,11.0,K,2,2,1
2010,15,Stephen Hauschka,0,3,3,Raiders,11.0,K,2,2,1
2010,15,Adam Vinatieri,0,2,2,Jaguars,10.0,K,4,4,0
2010,15,Nate Kaeding,0,2,2,49ers,10.0,K,4,4,0
2010,15,Matt Bryant,0,2,2,Seahawks,10.0,K,4,4,1
2010,15,Mason Crosby,0,2,2,Patriots,9.0,K,3,3,1
2010,15,Josh Brown,1,2,2,Chiefs,9.0,K,1,1,0
2010,15,Nick Folk,0,2,2,Steelers,8.0,K,2,2,1
2010,15,Connor Barth,0,2,2,Lions,8.0,K,2,2,0
2010,15,David Akers,0,1,1,Giants,8.0,K,5,5,1
2010,15,Lawrence Tynes,0,1,1,Eagles,7.0,K,4,4,0
2010,15,Shayne Graham,0,1,1,Packers,7.0,K,4,4,0
2010,15,Rob Bironas,0,1,1,Texans,7.0,K,4,4,0
2010,15,Josh Scobee,0,1,1,Colts,6.0,K,3,3,1
2010,15,Garrett Hartley,0,1,1,Ravens,6.0,K,3,3,1
2010,15,Jay Feely,0,2,2,Panthers,6.0,K,0,0,1
2010,15,Shaun Suisham,0,1,1,Jets,5.0,K,2,2,0
2010,15,Neil Rackers,0,1,1,Titans,5.0,K,2,2,1
2010,15,Rian Lindell,0,1,1,Dolphins,5.0,K,2,2,1
2010,15,Phil Dawson,0,1,1,Bengals,5.0,K,2,2,1
2010,15,Olindo Mare,0,1,1,Falcons,4.0,K,1,1,0
2010,15,Ryan Longwell,0,0,0,Bears,2.0,K,2,2,0
2010,15,Graham Gano,0,0,0,Cowboys,2.0,K,2,2,1
2010,15,Dan Carpenter,0,4,0,Bills,2.0,K,2,2,0
2010,15,Jeff Reed,0,0,0,Chargers,1.0,K,1,1,1
2010,16,Sebastian Janikowski,2,5,4,Colts,18.0,K,2,2,0
2010,16,Neil Rackers,2,3,3,Broncos,15.0,K,2,2,1
2010,16,Josh Brown,0,3,3,49ers,11.0,K,2,2,0
2010,16,Ryan Succop,0,3,2,Titans,10.0,K,4,4,0
2010,16,Dave Rayner,0,2,2,Dolphins,10.0,K,4,4,1
2010,16,Shayne Graham,0,2,2,Bills,10.0,K,4,4,1
2010,16,Nick Folk,0,2,2,Bears,10.0,K,4,4,1
2010,16,David Buehler,1,2,2,Cardinals,10.0,K,3,2,1
2010,16,Shaun Suisham,0,3,2,Panthers,9.0,K,3,3,0
2010,16,Jay Feely,0,3,2,Cowboys,9.0,K,3,3,0
2010,16,Mason Crosby,0,1,1,Giants,9.0,K,6,6,0
2010,16,Dan Carpenter,0,2,2,Lions,9.0,K,3,3,0
2010,16,Nate Kaeding,0,2,2,Bengals,8.0,K,2,2,1
2010,16,Robbie Gould,0,2,1,Jets,8.0,K,5,5,0
2010,16,Graham Gano,0,2,2,Jaguars,8.0,K,2,2,1
2010,16,Billy Cundiff,0,2,2,Browns,8.0,K,2,2,1
2010,16,Connor Barth,0,2,1,Seahawks,8.0,K,5,5,0
2010,16,Adam Vinatieri,0,1,1,Raiders,7.0,K,4,4,1
2010,16,Garrett Hartley,1,1,1,Falcons,7.0,K,2,2,1
2010,16,Ryan Longwell,0,1,1,Eagles,6.0,K,3,3,1
2010,16,Stephen Hauschka,0,1,1,Texans,6.0,K,3,3,0
2010,16,Lawrence Tynes,0,1,1,Packers,5.0,K,2,2,1
2010,16,Josh Scobee,0,2,1,Redskins,5.0,K,2,2,0
2010,16,Jeff Reed,0,2,1,Rams,5.0,K,2,2,1
2010,16,Clint Stitser,0,0,0,Chargers,4.0,K,5,4,0
2010,16,Phil Dawson,0,1,1,Ravens,4.0,K,1,1,0
2010,16,Rian Lindell,0,1,1,Patriots,3.0,K,0,0,0
2010,16,John Kasay,0,1,1,Steelers,3.0,K,0,0,1
2010,16,Matt Bryant,0,0,0,Saints,2.0,K,2,2,0
2010,16,Rob Bironas,0,0,0,Chiefs,2.0,K,2,2,1
2010,16,David Akers,0,1,0,Min,2.0,K,2,2,0
2010,16,Olindo Mare,0,0,0,Buccaneers,1.0,K,1,1,1
2010,17,Nate Kaeding,0,5,4,Broncos,15.0,K,3,3,1
2010,17,Adam Vinatieri,0,3,3,Titans,11.0,K,2,2,0
2010,17,Shaun Suisham,0,2,2,Browns,11.0,K,5,5,1
2010,17,Connor Barth,0,3,3,Saints,11.0,K,2,2,1
2010,17,Dave Rayner,1,2,2,Min,10.0,K,2,2,0
2010,17,Neil Rackers,0,2,2,Jaguars,10.0,K,4,4,0
2010,17,Olindo Mare,0,3,3,Rams,10.0,K,1,1,0
2010,17,Jeff Reed,0,1,1,Cardinals,8.0,K,5,5,0
2010,17,Shayne Graham,0,1,1,Dolphins,8.0,K,5,5,0
