Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
0,0,Chris Hogan,NYJ,0,0,0,0,0,0,0.0,WR,0,0,5,2,0,0,0,0,12,2014
0,0,Junior Hemingway,@Oak,0,0,0,0,0,0,0.0,WR,0,0,4,1,0,0,0,0,12,2014
0,0,Percy Harvin,@Buf,0,0,0,0,0,0,0.0,WR,0,0,2,1,0,0,0,0,12,2014
0,0,Frankie Hammond,@Oak,0,0,0,0,0,0,0.0,WR,0,0,7,1,0,0,0,0,12,2014
0,0,Jeff Cumberland,@Buf,0,0,0,0,0,0,0.0,WR,0,0,5,1,0,0,0,0,12,2014
0,0,Doug Baldwin,Ari,0,0,0,0,0,0,0.0,WR,0,0,6,2,0,0,0,0,12,2014
0,0,Seyi Ajirotutu,Stl,0,0,0,0,0,0,0.0,WR,0,0,8,1,0,0,0,0,12,2014
0,1,Denarius Moore,KC,0,0,0,0,0,0,-1.0,WR,0,0,0,0,0,0,0,0,12,2014
0,1,Isaiah Burse,Mia,0,0,0,0,0,0,-1.0,WR,0,0,0,0,0,0,0,0,12,2014
0,0,DeAndre Hopkins,Ten,0,0,0,0,0,0,35.0,WR,0,2,238,9,0,0,0,0,13,2014
0,0,Calvin Johnson,Chi,0,0,0,0,0,0,26.0,WR,0,2,146,11,0,0,0,0,13,2014
0,0,Donte Moncrief,Was,0,0,0,0,0,0,25.0,WR,0,2,134,3,0,1,0,6,13,2014
0,0,Julio Jones,Ari,0,0,0,0,0,0,24.0,WR,0,1,189,10,0,0,0,0,13,2014
0,0,Keenan Allen,@Bal,0,0,0,0,0,0,24.0,WR,0,2,121,11,0,0,0,0,13,2014
0,0,Antonio Brown,NO,0,0,0,0,0,0,23.0,WR,1,2,97,8,0,0,0,0,13,2014
0,0,Kenny Stills,@Pit,0,0,0,0,0,0,22.0,WR,0,1,162,5,0,0,0,0,13,2014
0,0,Kendall Wright,@Hou,0,0,0,0,0,0,19.0,WR,0,1,132,7,0,0,0,0,13,2014
0,0,Alshon Jeffery,@Det,0,0,0,0,0,0,19.0,WR,0,2,71,9,0,0,0,0,13,2014
0,0,Torrey Smith,SD,0,0,0,0,0,0,18.0,WR,0,2,65,6,0,0,0,0,13,2014
0,0,Brandon LaFell,@GB,0,0,0,0,0,0,15.0,WR,0,2,38,5,0,0,0,0,13,2014
0,0,DeSean Jackson,@Ind,0,0,0,0,0,0,14.0,WR,0,1,84,5,0,0,0,0,13,2014
0,1,Eddie Royal,@Bal,0,0,0,0,0,0,13.0,WR,0,1,81,9,0,0,0,0,13,2014
0,0,Marqise Lee,NYG,0,0,0,0,0,0,13.0,WR,0,1,75,6,0,0,0,0,13,2014
0,0,Nate Washington,@Hou,0,0,0,0,0,0,12.0,WR,0,1,61,5,0,0,0,0,13,2014
0,0,Demaryius Thomas,@KC,0,0,0,0,0,0,12.0,WR,0,1,63,6,0,0,0,0,13,2014
0,0,T.Y. Hilton,Was,0,0,0,0,0,0,12.0,WR,0,1,62,5,0,0,0,0,13,2014
0,0,Davante Adams,NE,0,0,0,0,0,0,12.0,WR,0,0,121,6,0,0,0,0,13,2014
0,0,Jordy Nelson,NE,0,0,0,0,0,0,11.0,WR,0,1,53,2,0,0,0,0,13,2014
0,0,Jordan Matthews,@Dal,0,0,0,0,0,0,11.0,WR,0,1,51,4,0,0,0,0,13,2014
0,0,A.J. Green,@TB,0,0,0,0,0,0,11.0,WR,0,1,57,4,0,0,0,0,13,2014
0,0,Harry Douglas,Ari,0,0,0,0,0,0,11.0,WR,0,0,116,9,0,0,0,0,13,2014
0,0,Jeremy Maclin,@Dal,0,0,0,0,0,0,10.0,WR,0,0,108,8,0,0,0,0,13,2014
0,1,Andre Johnson,Ten,0,0,0,0,0,0,10.0,WR,0,1,53,7,0,0,0,0,13,2014
0,0,Greg Jennings,Car,0,0,0,0,0,0,10.0,WR,0,1,45,5,0,0,0,0,13,2014
0,0,Stedman Bailey,Oak,0,0,0,0,0,0,10.0,WR,0,0,100,5,0,0,0,0,13,2014
0,0,Philly Brown,@Min,0,0,0,0,0,0,9.0,WR,0,1,34,2,0,1,0,4,13,2014
0,0,Odell Beckham Jr.,@Jax,0,0,0,0,0,0,9.0,WR,0,0,90,7,0,1,0,4,13,2014
0,0,Tavon Austin,Oak,0,0,0,0,0,0,9.0,WR,0,0,11,2,0,2,1,24,13,2014
0,0,Golden Tate,Chi,0,0,0,0,0,0,8.0,WR,0,0,89,8,0,0,0,0,13,2014
0,0,Greg Salas,Mia,0,0,0,0,0,0,8.0,WR,0,0,0,0,0,1,1,20,13,2014
0,0,Malcom Floyd,@Bal,0,0,0,0,0,0,8.0,WR,0,0,85,3,0,0,0,0,13,2014
0,0,Randall Cobb,NE,0,0,0,0,0,0,8.0,WR,0,0,85,7,0,2,0,8,13,2014
0,0,Miles Austin,@Buf,0,0,0,0,0,0,8.0,WR,0,0,86,7,0,0,0,0,13,2014
0,0,Robert Woods,Cle,0,0,0,0,0,0,7.0,WR,0,0,71,4,0,0,0,0,13,2014
0,0,Nick Toon,@Pit,0,0,0,0,0,0,7.0,WR,0,1,17,2,0,0,0,0,13,2014
0,0,Emmanuel Sanders,@KC,0,0,0,0,0,0,7.0,WR,0,0,73,6,0,0,0,0,13,2014
0,0,Josh Gordon,@Buf,0,0,0,0,0,0,7.0,WR,0,0,75,7,0,0,0,0,13,2014
0,0,Marques Colston,@Pit,0,0,0,0,0,0,7.0,WR,0,1,16,3,0,0,0,0,13,2014
0,0,Dez Bryant,Phi,0,0,0,0,0,0,7.0,WR,0,0,73,4,0,0,0,0,13,2014
0,0,Jaron Brown,@Atl,0,0,0,0,0,0,7.0,WR,0,0,75,7,0,0,0,0,13,2014
0,0,Markus Wheaton,NO,0,0,0,0,0,0,6.0,WR,0,0,61,5,0,0,0,0,13,2014
0,0,Mike Wallace,@NYJ,0,0,0,0,0,0,6.0,WR,0,0,69,6,0,0,0,0,13,2014
0,0,Preston Parker,@Jax,0,0,0,0,0,0,6.0,WR,0,1,6,2,0,0,0,0,13,2014
0,0,Jarvis Landry,@NYJ,0,0,0,0,0,0,6.0,WR,0,0,68,8,0,0,0,0,13,2014
0,0,Chris Hogan,Cle,0,0,0,0,0,0,6.0,WR,0,1,8,2,0,0,0,0,13,2014
0,0,Ted Ginn Jr.,@Atl,0,0,0,0,0,0,6.0,WR,0,0,61,4,0,0,0,0,13,2014
0,0,James Wright,@TB,0,0,0,0,0,0,5.0,WR,0,0,59,3,0,1,0,6,13,2014
0,0,Denard Robinson,NYG,0,0,0,0,0,0,5.0,WR,0,0,10,3,0,11,0,44,13,2014
0,0,Rueben Randle,@Jax,0,0,0,0,0,0,5.0,WR,0,0,52,3,0,0,0,0,13,2014
0,0,Kelvin Benjamin,@Min,0,0,0,0,0,0,5.0,WR,0,0,56,5,0,0,0,0,13,2014
0,0,Kamar Aiken,SD,0,0,0,0,0,0,5.0,WR,0,0,51,3,0,0,0,0,13,2014
0,0,Jarius Wright,Car,0,0,0,0,0,0,4.0,WR,0,0,40,2,0,1,0,5,13,2014
0,0,Andre Roberts,@Ind,0,0,0,0,0,0,4.0,WR,0,0,46,2,0,0,0,0,13,2014
0,1,Marcel Reece,@Stl,0,0,0,0,0,0,4.0,WR,0,0,48,6,0,4,0,12,13,2014
0,0,Brandon Marshall,@Det,0,0,0,0,0,0,4.0,WR,0,0,42,6,0,0,0,0,13,2014
0,0,Charles Johnson,Car,0,0,0,0,0,0,4.0,WR,0,0,41,2,0,0,0,0,13,2014
0,0,Allen Hurns,NYG,0,0,0,0,0,0,4.0,WR,0,0,42,4,0,0,0,0,13,2014
0,1,Michael Floyd,@Atl,0,0,0,0,0,0,4.0,WR,0,0,53,5,0,0,0,0,13,2014
0,0,Mike Evans,Cin,0,0,0,0,0,0,4.0,WR,0,0,49,4,0,0,0,0,13,2014
0,0,Julian Edelman,@GB,0,0,0,0,0,0,4.0,WR,0,0,48,7,0,0,0,0,13,2014
0,0,John Brown,@Atl,0,0,0,0,0,0,4.0,WR,0,0,40,2,0,0,0,0,13,2014
0,0,Terrance Williams,Phi,0,0,0,0,0,0,3.0,WR,0,0,38,2,0,0,0,0,13,2014
0,0,Reggie Wayne,Was,0,0,0,0,0,0,3.0,WR,0,0,31,4,0,0,0,0,13,2014
0,0,Cecil Shorts,NYG,0,0,0,0,0,0,3.0,WR,0,0,35,4,0,0,0,0,13,2014
0,0,Jeremy Ross,Chi,0,0,0,0,0,0,3.0,WR,0,0,31,1,0,0,0,0,13,2014
0,0,Santana Moss,@Ind,0,0,0,0,0,0,3.0,WR,0,0,30,3,0,0,0,0,13,2014
0,0,Lance Moore,NO,0,0,0,0,0,0,3.0,WR,1,0,13,2,0,0,0,0,13,2014
0,0,Keshawn Martin,Ten,0,0,0,0,0,0,3.0,WR,0,0,32,1,0,0,0,0,13,2014
0,0,Jeremy Kerley,Mia,0,0,0,0,0,0,3.0,WR,0,0,2,1,0,2,0,38,13,2014
0,0,Jermaine Kearse,@SF,0,0,0,0,0,0,3.0,WR,0,0,34,3,0,0,0,0,13,2014
0,0,James Jones,@Stl,0,0,0,0,0,0,3.0,WR,0,0,33,6,0,0,0,0,13,2014
0,0,Jacoby Jones,SD,0,0,0,0,0,0,3.0,WR,0,0,35,2,0,0,0,0,13,2014
0,0,Derek Hagan,@Hou,0,0,0,0,0,0,3.0,WR,0,0,39,2,0,0,0,0,13,2014
0,0,Riley Cooper,@Dal,0,0,0,0,0,0,3.0,WR,0,0,32,4,0,0,0,0,13,2014
0,1,Cole Beasley,Phi,0,0,0,0,0,0,3.0,WR,0,0,41,4,0,0,0,0,13,2014
0,0,Jason Avant,Den,0,0,0,0,0,0,3.0,WR,0,0,30,2,0,0,0,0,13,2014
0,0,Kenbrell Thompkins,@Stl,0,0,0,0,0,0,2.0,WR,0,0,28,2,0,0,0,0,13,2014
0,0,Mohamed Sanu,@TB,0,1,1,0,0,11,2.0,WR,0,0,19,2,0,1,0,10,13,2014
0,0,Kevin Ogletree,@Jax,0,0,0,0,0,0,2.0,WR,0,0,25,2,0,0,0,0,13,2014
0,0,Stevie Johnson,Sea,0,0,0,0,0,0,2.0,WR,0,0,28,3,0,0,0,0,13,2014
0,0,Vincent Jackson,Cin,0,0,0,0,0,0,2.0,WR,0,0,24,2,0,0,0,0,13,2014
0,0,Andre Holmes,@Stl,0,0,0,0,0,0,2.0,WR,0,0,28,3,0,0,0,0,13,2014
0,0,Andrew Hawkins,@Buf,0,0,0,0,0,0,2.0,WR,0,0,24,2,0,0,0,0,13,2014
0,0,Percy Harvin,Mia,0,0,0,0,0,0,2.0,WR,0,0,6,1,0,6,0,27,13,2014
0,0,Corey Fuller,Chi,0,0,0,0,0,0,2.0,WR,0,0,21,1,0,0,0,0,13,2014
0,0,Jerricho Cotchery,@Min,0,0,0,0,0,0,2.0,WR,0,0,20,2,0,0,0,0,13,2014
0,0,Brice Butler,@Stl,0,0,0,0,0,0,2.0,WR,0,0,27,2,0,0,0,0,13,2014
0,0,Martavis Bryant,NO,0,0,0,0,0,0,2.0,WR,0,0,23,1,0,0,0,0,13,2014
0,0,Marlon Brown,SD,0,0,0,0,0,0,2.0,WR,0,0,25,3,0,0,0,0,13,2014
0,0,Doug Baldwin,@SF,0,0,0,0,0,0,2.0,WR,0,0,28,2,0,0,0,0,13,2014
0,0,Tim Wright,@GB,0,0,0,0,0,0,1.0,WR,0,0,12,1,0,0,0,0,13,2014
0,0,Wes Welker,@KC,0,0,0,0,0,0,1.0,WR,0,0,12,1,0,0,0,0,13,2014
0,0,Sammy Watkins,Cle,0,0,0,0,0,0,1.0,WR,0,0,11,3,0,0,0,0,13,2014
0,0,Justin Hunter,@Hou,0,0,0,0,0,0,1.0,WR,0,0,18,1,0,0,0,0,13,2014
0,0,Brandon Gibson,@NYJ,0,0,0,0,0,0,1.0,WR,0,0,17,2,0,0,0,0,13,2014
0,0,Eric Decker,Mia,0,0,0,0,0,0,1.0,WR,0,0,18,2,0,0,0,0,13,2014
0,0,Michael Crabtree,Sea,0,0,0,0,0,0,1.0,WR,0,0,10,3,0,0,0,0,13,2014
0,0,Vincent Brown,@Stl,0,0,0,0,0,0,1.0,WR,0,0,10,1,0,0,0,0,13,2014
0,0,Kenny Britt,Oak,0,0,0,0,0,0,1.0,WR,0,0,13,1,0,0,0,0,13,2014
0,0,Dwayne Bowe,Den,0,0,0,0,0,0,1.0,WR,0,0,18,2,0,0,0,0,13,2014
0,0,Anquan Boldin,Sea,0,0,0,0,0,0,1.0,WR,0,0,18,3,0,0,0,0,13,2014
0,1,Donnie Avery,Den,0,0,0,0,0,0,1.0,WR,0,0,20,1,0,0,0,0,13,2014
0,0,Eric Weems,Ari,0,0,0,0,0,0,0.0,WR,0,0,9,2,0,0,0,0,13,2014
0,0,Steve Smith,SD,0,0,0,0,0,0,0.0,WR,0,0,2,1,0,0,0,0,13,2014
0,0,Paul Richardson,@SF,0,0,0,0,0,0,0.0,WR,0,0,6,1,0,0,0,0,13,2014
0,0,Niles Paul,@Ind,0,0,0,0,0,0,0.0,WR,0,0,7,1,0,0,0,0,13,2014
0,0,Louis Murphy,Cin,0,0,0,0,0,0,0.0,WR,0,0,7,1,0,0,0,0,13,2014
0,0,Brandon Lloyd,Sea,0,0,0,0,0,0,0.0,WR,0,0,6,1,0,0,0,0,13,2014
0,0,Damaris Johnson,Ten,0,0,0,0,0,0,0.0,WR,0,0,0,0,0,1,0,-7,13,2014
0,0,Josh Huff,@Dal,0,0,0,0,0,0,0.0,WR,0,0,0,0,0,1,0,7,13,2014
0,0,Brian Hartline,@NYJ,0,0,0,0,0,0,0.0,WR,0,0,9,1,0,0,0,0,13,2014
0,0,Pierre Garcon,@Ind,0,0,0,0,0,0,0.0,WR,0,0,9,3,0,0,0,0,13,2014
0,0,Jarrett Boykin,NE,0,0,0,0,0,0,0.0,WR,0,0,6,1,0,0,0,0,13,2014
0,0,Julio Jones,@GB,0,0,0,0,0,0,31.0,WR,0,1,259,11,0,0,0,0,14,2014
0,0,A.J. Green,Pit,0,0,0,0,0,0,28.0,WR,0,1,224,11,0,0,0,0,14,2014
0,0,Jordy Nelson,Atl,0,0,0,0,0,0,26.0,WR,0,2,146,8,0,0,0,0,14,2014
0,1,T.Y. Hilton,@Cle,0,0,0,0,0,0,26.0,WR,0,2,150,10,0,0,0,0,14,2014
0,0,Calvin Johnson,TB,0,0,0,0,0,0,21.0,WR,0,1,158,8,0,0,0,0,14,2014
0,0,Jarius Wright,NYJ,0,0,0,0,0,0,20.0,WR,0,1,123,4,0,1,0,23,14,2014
0,0,Julian Edelman,@SD,0,0,0,0,0,0,20.0,WR,0,1,141,8,0,1,0,4,14,2014
0,0,Odell Beckham Jr.,@Ten,0,1,0,0,0,0,19.0,WR,0,1,130,11,0,1,0,9,14,2014
0,0,Percy Harvin,@Min,0,0,0,0,0,0,18.0,WR,0,1,124,6,0,2,0,3,14,2014
0,0,Charles Johnson,NYJ,0,0,0,0,0,0,16.0,WR,0,1,103,4,0,0,0,0,14,2014
0,0,Mike Evans,@Det,0,0,0,0,0,0,16.0,WR,0,2,45,4,0,0,0,0,14,2014
0,0,Martavis Bryant,@Cin,0,0,0,0,0,0,16.0,WR,0,1,109,4,0,0,0,0,14,2014
0,0,Cole Beasley,@Chi,0,0,0,0,0,0,16.0,WR,0,2,42,3,0,0,0,0,14,2014
0,0,Alshon Jeffery,Dal,0,0,0,0,0,0,15.0,WR,0,1,95,6,0,0,0,0,14,2014
0,0,Vincent Jackson,@Det,0,0,0,0,0,0,15.0,WR,0,0,159,10,0,0,0,0,14,2014
0,0,Doug Baldwin,@Phi,0,0,0,0,0,0,15.0,WR,0,1,97,5,0,0,0,0,14,2014
0,0,Steve Smith,@Mia,0,0,0,0,0,0,13.0,WR,0,1,70,7,0,0,0,0,14,2014
0,0,Marcel Reece,SF,0,0,0,0,0,0,12.0,WR,0,1,64,7,0,2,0,2,14,2014
0,0,Kamar Aiken,@Mia,0,0,0,0,0,0,12.0,WR,0,1,65,6,0,0,0,0,14,2014
0,1,Sammy Watkins,@Den,0,0,0,0,0,0,11.0,WR,0,0,127,7,0,0,0,0,14,2014
0,0,Chris Hogan,@Den,0,0,0,0,0,0,11.0,WR,0,1,54,7,0,0,0,0,14,2014
0,0,Malcom Floyd,NE,0,0,0,0,0,0,11.0,WR,0,1,54,3,0,0,0,0,14,2014
0,0,Antonio Brown,@Cin,0,0,0,0,0,0,11.0,WR,0,0,117,9,0,0,0,0,14,2014
0,0,Roddy White,@GB,0,0,0,0,0,0,10.0,WR,0,1,42,3,0,0,0,0,14,2014
0,0,Jaron Brown,KC,0,0,0,0,0,0,10.0,WR,0,1,48,2,0,0,0,0,14,2014
0,0,Allen Hurns,Hou,0,0,0,0,0,0,9.0,WR,0,1,36,5,0,0,0,0,14,2014
0,0,Pierre Garcon,Stl,0,0,0,0,0,0,9.0,WR,0,0,95,9,0,0,0,0,14,2014
0,0,Wes Welker,Buf,0,0,0,0,0,0,8.0,WR,0,0,82,6,0,0,0,0,14,2014
0,0,Jeremy Maclin,Sea,0,0,0,0,0,0,8.0,WR,0,1,21,3,0,0,0,0,14,2014
0,0,Michael Floyd,KC,0,0,0,0,0,0,8.0,WR,0,0,85,4,0,0,0,0,14,2014
0,0,Eric Decker,@Min,0,0,0,0,0,0,8.0,WR,0,0,89,6,0,0,0,0,14,2014
0,0,Dez Bryant,@Chi,0,0,0,0,0,0,8.0,WR,0,0,82,6,0,0,0,0,14,2014
0,0,Kelvin Benjamin,@NO,0,0,0,0,0,0,8.0,WR,0,1,24,2,0,0,0,0,14,2014
0,0,Brian Hartline,Bal,0,0,0,0,0,0,7.0,WR,0,1,11,2,0,0,0,0,14,2014
0,0,Harry Douglas,@GB,0,0,0,0,0,0,7.0,WR,0,1,11,2,0,0,0,0,14,2014
0,0,Marques Colston,Car,0,0,0,0,0,0,7.0,WR,0,0,72,5,0,0,0,0,14,2014
0,0,Eric Weems,@GB,0,0,0,0,0,0,6.0,WR,0,1,5,1,0,0,0,0,14,2014
0,0,Emmanuel Sanders,Buf,0,0,0,0,0,0,6.0,WR,0,0,56,4,0,1,0,13,14,2014
0,0,Preston Parker,@Ten,0,0,0,0,0,0,6.0,WR,0,0,60,5,0,0,0,0,14,2014
0,0,Brandon Marshall,Dal,0,0,0,0,0,0,6.0,WR,0,0,61,3,0,0,0,0,14,2014
0,0,Marqise Lee,Hou,0,0,0,0,0,0,6.0,WR,0,0,67,5,0,1,0,4,14,2014
0,0,Derek Hagan,NYG,0,0,0,0,0,0,6.0,WR,0,0,62,6,0,0,0,0,14,2014
0,0,Jason Avant,@Ari,0,0,0,0,0,0,6.0,WR,0,0,64,5,0,0,0,0,14,2014
0,0,Albert Wilson,@Ari,0,0,0,0,0,0,5.0,WR,0,0,53,4,0,0,0,0,14,2014
0,0,Nate Washington,NYG,0,0,0,0,0,0,5.0,WR,0,0,56,3,0,0,0,0,14,2014
0,0,Golden Tate,TB,0,0,0,0,0,0,5.0,WR,0,0,50,4,0,0,0,0,14,2014
0,0,Jarvis Landry,Bal,0,0,0,0,0,0,5.0,WR,0,0,55,6,0,0,0,0,14,2014
0,0,Greg Jennings,NYJ,0,0,0,0,0,0,5.0,WR,0,0,52,5,0,0,0,0,14,2014
0,0,Michael Crabtree,@Oak,0,0,0,0,0,0,5.0,WR,0,0,56,9,0,0,0,0,14,2014
0,0,Randall Cobb,Atl,0,0,0,0,0,0,5.0,WR,0,0,58,4,0,1,0,-1,14,2014
0,0,Kenny Britt,@Was,0,0,0,0,0,0,5.0,WR,0,0,52,2,0,0,0,0,14,2014
0,0,Anquan Boldin,@Oak,0,0,0,0,0,0,5.0,WR,0,0,54,4,0,1,0,4,14,2014
0,0,Tavon Austin,@Was,0,0,0,0,0,0,5.0,WR,0,0,14,2,0,5,0,46,14,2014
0,0,Nick Toon,Car,0,0,0,0,0,0,4.0,WR,0,0,45,4,0,0,0,0,14,2014
0,0,Santana Moss,Stl,0,0,0,0,0,0,4.0,WR,0,0,43,3,0,0,0,0,14,2014
0,0,Jermaine Kearse,@Phi,0,0,0,0,0,0,4.0,WR,0,0,37,3,0,2,0,15,14,2014
0,0,DeAndre Hopkins,@Jax,0,0,0,0,0,0,4.0,WR,0,0,49,4,0,0,0,0,14,2014
0,0,Philly Brown,@NO,0,0,0,0,0,0,4.0,WR,0,0,42,3,0,0,0,0,14,2014
0,0,Stedman Bailey,@Was,0,0,0,0,0,0,4.0,WR,0,0,47,2,0,0,0,0,14,2014
0,0,Robert Woods,@Den,0,0,0,0,0,0,3.0,WR,0,0,36,3,0,0,0,0,14,2014
0,0,Markus Wheaton,@Cin,0,0,0,0,0,0,3.0,WR,0,0,31,2,0,0,0,0,14,2014
0,0,Mike Wallace,Bal,0,0,0,0,0,0,3.0,WR,0,0,39,3,0,0,0,0,14,2014
0,0,Eddie Royal,NE,0,0,0,0,0,0,3.0,WR,0,0,30,2,0,0,0,0,14,2014
0,0,Denard Robinson,Hou,0,1,0,0,0,0,3.0,WR,0,0,0,0,0,10,0,30,14,2014
0,0,Donte Moncrief,@Cle,0,0,0,0,0,0,3.0,WR,0,0,33,3,0,0,0,0,14,2014
0,1,Brandon LaFell,@SD,0,0,0,0,0,0,3.0,WR,0,0,41,4,0,0,0,0,14,2014
0,0,Andre Holmes,SF,0,0,0,0,0,0,3.0,WR,0,0,38,2,0,0,0,0,14,2014
0,0,Andrew Hawkins,Ind,0,0,0,0,0,0,3.0,WR,0,0,38,4,0,0,0,0,14,2014
0,0,Larry Fitzgerald,KC,0,0,0,0,0,0,3.0,WR,0,0,34,4,0,0,0,0,14,2014
0,0,Kris Durham,NYG,0,0,0,0,0,0,3.0,WR,0,0,30,3,0,0,0,0,14,2014
0,0,Marlon Brown,@Mia,0,0,0,0,0,0,3.0,WR,0,0,30,3,0,0,0,0,14,2014
0,0,Kenny Stills,Car,0,0,0,0,0,0,2.0,WR,0,0,23,3,0,0,0,0,14,2014
0,0,Paul Richardson,@Phi,0,0,0,0,0,0,2.0,WR,0,0,27,2,0,0,0,0,14,2014
0,0,Kevin Norwood,@Phi,0,0,0,0,0,0,2.0,WR,0,0,22,2,0,0,0,0,14,2014
0,0,Joseph Morgan,Car,0,0,0,0,0,0,2.0,WR,0,0,23,2,0,0,0,0,14,2014
0,0,Lance Moore,@Cin,0,0,0,0,0,0,2.0,WR,0,0,29,1,0,0,0,0,14,2014
0,0,Jordan Matthews,Sea,0,0,0,0,0,0,2.0,WR,0,0,23,2,0,0,0,0,14,2014
0,0,Jacoby Jones,@Mia,0,0,0,0,0,0,2.0,WR,0,0,18,1,0,1,0,11,14,2014
0,0,Damaris Johnson,@Jax,0,0,0,0,0,0,2.0,WR,0,0,11,1,0,1,0,12,14,2014
0,0,Vincent Brown,SF,0,0,0,0,0,0,2.0,WR,0,0,20,1,0,0,0,0,14,2014
0,0,Dwayne Bowe,@Ari,0,0,0,0,0,0,2.0,WR,0,0,29,2,0,0,0,0,14,2014
0,0,Travis Benjamin,Ind,0,0,0,0,0,0,2.0,WR,0,0,27,1,0,0,0,0,14,2014
0,0,Marquess Wilson,Dal,0,0,0,0,0,0,1.0,WR,0,0,19,2,0,0,0,0,14,2014
0,0,Demaryius Thomas,Buf,0,0,0,0,0,0,1.0,WR,0,0,11,2,0,0,0,0,14,2014
0,0,Mohamed Sanu,Pit,0,0,0,0,0,0,1.0,WR,0,0,16,2,0,1,0,0,14,2014
0,0,Andre Roberts,Stl,0,0,0,0,0,0,1.0,WR,0,0,11,2,0,0,0,0,14,2014
0,0,Louis Murphy,@Det,0,0,0,0,0,0,1.0,WR,0,0,18,3,0,0,0,0,14,2014
0,0,Rishard Matthews,Bal,0,0,0,0,0,0,1.0,WR,0,0,13,1,0,0,0,0,14,2014
0,0,Keshawn Martin,@Jax,0,0,0,0,0,0,1.0,WR,0,0,12,1,0,0,0,0,14,2014
0,0,Ricardo Lockette,@Phi,0,0,0,0,0,0,1.0,WR,0,0,19,1,0,0,0,0,14,2014
0,0,Jeremy Kerley,@Min,0,0,0,0,0,0,1.0,WR,0,0,17,2,0,0,0,0,14,2014
0,0,James Jones,SF,0,0,0,0,0,0,1.0,WR,0,0,11,2,0,0,0,0,14,2014
0,0,Andre Johnson,@Jax,0,0,0,0,0,0,1.0,WR,0,0,17,4,0,0,0,0,14,2014
0,0,Josh Gordon,Ind,0,0,0,0,0,0,1.0,WR,0,0,15,2,0,0,0,0,14,2014
0,0,Marquise Goodwin,@Den,0,0,0,0,0,0,1.0,WR,0,0,0,0,0,1,0,12,14,2014
0,0,Taylor Gabriel,Ind,0,0,0,0,0,0,1.0,WR,0,0,12,1,0,1,0,4,14,2014
0,0,Riley Cooper,Sea,0,0,0,0,0,0,1.0,WR,0,0,13,3,0,0,0,0,14,2014
0,0,Reggie Wayne,@Cle,0,0,0,0,0,0,0.0,WR,0,0,5,1,0,0,0,0,14,2014
0,0,Cecil Shorts,Hou,0,0,0,0,0,0,0.0,WR,0,0,3,2,0,0,0,0,14,2014
0,0,Ace Sanders,Hou,0,0,0,0,0,0,0.0,WR,0,0,9,1,0,0,0,0,14,2014
0,0,Jeremy Ross,TB,0,0,0,0,0,0,0.0,WR,0,0,0,0,0,1,0,4,14,2014
0,0,Rueben Randle,@Ten,0,0,0,0,0,0,0.0,WR,0,0,9,1,0,0,0,0,14,2014
0,0,Niles Paul,Stl,0,0,0,0,0,0,0.0,WR,0,0,7,1,0,0,0,0,14,2014
0,0,Chris Owusu,@Min,0,0,0,0,0,0,0.0,WR,0,0,7,1,0,0,0,0,14,2014
0,0,Josh Morgan,Dal,0,0,0,0,0,0,0.0,WR,0,0,8,1,0,0,0,0,14,2014
0,0,Greg Little,Pit,0,0,0,0,0,0,0.0,WR,0,0,6,1,0,0,0,0,14,2014
0,0,Ryan Grant,Stl,0,0,0,0,0,0,0.0,WR,0,0,4,1,0,0,0,0,14,2014
0,0,Ted Ginn Jr.,KC,0,0,0,0,0,0,0.0,WR,0,0,8,1,0,0,0,0,14,2014
0,0,Brandon Gibson,Bal,0,0,0,0,0,0,0.0,WR,0,0,7,1,0,0,0,0,14,2014
0,0,Jerricho Cotchery,@NO,0,0,0,0,0,0,0.0,WR,0,0,9,1,0,0,0,0,14,2014
0,0,Brenton Bersin,@NO,0,0,0,0,0,0,0.0,WR,0,0,9,1,0,0,0,0,14,2014
0,0,Danny Amendola,@SD,0,0,0,0,0,0,0.0,WR,0,0,7,3,0,0,0,0,14,2014
0,0,Keenan Allen,NE,0,0,0,0,0,0,0.0,WR,0,0,3,2,0,0,0,0,14,2014
0,0,Davante Adams,Atl,0,0,0,0,0,0,0.0,WR,0,0,6,1,0,0,0,0,14,2014
0,1,Cordarrelle Patterson,NYJ,0,0,0,0,0,0,-1.0,WR,0,0,0,0,0,1,0,6,14,2014
0,1,Odell Beckham Jr.,Was,0,0,0,0,0,0,31.0,WR,0,3,143,12,0,1,0,0,15,2014
0,0,Dez Bryant,@Phi,0,0,0,0,0,0,29.0,WR,0,3,114,6,0,0,0,0,15,2014
0,0,Demaryius Thomas,@SD,0,0,0,0,0,0,18.0,WR,0,1,123,6,0,0,0,0,15,2014
0,0,Mike Wallace,@NE,0,0,0,0,0,0,16.0,WR,0,1,104,5,0,1,0,0,15,2014
0,0,Julian Edelman,Mia,0,0,0,0,0,0,14.0,WR,0,1,88,7,0,1,0,6,15,2014
0,0,Alshon Jeffery,NO,0,0,0,0,0,0,13.0,WR,0,1,78,4,0,0,0,0,15,2014
